"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
8e1418aa20a04f04652be5cc3028532582ae475091d28e3d90a953af3e1acce1,Шкорпион,Положил,male,1.0
2837e037fecf1393b5261df923dfad45510c21f4c2ed9cdadbda916152710a01,Шкорпион Едукација,Не положил,female,0.99
5195f37a8f802ea3568c73d4d7c9745d1fd0aa0907026aa4b101f6c1ea61ca13,Сигурност ГТБ,Не положил,male,0.82
bcfe687b506a1b1ad12ffaf7ef89a3890747e7b8b11426e259be94e17e5cefff,АР-ДИ,Положил,female,0.99
9dc45fa19d39725c7d25ad94be7b9efe661292ec52da5fc423dc540ba3e869c4,Мартин,Положил,,0.0
8f1ef1e00ed9d090f6965e71b86db5fbfe2b22442465d074f3365a1f18040dc8,Болана ком,Положил,,0.0
6eb3257c2a043d64b5210b8e8fc2185521ca296ef9f9eb5c9487cc62bbe91749,Европски Возач ДООЕЛ Скопје,Положил,,0.0
0d986b59e19a18614cd64317dcce157d52ac22f86418a9d507f1e3cce5481877,Зелен Сигнал,Не положил,female,1.0
bfcaff74f2f084a2fe74051c05650ee64f939ff033b8920904847f17293e208c,Шкорпион Обука,Положил,male,0.99
74e0d1f7c447f94d9398adc354854cf1343da0f732fba6cf92a4b7dc43e63212,Зебра АБЦ Дооел,Положил,female,1.0
df774b28309f3d0ed7305a2c3b081aaa9b8e23c0f3343cade61938c7a14fd217,Шкорпион,Положил,,0.0
6d132aaaa4bf5e738c43eca82129acf48c656876076df87cc53f2286a2fe124e,Шкорпион,Положил,,0.0
5517f69895483f1a3932c170469db30fe952401d31427441534e32d662a5f378,Шкорпион Едукација,Положил,male,1.0
74d5f716b4e8475bcf76887772627f0665f871fa67eda8f64050b3c551f61153,Шкорпион Обука,Не положил,male,1.0
2913f8740ca5ec0f011df218a651e412c35eac93a95bca3252e7a4b0e55198f5,Ива Обука,Положил,male,1.0
adbeb930afcb39d747fb125943cd07892ddfe59a632d2b104007a8491021054d,Тримоски,Положил,male,1.0
96cf86cbdb9f9c5af78587fc07261aa2c0a3113aa39e2c9e4d5f756d097d21d5,Шкорпион Обука,Положил,male,1.0
c24be79c83ff68852b25e08b6a91d6f7e3445b6c5737d6ac2d7d0317a9a523d9,Мартин,Не положил,female,0.99
f2538d05bf5ea1d663bc4141767b2699f12f9e95b4e9e54404ec22d3549f18a9,М 22 Маријана 2015,Положил,female,1.0
bd381a09fbe2550c05f3b5d41830788fb9cffa8d88094a88a2570ffe91b2e3f6,СМАРТ,Положил,female,1.0
581c9fd5c4ef1c073adf1a68d514a7d240b3c5d48274c78c6676236b1ef79fb8,Емилија,Положил,,0.0
2b40aebd77956a1d1b1086e8f26a9756678a643bba42761a1caa9aeacd16b942,Ел Хилал - Јуниор,Положил,female,0.98
d21de043a8ea44b7ad52e5fef56b253e5c81bf0a68cdb6f703eac0c12144a5d8,Шкорпион,Положил,male,1.0
d4894cebcb3462923d316ec8af8628c1bbbb0b3d8523b77f33a4ea8d68ab3d97,Идол,Не положил,female,1.0
5e26c048d0a7694de7d12ec8547ce81de1860ee4971ca93b0b295c0c04bc6673,Ива Обука,Положил,male,0.99
3b2373a86a21b9a34ff1deca99eea99a9a36b22923fa425a8d30b3a22fb9be7b,Емилија,Положил,female,1.0
7e3bef70440b24bc42fadc261754f49928fdbb7f94d48d36b116a550e6b6824d,АСХ Хирда,Не положил,female,0.67
0e1a47c1510310126847249d6fea0893c4d2b0662c86801a05326000169c63f2,Шкорпион,Не положил,,0.0
f71708d2506332bbe69d64c2094ea8f4f6a95aa996652f38040d436b8f8262ce,Европски Возач ДООЕЛ Скопје,Положил,,0.0
8b8ef4a5c7cc706d6ad3a5d16f86df6c98c238ec9c7093c48b91f7485e61a6de,Шкорпион Едукација,Не положил,,0.0
cad9c8ee5356c9aa4c086f3206fa58cf4406d74964309d2e46c167be87de668a,Шкорпион Обука,Положил,,0.0
832aef5a3a1659737c4e22466b9d7158ea84bacd8443c214a3d747af073ab3d6,Автомак,Положил,female,0.99
61dbe6178eaf9276eaad8758b6c921a7f465d2e439a1467b5f2196d9fd485cc8,Шкорпион,Не положил,,0.0
617ad20daad9ce1ce0d0508bb1c46c2b006b4bec5d2ef02f879a37ff7b351384,Шкорпион,Положил,,0.0
c20608c60e2792695647521177a81c5c14dc37635acba25ee9ae926b037d7220,Тримоски,Не положил,,0.0
f2f6ea389705ab5cedf2c507e7381f6f68ac32384a78fa02e471a2e5985343aa,Ас-Коко,Не положил,female,0.99
69b6cdf304392aa2f6ea225e21a65e2678abaf9c63131183f8e81318d143d1e2,СМАРТ,Положил,female,0.99
0086c46b08437d4326351e28d5dc3cf9ec7adba800e6c6b6700fa06b79d96f7f,Алфа 2018,Положил,female,0.99
6066f82234da5bb42fbcac5c86003d589acc690ef04fcce227aeb26f2469e5fd,АСУЦ Боро Петрушевски,Не положил,female,0.96
6cb30068154553e70512ba4e8b22de8f5af156bd64805a1920413119b674c8ff,Шкорпион С 2014,Положил,male,0.71
11bb7a32d0a0e89ee6bb9ac5db06eb312dfa327fe44b2fdad316bdef32c35a87,Банкина,Не положил,male,1.0
dab1106e35c9077493cb5f38ee57a2bc74ac7c3d9314c4466d9355b2eb0130df,Зелен Сигнал,Не положил,male,0.99
dcefc5d372fbcd97095cfdefb16f396f19616ce1ea66f1145a34b0a9d1691f77,Ас-Коко,Не положил,female,1.0
c5169013204218e252c23e69d2af1e3ebb6a0ab6d66ab10294bd12c8ab4fdb54,Шкорпион Обука,Положил,male,0.98
0a9ed0bf33a1a1f22c9f211193fc022d231d847dae247cf0bea75f9963f5427b,Шкорпион,Положил,male,1.0
032d3c075020e81fc73b15e4073086311f16377f60223ca36ebf86eaef6e97ae,М 22 Маријана 2015,Положил,male,1.0
b3cd71f23375c64dda4c0db0cb18075195ccdf263f5ddbeef0e8efb53c6d5c72,Банкина,Не положил,male,1.0
4de5af65608e585919bd9214715753ee43faa66ac0ea43f0ed188bfd16ef1d9f,Шкорпион Обука,Положил,male,0.57
143917e7b3e581a10f9a57bff60af33383e1108ad9f93242426b98b6e2b1a4b0,Шкорпион,Положил,male,0.57
f6ccc69ad897770ecc2df67d43fa768839603a60d77cb0c49e9562fbbe1907ad,Шкорпион С 2014,Положил,male,1.0
4a4f46d1fd0a1e63372da32d8d9904dbad182e0687f2daba5ef62e32c4773973,Шкорпион,Не положил,,0.0
639f435fed3344ea658171cceff46cba9a88d082c133d186ff9695b59c08ef07,АСУЦ Боро Петрушевски,Положил,male,1.0
773ecca44332a5e12ef67a632bf100bf254257206f95bc33542643417fb9ce8f,Тримоски,Положил,male,1.0
6ab08bcb28fc06b84ff9a4447ea133bd9a4abe8542744f6609f71eaa9e93916f,Арт,Не положил,female,0.9
b23ab5e2bc97abfc7029f04b184dbdd26dd73971718194e78751f3f320d1c769,Панда-ЛТД,Не положил,male,0.99
7bb0589e113c010594f18d13160794d74369da8cc30d87191c0ab3c7d7c64565,Зебра АБЦ Дооел,Не положил,,0.0
f0a5d71d578f2c5765f078ecd34e9d0b1c2d5937a9591e8b0c73ba42e5254304,Шкорпион,Не положил,male,0.97
082000fedf89580746024fd5a793b72bc006016713bf8908f476648d34453623,Ива Обука,Положил,male,0.99
a07d6a4243a32ad57c234788d1ddcaefb2295b344122d75ddde291d019842fe1,Автомак,Положил,male,1.0
4ea048c51a3ba0aba03e52f65fd3ab4b8441612c75fd135b1db2dcce63a1f792,Арт,Положил,male,0.86
424fcdcf48eea252f0b94c420b2db0ee0316dd573b9840ee7c973ecac16c1f75,Деива Обука 2001,Положил,female,0.99
a15e7d2835c0bc1f5ed3f9c7bd65a5e0afee5be691003196b95719f9632ac2d6,Виза,Положил,female,0.99
7b808e3f48e3e9ff672f687d8a9d33d192e09b789366ced41e5af862b71e2a21,Панда-ЛТД,Положил,male,1.0
83ea57b2e2060c9c5ca2a14f41f14e14a4b8f3ff530f1bb294262ac7b202a0bb,Сигурност ГТБ,Положил,male,1.0
8144f3ffefd9c385dfd1bcd18e3e3d8456da1d7ca4753ab998a23af2bb589b72,АСХ Хирда,Не положил,female,0.96
25ba231b0673ade0d130817794f7f3ad16986a457e44d9ec31786303b2e39fd3,Алфа 2018,Положил,female,1.0
9a4ba3491795992470d194d78c31902ca92508d21049c7c84ba44489dc2d8890,Мобилити плус,Не положил,female,0.96
a06cf3211bdc160f91ce1e290002d68fc18e4d6bf17eec560e361c5ef957aaba,Алфа 2018,Положил,female,0.96
f93b590583eda260d1caa2aca03d369a0b55e3a3b88212d4aab2aaaaca1ab89e,Шкорпион,Положил,,0.0
95736219f2ede5493a21e4e53968804d238ec3367b31d7301c057e48f6e2de4d,АСХ Хирда,Не положил,female,0.98
