"Име, име на родител и презиме",Автошкола,Резултат
1248a9f2d04a12c1246c726234f621a29d09e36948ac5cb6c37ed68f06e9213b,Ива Обука,Положил
e37483462718b3728f0989235610dc5bbd2acc181076ed0901c186e90390da82,Алфа 2018,Не положил
6a3eb0411859386e0378d62fff50f1daf916fc061345749eb24a47fe2b1a68e1,Арт,Не положил
afce36334e66c05e4799c0558289296990140b84f2f750bc2fcbc9b093b50724,Мартин,Положил
d140755510259519877db7fe0d9e7af966551acb42aeb90895e194e292376d76,Бене Трејд 53,Не положил
627dd136035931dc6d73dbe9bbdc459a7107cc2ac499c5753c82c7f1ae173c60,Шкорпион,Положил
116d1aebaea2b101ace8b17e9e80d3b10b6f4975f595b2364cdda261c520c79d,Деива Обука 2001,Не положил
bc8095ee06ca23226ea87f59f36f8bd33fff4aa03c57dccc2b992e332e38b096,Шкорпион,Не положил
f80d97df605a7d4c5097f9f0abf59c2992d504716e51ef2f52d9f7b0bd457fa9,Емилија,Не положил
12b6a4553f15548c7ac67a0b49089859a6eb3e8e906962d8b137f5e4b0d6e760,Бене Трејд 53,Не положил
05ea42735fdd7b1be8fbaa4bdf7609bbf679805f1d524ef6384c46bf8ea3ca37,Арт,Не положил
0644a17608d0d12595b3cbeae1c11734cdbed865d244eb5c04647d91cb9f3dc6,Деива Обука 2001,Не положил
d224d7e2bd5d794705aa1ecd135fc991a6681fac36ee31a4c98f5241ee749ba0,Мобилити,Положил
68a740f9d7ac7a1c01599649075a0e74578c5eeaea9e4057bc638fc06a6ac9af,СМАРТ,Не положил
d5bb1ef029ef3cd3831b08d8170fed9e7c9809e17868eb53e88717f0ad70ba42,М 22 Маријана 2015,Не положил
b20e5c85436cdabab67606b4eed868d00685a8d39d622aa2d14ad0b3882586af,Мобилити Плус,Не положил
c64f14f84f4578defba7a730a24e57e6c490a1e2854d42063903e4cc3dfd693c,АСХ Хирда,Положил
e18f6fe00404cb45cd673bfb593ae0f699fdd867dfe825bdb9c6e2eb1ff21ef0,АВТОМАК Гоце,Не положил
df3dbf3c1da06fcb6181fdbdf5c9b2f6be085df608d7ba441750fe38550de655,Мартин,Не положил
e57ddd9f812b72873e43ad29d071b3aeae6e0f211f5ab0170ef4b4c7e507cc07,АР-ДИ,Не положил
ea6668d95cca703aabf62c5c0c31ba42b90d37586c3bf70fe916d89f4dda7ad7,Беко Бс Дооел,Не положил
b9915ee7c82cfde3bf730d1e1b4ba464ed93447f6e97cc6e5d87ea4563acab4e,Зелен Сигнал,Не положил
466714f01a4f01eff3bf11c3929a6a7b9bfe15f0bcc9768f057776010956c7a6,Арт,Положил
92c5d243236b45f5fe52ed072abf47c022f623be84fc8cee9274910854f3a0e5,АСХ Хирда,Не положил
2d51bfb38e396383a8a203a2d7df3e3d974047ff065818dae8c0abc1f83b8870,Ива Обука,Положил
2f30421f14e756e0d3a1d6b239a57d515a47123d97c742b78a8e897cbccb125b,АСХ Хирда,Не положил
60fca229baf6e92ef67e4095f293e15c583f00e9d2342adaa493e047ff981903,АСХ Хирда,Не положил
68d690a007fa82f71fa86a03b1f9d0e4bf8aa8f63d2f37b1baf2608e8d09b84f,Ива Обука,Положил
e19f6e4c11190064d06578a1420024579f41faa40d0752b7f29b6c5f2018265f,Шкорпион,Не положил
