"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
00d09e1ccd1bd18f99d7b74ac1651bab91e09b26ee3dbcd3bc51ca03193e798c,АСХ Хирда,Положил,male,0.97
3a59406caf904139c9b4b32a961c68a9c0ffba413b9e1d7e585ed46fdb23e6ed,Алфа 2018,Положил,male,0.92
d89ac66fd8a78a883b1b420d84bdc02ef7a60d367341e48698a46dd50ef57595,Мобилити Плус,Не положил,male,1.0
f356b65b9d316c5c55c92ad1728b7d0e3a3da3a6f6f1189c885e2bf38d25410b,Зебра АБЦ Дооел,Положил,,0.0
7512c8895d17e752f02984fb02f591b49337ab72b7eba11fc4e5c3ea4a9a5105,Бобием,Положил,female,0.98
ea5e6092de5b13a59b3f4c216890107c5419e78afd1cc5d6c0ea08ee485f2b0a,Виза,Положил,,0.0
3d091bedbf5af8a1397b773cf5f87c80139e24c52dcff8946b4281aa4f831e99,АВТОМАК Гоце,Положил,female,0.99
fd42e578480ad5c3559f264ee519c8cf9b9491a5c6d0f36e51edd4c452e40653,Автомак,Положил,female,0.99
05f635217487f11c8b2be24ad3cccd27d88218ac612dcc25e56c77300dc9adc9,Шкорпион Едукација,Положил,male,0.62
7587374cf959155f5ef2ff185ed9ecaaf4b75b8ea3c50229b3cff0ab6cdab21a,Кекец-О,Положил,,0.0
d2097c8a7419107f13c06231744bfddf1d5872cb9c36ea2858e5cc5c269cdc12,Зелен Сигнал,Не положил,female,0.97
25800ddd4b74f8f3617b83fc30d4099283588a4fb0ce6d5f449a0139b8a4f9bf,АР-ДИ,Положил,female,0.88
1995fb456c18712ef626dc53b5704c775a25f6e4cc1fd7612824f34212306efd,АР-ДИ,Положил,male,0.98
43910b3b3f2f7317178d3a7d1bee290702ab894be1dc3c5db6672d916d4c7c22,Мартин,Не положил,female,0.93
f3729f76a49400230e444ffd467d5cf2816869e8f7feb65bcb8955cb665a0aec,Шкорпион,Положил,,0.0
901efd3f994ebfb3a0471177ceda544dbc62f0a27df29bcd1e0a73de82606fe3,Болана ком,Не положил,,0.0
13249a1271b8b7eb7898e236e335fdfee8295ca41e976817918244d2ab943388,Банкина,Положил,male,0.99
ae484c65cd4e9efe843f7dbe51bb7d84d34977bdd3b9c773bb4e630733d15b56,СМАРТ,Положил,,0.0
beec092976dc7116ba1f382bd1b9cbecfa6147115e12463280ef13792e5ecadd,Зелен Сигнал,Не положил,,0.0
164ecd8563c205e7fc25b98333d4cf06d31eceeeaab5306ffde19de39b5cae72,Болана ком,Положил,male,0.99
b3b46376a7fc3203603227d4eb96f757a7ce59d87c96248a22a62e8a030319cc,Европски Возач ДООЕЛ Скопје,Не положил,female,1.0
75811ab440e1862393f7fff90a0ec8c019f94ee86a36f38fa6ad5825b4769f02,Брм брм Л,Не положил,male,0.99
96f6b8bb95d331e2050db3f443baa963418d344ff71a8e4973d96959b4ace3ac,Шкорпион,Положил,,0.0
edc94c369ebd70f327fe5c9d7f1834398b82281dae7f6afde8cd6faa887b968c,Брм брм Л,Не положил,,0.0
8a0eb4ca126dbe850e78cd11adc230199a0d1964771122e0779963737da5f40f,Виза,Положил,female,0.99
91dd806277e17217d56a2ac3d63a88df6d843431103884582e6d53d8f28bb64c,Автомак,Не положил,female,0.99
1126dc5b581f8ebe1bcebb5cf03328b5cf50d84393757b47c9dce05f0a6e0690,Елита дривинг,Положил,female,0.97
e1743921a7996e0a1f16574886717f59ad75297a0801a8bc78f6931207e46922,АСХ Хирда,Положил,female,0.96
db5116b82eaa6a2147ecceb76c83c1c0135d92c37094a914a6270d1c68cba1f0,АР-ДИ,Положил,,0.0
b6ce6a8ac024282f7206d286e355ce51efc8d932aada14f26968f5d4e981439d,СМАРТ,Не положил,,0.0
23bfb566845230b9449823a5f86beb3ba3256c250e84f31883f2863e175a4185,/,Не положил,,0.0
ceb7cada03eec7d55b0887eee0fc93526b9d8e44a28846ce45c229022640b4c5,Тримоски,Не положил,,0.0
e5c78238c699a66780cc1534e917b380bbe23b104e72785226b9c150db97286d,Болана ком,Не положил,male,0.94
89371b06079ed72b62d74818fc074d88ad04c5815d4b4812cb11aa425afd24fd,Алфа 2018,Положил,female,0.98
26d0e4558b465939f67c92fc79d3f936a34dfb5058a69b9a79d81eaefecd74ab,Алфа 2018,Не положил,,0.0
4c42a072a02761c02514b7350c5fa7d1c2a7fd3a0bbb7ab4b72b6fb749f51083,АВТОМАК Гоце,Положил,,0.0
b934f539d0a34d64d6ce6ad218b400ecd66bb33a3194002865cf7d1385838078,Шкорпион,Не положил,,0.0
5722f6e645e38cc66f7250dbe54e77a8971ba4f0a1d39b9dff055336731fe550,/,Положил,,0.0
acecb0f67a7d72f2f7908731e439cea9cc1e0ad352a4b6d9b32cd56d6302507d,Ел Хилал - Јуниор,Положил,female,0.85
7426f96815bd08db7f746207262273eaa7e77de5cfd08116946cd1862fbfb665,АСХ Хирда,Положил,female,0.88
f38a47ec9a18ca161f69dea31ff66cdee21b19aae2f04e7abe7c9997968fd5c1,Формула уно,Не положил,female,0.82
ab30f749f176988186665ed55d08242c83c00fd43ab5135c7e3f3cfb9beef13e,АР-ДИ,Положил,,0.0
e3837675a4f7d3d07c0e040a8e9e9acf0673851c7936187bdf319844e54d1fad,Максигнал,Положил,female,0.95
c731c35b2d1e91cd63b6a398783cc0f74ca835ffe7aeaa144e6856b0e34e48e6,Зелен Сигнал,Не положил,male,0.97
dd258184898aac99ca7df55b8ed934c0f8cf600238a930cfe51026d98002f3d8,Ел Хилал - Јуниор,Положил,male,0.98
cdf890ddc9ce984030778c98235a7683465d5aaf07ffbeb20dee8342643986d7,АСХ Хирда,Положил,male,0.97
03ef43507e97d19f1ca2bce4c5c71bf732f29b7b5ce7c8fa938d4166d285b123,Зелен Сигнал,Не положил,,0.0
