"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
61a360b9ebb9b7f6cd4295670f782d42ccf28878aaa7bc1bac96b8fd33fd2ced,АСХ Хирда,Не положил,female,0.94
64fb30aa0b1a54bd2630e6a7ba998f69280fc4102adf5ab19ee75db790f23e19,Ас-Коко,Не положил,female,0.99
d73e6d9d87c8839b14c34c94c3c26f0f2bc955ee5e9a07ab988be7aad8bfe636,Кекец-О,Не положил,female,0.99
e218130408a15dbf658bdfb9e66565cf7f47b1a769e068f5d3e3ddd3546dd430,АР-ДИ,Не положил,male,0.93
b04e9d7b6bdd99d72b162b7d7cbc4520a9f3fd113c3c07911634355b4b1188c4,Тримоски,Положил,,0.0
bd2f67b572eb3fbb484b7b25c685423589dd91c6c58afdc005831eebe6051e99,АСХ Хирда,Положил,,0.0
d03e62742a01af4f45e08965100136dc27f6e5f353d2361d39c18df218ed5b0c,Шкорпион,Положил,,0.0
041ed4a775a2fd164b39ab413626a15826e68de1ea4c1659d43fc3040ff9826a,СМАРТ,Положил,female,0.99
06b6c7f5a7d900ad6c775982b23d38a5d0a160ce7dab96ed6a48e7c4926eac2d,Арт,Не положил,,0.0
816d017b541d66a18320312b2af33cf694e370b775ff9d69d2d3a4bbf5c1e3ed,АР-ДИ,Не положил,,0.0
d296267a8a6ab57cef439981863f312e1c6d243e18e5b326f92deeef87d762c7,Бобием,Не положил,,0.0
ad59377ec094d879afa0f7fb739fbd909c9b88b463e776e2a62549c61de45769,Струга-ком,Положил,female,0.99
84324b2806ca23470dfe81d788b22bd8b91496c19a557cdd7b7f5081a9defab5,Мобилити Плус,Положил,male,0.99
e458e8a029e6e3b7ade2576c7da5e63629db7c4387c676524eeeeb0bb5b5b829,АСХ Хирда,Не положил,female,0.98
16cb8b0464a285294173ba95ad879932a2816af6a37c567200af99529c79af80,Шкорпион,Не положил,,0.0
04d628b3a131b26551059272a480a229babaedc30505f4d028256fa942a2676c,Ас-Коко,Не положил,female,0.99
faea00ec211164944c435320cb8b97dfc4ed0cb2d90b8271992fe326db0bad85,Банкина,Положил,female,0.99
5c3885c7714dc0f6747cb1e5bc0fc3fb88c8b560ce84f10a37f72836674a7f41,Сигурност ГТБ,Не положил,,0.0
6418b3307c20a94f928c0811b1e63691568e0e94e9ba0b96d5a19abda610715d,АР-ДИ,Положил,female,0.99
a07d6a4243a32ad57c234788d1ddcaefb2295b344122d75ddde291d019842fe1,Автомак,Не положил,male,1.0
90d7e58bfc9c5abe40adf67cec6c0b7ecb3197d61bb0d867956a23e7ee7a45bb,Арт,Положил,female,0.99
82271330453c404fa10e001118685dbf68177ee7c5b040cf2208a7cd39d1b97e,Арт,Не положил,,0.0
e176a02de073088805b80c54043452aed4cb02d6f3e3eb62e0de2ea98135f010,Сигурност ГТБ,Положил,male,0.98
8099c95d8090f01669067de1fd1fed89a6c1607653f1e1fd64453bade34d2fc1,Мобилити Плус,Положил,male,0.97
f0b4fe9909b7d5ecb312d675dc6f96a17fdfc40fc05a5055534cc1fe76b6b309,АСХ Хирда,Не положил,,0.0
