"Име, име на родител и презиме",Автошкола,Резултат
4e065e5d0b60b9817cd39decae168394dd17106e097c0a37579e837667d3db97,Драјв Скул,Не положил
0c245d55742cc61f52c757b830df0d4fc7f7fd44906904424d9333f6d16bb885,Зелен Сигнал,Положил
f9478dc78e484b5ff22a2cc1d42ea3cf762f5321bf60b9b853a8da0c045a9c02,Зелен Сигнал,Не положил
116d1aebaea2b101ace8b17e9e80d3b10b6f4975f595b2364cdda261c520c79d,Деива Обука 2001,Не положил
7dc22d55683fe56ae0d8cf46e5c3ea4e558bb9edd5a4e62f322157369a7b1294,Ива Обука,Положил
3e185569dff21766793139e3008c47bd88ee25c7033aa7b453b17656b4ee5469,АСХ Хирда,Положил
bf02d43b4cb6422518ad579f008bcbe9cefb82e80291908ab4289a5c3f7b1cae,Мартин,Положил
e3b777436b54aa990742d72cf603b00eb60ca78efbaff07dfc4f7c1e0ba54f4b,Тримоски,Положил
4f84624bb5913883d8333f522faba0c3ec9dd11eb6ea8f473d850a20da0387cc,Ива Обука,Положил
b43d589554282b14e9ca1a72c8107aa404540c554ade741a431310f6fa9a5658,Тримоски,Положил
42fe017c4e691c5b8bc6fa923892abbc5446fa5602f896f893f3b84156b867c2,Тримоски,Положил
997666e3321b9e9059d129eeeb95e0f34ac2fb195b3252740d7e8f416382c8de,АР-ДИ,Положил
22a24548a6ca1aa73ebc565da1462a09d95b2de1936c3ed7fe27404e05e81a29,Ива Обука,Положил
f7e0b360fe885a1360d704b842a951e4aa937a6d536d3f799d75d39e5e8c2938,Мартин,Положил
575ccac86b58ede0b36f4bcd1ce8a5a4ffeff49e06ad767498887bc5ebeb39d8,Дацко,Положил
e82e510caaf94b4be4e9c107f413325c2a0624375851230075f9aa42c8fef587,АСУЦ Боро Петрушевски,Положил
d6fcfa1e2e008e9873d01d19e5da92712d55a9ccc0e8b59ce3730ce556e39702,Зелен Сигнал,Положил
47deb5c559a67a09017ebac472f207f964b346e06ae28384b4b619742c1d8a63,АСХ Хирда,Положил
27f65722a790964d2d6091d4d266a17ab7c3d6029237b18ff109b2501d243dce,Алфа 2018,Не положил
1fa832ef7bff7ffbc5a21f3201f5318ab2bc5be5f0d28e37258ed6c3c62c5c47,Деива Обука 2001,Положил
526cd8c432b8a6a0b47dc832c3e706b532b3ee51c181d0580cb2664153d21550,Драјв Скул,Положил
149a330748df9f64a3e56c12144c59b49e697c8e4d4b5ef8e61c9870eaed1fe6,Тримоски,Положил
10c0573d1391e586b1b24e09a64f173fb7a881121d772bd4216395999e22443f,Мартин,Не положил
3c144a5cd3fc9f56f3dde535e8cee355b7650370852e02f4b4bded7c8110e6f7,Зелен Сигнал,Положил
b38cba5a11b8db6ddedc410382855875e95b83819b4bd730066099c0efac5844,Кекец-О,Положил
4bab06a5b54002422a27f07c6d01cb9b3da714c153c17e93b477521fab3dcc42,Мартин,Положил
f9cf65e69699dcace8483e4076473aa67a99f1fcf9c9c17a841e441f8fdcce76,Авто Спар Дра-Ив,Положил
08889d07b1eb32f3126146343fe1319ca26fedf76f797712e457031735baaa61,Ива Обука,Положил
32883c4c49705b6d0da114225727f51d8b023c51c22ce7fbedbfe7b52f962b17,Деива Обука 2001,Положил
891ae32c5e4c6f3f76649e1d86c36e93f6db36b9a2eef5036d95e36c31b18d1b,Зебра АБЦ Дооел,Положил
f5e36b8214045100dae98a87fe6273a3b4b81b364b85daa8c4bd775f1c13749c,Зелен Сигнал,Положил
6c2016eaa5a688d33c0eb142168913ba4e37af57256911522852f8081dda5652,Арт,Не положил
90d27e73106f6de18fc7217250dd60d9f8208b9f88a10025ba274c430d38c14e,Ива Обука,Положил
55ca4884b002a1332a9ebc60855dbbbbdd7bb0d47cdc4b66160c5eb55229d24e,Беко Бс Дооел,Положил
4e740f74eba37785111658d83c9f667ff7776eacec86e2d72cb2f590f7a904ca,Мобилити Плус,Положил
c9a8957252e04e1b41d686f16513427b392f6ca93e517af3baea225bec089f34,Мартин,Положил
cfd296d37ac25ada5259db0c75b972d44b351e89c9c2f91b2a7827d2521d67bb,Ива Обука,Положил
1b15219fe2db30b17e39ca289d0bd6bbc467a6d4774d96ecc57243eb4181c65b,Ива Обука,Положил
bb08073173bf743cd2a9103dd5c24722411e2faa300c5be5c683d9fe2b2eb59a,М 22 Маријана 2015,Положил
1da04d0f85a616191dfa35adf39cf78829b298eda7a0c2538e95f862a2a17b0c,Болана ком,Положил
0224f28c87d0555d583fed6762fa0e9703c6d19e369a766bb2c2538b650f684c,Бене Трејд 53,Положил
234d55f137f204055c142906e944afa7e379cac6ba84922444b5e7bb4a0dc3c2,СМАРТ,Не положил
a87ccc8650fe5e0769a4af45e43443c30d302557206e7e237fdd2035579fd79b,Софи-Скул,Положил
64ea2abeb75cad3eec6f1e378a4869d64ec7245d2ec4302a398695dcb5b1a188,Софи-Скул,Положил
66ddb268e273c8ed3701045cd9d7aadb11fb9c56681ac8913c63dfd922509870,Кекец-О,Положил
25d17003e1dfd3531917960aaf84dc29c6e276bf1b567aa6e545575451838aa6,АСХ Хирда,Положил
07441813f5149cf46b4c99220023615c641ae042e79a82597259de9aa5ef567a,Алфа 2018,Положил
d8250b37af3de217e1390a00b91c5ad928528199b44a8dfe545c51b402faaaaa,Шкорпион С 2014,Не положил
8911f5c57f39588addd300a66635369956ac1c8dabba4001d3840f76ee219581,Мартин,Положил
c371caa528e4acb1539843536eae1560856ba4b79471e170569f74653a1e34b0,Идол,Положил
dbdd7debcad325e169879a3d148b71f9f5d0cf018c275a835724d430b540bff4,Тримоски,Не положил
4956dae73dd03a0099362f619468746b715ecc5c2619ef610d0f9d1376370e0d,Зелен Сигнал,Не положил
801ffb3187935eeb75acaf32181eb95b6f75539081aba579d7fd43356e6d977a,Зелен Сигнал,Положил
61237f10606e343b3be3eea8e02021a7181a7d45f7ad8fb45dad14741fe1dea9,Зелен Сигнал,Не положил
8e8dbec32d4dc4c1dd5c7da3443c500e169905f872818f663f243e5b8d1961d0,АСХ Хирда,Не положил
058640e57f15a63a18667aa50b73858c3b4a8ac76bb8bbca68ce89afe5d94861,Шкорпион,Не положил
fbf029fb41b47b9abe02166b8fcb000d7fc09f146dc8fb45965bf0bbe745167e,Ива Обука,Положил
c447724e000148d0d12c309bd0025c55a30a1604f9da0184c52e3938724648b8,Беко Бс Дооел,Положил
771f93333f34fd7fdc3f44710a412c8479f80cdee51d5e77a3f5538bc812a62d,Елита дривинг,Положил
1dc064aec6e53367e9b31963e99519fcf328676e5a25301f2f0a5d63ebcf4c99,Елита дривинг,Не положил
d24cd114348ca89a61cd5c6f121b5213c37ea67863ecbef165b175829e434be7,АСХ Хирда,Не положил
