"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
9ed2e777a87143909409271890390d3ab7e746782bc95cb03c1a890ad5273620,Арт,Положил,male,0.98
6421e26ca73c57ddbab7c64a910d5f8af66ab61c2001e29b35a8ff2c92997de8,Ива Обука,Положил,male,0.98
1e45345fd8cea7dce8fea780d960d9661513f82b68e770b7e3ae101e94de5f37,Емилија,Положил,male,0.91
baa97bfd03b1eac6b55bdeefb81b3a15a7f5efeeebba21462e0f6525cca8688f,Арт,Положил,,0.0
8caafa893fc9df5298e0f8779f628612588c70f10e536be8ed1a938e4d4cdaa4,Деива Обука 2001,Не положил,female,0.75
6cf511420d77b360de26e28ca75782db396844e221f7b26bf8e85686eebfd91d,АСУЦ Боро Петрушевски,Не положил,female,1.0
fb0173f59a63032a7642ec5fc5bdcf1e43e206c7bc7ce7fcc61e0ca13af3459b,Мобилити Плус,Не положил,female,1.0
fd414b0cd243668f3d38cef170b74ad281246c9978a1a70517cf1935859c6480,Ива Обука,Положил,,0.0
9e4e9b9810cf628559d3df7d7e0b3dc9c8d888e15f4c2908749eca43d5dd7cd7,Кекец-О,Положил,,0.0
0dc7ea5d3164fb6169c431414b45c1b8509f64a8e4fa356c55c10d1741400ccd,АР-ДИ,Положил,male,0.99
02009d3a963164e60d44901f5fdb73044c563ca268ac95ead97a48b81c5f5cd5,АСХ Хирда,Не положил,,0.0
1ee3a43c1485bf554b95032564a63f9aadcb130d34e21e63d0a41b9f80ab7ebe,Струга-ком,Не положил,male,0.99
ff44d4c997d0f834831de16e307f8e4d8075e42eba950c660ab6e1bf091b6110,Елита дривинг,Положил,,0.0
a074b632358bcbdd05f87083dc90e75748cf9bb9c99fdff5909dc09e55d457f2,Шкорпион,Положил,,0.0
942b675ce450a9e3c8241bc50a9f7ec4da428deb150825011f2f141e99bd62c3,Идол,Не положил,,0.0
437f266e02094f21edd9c69a13fa5e307d47f45616a73477f407aa5586ca1ec1,Алфа 2018,Положил,male,1.0
b6af341345cbeb53ffe7c42bd7a0c5124bf5112ba6faea3c99fc01b0efe84f14,Зебра АБЦ Дооел,Положил,female,1.0
a451ac75992ded20dec632b3f7081d9b898c31622bed141bb0a5f9740199bb2e,АР-ДИ,Положил,female,0.95
169b9933f558d41ed0bc226cc099e81a3ab49eaa378aa897835313d634652d3f,Шкорпион,Положил,female,1.0
