"Име, име на родител и презиме",Автошкола,Резултат
1b6776d31e9f8534e3f5c5d17b315aad1dfd1d2ec1a1a85f996e7868c2971226,Арт,Не положил
3c4e5f11676ea864747b9b1064b56a1e5c47ac045b15806f1dc1b9823de62c25,Зелен Сигнал,Не положил
eb57cba8ad114497af1fb1b52721c14108caa79a382781476aa589998336fbc9,Арт,Положил
e787aee6d59cc5bcc890c172de19635257420c9ea9d2f629b3e289fb60f9d40b,Арт,Положил
726f08f3eed27bc28bd630f2e9d54dd4fe998e5b7a48169eddbc49123ca691a5,Шкорпион,Не положил
02fb55864cc42e3202bdc217513a5c751b6c0432ea157ea8896fd2979ca0c4ec,АР-ДИ,Положил
a28717d355f2d3d150e8ebae8a97b6ef7eac699678a38c8d11ead875d73b23b2,Зебра АБЦ Дооел,Не положил
c1db8126f607575b6ef1ac6060a27c28930b56e062dfb3b5fea4f124adbe6225,Драјв Скул,Не положил
e923fdd73ca8069c62bcc093a62a70c07025549e2a2c2dfe9b2253fda47e4ce6,Зелен Сигнал,Положил
0a0dd8506a6adbb84161a97f31de957ef3fb0495150a052c8e39fc50e2103220,АР-ДИ,Не положил
b553e11b539f79a711f88a7a29f8c609804f5370c29ff83638fbe59cfa9e3754,Ива Обука,Положил
e1a7a5457e4ddf3ebb676651a683201ea531d58068dc5f8a80f38c17570e1886,Идол,Положил
be15c63b99e992f364aeb9bffe42933bb6734c255199c9adf43b7668b3dbc799,Болана ком,Положил
d59ed9696472def558d06af13fdcb409626f60ec39e505fc51e229b4c6d5d0b0,Арт,Положил
a808e3bc9052bb3a9bb568eb19daec3f00be44c8863860ac334fc3a64d9bbdd4,Шкорпион Обука,Положил
b11213595d81691520e5ecb3aa6c589878fe8338b2dc40c058d99f12fc24a1c8,АСХ Хирда,Не положил
15ea0b13adbcd5bef918f9dcfdf619740e2bb23cf6254ea9145d828aebf0b967,Ас-Коко,Положил
cf5e274db145c4ead69b2cc4fcd473b00e47541df301bc03b98762c4ded7e039,Беко Бс Дооел,Не положил
6234df9732762ff4b35121d314302419811d2258e75d2d5f67f4c4daf7789c1f,Зебра АБЦ Дооел,Положил
2af5e9d8bd93c1c1240ec7e7a714399fb9dbfe88efc073871db46dd8fbd91446,Деива Обука 2001,Положил
47804ed4e0eaa185ebb5d20b6121b3c8d8950f0c8159c2bd6623ccf44d66dbc4,СМАРТ,Положил
bc198099aae83f68a2e0557fc030d347f6dd7f58d7a7ed2b2b104572cbbca766,Драјв Скул,Не положил
