"Име, име на родител и презиме",Автошкола,Резултат
4ac2fb12dcce77fe5f8448a58c69aefab50d44894aa8ed332c1738d619414ed5,Зелен Сигнал,Не се појавил
66c27541c92858b9f0a9e8ea694abf602ececab2cd62278e6f1b89d7ca0ad88b,Зелен Сигнал,Положил
212cf270ee4277e7212c274c2a6ebc8f5f859eab1d2fd11df172e2e32999a85d,Зелен Сигнал,Положил
5af171e9264a52f1d53543b133bf239e70524d8f33e2eb07b676ad001350b7e7,Шкорпион,Положил
e1518150b66f37c778d4bc420369c7686d174d2278686a583fa6987e4ffefa5c,Шкорпион,Положил
9d433278eefaf5724e7258380e54c858444663442efe85d3131a48b9fa0f9577,Драјв Скул,Не положил
93716840e4fe704d593618eb1e6e4883487b56661bd7b7d8cb901873fe99bcbb,Кекец-О,Не положил
d6d2750cac4ba3d3d309e2636a28a7061e0ab5ef98da249176e312fe2d9a815a,АР-ДИ,Не положил
79ea72e866f93ceab1d0be16d657510b1be700a0f84a7abd9318737e68d81c00,Зелен Сигнал,Положил
4ac83275a891a047d115300a516d6af5e49e93ccf86e2e0fc0da3a249d2e50c2,Беко Бс Дооел,Положил
fa42f7da519d97f771eeaf58b6feeb036465806c4aeb9f35d9871afdec311a89,СМАРТ,Не положил
35e2a8f5920971259c0cdab7516fa150405d6e405c67f1628d5de78a8c51da4a,Ас-Коко,Не положил
66ca9f195c9f77d8055efbe208f6e2b468091c9e12ffcc7d8213273e6676e9e8,Шкорпион С 2014,Положил
1a318cd508aa9d409ee5aab7911afa9870070e856a179e001028a0a5040b9d75,АСУЦ Боро Петрушевски,Положил
d40b8c4cf4c3878aa26983946b266f6b9d5ebdc81faa52f61b2e870720806333,Шкорпион,Положил
584e0dc312c5326360609ea06156f78bff77907b9b8a4183f7f4fb3c38520fc5,Ас-Коко,Положил
ffc9d78e16ec24ab066c7a1c5aa8b6008dbd0ef57483965d81c12330fa6e6182,Ас-Коко,Не положил
3bf5c641cf4c0d91be64cb6210917833ac5e0d71d2a76ae237814cf3b87e57c3,Зебра АБЦ Дооел,Не положил
6b397cfa77c6790c1cc7747890d81a942c0104fe4e700f9389235a14377138fe,Ас-Коко,Положил
eeeffcea0e578b6ba398a57f4f1cf1ff4ee240774740eff6a7e3f37cc1d5332c,Виза,Положил
77d0dfc3fca8aacde8e445f2604d103e8e41968d847eeb22924b1f64e60f340b,Шкорпион,Не положил
545d1fb12d001ad0852a6a3133c0082d068722595584f78ea348a323c31446a0,Шкорпион,Положил
3cd8f42c0c97353a32a7164001ca4b0e5a2e7f728896d3b763df0f85ad48fc5e,АСХ Хирда,Положил
