"Име, име на родител и презиме",Автошкола,Резултат
0fb9cef174e6a23ee53e577aad91d6ae0da80df3127397ee436b3588737649da,Зелен Сигнал,Не положил
068d4bc80d5dcde1ec2f98c2d786366fd4b50a19edc203439e4f4381a1c06969,Ива Обука,Не положил
6bc0f717053b7cb2dc645cf221b94933668c8fadde347f2963b578eec43537ee,Арт,Положил
b48b9a4f75d5c5a8c110f1e8c57b04cfb7d05c6f29e74eaddc8ebdd7f61a5b36,АР-ДИ,Положил
af3a977fc99b9d29d2ceb084f29aad2f511712d27419f4d9feaddc3bd997b899,АСХ Хирда,Не положил
af9005454459db4b4eccb708536b568198bb5a5403a5b95e6d3986257dcbd6c0,Зебра АБЦ Дооел,Не положил
d007f29627dc6e7a6080afa8ed7b60596fe37fc81696050cdef1e6fc1eb2c4fe,СМАРТ,Положил
068e786766b8e0f8c6c6bdf3a034a1453b1416a6b77ea549075174b33a52f6c6,Мобилити Плус,Положил
84a83f58534ec0a1911166b4d86afd4268c3b04afb1cb97d71b90d42127712a0,АСХ Хирда,Не положил
52557609e9912758fda9c742b340947794c44d11ad981702211fe678603718fa,Бобием,Не положил
c16ed99258d9fa1a0d3899f660cd5a2b76cac14e00a1ca541e44ad0bfd5e0870,АСУЦ Боро Петрушевски,Не положил
841329183ebc64dc8bedf8c41e94ae60f52f08048709da838b8c246596a84d09,Европски Возач ДООЕЛ Скопје,Положил
41886190596f4569a055fc9520a20823eb7f67cbdeccf664634131dde11c8279,Идол,Положил
2f3162437e8ae85c5c4914fcceeaae41b1017914ca10ac4cf6de1fe2966f8700,Шкорпион С 2014,Не положил
6d43a272fde1cd022b063d17732eb52810081ce0dc2d55c31bd827ec857d01a3,Беко Бс Дооел,Не положил
4d47413f4a6d5b6912768934971c8848ba699111c6fcad229ffa5b1c1a37e7bf,Арт,Не положил
abf62e14639309b7bdbb459ee0a09a662251afce55e0c63533344dfd0134061c,Арт,Не положил
3420e2b3c4cc7a3b59c13e61884f3549015f9d329e96cbda96f622de53170cb7,ЊУ ФОКС,Не положил
b9915ee7c82cfde3bf730d1e1b4ba464ed93447f6e97cc6e5d87ea4563acab4e,Зелен Сигнал,Положил
6ca7c664e1adb9fcabbb60edf23c2bbb34149a762f92771b5f63107db05d4b3f,Зебра АБЦ Дооел,Положил
b77d6a7d31ff870d2f811847414845e26afe3cde2fb6f21483aa640f3ec4eff2,Арт,Положил
5e215508619f724cc3d63600e6fc65b5969a4d11d5ee223e32bb8511388ef407,Арт,Положил
24082ae9bad65740b93d4f760de7e731fb2fe428ebdb13f7c87b8d3167f29559,Зелен Сигнал,Положил
cab98ec1feea3232181da37ac3917d42aa29c42a5303c3041b71fecb6af8f024,Шкорпион С 2014,Положил
39faf43eb1eb87d81ef18dcf4bed2988cd8146f7c1564da5efb0173385666f8d,Бонита М,Не положил
da4f82013a0516ee8aac6bff48057cf6d5c9b59439a25f94db51a76eca177bb9,АР-ДИ,Не положил
ab754ba4ff879e66a9fbf7922b3a789e404eb330b4f103163a0294c9d441c3f9,М 22 Маријана 2015,Положил
787f89a2a61e8374d77ac7914bb4b591af810f243650fb7945863798e65b4f21,Алфа 2018,Положил
37f217af31854637383ff00e8f10bf54e7ad987e33f0919950e0b0edd709164b,Мобилити Плус,Положил
ae97746ed8d386c8a575fcf8ab1528a78338f337d330fd8f203558d5cdc2d9ca,Кекец-О,Не положил
8de8bfc58ba9679def6f0f1672992bdde4d6166b561ded7a0042fa242297903c,Мартин,Положил
85e0defcd4c6418637827714957cb78f9ccdf6f1b0fb11066e3f6432fe718605,Алфа 2018,Положил
7af0b1e17734164874eb4a605d66c1991c4c3cfd4f0c9ff7c826bf45f6e2b23a,Деива Обука 2001,Не положил
66671c79116e6c6ad69817a5957c50823bd70b3d471a6d25296198875cf0db16,Бобием,Положил
0e6f8c377d8d91fae59ea86d0295adb094de47c08a9c2c283643b179d71765ad,Шкорпион,Положил
6f761d0e436e83d3b1166be8f475c6330fb8a3b5dd55dd179190d18c6ecf5b94,Арт,Положил
69f8474bad4b779706e1b52f4d09da1d92b2753248a2ca80a160d9da53c441a3,Алфа 2018,Положил
8cadebf2908d8184389f1e4760b015d0a2bf1c806bf75a5a9d1608d3863a7ed5,Тримоски,Положил
fd9376f8135e5e348f35816911f10e58bcb8fdc1bbd96736e61baceaa83db902,Арт,Положил
7ce5bbd5f34355987eb8550bf09d098201e540853978a45d27f44e03ff80d37e,Нико- феникс,Положил
d37723ba667d270ada64e3b1832725bf246b5ad2083b2319a30d0f370c10b480,Шкорпион,Положил
e64175ebdbcc8ad45a039a9d86df71b4c3f4cac02d89c635bf77cf4f5379a922,Зебра АБЦ Дооел,Не положил
68e1a1e1b06ba6e5e14f7e36d6481ee6f4005059ee3d6a2db50abacec636c74b,АР-ДИ,Не положил
ff873b00648633805dcb22345cd95c9e6f98363d58dd5bdc9f9659dfa2088a48,АР-ДИ,Положил
abeefa155c82ecdc7fd60286bcb30bf9e50c0dfba0155e26a2d50bdf9671133b,Софи-Скул,Не положил
db7529e60ec262596a8611691ae71972afad716407a30c608028cac366f44a7e,АСХ Хирда,Не положил
78d1858ee2b15de7f6eecbaa4cbd3e738fd8cff55b5d1830021f14f9933aad18,Деива Обука 2001,Положил
9310c78c3eb24ff490c4588088bae2e8c2acba89d01f452bd9489cb81b4164c8,Ел Хилал - Јуниор,Положил
992d208a0330ae2ab04ab0a86b84e84062c248096d8b89b59eefeb5223569591,Елита дривинг,Не положил
a33b48fc49088e673faad2e827da523411ab5d52e95e3e69627776a23ae0fe51,Ива Обука,Не положил
af3f6ff86f88b64213aed6eac0959544e5e0ec1e2be2a14dd93bde5da82af015,АСХ Хирда,Положил
d69a6b38de4c78c07ded253242c830ac2ae527e05084b65e045d0c0283536385,Алфа 2018,Положил
d400a25cd3ff0b3e7ff66be64ab5cf41e5e28c4b713b4e47895939443e5252ca,Мартин,Положил
c3f86cb138c4dee1cc2a606c8e55df296a27d950f7cf80b80f093a304e71da68,Деива Обука 2001,Положил
96a8e1b7ebb90e5a8b132cf022dcec7a7dd86f4967f3bc58df1f08fd2f3cec38,Сигурност ЛНБ,Положил
d2cd238bb882b8a54083698a89f506b6c749b91dff0dbf82b3d9e090b90d9e3c,Ива Обука,Положил
6cfebccf6e6f5ae41778f4a1a585387b7b07b3d83aad25507f5907ee685d33d2,СМАРТ,Положил
e88bb60face8f0f26863ec0777893dc515f20703f8aed68f59c7fe0ea2158c80,Тримоски,Не се појавил
5478b817951d83fa19c014bfa6c0dd315051a9e9322a6816388585d951e1286f,Брм брм Л,Не се појавил
2d2f48281b1871e467c4b8b5681bf314b26a8fff59a7b52450a8a564dfc6472f,Деива,Положил
be1848bd947da6fee7f0ccfc606d36acc37add8e75a96bbb0685dde8d076861e,Мартин,Не положил
f2d5fe54fbcdd90877b6fb1b1324832749a21496656b3cc6c23fa21714340422,Идол,Положил
c1aa79bb3d025edbddc3ae818c3645f77ac9a774800172f959eb66a9d75efd0f,Деива Обука 2001,Положил
bcccfcff4248916066116a05009d7418bcd14d7973b38981c30cd8fc506d296b,СМАРТ,Не положил
