"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
7b4baca61d6a2f67fb5cfd613d2e5b5b9bd72a765d4c9f37e35026add69e7ad2,М22 М22 Дооел,Положил,male,0.94
ee07c25ececf3f8bc6443053f22cfe7628f5046bfe27d1d18c78147dc05e72f4,Струга-ком,Положил,,0.0
63379c219e7e901223b7a58443542dd95f294a3cc40dd9019d6ee9ee3b84ccf2,Ел Хилал - Јуниор,Не положил,male,0.98
0820e1b8a17c383186b753327ad8f07ada69b3a9d2ca0b61745da468bfc6b88e,Драјв Скул,Положил,male,0.99
b104f95117f4318d8ad95928c0ea65fcb2b9880cd4f87cfdb5d5edd75298d4b6,Ива Обука,Положил,male,0.94
13c6d07d095ee163ffe1b8736e74e100da1ea1d6fe734cc72b56cae0c6b5a304,АР-ДИ,Не положил,,0.0
2433c480e4d742d70cf8019383ca6d02687f64a56e381de745ed1d40666e0af3,СМАРТ,Положил,,0.0
4fb3561e639dc1e72dcb2c0073bd7e9a4cdd48b8b42aada0a122f168e20d0f07,Мобилити Плус,Не положил,male,0.99
94ae79dc46590cd87ac509d9041c5f372bb514278a23c45afb4e6cdab2e608ba,Ас-Коко,Положил,male,0.76
5f44d54bbbad907e40249b6ec171f7e263bec39afaec41e3cf4e15a18f992d82,АСУЦ Боро Петрушевски,Положил,male,0.99
d3d39162a8fbc36229bb73496cea46e8b41e58dea81cbd78bf74bb0689afe34a,Зебра АБЦ Дооел,Не положил,,0.0
73eb4a47ae9a297926da52c49ba0125b8e61b3a1062a5a757f5a3f79ba9b5763,АСХ Хирда,Положил,,0.0
8cf703f8025c7fc6ca578defea01b374f7e6b70cc455d6cd0514b082c5003ea6,Шкорпион,Положил,male,0.97
1e1d498638ba9a53c905f589ea10fd0cedb9bfb340bb390aea8b4c136e241214,М22 М22 Дооел,Не положил,male,0.97
db2e8c3769f2580363b698e6ccc1068e5275ca47b6b4b3956a8bd80e1d9debd6,Брм брм Л,Положил,male,1.0
21f4b74d5c5f2647f26058abc235ed28c3f25c589c195c14035e9877ff1876eb,АР-ДИ,Не положил,female,1.0
bb544ce26a42ad95bddadc8c052ab61f387f74a5f2decf5cef1b11bcc1ed58f5,АСХ Хирда,Положил,female,0.73
5d29e511003bb02e9787caecd9bd1ecb6daffc1c1225a13311dc3536a7875690,АСХ Хирда,Положил,,0.0
0f7ad4b388ecff223a48a9e96934e7a63b03e7a2297940f8183e24ccd7e904b6,Мартин,Положил,,0.0
f7d276d4c27ce9fba1492f00dab3b7f9826de4715500c99b7663229c50064686,Мартин,Положил,,0.0
adf54dcf49b5ea409953cd4b03db644a8d87c49b63bf24e5e558c69f0f221a30,Шкорпион,Положил,,0.0
9dd3f122b9ccdf20abbff1e6dcc1593e52a82daa068662cfa6ffbb4fb1d5f792,Шкорпион,Не положил,,0.0
0b82099e2102f68b8f57ba747416cf32cee7214189ad3c102734a2d628824661,Идол,Не положил,,0.0
530be748be0f4398fb56b58887672ba402693683c18eda270332987a04a6a7f4,Тримоски,Положил,,0.0
bf753dc42f229575c607773aee32dc68348d49e5a742d3fbd6efaec7456e657d,АР-ДИ,Положил,female,0.85
e26d2b9ad4f72637223ff6eba68b4c9c0a83e6f13515f3aeb2ddb588580f2567,Ива Обука,Положил,female,0.83
bc01bcb22eb41674278aae8adbb308b1a94d0f1a3b62cff9faff4bb2d08600c7,Арт,Положил,,0.0
ca96e1d2fc0101238fe992a6538d75708a06b4f310b2460283e07f6ba5dd6b29,АР-ДИ,Положил,male,1.0
c820ed2bda40969aafd5d50a170b65c2141853229fd1a0b515515cb576427852,Ас-Коко,Положил,male,0.89
979aae66f3763c08a6e405be2045e3ebbcce40663ebf2d00f15da9035f30a902,Арт,Не положил,,0.0
cebb7bcda46fc5acfca37448dba52a07c93465b02917542f3b8ec3a4d7b19643,Тримоски,Не положил,female,0.99
cf1282e38c3f06de5e60f907c3d1ad119b1ca3014ce434f16a91ea2ebea7f395,Емилија,Положил,,0.0
772e309275db850e4c7fc53e3edabde4df3c5da7c1dfa06b2a196fe3fa82ac52,М22 М22 Дооел,Не положил,male,0.98
b15318f11b13d4180542c971d95d0575026aa4b02eb8b684a2d68e70541ddc18,Драјв Скул,Положил,female,0.97
98d7d54f57c4366f3f8c18476bc2cb2847637d94a6b9728ba1e81cfd711a6cea,Шкорпион,Положил,male,0.94
7c425d7ae7ef5fe164641ea93f8dca1b807d3f468d14411c0c89d066dba29ef6,Деива Обука 2001,Положил,male,0.98
6d289348ddc2fd94892f67d65d1627c347468c30adf4b66f3375d80e65c9c7c5,СМАРТ,Не положил,male,0.98
e1466e4bb4d1129cfe4a6795936f8cd7476ff03834da29ef8051b61ee024f3a2,Шкорпион Обука,Положил,male,0.96
4263ddb39c572bf714a8def3b5df629a65cb72557544217888f1e75a30cdf423,М22 М22 Дооел,Положил,,0.0
f062f1f60f16b49168d5e52828180854392de9ab1a912029c61d49d119aea541,Шкорпион,Не положил,female,0.97
7bf7f1c20c9e92dcc2cc627590ab428e8cade7749cbb0bc4f434f958f0e3bb46,Брм брм Л,Положил,male,0.97
