"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
03d7f0ddf8914d9ea4c5e3512d2c7216b2f0ef2e1866c15711a7bea804732456,Кекец-О,Положил,female,0.98
c47ad6cba92488021eb6f578924b9fd024fceef59fc03dc16b280dc9681ecd6c,Зелен Сигнал,Положил,,0.0
0b3f0d64ba381697d37695896c4accbebc43995c817cf87c660373bf3f11aa6a,Идол,Положил,male,0.96
f1d8d177a275cc2e863a244a45a20325008a170d9b7e7e2f59a04977d67a1a03,Зебра АБЦ Дооел,Положил,female,0.99
841469dabce032724e6e9701c0412aba3bf47a0191b93f41d22c530c34ac38f7,Ива Обука,Положил,male,1.0
1861778cc4f28a5b79354cfdfde4fe73e802bef3d580b8eacd2af2a106df792e,Нова-Нова,Положил,female,0.98
56a9d97fdf0c8135b3257e96cd4597bce8533dd049a33b4fde34794ed4336e96,Елита дривинг,Не положил,female,0.92
98f2b6d646b230217e6f786d9bdd713589a45804b62fa27b8799890fd6ef3e58,Тримоски,Положил,female,0.98
b5cf5eaec8dc57393ef914861002d7b6055177db0e1c6c8a5191b471e7773639,Тримоски,Положил,,0.0
31cabbea4b63e81d18b744eb2cb69fc8c728945d07eae901c25870a4ce0b901f,Виза,Не положил,female,0.99
3910c4b79803d49bcf8f41e3e3e8eb81544738058b30368fe101d98f8c60954c,Мартин,Положил,,0.0
417133762451e0f943bf46c868804568a4e5812e6f7de77699c7b4b506e4ad44,Зебра АБЦ Дооел,Не положил,female,0.98
d5ae95cc051f627c93d6b9464bb54a7ceccdb2cd000b4ab602de6eb6a78a27b2,Ива Обука,Не положил,female,0.98
0495c202f9573e989cbf7f51c58d11f3bba6e4c93452542de0b161e16d4471de,Ива Обука,Положил,male,0.97
9f3edff36cbe22452fc2a04cf40b937baa7360dba7bb0f7a9c471b5e3f6f0191,Панда-ЛТД,Положил,,0.0
ca17daaa3095df89120efca27e1d30b20a1c12f51e19f7975804ee5697233661,АСУЦ Боро Петрушевски,Положил,,0.0
db9bb9703bb376ef09fcd7dba927cba192636fbcf51e9fda0a1112874b83947d,Панда-ЛТД,Не положил,female,0.98
df004ab3d55bd60f98c66ac080874fca09eed6980bb2cc898c279241517fc8c4,Автомак,Положил,male,0.99
bee619b44a8445be2aec617da1d57912df768269ae41e0d026c3c25887b23d86,Ас-Коко,Не положил,,0.0
00b86166a27eb8b9876335962148184e6d33da6371a326523d7233e4254cf1cb,АСХ Хирда,Положил,female,1.0
378ee918247c6c642eadafc5dc440c25ce9c6f746bb4765e934f251bc786d7ed,Бене Трејд 53,Положил,female,0.99
c8b3e9429bbe9e4cc9e3f43a7a8767371a62f2a89166e50135339136a56a1d64,АР-ДИ,Положил,,0.0
2e410c94244f5b43c2c9f3f6d9af8b8a4cda83bca0d7a09952d6112fec9b0bf4,М22 М22 Дооел,Положил,female,0.99
a3624aa8529a93f91a33eb7b061738f76b93d64616c78067b5a880ea0a5bd13f,Виза,Положил,male,0.75
f80d2f2e7b904cb0ac9e64664b9f9fe0856ae05b9cd5e95ce1f1b68052357aa1,Бобием,Не положил,male,0.9
44dfc70a6201269e72e236af3fab4550b33fc16a8cac2c9c4474ee76cc387876,АСХ Хирда,Положил,male,0.97
4c01c394f6d31440815a59ad8ce781c6257a35999d249da0bf72d64f41f66cde,Ива Обука,Положил,male,0.79
6bfb0a4ec46d8c3682b94ef7d98e0ccbfe2a8d4b639cbe4a1a3588ee4e58fdff,Кекец-О,Положил,male,0.99
864a34646ba34d2f7ad2975b7153cc0f7d76ae3c1db4d3ba1c9597ca62a116e9,АВТОМАК Гоце,Не положил,female,0.96
498c4e61fdc97bd6b1d3ad7d0f41dc5c0e0a3a11a5e8adb05d23a2932ee7c868,Шкорпион,Положил,male,0.98
228c12afd299cf4a55a4f38d5aef5f7dbf5be429feb9e951d226c61d432be739,АСУЦ Боро Петрушевски,Положил,,0.0
7495a9d9d2bac7c8a8e4a98832484eeb1332d95aff60ac14da6118321fcb0d1d,Деива Обука 2001,Положил,female,0.98
944659d74a074e399b5b00d6963ee969c04b670b756d4522fa97ea0067e21113,Ел Хилал - Јуниор,Не положил,female,0.76
cdbab4823cc5cb36ce27434d5ba42fe945e32085e8cfb9552404494b41caf821,Шкорпион,Положил,male,0.97
3b00db2d08d60236108f193519e88e86aa422b40489ce27f517be276549f9275,Шкорпион,Положил,male,0.98
eff04f262be1178b9abbbc5489836b4ea65d1e5692e8c57c9b613108e742a2f3,Шкорпион,Положил,female,0.98
6ffece5752c86d42416cdad4dbfdfa3d581e4e0c2bb8f41f1e6f996ac71fcb5a,М22 М22 Дооел,Не положил,,0.0
5f80288741047ba72d58d6928cc3e74093a0ba2ab63060fbe7ba1e7d4eebb156,Софи-Скул,Положил,female,0.97
453b2fbfbd4d228a98f862885f18d38722173765988b5bdedec3eed0e7785540,АСХ Хирда,Положил,,0.0
f7fcd73257d21b336d3ddaa7be63948c6cd1a10343dee74ec1c9c9a1697cc49b,Алфа 2018,Положил,male,0.97
