"Име, име на родител и презиме",Автошкола,Резултат
8dce7cec536bab50386e9e602ea15406b7945d86d57fd9b19b9db75d6e3aa72e,АСХ Хирда,Не положил
531df206fd61478385bacade6c4afafc8f779df3e4c66b2cda9592b1eb0b813c,Драјв Скул,Не положил
c2bc8f9ebc8e735b2b79ff67c95d955a4f89043e9abeda56617f218239ea3a67,Мартин,Положил
2f43320eda7f6496458f82b3e830f61b3b9417573ed9b8fd2251a77d9e368a30,Шкорпион,Не положил
329f17e2c77fb388e63951ce8b37e49fce99372354bd0eac9ec455380305deb0,Идол,Не положил
d235894bbdb30acb8bb8bd065538607a850909fac35866777d9ac17f393373de,Драјв Скул,Не положил
f60e19e8ffb693e857fb2c00481018fb21d67df5654a3eb5d7cd0603dfba70b7,БУЛЕВАРД 2024,Положил
1b9facc3f21dda10b362dc523fc1be7943aaf6269353c72f5b1dcb48326a6adb,Емилија,Положил
0d1358d1b36345113fdaf5386441647cec4e78e932b435a44881146615343947,Тримоски,Положил
ef7e002d434ff45b213981b9b207c73f92828bb31311af25589fed87c5a4ba66,Ас-Коко,Не положил
45981918b7f1a19dc4dbdb297d5100b6f27ee3a08c0767eaf99acce510b54379,СМАРТ,Не положил
d801427945088dd24868b397065b0a408b1080ada840e63e0630699afa00e600,Панда-ЛТД,Положил
4864c6a8e554d211b167b09a9862a4c8b207eb90152d385e07d54c06a2408150,Драјв Скул,Не положил
52b4371d6c66f31e4b74ecd199761dd6eac6d138fa5780577f874bef46bfdcff,Деива Обука 2001,Положил
5d1773b0dbeecfc4779c137b01dd8209b4fa6c951699ed3befe189235b2d6e3a,АР-ДИ,Не положил
9591ae145c16f9b360a0e2ce87c530fcd45a1767d6e30ddd9e9839100381ed99,Кекец-О,Не положил
e9e4a7aa1414683c753f936aa756151a240e7faa3e4d0bd5d5621de5a0a03ce0,Кекец-О,Не положил
e77379cef75eaec49b4b6be5c3f7199ed964dbf3260deb52e0fe43c55354a094,Шкорпион,Не положил
71ce9eccfa282e1b84d936d2614418bce1d1e19cc188a3164678ff44cee6445f,Ива Обука,Положил
fd2f4fac811a656fdef8a6f6855594cdcce5f88ca44c4ef7eba429e54fe490cb,АСХ Хирда,Положил
bd510f7f0453ad2e429fc205fef04aa1a8106b4777ae0947a841a451b35402f8,АР-ДИ,Положил
6097986a397ae3ef218d49a264e782ca7287536bf12671fc7e6dad5ff6af8221,Ива Обука,Положил
a7cd2f58eb8e0273edc06fb8c29daade0d98edc14520af353a2bfea5b119c0d0,Кекец-О,Не положил
850ec27a783f9c6fda0d98eddd95f7833bc5f1848bbc3417474101be7f999cc7,Мартин,Не положил
9d6bc2dea68e6cea9e2dbd09c083323810eb3891ded8671728ba44d43e94b6ab,Брм брм Л,Не положил
d458a370e4308d08530814155c0e8aa9d804fd77d6d118138bc85a4a7a5feb5d,Ива Обука,Не положил
8dd0bef8f5ded4fa6d665d8d7c30ef54610dd2e2e3b40312db7b8916767995e6,Зелен Сигнал,Не положил
dfa956b592c80941bc09c8bf9531467d15d4c3d98e8816636efbb5916ab6c5bf,Кекец-О,Положил
93d52a9da9182c7fdd8bf59a472fce12e80f7d4f6c60a2bacd0257bab99b6d52,Тримоски,Не положил
3bda4f7ad65e26603951ccf392a926411005ff67f4c70ba91c74389475b53322,Идол,Не положил
088e32471c0379868c6809231aca639e0d1c539d45c355b5f6e3cbe991b8c1a7,Сигурност ГТБ,Не положил
a190d1cf2a7a346e58f62b105b46d4c9b7a0b6d0081b78bc6df7d94e92af9e6e,Болана ком,Не положил
7e47265057bb7a1bd43179f0a4a7850daedd4c3d9bc2cc3bd21e472a420f88c4,Болана ком,Не положил
cc2278270edddd40c89770dd20a23072216b49517c3fbd5887cf58a648860200,Алфа 2018,Не положил
b0899dc4c102c5bccf618c79a9b3238396d5a3378a744bb8f8534253555ed7a5,Кекец-О,Не положил
23f47249925edc39b24b435071e0ecaf61df3f84ffcd582720ed762f2566fd86,Сигурност ЛНБ,Не положил
e0658f0c694e2f79fd311d3c1b7c2ac7f8ad114b2aa9fa15fd650c104a261f82,Болана ком,Положил
ba46de27770b509e966bd827f8cb4f2db76ed085fdd58c33a799107bee598362,Мобилити плус,Не положил
6db2d2ba5b6cf1cab472d3992b22f6824be19d67583c8584143b5e87591288b7,СМАРТ,Не положил
7f18d79a685ba5067321d423825570e5291ab72c52a9b7f9ff9a8b6060694c89,Мобилити Плус,Положил
b90b8e1eaf27c589ab7294065c48b434eea799ee586e0a4c10ed136345b37f08,Боби,Не положил
da4dbb2e214b5b42faaf344327d34abb041e8f332770d17a0fe7eeefb2c13a03,АСУЦ Боро Петрушевски,Не положил
67c6c1aff2b511671901dc6d9fcaa4bdc7d6e84227551d8da7213aedbc49ec33,Зебра АБЦ Дооел,Положил
d0a6a4b72ea0568f619aa6ccb2626ede440336fbdec866b39af01f4437cf42d2,Тримоски,Не положил
a14a28c622419f8cd4860a5822a47da0197128f6a86a7af4a37afb694509fdee,АР-ДИ,Не положил
06815d6ee78d3d675b4257f37819e4f7a387687e0dd07b599e4f553c25a6dbac,Зебра АБЦ Дооел,Не положил
3ab43a039a95ac25ea88346039851259b71958e61177122cc1d7d3ab0d271eae,БУЛЕВАРД 2024,Положил
0d68953edd341e130f7f98c4d5f7ed46e0803c7399999d0f9bcf2e354efa4cfa,Ас-Коко,Не положил
de9f5801904efb4e775ff1faf57460877e6b4ecb5a77501c8c79eebe5bc0af0d,СМАРТ,Положил
9b849714974440097892c799e7d47ab2ed918e5b520c545f54541a796107a2fe,Ива Обука,Не положил
ebf5847c059dbd5bf2fe509a3d160490605b4cba5c89bf0911417d7b97f3b793,Беко Бс Дооел,Не положил
1cf01088ee27fb463b251c5e50204140320f672286cd924d6a2902f22e8fbcf3,Ас-Коко,Не положил
3560cba4f7477637395dead071e20ee32ecc4cd9a74569014261ad717a66c2cd,АР-ДИ,Не положил
fa388d26e43e75664c655da7830a99ae6fe57c2541c0dbcd3d54d71e307dd79a,Зебра АБЦ Дооел,Не положил
d9be8f7c28b8a597e4e5847a51aeefc75c131b7d45b071adf3d8df0458430199,СМАРТ,Не положил
ec57d9fadcdc53c37372aa847a4a981d017e9a267b6802a97c6e9aae8ee80b20,АСХ Хирда,Положил
3671ba758c99fcdeaf1a565592f07aed5e5bd6a001e6a99d9fb058defd2117ad,АСУЦ Боро Петрушевски,Не положил
98739d2d975ad62848d2db61d78206ac3f26301c805980a63f5aff4809249e9a,Мобилити плус,Не положил
7fbb326370ba2838c0daeaf96068c1a8fa8101a7ad206df4e3fe09170716435d,Кекец-О,Не положил
624a96e05e6916946ac76f7d3096bbb7429b6b78fcc9df33a2081cfa341d17e6,Идол,Не положил
c99fe145e9f9ba3e70751a78476878b4f8b8ad379894c45f8ebf4eeddcc2960a,Бобием,Не положил
0d4fed7e8fd04a56b42119ce1ec11a4834bd9efbe14f37b30ce7062644c17bb8,Деива Обука 2001,Не положил
96d7083fbde5ef0d8c704ff7e7311eb50b62037d84fad6e61fda1cacee115806,Ива Обука,Не положил
d547e7a2b9217857c085623469b9f6d26be2496aae37bc55875f5368f0b85468,Арт,Положил
886951881fb4b6636334e1da39b3eaa9b25d2152e0c8585af11c6a0eb27c2fc0,Бобием,Не положил
2533d42e2f442c305c033e35ada74e234d87bf74360f41c5db26a141926ffed1,СМАРТ,Не положил
38dd91d9d4fd9a8d44d5ea3e163f029fb50d201acae1b43cdd81ebdf3118798c,Бене Трејд 53,Не положил
9ee2bea945a26c5af65c4cabeeaf1a1a212e18e5a8bd8555ea3e33cc3cf598c8,Мартин,Не положил
75679ecf8590dd199f70f0ca8cb4fc930252bc92a80e79bf8a89f0efb6f7ff45,Софи-Скул,Не положил
763ada035bea879e1f53ac11cb8c99fa274472cb47740e9217b253ae732969d3,Кекец-О,Не положил
d8d4c318ae345656604442dbf0343d51de7ac7d2482f89bca424ccd1ab5e0caa,Идол,Не положил
072238af23f8c83a5b61b72a92c9a68770d55eb096c26250e044cdb74b099a26,Идол,Положил
b3c2af70973b1a3fb58a195b4d5b33878cdcd9c1740c594337a3138ce9409e44,Европски Возач ДООЕЛ Скопје,Положил
9eed639e7acfa1917c3422581bf03954ce40e4dec378bf9fe5c91c0e47f46151,Ас-Коко,Не положил
78264421f8a897ee63f2abf1ffdd048ecf970ce545881af2d71c3995613ab2ae,Алфа 2018,Не положил
9ffe359d30f717dff41002fdafef5fbb4cf2ce3596da98b831e56eaff7233e10,Болана,Не положил
fb16478c29400439f207c061249c63233c3a883a3692b114afec6c2367d28314,Тримоски,Не положил
35e525417716ee63e9b736b9a105a9cc7433b740f381304e222ac85ff8eb22bb,Тримоски,Не положил
54a6935b540c3ac66386acfc0fcaca523641bd795cdd10004b419e82914901bb,Европски Возач ДООЕЛ Скопје,Не положил
e4459a09ef930bfb08cb498d91ba89ce37173083e35738967a79013f17f6446d,Деива Обука 2001,Не положил
2ebfbeca5a196d17ea07ad9b77a3291d0ab2120e6037bb119c44b7ead94c53ec,Алфа 2018,Положил
1ede1c7aa2120813f41a0f9ad1766f3fdbe468e2072eca5e77e2556b3db2c89c,АСУЦ Боро Петрушевски,Не положил
5f6b4a97b712ad09901338c7ed7ca3b8d7ace8993f22e2d35d2418b9e6679003,Ива Обука,Не положил
7c1143fa29d69bd1b5f2d5f9c3c33f67b50f2d51fa484086d1907db14b03367e,Мобилити плус,Положил
40b8e758904ca2ba370d73177203b79bbe60894b1ad56c2591e398a60b337654,Бобием,Положил
94978d63e27e64a628f5cf96086c8fc7b639e1f1eaa285b4b9e05e522d996797,Алфа 2018,Не положил
44fdc19ebef0ff3c0191392e3decc2d33eeb5860d5e2383660aca1be69a15079,СМАРТ,Не положил
e65995756140eb7e3d5a6d5b697817fc8881d2e6d0f28f38760eec573b3e5a4c,АСУЦ Боро Петрушевски,Положил
79dff4208ff88c701e93a08743bbb4fd9af2c4b2792f87e8ab599cd4258e8e90,Шкорпион Обука,Положил
aac8cbe2d21dcbbf1f52ef86ad4e748773a201828699e3153599ff5aab1f14f4,Шкорпион,Не положил
3be5c71abf8b8c009afa3374022cead5d366aff8f76520c3c4feee733d4ff669,Шкорпион,Положил
549dac99e27bfeba7400730f7d5eed47a63a013a93b00d7f83e7051f85af6519,Зелен Сигнал,Не положил
0d0aef1c0618622132c9f61714278f54a5fc8dca84bbaf13a17ba31a80f590cb,Идол,Не положил
5660721f7e52d5a656cae7c3c96eb5cbe0dd1ca8c6553d267f7917bbd79e2990,Шкорпион,Не положил
19911e7378ebd718d8d9ea4191de47f768c572b9763b6e7a608a5b467f7b76ef,АР-ДИ,Не положил
64b032d3022377609b35927fc81e9b40202cd551cd0f2775e3ad9bad2dc86622,Зелен Сигнал,Не положил
3f2d08fca85075b910b1df8b92a092628926497613aa836a1cb193fd09b98fac,Ел Хилал - Јуниор,Не положил
34bcd388c43ce111fe89b939b92d129ee2f53a0cbb2cc2534a9162025dff8d05,Ас-Коко,Не положил
619416a52968b016dbfd5f6a12f55e0c799a57a8b59476c42179a314fb6698a4,Арт,Не положил
79f24a44bd6a92ba07c7451ceb4ea13ec9a071183f183a56537257ac355329ed,Деива Обука 2001,Не положил
aed6bd963eb373e5607ddf7c76bedd5344b3dcca4adcc5244b1987e9665de7f5,Шкорпион,Не положил
dfcb02fcb20a9d8b62876a1df19b157e183a0c7700663165c464bf259af530ef,Европски Возач ДООЕЛ Скопје,Не положил
62d07b29e98bd3393e5cc9ff038dd1d0fa6aa0a190cac02645b28982ccecc5b3,Кекец-О,Не положил
daaa1798e42db4e70778220a88960b6154c823c5e07116663a61299372d7e6d4,Зелен Сигнал,Не положил
710caa6451757a1debe6227ba2e4733ab556878cbbc9aa118c6330a837489f00,Деива Обука 2001,Не положил
d5b91d8a9994176d2842ed4212501b871715108fde55fe2f16780ec65c2b5fbd,Деива Обука 2001,Не положил
569fbea90f36c67bf2773d39bf1de5a16030792537dd4480bb55677fb5320807,Ива Обука,Не положил
03311ff41c68eeaf12c36f26202ee912f1342d2e3a29d79f468b69aee7ee20a8,Бобием,Не положил
37cf89f7c12a9a2a5258a2c1dace2d146a0b8a988d73449958ceb56c773d8702,Шкорпион Обука,Не положил
25db5683e82ce529434089db3f2bb31e2ffae7ccb0e9ac6e4d81a5b6a73d426a,Софи-Скул,Не положил
2ec0c741f879506000b45265c71b5ad1c3023c3cb82584089ebe93372cb0a34a,Ива Обука,Не положил
f5b6b86b03a5e14d0021ea6068d46bdda2b58a7561a0cc2ffcdc17bcf9811f5a,АСХ Хирда,Положил
f80a166f70e76776022dddd27bb861982dd2f113d939d2d25a4980aca5453fbb,АСХ Хирда,Не положил
e076d9c63ea10e6169c3e4b53aafc84efc3e34f0b908a81dcac057d03ccb3495,Беко Бс Дооел,Не положил
17871171b1ff029fa53a6b9a5131a00cb4158a3ec4ba305e6bbb80612e9bfedf,Софи-Скул,Не положил
af3bc96511eee1d87082f7ac36c3db21ce4a90f81779ee869b146772c64b7af9,Ива Обука,Положил
914e220fba1a26768b790aad103f257c1933cb5ce9c559ae8c97b83e8bc2476c,Арт,Не положил
09a406bacc7038b03010262f8daa2ba7c6d47f365feac485afc588c0463ae493,АР-ДИ,Не положил
7ac708206356ead0ae1eca76854d6229d16a95efdf96f46221521dab14a67ef7,Брм брм Л,Не положил
9cb08fddc4d25f467c58c56572e0360d26a120530d9c340ba23ad1f2cb25752e,Елита дривинг,Не положил
64ee42ab69b1a765e37ec3f11ddf5966b7ad9d0a677d4dec2aab3451c26a6cc6,Кекец-О,Не положил
99c7ac84d3f97217cb4a44655fff075eb3ff30b04386d65180dc3e49d191a1a7,АСХ Хирда,Не положил
2f58c51cd328f633f0879253615f8b5d8e5bf7d55b8e79d443876584e2d5df61,СМАРТ,Не положил
7a8f01046fde77bb0b66f32033d37777a5689964de35cd32d9a78af14908e758,Бене Трејд 53,Положил
99ac7715d27f0abcae5d79dc55fca7293545699e334b07155d5dc15421374864,Зелен Сигнал,Положил
84e17b458c6bf533e83c2ff96be09cdaf213b7747ab8e3e852d69a693f876d6f,Ива Обука,Не положил
1c1039b14a494b10903ca5f2501bc0f7d61493182d0f0247f211d14f74ff0cb3,Шкорпион С 2014,Не положил
c354b862324008fb1b2f722870608c5fae0f782f0692223b75f8dda4f6638905,Европски Возач ДООЕЛ Скопје,Не положил
9dec1b3f3868aee70232c585b5b6a0611108363d1f6b41471397eea8c1ad7515,АВТОМАК Гоце,Не положил
32911a74b0769cc685b922e85912319b9a3b01aa8670921767453bfbe936b392,Болана ком,Не положил
b0447d819cea24aa687230c237813865a3ff31bb27807e50b520f6a016be03e6,Зебра АБЦ Дооел,Не положил
