"Име, име на родител и презиме",Автошкола,Резултат
31b7ed3c5752336c38bf8ef828bf860a0e32fb93531a407f90aca2dcdaf68b54,Арт,Не положил
502a376beffdf6b88ab04adeb98c70106e2fb1c3259878f6a2b34e09082c1e41,АСХ Хирда,Не положил
c44d2a4a1ea6cf622f0a7c2a288c2f9e81e5c528cbad55cd409710053dffcc05,Арт,Положил
3c588b11a39b67d71520d6f75bf9a4a092a5a825dcaa29e5e1f532a0f8e298d1,Банкина,Положил
e35a17755ab4d13231fbe03b5f21d7f349924c1c1ad6d199ee5d49e09a31a088,АВТОМАК Гоце,Не положил
a808bd95506b4361c0c8806c11536e239d42536a06f1b07222b31e3d9c85982e,Ас-Коко,Не се појавил
db70e2a590c8f4b350dab36c13444c9ad17e16b7d0a3d8974542cf04cfa15448,Болана ком,Не положил
9bcb6e24d413697aca5ccbfb772e0b50420554d03fb4beaebba261112e8b4d6e,Кекец-О,Положил
bd7b651754e2307d0a10f86aa8555f5daf11435a3f5a0d38e871edf78a930dc2,Тримоски,Положил
30c85e11f8ceffe40efa603714a472ed8916f169d467e9728ca7fdc3cebe2bd5,Кекец-О,Не положил
fdd82bc8bc72947b066363709e17f3056fe932581d11276a897690133b3eac36,Зелен Сигнал,Положил
91b5db598240b7ce0f9053c91c9f192b13684e0dc57bbba7610eeabbbef70711,Мартин,Не положил
48fa8f0081cf77711bba33550f5166959ef8bc10355a4584138c02c968fc1ba7,Драјв Скул,Положил
b2ebed666a336f332b2d6e567c93bf86054351f4c35b35356a022df5818cda10,Идол,Положил
6dec6178c696f347162fcdb689fe4aeb20d7d9c1ed35263dc495b38a1263dd6d,Ива Обука,Не положил
7beea38f0b91e4a3792a23704d425456eac3efc9a94a1ac4b2bd67a92ffc18f0,Болана ком,Не положил
da9bb2a0eed9e84d9a832212ff8477733f532b7adc6f8c35dbe53462425813c1,АР-ДИ,Не положил
9c38312d9a2c35f84917d676d250ca781c3123417d073fec7304ca5f404a2d0e,Мартин,Положил
290cbcb365da3fb99a20d503c73bb232e5d0ae9850b044e287e11dee42a795a1,АСХ Хирда,Положил
14a3904c5ff407ac3f20cfa20d4d603bde8f18b3ca4d801c59e53f76a61b4f2d,АР-ДИ,Положил
a2c8c4cddfc1e36ffbfb796b2e9e72eb6680bfdd7184b63d3c848809ef1ac25c,Мартин,Положил
2b791700191f33c1af5651da70185097b57e083017e30171e3687aab57e830fa,Идол,Положил
87a6a5bb45f6be710a6c2ea5b1e95bbb57dfc7f697d53dc5c5d5429df6d0926b,ЊУ ФОКС,Положил
26448803d7a16b7089ca6aede23e47730e812971606505c27fc92192b972c450,Зелен Сигнал,Положил
bae91dac7245dc6449d0e8de40bc743bd525093df4f269b7b0c1dc33c01b8ab5,М22 М22 Дооел,Положил
686e37ae5a5263192e2d20411ce52400e68181ffef987d6942a3097889dfae4e,Мартин,Не положил
0c8255232d80a2f9fd35474882fa855bd58c1e6afbadd88074df951746cdcc24,Драјв Скул,Не положил
6a6487ceb31cebf935df4690851b8454b468ccfde1df89e7f3263c28561c6144,АСУЦ Боро Петрушевски,Не положил
4cfc7ea390500ea2a42a5d4810fc6fbda305430e50b5ae64cf58e37be8cc97a4,Шкорпион Обука,Не положил
df8e8666ce902e9cc90827789742cffe0ff0d277555727b02395dc42e1d2851d,Мартин,Положил
7f06fea51622db6d2a5144959d568327e1b4f20b076f0d970a7d0b24b39ed781,АСУЦ Боро Петрушевски,Положил
603a8cd1a275703084039cf76b85120deb5f82ab74238cd07f3ce41798559bdf,Болана ком,Положил
4eb3b62f09d6fe6bec2935b5eb65965a4bda2f7773ac23039ead519c28fca9ba,Деива Обука 2001,Положил
0ee76ba32a352650684316c179f1bdb8c4c444ef3795045e82216331f413569a,Деива Обука 2001,Положил
c97b8c269f4f0fbf105b1f2a4630da53354cbcdf372ea12277f2d7b5f284d46f,Елита дривинг,Положил
44b6d5fb1dde2d643cac191334eb95d88f1aec3e20159cbaeba90294c0dfcf13,АР-ДИ,Положил
4d27a78dda4becff046e9430ceb1dda1c45d3b8893de8f9f93296228c7687a89,Зелен Сигнал,Положил
9298e383c43a5f3a234823b8fa6fcb41eae8ccf6f6e5938cf9abe604c9572664,ЊУ ФОКС,Не положил
712fcc3d3f99caab3e9d195b6ae9763f94d207aabc95d6980cb88c88176f8099,Мартин,Не положил
4a9f7db52517b1b2bee0ba45e9de79b267806a64ba670a609ca72c862ed0370d,Беко Бс Дооел,Положил
49b6e65b7ec8d491a42b23b54fb4351dcbb1b85874e9fa45ced1b31a91058fae,Елита дривинг,Не положил
c51a89b41d66ecb878e922740d5614f14bda10f8d42d9649c650165732bb6e81,Зелен Сигнал,Положил
2baf80534d647c617725cad125b38ece2d2c1765915984ef8a9c068391d86ecd,АР-ДИ,Не положил
07f2df6806f4c71320ed9ce548f3bd129b1356d42a1587de2242419e76142d6b,Беко Бс Дооел,Положил
cd8f22dee989aad397bca072f97d2115ebb36cfa29631632c8b6909d0d756122,Софи-Скул,Положил
