"Име, име на родител и презиме",Автошкола,Резултат
7f4a0a4e65910807a2174927f858a7f916b0daef759173bc2f376368abf9d14e,АР-ДИ,Не положил
7ed6320d84ec53ac48f2469cda7bfbc5670190cdc45edf9eddfe14744b547b79,Ас-Коко,Положил
b58646678bde179fc62c317362ea0238948eb65db8c9ef2f95420aa3e6dc3714,Арт,Положил
b9224c82cf59c14c40e293567a14acc4bd1c8dc042ab03ead96dd9a36a6c9403,Софи-Скул,Не положил
18f927ce09627fb7ad5c698e9b762c60775c3bea6b694a25062457e5a4f53ef7,БУЛЕВАРД 2024,Не положил
165f42cf563849fa8dcf775eafca323a32f28744b694de3650f12f3074630e08,Шкорпион,Положил
c7d774137718c1e22e9cd436cf4811e619a1b591e3b0c0cc52f6b48a3781cc8b,Емилија,Положил
3cf555955a548e9d42ed005e734fd3e5ea9223984f05bf1485056f12430e426b,АВТОМАК Гоце,Положил
79ee1f80ac6ea81232b3d7d69d0dc3a44698f049ab374698f2114d51af008386,Алфа 2018,Положил
5efb6a4911092e463cfd73348643245bd9edc010d3bc4a9704d61a40440ad8d6,Арт,Положил
38c4e96ec2d203fc99a8d3fe4761aa539b2c4a926bb4ab4ae2c9a85bbf2ff73d,Мартин,Положил
f42964b9a199865f8d32fe4cbd51682ca1d81d3c0848f0487bc3d1b2b1efc43b,АСУЦ Боро Петрушевски,Не положил
5d4c1452afeee421f28e622bdb51affff98bdd5f206086a20bd7b6ff5af39cc3,АСХ Хирда,Положил
5fa17c1d4cf7e2a400bf398e812a144eab791de8153b75eae696caf0fdb0db07,АСХ Хирда,Положил
47c3c9cc8562453c22943b7bcb9ff6db0b767681f9fc7f1384a1537f63328d24,Беко Бс Дооел,Положил
2506435d2dca405679e9f3fd51c3da99403b147cf689f5add67a593e6d864e25,Зелен Сигнал,Положил
70424a3efae9e11dbd4a7f380d10e3c9e3ec9b73b92e72d5ba80326a859ee6b4,Шкорпион Обука,Положил
a245fad16103a82b72c399a930dada35d8c13b7b4fd3b444c100fcd66471de33,М22 М22 Дооел,Не положил
466f3342b99bb1c89c7f9467980e3294274fb25503d7f6d34a996ea35e4c87ea,Зебра АБЦ Дооел,Не положил
f7801b589b7243abad66c894131cfbac7c429e1bce6d331cd3f3cafdeb5202a9,Зелен Сигнал,Положил
fdd394f31a218e352744e7fc0edfe5c0c82b3a3f7d605972071d380d69ea95de,М 22 Марјана,Не положил
035b7ae42c05ea203645f572fc2ff698314471414deae860a25d683875f360a5,М 22 Маријана 2015,Положил
04fc950f63ed6ed09e663c510fe3cb57fe50ecb5a5c04524e3a1fb4aa41e7311,АСХ Хирда,Положил
ed91bd89dcc388891012f612190be4da98ffc9efe66862a3ced94afada9e7253,Кекец-О,Положил
7715f53c3423f975132af1967beefbc8b21d007f29cf77c2227f4484995b3361,Шкорпион Обука,Положил
1bc9fba52396a1ad4a5aad14c631bb5ef78fe428eeabcc5d77e065109f0c14a0,Европски Возач ДООЕЛ Скопје,Не положил
2303c8fe084db88ee426b41b392120cd1364e053c48ecc67b2d7127d5ffe6966,Тримоски,Не положил
c6dc489141114f58031b3a166649e4403368c530c5ef212177e93b0c747c8d42,АВТОМАК Гоце,Не положил
a201ccf9a265a9e62bce327b8c4ab45a67df91e4245971ffc403c1222fa3626a,Деива Обука 2001,Положил
e205add5c6012e3a43f02211c38a8cbb5bca469e4c2e411482f199f665d70c6a,Тримоски,Не положил
95531b3b75ae4359a4c7a4442ff1232c5198356a6ea33d60fee346c48fb6bf8b,Кекец-О,Положил
de730c9d8479c703f8ef82840a7ffe787b6654e7aab64b356510cb96882158b8,Кекец-О,Не положил
da4dbb2e214b5b42faaf344327d34abb041e8f332770d17a0fe7eeefb2c13a03,АСУЦ Боро Петрушевски,Положил
