"Име, име на родител и презиме",Автошкола,Резултат
e60362e3e994c01ecdc061c1ba49bf2e9f1fbef5604f0093b1fa6f999c767ba0,АР-ДИ,Положил
d80230ea7f0fdc81fc95f62d037e5b13c357722c632fe8e5a08f0df55a04dab3,Шкорпион,Не положил
67ecde96b0a57fa07c7c1d1efe8b9aca3434e772006d362a9fb85cd5e52e54fa,Арт,Положил
61bb4ef84bea0775d0726e52e52e36e9bf98b1aa6b9958cc17808405db4ba279,Ива Обука,Не положил
60299e52679ce63aff38e0901d727cb2c35bd2813aa5b4c34efbe7d87e0d5c93,Арт,Не положил
db0b8e67fc40230208a1da54bdbf6d17b3cbff2cc0d967ff6a09804c6e29119f,Алфа 2018,Не положил
f1fb63d637ffe320d370cf7f3221c758afaf355218e12a73a0be8dcf410cca8c,Кекец-О,Не положил
c42a94001d41e79a2a930a18f78900bbf4247fd9981303375c820babaade9588,АВТОМАК Гоце,Положил
38b0f4a9623b9bdcb62bbae6a38a7212867d9877108910c2f848d85d1e096d9f,Идол,Положил
8229b0cdef59a0cca7e13ecebf3fdea2df5f1f80c1179d0c58e69d677148e104,Банкина,Не положил
916ca7180ef4e80e9171b8075ff401cadc46ae17ac00474ef3d6e6c3603d82d5,Шкорпион Обука,Не положил
717d234ac887df044b1471f7ae9142b8c0c1c12de61703689aeb15a2639b4ddc,Шкорпион Обука,Не положил
6e5c55a254010a3c758fc28447548d29da74118b31d2ea7cf3735b6b93a3de65,СМАРТ,Не положил
96675f14f80f7f4853bdacdd8306415ce46279862e91770661d01696870325a4,Шкорпион Обука,Не положил
3b22de8be1cd3756eb954a5e316b0779ccccef5e87bc11f3774d576064ce1789,АСХ Хирда,Не положил
db162f728a5109c001b952fb2e9b4de934f36e9122292ffcba1a07c02f926d6f,Ас-Коко,Не положил
2c3d4891620741154da15a1afa2192c98193150bfe134b9b874cb6f3074009be,Кекец-О,Положил
1449f3e95127015e28c2d85d1d58da74bc835ad79e65ed693a894f926ad2f1b2,Софи-Скул,Положил
451678cea461488748d8358a7de3b051438be4c08103a073265e75d1f72ca3d6,Алфа 2018,Положил
d072eec622eda28bb94eacf0ee63f6d7c6e55a7adaccb7a5bd3fa89b4d3fd0ff,Шкорпион,Не положил
ef4b2fe1d70531a0e482564b9d10f95c8a4e9ad94de8709fb0eda77a243ff3a3,Зелен Сигнал,Не положил
e12d270bf0b3300883ec7134e5b76d8bd59b9e235b9b38c2fafdee200ff56f95,Зелен Сигнал,Не положил
65584f0f28c22bbc1593e3f5d4b4b60857402c33827522e6b3d2c3410d69b2d0,Бобием,Положил
66bfc40a499420f30a599ab3fcb6e8284b21f22213dc1a1ca68fa336e36d2d51,Мартин,Не положил
9e5c7b6eb57ba8ecaced1fcc547d5a4ffa09f2fab84638edb01b428daaab5306,Шкорпион Обука,Не положил
8e4dbff9fd795b57ebb4721486530a8431f87ea2556fb064b51debe389db451c,Мобилити плус,Положил
dc803741ebe354725d7148f076f3e40a1cad6ce02db8b05d953abb84c54dc7e8,Шкорпион,Положил
4e17e267ec08813bc5de2f45dfc376a8c461f79cad4d13adef8c351063f89d6d,Шкорпион Обука,Положил
01ceed60772f9514ed6853a138b6562cecc846465d5c7c978404884bb0de0ee9,СМАРТ,Положил
2e73577cf0932f0d5ac218cea96020b146eb8a0a50f1190d8faa9c01e5f8ffcc,Деива Обука 2001,Положил
20c56dda8be57b6899fa220f764d1a4f0d787cea309ee5c0fa914a6327adfd66,Ас-Коко,Не положил
7115d5c97bb8d73ad44a0784b83a60286da81aca6954e49da956eed8e27fe4b9,Кекец-О,Положил
67dc53cd189c6943a6d58af4f9b818be004b8ae8e8a218d275411f348190ef5f,Кекец-О,Положил
e0f1777c4ed8e6060b8cec2f0e7aa422e01031caceeafb97ed2d5b1ef4f58392,Кекец-О,Не положил
1594574055ec5381c57a2fc4701cfe54f97ef0ccd48194e104cc8e071027a497,Мартин,Положил
04eec6b1a79dd99152e76ddb63b501359ac653d5e26bf99654e5de5fdd2cf919,Драјв Скул,Не положил
94d563df23e4184d37cd7f22da6b71dafcdda72a94541d1c0d9a6db7a82eb73b,Деива Обука 2001,Положил
422e914bb7fc89ac065a273d1d0129428453ebcb213fba4ee44d471838a8eca7,Деива Обука 2001,Положил
0f09e4e38ee25a112497ed4ae32f0684493f00d5258a60c438963d3e3b9d2d80,/,Положил
24a296eb4d3e6d58e07eba1a38e332b9f1a7bb14685f90cad4574aadd4bd9cfe,Шкорпион Обука,Не положил
fca3a91c36adb4113d73e9a674b5e440ae0b8423e6646d6ff8f4b2d918e89774,Алфа 2018,Не положил
95a07e5eb96479fc68a1d119f6300da5a90bbaf1b13ab764a7998307b079d7a4,Сигурност ЛНБ,Не положил
7d1f9d28eb3f96d924932282432c6b7a7e8200b7e3a73d33932255764c500312,Деива Обука 2001,Положил
4dd792ee8423b67e9a3bb372b29207ea66b5541045b490b6def7285ecbce2c25,Болана ком,Не положил
a32c014604f86d66fa86b6245b502ecea4edade9ec6f3f65351a058b261b159d,Тримоски,Не положил
19384b913ba6372aa1d24136e23bcecc8f81d35e6bdc5974fb861d6f0531028e,Елита дривинг,Положил
509b47e3823aa1189daf46300a2e276416d4ee845439279a44c2591be2b4d1c6,Арт,Не положил
c454593a17fe1863745fc6384f652f2524bee70e32ba95be1ff7bba374e4f4a8,Мартин,Не положил
664ea26691b78d8a64f4fcb6d74b9d0a2978c22fa654b4c626ad85cccef828e4,Ива Обука,Не положил
e0f6eed513e6da059c78e340caa6719a5fd72ceeb8c4a4ea4193a5a4901e8463,Деива Обука 2001,Не положил
0d218c149b3245f6726f4d4ddb2a3f22d33c9c81b4232541258a0791175a3c2e,Арт,Не положил
61cedcaf6e5555004887c97ab080d640bd43420c281a4727519e0be798e3a1e7,Ива Обука,Положил
8089d63592374446c27eccbcbb225c06e5852215ff53c4f3daff2541c91c9d25,Ива Обука,Положил
a218228aa8981a9cc21f9e82d64612f7ec0383821cfd8c1d808d3c3c43a19e84,Ива Обука,Положил
f217eeecbdcf79cbc2edc0b72290f09dda67263fceb14298b7395e476dccceaa,Арт,Положил
9f2d8331020c7568117a30d0dbdfe683039083ce7686e31fb547ae22ed7dbb43,АР-ДИ,Не положил
79d342fb067014ccc16cd18058a4baba7c695b41275b4dc600a52e52ccea8f10,Арт,Не положил
a80b0be387aa219b8b162e35b7ef97f986dfa09fa861ee0ec782866ac016969c,Алфа 2018,Не положил
0885fc19b6afa605cd03271af205bf10c7af22ca484c373f0c7b4f2f2f434e17,Ива Обука,Положил
7840686cb6a17d69d12317d3b622fb1a40bf12cc0864e2b1bc7f0b239952bf61,АСХ Хирда,Положил
e6b6628c514a6717cde55844cc677e8160fbb77ae5d83d020413cdd1cb77608c,Ива Обука,Не положил
0adc2b7f2315d03c3fa51bd2bd98781b6aa078900ee5c7d8ddd98612ba4e9ac2,Софи-Скул,Не положил
7c3068feb32295d4dff5aa5f26a154df503c7c6865b0a46f0701564ae0ca4be6,Мартин,Не положил
a1753545b5283ab3a45af26c63f6d1c269f29b40e51f54535b5ea6ad146166ff,Деива Обука 2001,Положил
f4d6f59e945f770d028c73a6943201e2614d1b6e9c81c19b336c344175aeb538,Шкорпион Обука,Не положил
a02d65bc7be442daa9e6c7230c3588bdc9e5eeecf00b2e6254b68358f9fdb625,Арт,Положил
57d9761d4f8a9b25fa9669f1969ad18ffe24ef3c1ec0d09c1a628b56f056447b,Ива Обука,Положил
64ddeb2b8349fdbf1fffcec51b8ee510edfe535518cf03b031af948805eb8efb,Зелен Сигнал,Не положил
67639c460a4c705100588bde0f7d66afddf07ed9d57509478839f591bff4d1c2,Ива Обука,Не положил
e07d7b50bac2d905b8d896ba7b67362e97ad04325d2f58a01c18f1294fb49f66,Ас-Коко,Положил
955b57ca95ba37f6d60fbe4d5afb03297b1767ad3ac7d0923d934a02aeef17a1,Бобием,Не положил
63ab8c00ce01d40b0baeca34bddb121e2110c30d57583e9daae1cfae9b591573,ЊУ ФОКС,Положил
139fb9e04d5c53c1eb5f0813d5bd1ae59674af98a6bed54b5eac951c0f09e404,Деива Обука 2001,Положил
a4ec166d28a66daad4878366afd33870a61e0f2b8409ebb29aa3bfa5f3dfa7ff,Шкорпион Обука,Не положил
be1848bd947da6fee7f0ccfc606d36acc37add8e75a96bbb0685dde8d076861e,Мартин,Не положил
d568af0a6709fd3d4970d88da55f365418912a828687820e03b2095bdbb08bf2,Болана ком,Положил
44919229f93979ca9a013b5d2821a7f6cb50b0421f52a1fe5e23ee76e12c9f74,Мобилити Плус,Не положил
9a1cc5702f13dc5f1eb0045a9df749f5e2afde248f0c6e89bcb1f48a074ff19e,Шкорпион,Положил
df1f18a7c18b4af180af03283ea4f43382a3403b9771482a761c84ebb0aebbc3,Шкорпион,Положил
848ed5888794898654d3334431e0b809cd9687befb13059f0e2dbddfc69cb511,Мобилити Плус,Не положил
7ee6a4ed5ffac4dd981e5c7b5bb4f38dafff33562bdb37929c5b131834258e35,АР-ДИ,Не положил
b8a985cb49336065db307bc1adea64f0f3287756aee2871bcc1a068bc8d1c9ac,Ива Обука,Положил
ec05f3c5426ebbc09293f2dee7f4051878afd9d0260f01fbfa570cc4cedff5c6,Мартин,Не положил
bdf33b3ff42df34ad259eaf2bc071bd8cf80b5ff472071e6ac9c91c3ff18de4c,Софи-Скул,Не положил
c2bde3aba748ff4b1e2ddee60498eaeef43caf583a3cf748d573f0ed3703c2c0,АР-ДИ,Положил
df3182d366ba355d65ad8c64e4e3b382b7fb449d8f7e98a3676cff5d0bb501e7,АСУЦ Боро Петрушевски,Не положил
556e506bbd7781673a842aea9311a4cae45bda17f03c2905adbe9fdabdb19b8d,Кекец-О,Положил
0bce73e74db05028c142fd705f1dea49f4e06bff9380a52160385f00a09f6db8,Елита дривинг,Положил
ab045baeba879a708ee28ee48eb73c5ceb04ee4e681295e458cafb46029023c3,Кекец-О,Положил
ad323ab91edba03db1722aaf176469e8252c5d9efa7cc771777ee48970836b6d,Шкорпион Обука,Не положил
eed4aef93c99c23a828c27b7c726c0837fe30ed463e180215b77cb03b7007faa,Тримоски,Положил
e8cff40fef363a41152f2643b0d68f500abc101f7f42eeda6e856b5934116702,Мартин,Не положил
c605c884f1193a37fbea0d117be8db295159ca617bc101456642e4c90036bd50,Алфа 2018,Положил
29a0c1fa26b8beafa5219325bac699d83ff2c59948b7851c438d4bc15ab446c5,Ива Обука,Положил
1568de9162fedd04cc74ded6e29e36d1c47849012db83aedee0e173637c94e5a,Ива Обука,Положил
41ab981bb9b4d971a6859f1b543d36a97554d9e2ff00d5f63cc7eae1905b6fbd,Зелен Сигнал,Не положил
e166097ad54ba3d450b46314463e8615e00a3e15fa21b8f9aca1cde11aae7527,Шкорпион,Не положил
47d124e3039fb59c0418d20d152fb63ae63f42db4c9ed6c0786595e4eb5b9760,Ива Обука,Не положил
fcf1b3a939fa1bbf81bb6434a4648e0079aaa3bd2a676688cc06d69e8681c724,Шкорпион Обука,Положил
cc83645d48df970a3ed58bc8cd3ba33826381e4ff1278d1339d524400aab44af,Шкорпион С 2014,Положил
1feb7cdfb80d7efd66e9bdc903f58babff644f19865bca24d52e2811b6d04f0b,Алфа 2018,Не положил
aac586085f231e4c17e0aca9237ccb3e189084ebf5972a8bd6b2a6e3d5693dc8,ЊУ ФОКС,Не положил
0d2dab4707fbda464294d1bac8552c3902dd043d54b06de10a279bdae49b7fc1,Арт,Не положил
f6e7e6af13ba5ced698c3122f16825ee004c4e2aa1a7fb5360c3099b6fbdaf0a,Бобием,Не положил
6d3d0ab9ee3228b6c2a2d953d708a8c2e75e83cfcd7fa08107c317dbea72cc29,Алфа 2018,Не положил
917081c4b0d88760d8a3ffacffbbce8aece9a24c77283f913b2af0ba7cce1057,Ива Обука,Положил
4214a4d169bf90df3406e93540d2443cf43547022ad1605e7b9b72695d3eaade,Мартин,Положил
ee099cc6bac2430b77ec783cc97cc38ec785f688f81f4065d9d4a3f29df0fbc2,Шкорпион,Не положил
