"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
8331bdae1ab1f8cdc210e1881b5510c1ff6b03907e20e3643834de4a4ffacac5,Ива Обука,Положил,male,0.98
473b4ccd9045546dc9ed20fa5bbcc49aafec9c83a2edbb3d3f47ed73512036c6,Виза,Положил,female,0.87
8f7a44d9db73db21035292a4edccedc7f9d55f03b95c3f791b95ca684ae670d2,Зелен Сигнал,Не положил,,0.0
10c885f1f39652ec974c4e5cacb03816daf4950c43c50446228ef3915375b47e,Ива Обука,Положил,male,0.96
6bcce2bb9eecf805bc45dfb3b0b85f431fea207954aa0de45233430a49a7054f,Алфа 2018,Положил,,0.0
defe5635b41fa671f7c9c02ea8c01e1c687e59d390fad18fdfc2582ed0c7d782,Ел-Хилал-Хана,Положил,,0.0
4f81b2eeed1133ce479b6d7efd768f8e554dc7f31e881ccfea68f69b767bdeb0,АР-ДИ,Положил,female,0.89
6a2b624e1c9dd7414c62292682673b68068669838e2b53731b6a0b6dc3e17935,Сити-Скај,Положил,female,0.51
8fc71b9cd1f582d2d309ef52d96c80ec0253e9c0331f361ca2beca56dc3aac1e,АСХ Хирда,Не положил,male,0.96
f6fbe299d69ac5df94078f6832c9e33321affee51c301d09eb70c7987c5ddeec,АСУЦ Боро Петрушевски,Не положил,,0.0
007355d91cdaa47c1844c877c1df2d1a28e6eba299c415e56b13a3668359619a,АР-ДИ,Положил,female,0.92
02a4d2b54c720683780e6825229c56469d42fd16807cf68605ff74afeeb54e72,Зебра АБЦ Дооел,Положил,male,0.97
5ea957d4328cedcb88452adfa76617ebfe77c3738b0485f0abcf7bdb83b156b8,СМАРТ,Положил,female,0.99
9b0d5eed04a3e898810eff3d762ef06a6ff0720296aaf85e524a1d88ef7a9136,АР-ДИ,Положил,male,0.97
0c00a90fda86c80085d92b62173a10281cd259103aaabcc522297f681645f560,Софи-Скул,Не положил,,0.0
25e35144242cbf97aae840ff26bba122e432335b6d6199c08baa827136abc471,Драјв Скул,Положил,,0.0
69fd6a3dce95943737c31b48e601a6550a1cf51ca2d97033d0759ee76921aea1,СМАРТ,Не положил,male,0.99
ee2c90fcbfc2901f181434fdda4c2970fb7a802b71726f15e028a4bf48797193,АСХ Хирда,Положил,male,0.96
c15301bc864986cacdeac08f7443b5ef2b5bf36bb52696ee198e0a429a48365b,Елита дривинг,Не положил,male,0.98
d3d39162a8fbc36229bb73496cea46e8b41e58dea81cbd78bf74bb0689afe34a,Зебра АБЦ Дооел,Положил,,0.0
52beee52f8cd0f93b1ecedf801b4387d84dbdf098628396943b81ae8f61c680f,Болана ком,Не положил,female,0.99
5730d5d8e1384bb06daf463d87fcbe31db2857fd2801c7d4abe43940cbfcf668,Бобием,Положил,female,0.96
7fd0e214bae94ede1fd1edcbe0fdac622bf4bcc55e53cd8900a48e0a957581e6,Идол,Положил,,0.0
cb57158e49cd799334b918bbc940f065ee965fce2c2082055891e88f2ccdfa45,Струга-ком,Положил,female,0.97
64ca4fc47aa640de625d96fc99421f226a6295bfd1421ba8f4cd23099cdbe774,Ива Обука,Положил,male,0.96
02ec4ad26b21787998977a2828cacf7c704abf6898a847133c79470a39effd96,Елита дривинг,Положил,,0.0
c783f5d5c3fda0c23087a185a86efcbf6565b113127eed934e454d72035aab49,Мобилити плус,Положил,male,0.99
731a75599c65e21e7aa9e0bf91080984ea2eac8e64acecfc10de703e55b56398,Тримоски,Положил,female,0.99
1633e8330fc532184e1578f331a7ea2a6ff306001fd29dde77c4c7f4082a38a2,Мартин,Положил,male,0.98
120086ca2cdbc4d088605eb37c3847b48f4b74ab70912f2e4808e972e7790f0a,Кекец-О,Положил,,0.0
19df792ea7bbd61167252e47cc9eaebefffc281b43400849e6104cd3e127a7d4,Кекец-О,Положил,female,0.95
869328cc5d7c899ee6432bdcb942cec4e396ea4970982495878563be85538b03,Арт,Положил,,0.0
743c50a55b5d158ade5b1eb3d00b9550c681464cf72f27c0bd4f4f677eef3d27,АСХ Хирда,Положил,,0.0
8fdec1f395a3ce872583d6e5c5bee94fc4c4535b297edf7f5569f18417f43d8b,Зебра АБЦ Дооел,Положил,,0.0
dbe33cbf727cce814cdf342dad3d5c4b19296de41b8c67e0f98828573f965764,Шкорпион,Положил,,0.0
e98c9ba1eabb7130baf1752d0e32c59ab1d664759bb6cb6d3948e78f34910d53,Болана ком,Положил,,0.0
7fb6c185b6207287e1cd11b2a80523696d02ee7157940bcfc0c0d2f846393688,Деива Обука 2001,Положил,,0.0
8b49e285c15d4723f900ad4bb43712642a862fab417c5edb9f151bc3a0eec56b,Шкорпион С 2014,Не положил,,0.0
74127c482703441ef93901297928426df6b3528fab0a208ca1a42477d8b92f99,Мартин,Положил,female,0.99
40beb743832f0063696edaa4f2b762b269acbcc12cb9246758ad5d9ad58fd3a6,Шкорпион,Положил,female,0.74
6853780dd302a2cc1a156b619ef9cc654fafc8eb295c965fac21e9295097e69e,Болана ком,Положил,male,0.95
ba57026a7ac225ae3b9314eb34048e6c739d7e290baa37a8384a6379847986d6,Ива Обука,Не положил,,0.0
6c44303a18e050b7e79e6d25b823b975d5e51c91fda89ae87240fb93627961f8,Автомак,Положил,,0.0
b5944cc18e96ba6e9ab191b7d5579d1d5b62bff59f11f9ec06e0a6bfbd43f36f,Мобилити плус,Положил,male,0.99
8349438ce1fcf6f5ee2fcb3bf92d8b970a0a682c079b3d1c0517cb03079a0c8c,АСУЦ Боро Петрушевски,Положил,male,0.99
91e2c6a9c8497d3b4be91566cb2b2f985e881f032891f0d6c7abbc33f4ea5cd8,Нова-Нова,Не положил,male,0.99
eb44f69e9f3140c2ef71e2490199ec5590ef2a25afd50b448c4db21de7f3a271,Ива Обука,Положил,female,0.91
5f29e8fbb89b4c3449fc84e48ebdb3cb85af557fdcf75a2a07eae36899cac98f,Софи-Скул,Положил,female,0.91
536e31c3058048374592b3ab01dce91fbe4e2dc41160264e68216946b7f5f08f,Идол,Положил,,0.0
607bdf4a68d874808982d1cd2c63c6fcd00f84f8734501fd632dd623521a7ebe,Сигурност ГТБ,Положил,male,0.97
ed184dddd544b1427ee69bcda0998acbcdfb4a0596aa6e805dca418f5d3ffd6b,АР-ДИ,Положил,male,0.98
6c73e774641422bb46e763c735083ed1320e0850f4a9b7c2085accad5d58fa35,Елита дривинг,Положил,female,0.97
e9414ad1b627fb179955144f013400996b3b271050c4a0f49aa74e73da70cd59,АСУЦ Боро Петрушевски,Не положил,male,0.56
839371ee6389aff428029be28564bd8db00013fce403d8076b4ca690fcae78f4,Арт,Не положил,female,0.98
fcb6e639d4e0ce803f04d1a0020518396f3951e5c64d6f20e6e7f9bead215876,Тримоски,Положил,male,0.99
b8df96ac3fda97578ff792e805e158a7cc65ec48bf0c420d87f0fc258499aad9,Арт,Положил,male,0.97
31b3390b07abfdfcfbcea034fac15b15b851a43b60a90aa5939ab3955410d669,АСУЦ Боро Петрушевски,Не положил,,0.0
f4b0af8d22a04383f0deae18c3a341a1a0c85f17c44cdcce6f0c1b661f68e51b,Бобием,Положил,male,0.97
ff58a66a11260ae7d08d033193c165ec5772457310d64b4d1830ec41b53a1683,Арт,Положил,,0.0
f596094b27d6a86329cf43dc2f452357cc7b702afdb27f22e15f1f3668d9a6cf,Зелен Сигнал,Не положил,female,0.97
