"Име, име на родител и презиме",Автошкола,Резултат
9d5d81faf015b5d25749caf5ee73492bc3f0cbc86330b04b8c812ef32db99de1,Елита дривинг,Положил
b83bef1381cb72cd4cb27262235710de71f3520844d00582724e7257eb8c707b,АСХ Хирда,Положил
14ea29d8f099df23a80062fa65b595353447f11fdb97b1f206c982b0199672b4,АСХ Хирда,Положил
4b4930e3c7f6e15a0ed092d1a7e5c3391d38938a8009b947b78fef24d12eb5e4,Зебра АБЦ Дооел,Положил
0000edc419c79687fdb536d04fe1651dfa75a8f4b6109545fa5501644c914e50,АСХ Хирда,Не положил
bb7b744dc6fa1962e3c9e0632b5bec37d6f3ab21a1e8430ebff355ea7be179cc,Ел Хилал - Јуниор,Не положил
f3bd986f337da246392347cb2702e512d1fe83cfb67b55ba52cfdd47e4eb5537,Беко Бс Дооел,Положил
a028e499b0c885ff1e6de3ed37a2a50bccf9b7a937d335d9a71ce0517f5e541b,Зелен Сигнал,Не положил
e693d51565e4e034e5b24de19553c26d9a332050fdc9d6b31bfe5d809892d929,Мартин,Не положил
3af0301bb2bd36e30a44e5953c467dabe1118a581255da765e1ec30a79fa0f5f,Софи-Скул,Положил
ba74c4a57f13529f34ce3805a8466b207a8dd3611c0195c7f68fb769d22d5ebd,Тримоски,Положил
4baed4a41bc49c6ef8298cc296d0c7b2c68a99731e5fd04a8947b33ca1eddd51,Европски Возач ДООЕЛ Скопје,Не положил
4cf96e82c92466bc203a470b74c2f0ee2bdf20f66cf9a4a4d90ca073891b801b,Зелен Сигнал,Не положил
844f445a347853d460685ce90a6782c45e798d83b933d8e82fbeae55066f29b3,Ас-Коко,Положил
1c61738bad215dd69d6844f3397b11cb9a0e697d8729156c9527434a073e8f73,Ива Обука,Положил
3b31e51b5a58ddc7ce42bd7e74c46e69e2d84423fb1807f987109c5c605f1d87,Болана ком,Положил
0070ec0949e02645ba17912324ae90e81a0ededce8f5057664dbaab6648ec9a5,Ел Хилал - Јуниор,Не положил
9d75aa028b1c75b7cd6bf0a6e12d0551877d1ab2ced74fa337f0e6abb805ffcf,Ас-Коко,Положил
a048b63af2daa289efb76e96bb33d62dcfd54d1b436c88ca5682097d53f269aa,Арт,Не положил
24667899c08238a74959c39947d16bfeeb7dee3f1ef4a277c84474ff42c1fec7,Арт,Положил
ae15f64d47e57810371e8714e86366a0f4e41ced8ff758b1f3d191ca23d103c1,Арт,Не положил
7ea736cce195a184050118a86491aec993289aa2c233486d582682f910a6d052,Болана ком,Не положил
b3f734687a6331dc2fe21c1002b4a0366d790e268b02f28dd5f30f0a8240ea2c,Идол,Не положил
b71f845208f0f65a516bb500eef41339a650afe625230dda084736418cd8c279,Ел Хилал - Јуниор,Положил
cf9bb2a3c4807ef8aeb4085613d607d7489e11bbf3da5bd16458550e896899b5,Болана ком,Не положил
03f5a9361368e332fc0da55cece69e47b53974d707fbc50692247f0978ae0a0c,Елита дривинг,Положил
42a0be7e9fcef206e855c0d510a96a0154dab6da4b5bf2b5289ca9793607c072,Мартин,Положил
bcb777cf19238c4b083b06a22658a58579d001eca15343295a16962dee4d661d,АВТОМАК Гоце,Не положил
d7186e412ce104abaf1effeb70378792666501d8ec801e9387ae03960b43353d,АР-ДИ,Не положил
c9c78c4804c1f2d7db28636d1107b5e04a6c93d8af8b81fe6571da73df3052e1,Шкорпион Обука,Положил
6fe3b5949a19594352bd6c9d5c5271937ad5a9507d235394ba1a92ba29ba23eb,Мобилити Плус,Положил
61207aa7b0cce1ec64762e4610bb1ddeda2039b1c15c3d117b9535d25198a5d0,Шкорпион Обука,Положил
72e7d858c83bf8d99c492dbb71cb46d53c0474efc4977d6c687e353d03c209d1,Деива Обука 2001,Положил
08e1d6fcc2e03f643631b75b036b896e8bcc9aa13129dfc67012e8dda5736fa4,Зебра АБЦ Дооел,Положил
d6e88931863d10eef51347f6263b108b7c0ffc94e4693444809798aebac8c25f,АСХ Хирда,Положил
6b4c96672dcdc7327aa9199469687183725fb113e2b8436d11ba0a0c830da9d6,Мартин,Положил
f299a2430faeefad7a00ae2c21b68d2b615f47f04e840f88864e68f4cf16a18c,Мартин,Положил
559834a56f3e3d5090c83fa960bf2f0e5f53fc912d683862bc19784fb985f897,Банкина,Положил
5abd8063115c06a5b47b36ce808b2b6b218d072a313c3a4231db39ffde4a5be5,АСХ Хирда,Не положил
4f73ea6e729fd831981d9ba185c012933a04902ad58e5a8bd9f441ea4e2f7fd6,Зелен Сигнал,Положил
7309712714f35b1125ffaf0c0b8767c38cddf6595bced253e4c6886c1a7aa032,АР-ДИ,Положил
16967f49e89ea04d86d1b18ecf310d7d60278abf232ea64114155e461678a440,АСХ Хирда,Положил
f17af1f8650f7b1d4b0d7ddbfadbf5bc306fe13dcf9aafd7cf1970496f43729b,Зелен Сигнал,Не положил
