"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
96089dd96a0dbe643e0e89f13b29e47fde18a797d6452d52802336cbee89d290,АСХ Хирда,Не положил,male,0.96
cde7b84836f0aa84cde4363652f173380b1bec8942b1342687548a9cf053ec28,АСХ Хирда,Не положил,,0.0
6b568533369c9fcefdc36d3a6f983a58f2453f395abefb4c0619b8316a981539,АР-ДИ,Не положил,female,0.99
52123e0da0cce31c6ac927edd8cdc5f0ce47a0fb40bb1aca6871f251986b9936,Идол,Не положил,male,1.0
0e5573c94f8d1c1e48191281d55a88b143ec203faa93d0f8d93bd3e92323795b,Мартин,Не положил,female,0.99
269fb1744159c2e53c7e9a5e9d6f598f998c089ed7cc82e36cb0805bbd65e2d5,Мобилити Плус,Не положил,male,1.0
364e2919d023cd892291ebbf6538a08df11ab060d4045038d4663337f20b16f3,Виза,Не положил,,0.0
a111eac243b877b91a938a44b33e0308a03e57bbe6da355855a23e8ce1d1768e,Елита дривинг,Не положил,male,1.0
a8ec1ac32071ee81e8737a3696bdf557ba6a69b473647d34b8c998680bf60883,АСХ Хирда,Положил,female,0.98
85ee9899e4be5ddfde226a62b36762fbb45c1456c6680968eeb54105d92af63f,Алфа 2018,Не положил,,0.0
a136015a647b5ad88de7b773b39989a161835d62b11ee33a310ea9c9c7832f51,Деива Обука 2001,Не положил,female,1.0
1e41716a111e6f303d2ff3ac42d0e21d584db77daa2f6404c150252a444ecb6d,Ива Обука,Не положил,,0.0
4c258cfa29193927414d725470a22310d4c740f572f271fe6b36c6d78aeeae7b,АР-ДИ,Не положил,,0.0
0af54d51317ab9b514c0c3a9d42e54e4ba48ad23ce8bfe4a8944b4ebf1a0cbe3,Бобием,Положил,male,0.98
acb0ac523588239367ae42639e583558b53f8e25cb3af922f801f0223d0cf597,Ива Обука,Не положил,male,0.98
d81a1ba90ea238af5ebce8b86047eb56ba536935b7c69bea78aa6cbb8c721a28,Зелен Сигнал,Не положил,male,0.97
5713313cb765c81d52af188704d4aa1744d12f521b9a72ae814ef726891c7015,Ива Обука,Не положил,,0.0
813e7dc3c58e95c235bf0f327a292f75aa265e88d65abcda7cb53153cb7f5ad3,Елита дривинг,Не положил,male,0.97
8563dc3fd8b34ceefa35ab998e1d55ad9cbef53416534584fd506c422e6779c7,Зелен Сигнал,Не положил,female,1.0
6020d0550d497794a64f592691553005fa2b0391a3acf4728583957d384b31ab,Алфа 2018,Положил,,0.0
521e6ee03569d8ea6f63b0ea3efeeacd2be1a257d72434b84484cf9b24ef5582,Арт,Не положил,female,0.98
6d026ab4896df74560e741cb7cc014d946ad99efd6bea7fcb3d17cad60f01414,Европски Возач ДООЕЛ Скопје,Положил,male,1.0
22a4bb5a2d931ace5c4d87c2c1b308c6b21ff4635195d2b7e8e0f8ad7b3cf6ce,Ива Обука,Положил,male,1.0
ba826d579791471421e56c93655731862d92ad5622296904ef4504ebb2375791,Деива Обука 2001,Положил,,0.0
0102378ed20984c7ccd710850555e23ffc03d0bd6b1317c32f06b819604c5861,Кекец-О,Положил,,0.0
d221c3326f0340c7dee6ddaaa79b8bc5209828e3d2a04777a7b1a25a234f77fa,Драјв Скул,Положил,female,0.94
2b96f6747196e62c18c57289e5e1df92e4a414754d1529854e1449411df979ee,Мартин,Положил,male,1.0
18c63b2be51a31b93b8ce04345e224ba5d3c580c5e7fc6dc7919c921e5af49aa,АР-ДИ,Не положил,female,0.92
fe3699ce91c2f04f04f3da64174e61c7ab65db21900495b3240635cb469a6a0f,АР-ДИ,Не положил,,0.0
60c9eac308502ca7e4441f6ba3294f028a287303fa91de549f32f81bb600f25f,Ас-Коко,Не положил,,0.0
145058a5d591dbb3f9f8bffd461a526fbefbc3323dc7f4728e41a450daf440cf,АСУЦ Боро Петрушевски,Положил,,0.0
fdccc566c12f3fd6ad2eeeb119b38abae73470150aa2a480cef8527399daab42,Банкина,Не положил,female,0.98
df004ab3d55bd60f98c66ac080874fca09eed6980bb2cc898c279241517fc8c4,Автомак,Не положил,male,1.0
10b23585e91ffa7c1c5a55cde39b05ce0d3f0fa06064527e071abab6458be475,Алфа 2018,Не положил,male,0.99
004d9e1d79a38cdcca3afffb692b48d056c7fc8848264093d9e1928e3b7f5da7,Шкорпион,Положил,female,0.99
cbee3641ec38717d504b59b5532eba3cfaaaf45fbe350c400584406b20ca1d2d,Зелен Сигнал,Не положил,male,0.99
b13925f35408e679d153490163d20c20d12589ea20b434179fcdfb6ebb19cc1d,Болана ком,Положил,female,1.0
38ee655e2ff4e5647dcd8ff4519708dd6c56b32b9f968e943f83896f137bba18,АСХ Хирда,Положил,female,0.95
5a4816398547d04ca56b5a8d91aaf691652c70cc6f38f7ad90c6a2d52a186961,Европски Возач ДООЕЛ Скопје,Не положил,,0.0
99274c4722d058e195ea5ed3b16f93c1d333b9dc26f03e2714212f51183c7d5d,Мобилити,Не положил,female,0.98
c189974d9e82ad7ff3cde75efc4f56c87264c0be22a8d6710200e27d2081dd25,АР-ДИ,Положил,female,0.98
4a319d2f8f81ae38d8a54b73dfada58b1124d970c5370739efc4ce941171bfda,АСХ Хирда,Не положил,male,0.99
4f25762d44fadb7a810d6a5f73794226c142f85e8ee6fff4ea76eb3248977864,Ел Хилал - Јуниор,Не положил,female,1.0
79186ada60aaa96f3e34be32294ed9e7be3e58b27cbe13a226916ab312123758,ДАРКО-ТТ,Не положил,male,1.0
01aaf78019150d0e66fc609716d8bd87958c0a5a7475d5d7fc025026b88be528,Мобилити Плус,Положил,female,1.0
3d246fa40b0d130a3ef12c1b343fbf4947b16f7230e44f3dba46912c29138d75,Тримоски,Положил,female,1.0
a5b828672b83427e1f1659597754b77c2000201c32908eabe855c41255389176,Болана ком,Не положил,male,0.97
eb6e8eeb86d2226f78c838155721ccc1a904d4b23b3ab5370b4e2f0e1c6e707b,Мобилити плус,Не положил,female,0.99
09d726c33d38a15d309336053806fbbef51557500ebf23c52dd0a708a69935f4,АР-ДИ,Положил,male,0.88
a1c25eadab7f890ee5e704b890566c8f456933115bb7c083e812faa20477df51,Ива Обука,Не положил,,0.0
f1dd964c77bdccf3996daa470de24a2e1d40f39d584f5b8252be2e6ac4fbf934,Нова-Нова,Положил,,0.0
