"Име, име на родител и презиме",Автошкола,Резултат
22e7c38fbc2a7621116f17effc4b39868ca68f90d00f903742cfce5455548210,АР-ДИ,Положил
16749749103f9f92e3e84dcb06fd4be9f4a1e1f291bfcb869b4b82f5fcb2238b,Европски Возач ДООЕЛ Скопје,Положил
68d9acb7f67563440dce3c62a167cc666fcdc6e621ff0476241c7e8c4d7489b9,Кекец-О,Положил
f65cfd758443eca1f98e1baeb9fa658ea6a7a5047bb7807a2005c8676d59275a,Банкина,Положил
e021c000cc9f23975469c92fa3f94ca60da15b2a251b14c15309e33958c4e043,Драјв Скул,Положил
117bfe74a15bb3f6d35ea12cb1fd92f34a238ba2aa5751aea206e0afa058e3f2,Алфа 2018,Положил
67bcaf588d20ae3726ebde1c3f6c5d3efd1a9b4d2a1fb091d516eb8d0f955bf3,Ива Обука,Положил
e792dda109642204171d7556150edd44bb885a08d7ae7edce8feb8d65f6d4c8d,Зебра АБЦ Дооел,Положил
4660ea0e207d2cbd7c725a82ff3a518d02903bd9761534f7bbbe253dd9f963d0,Арт,Не положил
e68a06eda09a75b67417a061d270108e560c56b7895e20f9642c2c00045b3537,Болана ком,Положил
41e1627611e4a68e425aa39d13a9afb35500c0ab23af2e2c8946f9ab8aa7f18f,Банкина,Не положил
6420e880f3d8ed7ab09b69db424a229db3285eba19cd4e899239315adeca461e,Брм брм Л,Положил
9b55cbf6d4eed01e0e6b196d324fee92cfd81c98ae1c1371176a3f8ecf727174,Мартин,Положил
9d93c586bfa053364af2d5611df2a58d3cc9bb819d17fdbbd2e4672994f0544d,СМАРТ,Положил
d1baa4c5d644e06d13e18b68db9f548e8635084ef8c440b01a16fc7626549a7c,Ива Обука,Положил
9c6b5fdc1532078bb9ed617433df687aa5de7e7f44479871711d53b83ed44c45,Панда-ЛТД,Положил
f29db38fe45fe5f4c9a952efd5e837241d9bab5245fbb37db5b5a3ce20dae921,Сигурност ЛНБ,Положил
680c6b059855d5bd95caea0f239722ab0f797d6cab7d2f12affcd02e6fb203d6,АВТОМАК Гоце,Не положил
dbd292009d46fb3a167fd6395a37794e14ed59f78933e72c9fdbf9930930e18f,АСХ Хирда,Не положил
76b1b6fc17d9574b3c05007247431d391c58ef11612f2fd3b004d0addca7ba64,Брм брм Л,Положил
3c9e3a6e0b1905b029f42c2da6dddf499eed1e7674d3c788a7a0b72585639538,АСУЦ Боро Петрушевски,Не положил
286dcaf54e3a590a1185ba4f5f0afa77b9c6cca28ef442f925aa94b788459df9,Кекец-О,Не положил
