"Име, име на родител и презиме",Автошкола,Резултат
f04e8ea324eec1f08b071cfc4fd5565e7bd90ba6e0d6122ad64bd52819daa05d,Идол,Не положил
eb588e10fbe7e9244152d55e5eeaffd106b1fff8269095a2b5be1eea06c494f6,Зелен Сигнал,Не положил
5ccdf604f9e77484b0fc6a1487e2b034aef0e9b417334361f0b0275a444378b5,Зелен Сигнал,Не положил
f176b18da9bb2b42562853a074591bef09a8b1a7efe9e3b310b3d11e95bc7a36,Бобием,Положил
6ce0233ebaa46e9e43100f9a170a4b675b7f77fab1a35ed2145ca67466a15b3d,Мартин,Не положил
b786f999fd1601a9d5f22e082abfb1832e13b38079d018dc8418ce73b2da5cc6,АР-ДИ,Положил
56fb83550f6b410f26d144072bebb97894715e40cdae12852265f177a61fa1c6,Емилија,Положил
dfcdb1776e608a98aa728d40eb8e73a35fdcd9812c0f12b4f9d2e358ec889cd2,Ива Обука,Не положил
52ef2a3c8d3fcf6c273c5dd7032d7ef05220869e57a2f1ad360350264033f2cc,Европски Возач ДООЕЛ Скопје,Не положил
fc60f4670c070937b23881fbbb3cf967b7a8b18128f0379c04b2be83ef4ff3e3,Елита дривинг,Положил
c9b4c829927ea2fa9ecb3806c86370bc791d8b1c7ba12ea7d023b9be4f2461c8,Софи-Скул,Положил
5a3f2ce29ffaab822d124f8a3213d5c8b1574b00bad72f74bf63f0825aac150a,Шкорпион Обука,Не положил
518952cce00be47acfbbfe9522ba9494c8eb7d9d829295acf1313c3f4df3a4b1,Шкорпион,Положил
a90f8ed6442a500dada28a621a22396d46382cb7fee37b2d5e7bfabb0fcdd934,Ива Обука,Не положил
8794db7aef47dd4782ff85de423097e417f1980f5bd4e5dc703d381875fcb85c,АСУЦ Боро Петрушевски,Не положил
469e181dfcf7f5b872dea9d1ada7dffe2374c40d0c17395621defbeca22c0d07,Селика Обука Дооел,Не положил
83a1d4735967e00864f4c8bd3149811e860f5aaf167cc954e2f98f99cccf0e5d,Зебра 2013,Положил
7f6fb42a287ab2ab84a981c867fb00eeafe50ebdc67452b6daca5b4e8a1f3488,АР-ДИ,Не се појавил
c90ec95a4967bb272abb4a4c2c1811e0a6eaff1dbd8e72870e602ebe0350c03a,М 22 Маријана 2015,Не положил
e47a1af27dac78594b657065477c881ee37895c81ce5ab18a4c0f48369951eb0,Ива Обука,Не положил
c2cb2ce744d9d26fd364836076a7ca48e51703923232abd3d5aa6508fd54cdfe,АР-ДИ,Не положил
759247df30c989967500a08539af4932cb680d0c406b1e438e4b4be9294c0067,Банкина,Не положил
b320c31ed6e3b4504b531ab113a38c3a8a3ff26372e3e78223d7b56fb47236c8,Ива Обука,Положил
7d7b0022f625c41437eff1e1334891248f4a0ac6b745bc75111d1eeb4dc38ac3,Мартин,Положил
762ca52aaf40228db60db52b87f9977aa67dbd45a60ff6268069e4b39050d7ea,Мобилити плус,Не положил
c62ea2bb92b269b6d002700cc70c376a8c1e00b2e275937ac1c33c672e223acd,Ива Обука,Положил
e7c52815337ce8ad5e58e6ab0d2ac22da11a70569faae47dc9cc2ef6882b6997,АР-ДИ,Не положил
421fdd1a4de0cd645eeabf7bd851d7aebe7a19696f21d671699efbb74a16b402,СМАРТ,Не положил
c088c508b82881545a0e54ed7dbccb9fd10e89d01a3a669caf7dd33cca982e0f,Софи-Скул,Положил
69e6b8b22c11c8de614491cad24dafe12af72a869e0f724f541d8a1216c9ca37,Мартин,Положил
c9c78c4804c1f2d7db28636d1107b5e04a6c93d8af8b81fe6571da73df3052e1,Шкорпион Обука,Положил
f3b71a4587596250273f3f5fa28f507be7a59e4fe6853997a98680c053240bd5,Кекец-О,Положил
0ea86735cc8af0371f11479e86e303c5fdfa62a1cdf478e2a9f83d33d2ac2ed8,Кекец-О,Положил
7084ec9395f80a00d9eee83a41521d896502d4ef1d24b007f42fda83da8e945b,Софи-Скул,Не положил
f19893404310973378b0f83c21bd6a4992a299c6badbf7865f070c9b23afd69e,Деива Обука 2001,Положил
6b0ad3508be37a74a193bae78e0e8d017c911a62a71b05599918e5c010efb6dc,Кекец-О,Положил
12b00fe71b9623d8752169a10c4e8510930a306e5646e8037ee5b651d4d489d2,Ас-Коко,Не положил
7626d12af31033736bb808ec90dfdc1968d8e741ace621260ce017e158e50e3b,Софи-Скул,Не положил
1e3b76e427b6a0907bf03c2ba8565cf45d06440a114468026d662fc6d4ad547a,Алфа 2018,Не положил
ae7c6bf4d4e63123f13b8bd9a8fd915255613c2d4de1658293e20a9ae0118763,Мартин,Положил
ee9bbdf3da50cbb79fb655b2b26d2701bcb6d19fcd41a8e51c6b7855e2653e01,Идол,Не положил
1b6ee848f4175fd3464c4cecd9fe027f4cb7e285c977eae8afdda563a0fc983c,АР-ДИ,Не положил
f9bbd5d4ad1d5f5b8b741d2b7445d2f53faed5d6dc00d247297b7e6a8d47444a,Шкорпион С 2014,Положил
a89e47410f552962d526679b1618ee582596a3484d6c3a2fb88c3f8da664d7b9,Ива Обука,Положил
dccd03154ae3f063a423a46f9e6a070e39bfd282b31c2f69891a4d665f947dd1,Софи-Скул,Положил
30339d9bfe828687b335c97ba3d89414dbf9616ad0134e10166e39b2e0a849cd,Беко Бс Дооел,Не положил
95f3073dc10071b135ee1e1a81eb7d74ef8fb346e7e81fb306975c4fd395f58a,Арди Јуниор,Не положил
f1e7e77c01f5096b696c6c3c2c2b3506cf351dad8c3e938cbb2756e6c912be06,Елита дривинг,Не положил
196f2dde60105fcc84c88c8433d283897a8c445ad8e3b27c0cf045d790d2d154,Шкорпион С 2014,Не положил
690a98b717d1a1530328125ed7ad8860fffb185e864db8353cc26dfa8a0945c3,Арт,Не положил
66ae0086dbab417d5150bdaa6e40b686d10995be1a25a76b2c56c285e6f03dcb,Ива Обука,Не положил
96610cad964f094cdd8e910ac202feedd212eae9f973f806e00205154647f0df,Алфа 2018,Положил
80309245fcad5196c40720b8fe37b34dd2f181c076ef9c3273d2d243bc15b671,Алфа 2018,Не положил
e6b4c087059fe600ebb2abef4290a6e5f3bf92187b0ed96cc1010533c5de9bb8,Кекец-О,Не положил
dba1d44c6cc0e5bac429d4dd0edfcbc09bc4923900c58b8c11b487746f8a9010,Ива Обука,Положил
2361f2f906cb5d0ae97432e54002b2191b2113f46bce5e62cce616c86980d946,Шкорпион Обука,Положил
23935d862ca82f626ce78df55dfc844fb176bf066cd6334e8901ec33e4ad30e5,Ива Обука,Не положил
74a4068c024ae37bbf7db12f173c2b89861cbd65df629b18a0ffe92e0a173a42,Мартин,Не положил
9a8cb82bf7f3f0772bab1d73aa32f8ff4704c65b781de7ab9610770092e19ee4,Идол,Не положил
914ffed5a632837124e6bf3c4edf4ccb11858e0d2df88ff99ddd6330c6382065,Мартин,Не положил
5230da8b2568b1151006dfc52dc65fb935657c0783396f77ea66ff799c8c239f,Елита дривинг,Положил
e177f2e429b7d949a08457fa23a6f1ca575a5f7aed2eb864322bbea7cb45ae01,Шкорпион Обука,Не положил
a3872709ae4ee77d0ca370f2cf25b26555f798d5d33d5e98475c502446c7b632,М22 М22 Дооел,Не положил
ae5ca2dbf9ed99f4a829371ef00ae6b688162358101607cb8a797d961037d561,Деива Обука 2001,Не положил
94a960bd3d00a9cd84e31642861754b8043d80929610e86ae5dd1187dbdd3e70,Мобилити плус,Не положил
401888674f413c7ddb6514d19efa1b1dd940ebd2ac7e191e2d5698cba0b1345a,Тримоски,Не положил
be54b678c073650c285129f748e649d9b2df3c1e878464495d975cedb6c1bfb9,Ива Обука,Не положил
e683ff79deab55a07d158a61a54c15b95fb8388d7e2cf207b51eb200e84d7451,Зебра АБЦ Дооел,Не положил
1123ccc57f1917e7f0b9764aeb119ad92899e744cc02235628c8d98e357f2ec8,Драјв Скул,Не положил
41c5e8ea502075a22eb54d0dae34488d86f24fafeec7dc585983ec6b6045a919,Ива Обука,Не положил
0537daa36f4ed798c2e3b1f6f9991e9be594a2dfa438b340fe36f5f19d9328d7,Софи-Скул,Положил
40d79b951624d6254d3c5c6d6dc41d2e13cb29c93a1a5c501c6db0a563dd4ed3,Мартин,Не положил
8ebeafe1a49f420e04571462575674646e91c36d25ac53b1e82a739676b3e372,Ива Обука,Положил
d68b98933a19253dd5143ddb249df27b40aa501edfabc33bb01e5e70012146e5,Шкорпион Обука,Не положил
61d053273ddeb2824c3d13f2833e72e8dc2f30a2a50977fc8e87f900a82c9576,Зелен Сигнал,Положил
491802cf71a70a8a7d7a38d404a6aa1e9c3350e40d7cbf4cbcb9aaa1df873eaf,Шкорпион,Положил
b6fc5740513b8e544429b195d790d0b9399a82f9fb876ae405a64bb25ae30aa0,Шкорпион,Не положил
43334c3f2a757f182017ecac5ce8fc2df412731b2ec1691be446a8f38626a6fc,Шкорпион,Не положил
75bd14275eeae9012a6408e42f3de846b80975c36b6851bb155d54afdd786143,Шкорпион Обука,Положил
ba17068b0ac34842cac3d9d16b7b30c3f8d4eae09ff4eb65e4ca1c638ae0a065,Софи-Скул,Не положил
b4c1395961279b40484b703a4c6fde7c919f056620ea03fa391d5efb46eee245,АСХ Хирда,Не положил
21dadc17e64fd9676149979875e99a5c214d41bd5d29f067f3a0a9688a4a65a4,Бобием,Не положил
46a089e612c49a5b89b2045b6426f04774138dd43f2f448d82d11325167ab937,АСХ Хирда,Не положил
d58c850dbdb385659f0572b3d7573f0051abd7b609da084ce216bf74f4fa017a,Зелен Сигнал,Не положил
9aeb74684000323652657a10240f2345fa928ffa6781b919c648bf44bc78c6ec,Ива Обука,Не положил
69fcd1de2aae125dc9c2c6b496dc1ddb93fb074fc91e499763b80507234ca7aa,Зелен Сигнал,Не положил
b9bbcd1e37dd1807ebc47623c39d33883742ebc14eb35d8fd771bc49592c56be,Зелен Сигнал,Не положил
7172f80586dfa0d32c35b252bd46752c369c47a02364bd0a63e54ab8174e41af,Шкорпион,Положил
1cf575de3269cfdaff2467b5c382125bf43d250f9c9df7679ddcbfb5a00b6e9c,Виза,Положил
0ada32167afd948784d36c2f3338ddc0e00e178768e8db8ef693bbb680f3bb4b,Шкорпион,Не положил
a58f497fd16e4043334b8c7569c742b519267f01d60ea38d86b5a73d8028d80e,АСУЦ Боро Петрушевски,Не положил
412d54033886638834743be98154df907d4fe3b774f0612ce5388b22ec06ce17,Мартин,Положил
cd1db79286dbfcb7502b0a4a5c29e3dcc3f6ab0e31b6aff3787ffd8dc9e70d63,Шкорпион,Положил
a755c06902ce22f56cf8b1d3eedc639de4feaa92b0111e8279a7f83e736148dd,СМАРТ,Не положил
e01b48024689211bbea65644e7d00da1e994e866a5878d7393e9f53b74756197,Шкорпион,Положил
90fe9bb84e48832fb27e76e84bef6964b70ed8db3da8ca278de09c542a21e2fb,Софи-Скул,Не положил
eabc5cbc585a8d1d86789e3c6cd107a94c1a25c535188824b5b38e6e1c25decd,Кекец-О,Положил
e305a23555231a40c4a1266a5a5b3e16ed27bfdae1ea818ceaa3e33d96e51c93,СМАРТ,Положил
dd6e1fe027dffb78dffb3485c8b6931b4909e75de3bc7b73fc4635b4c91a803b,Ива Обука,Не положил
1008aa9173f3b3e51f9b6fe7ede9ed44d58510039ec3f40dd68d49e38302a6b0,Зелен Сигнал,Не положил
58b17dba079c25e26e3f5049e816cc117f82446fb83c6e3429bb281bef269188,АР-ДИ,Положил
64b7d2ffc80f85bb9708bde6def68f521f3de6f09f23a58fba4c151ddbc9f557,Арт,Не положил
2df8ceb32e344718b1de0c33c945ed72c841f52489e66fdb2ed58b101ca69faa,Ел Хилал - Јуниор,Не положил
d97d81bc5e47123e6ce57bcfa014bf0bca79a76ea8bf8f2dc0648b2ada211e39,Шкорпион Обука,Не положил
52350c75d95551eb33a09b7e1c388c5320a066b8b520f645672e97f5a5af34ed,Ива Обука,Не положил
739ed89404309534fad19875c958816a2c50bf5025043c933ac3c8d5f6ec0b1d,Шкорпион Обука,Не положил
54e5cb00868a5278a60f828b14c8a246f7c405f3882cb90e1418b1b8d41a1da5,Идол,Не положил
36a67a0b4d7a545bd54e62c38fe3e9e361a02e998265c24d3af826415bf97078,Болана ком,Не положил
91ee098562ab121a9a2a4f03ba9419aa39e33d028b24bde6d9d3a0253350efcb,Деива Обука 2001,Не положил
3b955595a78f174e614b3e2267f80b103cf818b58625b7ded045ee044a344815,Тримоски,Не положил
550ccc0f51613e9965356ec56570b27fa7f17c12624d8b00f0410a233c498fa8,Мартин,Положил
f22bbaad2e882c6e9312b31f8b70d77095e34aebbb89b5a6f1e0fd985a2833da,Елита дривинг,Положил
d79d0bbb1f3c8bc7ceceb0adc1073fdeea7c69792c696500995fbca1d8f6fe78,Мобилити Плус,Не положил
b62212860e43177dcd304b1f3f98621949b9ed7e9aedc4147ff388cc55de1b80,Ас-Коко,Не положил
8eb85a0ff30c273b36000694e99df4b12f0bf67370a0e74daa6270a8de07d117,АСУЦ Боро Петрушевски,Не положил
26313cf8e9b33eb9f37ade4157f4fd2b0584349f5328979204d146338a7dc778,Зелен Сигнал,Положил
c9f1275298062889acfc3ce4ee59b8eb6df12add2e2153d04f366553be9f8a5d,Арт,Не положил
1e32ddbf05e8626f01c3d492ab412a1a238ff2abe8b06b4a78d3427980e55955,Ел Хилал - Јуниор,Не положил
f7f580f8307331afc8af828e48d81607d1c0fb33da0b8a807fdbe700602eb7db,Европски Возач ДООЕЛ Скопје,Не положил
