"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
96089dd96a0dbe643e0e89f13b29e47fde18a797d6452d52802336cbee89d290,АСХ Хирда,Положил,male,0.96
749568d991ad2ebf874339c9f62865a3a0cea8434ab0e70bd3d7a0001d0e4322,Емилија,Положил,female,0.94
a136015a647b5ad88de7b773b39989a161835d62b11ee33a310ea9c9c7832f51,Деива Обука 2001,Положил,female,1.0
a984397ff76983fa9f5ff342ab4dd300d54776d9f671efea072973ca13d87c81,Бобием,Не положил,female,1.0
90c35a39b38605ce59c9a272d26dd864ab01fecb880dda10c3d36fe5fa0869cf,Софи-Скул,Положил,,0.0
e989b9d42fcfc4df84cdd32996d1d9e3597a50d66b5ce5eaac83a5e42a2a7ef0,Формула уно,Положил,,0.0
60981bb525bcba437376df0f8688bb552cc07983279081ed4f3862b76161fccb,Шкорпион,Положил,,0.0
aa3e384232efcf2a44ab6ed0b4f3becdedcd30bbabac5f11dfdd52b114033121,Ел Хилал - Јуниор,Положил,,0.0
176715bbf03bb686baab67aa3206bd82c12790508c6e3f551fee889c63d4d02e,Зебра АБЦ Дооел,Не положил,male,0.99
09e146e446319cccb6358053538787ab784205662ba114a4ee5806e98f6082ac,/,Положил,,0.0
b95db51ad3176ab37cae4fa70bae5e1042abe9f08931e49e75fa00c0c8375051,АР-ДИ,Положил,male,0.99
4c258cfa29193927414d725470a22310d4c740f572f271fe6b36c6d78aeeae7b,АР-ДИ,Положил,,0.0
0ea71c1d5e00d39d87d45a390d22376f3d1876b7739055933d5dcba0110d363c,Зелен Сигнал,Не положил,male,0.94
dd44d5836104688a7cca046fa11b1261ec7dc7ccc1e222748e6551fba474cc23,Зебра АБЦ Дооел,Не положил,male,0.97
b902947e40e4bc00704bd3a1fbd83db090e4f62260b1ceda01fee482def0235d,Панда-ЛТД,Не положил,,0.0
c0e957e58ddb73a3d57473184fc36e459b65c3fdb9c3cdf4f99fe1e5fda7c9ef,Ива Обука,Положил,,0.0
e5f516e5789196d052351835f20f2763ca27c9834c0f43c9de73b82dee066aec,Идол,Не положил,,0.0
3d6e1ce1d1111ddb0435224b0c77c64d168131f7938bb84260cd79f375078246,Шкорпион Обука,Положил,,0.0
72c56e1a06104db36306f2c8be89383ab8daaf09880ba56d60c2c6a8006cfa01,Зелен Сигнал,Не положил,,0.0
aaa9213276479c2015367d40e8afbe6e480ef573a20c7c49f2fd87b0c0af72f1,Зелен Сигнал,Не положил,female,0.97
c4520d5fe845f161ae8f77a2fe3c638dcbad6a636b233ceb4938ddd05c8da7a0,Ива Обука,Положил,male,1.0
2f62dd8bb8de3aad4001f08ffc275b94801f4768ee03e2a3f8aec0d5be0a9895,Тримоски,Положил,,0.0
359520fa6c56fce1f8b269ecbcc2bb9aa48c19894f4795447189d185c8ff9d8d,Шкорпион,Положил,male,1.0
86110ce129f51a866b13734c4185ae7b6aeb432798fe7c7b95f72f2894933bf5,Ива Обука,Положил,male,1.0
90060679bcf6f44f395c4ef1a39ce908d9aa19a1a3023c76fd7af808f41f69b3,АР-ДИ,Не положил,,0.0
ed1d85e512ca6f5e61a84a968d7111541e9dc620560273a8551ef40137a07364,Бобием,Не положил,female,0.98
03144590aaf31182214cf734ed003b24ef77248ccec116f5e4d187730e0748ea,Зелен Сигнал,Не положил,female,1.0
5389472443da227a3b1c5bccec85b075039358b2d2869917f67ca898729bcce2,Ива Обука,Положил,female,1.0
eb52683d0c9a2a38062d477bb7a08c79fd01d17d5dc12ba7b6981998a85c03e4,Арт,Не положил,,0.0
a5b828672b83427e1f1659597754b77c2000201c32908eabe855c41255389176,Болана ком,Не положил,male,0.97
963474694cc4abc35e506eb25bec70ef00b2d36802089dc1c5843e1bc7bfa646,М22 М22 Дооел,Положил,female,0.99
b3705281224e4ac219535c73f031e37521be93e485331b90c779d3a6f3a915da,Шкорпион,Положил,,0.0
faff7132f0f3df196e49195e0179eee3e82af7818d00ff43701172d6b82a2fba,АР-ДИ,Положил,female,0.99
ecd35246b2cbbbf9656a91b2dff6b8fae9996dd89d713b2a4372f85dc500d416,Ива Обука,Положил,female,0.99
afa85140d52405a45db39f51fafb8d6758ce35901793394ac376568e559be6de,Ас-Коко,Положил,male,0.95
dd17f9936e33f77246e3b8fb0e9a317609e29074172d6fb22c7af4ea32287381,АСХ Хирда,Положил,,0.0
7eab7b07c55b2f1626d4ae68f98aabf32c26b825787f460db71f34a38afac143,Ива Обука,Не положил,,0.0
edb6d1da1bb6817fb5883d1cd9ad4bd9d7bc9f30183f6338ceacb8a90984235c,М22 М22 Дооел,Не положил,,0.0
991ad1b5c0699b283aa4d9bac9d7ab10e7bb6788be11481f57e19afca81299a7,Идол,Не положил,female,0.99
86288c6bb0715b8c8c83d0d4e48555420fd9cc8e95d806f74be746834c429e80,Мобилити Плус,Положил,male,0.75
68ce18209d77b616fad2a822029a9247bc5a700fb712debca264c5f10d79cd1d,Шкорпион,Положил,male,1.0
87513eb7df55ae9b0b242ae4cec307be1dfd11268a6fe95d5c792f54f14565be,Алфа 2018,Не положил,male,1.0
bf995b3d55a5c24fff9afd454b8f82b776d8527f2d3263889e13c47f8b52690a,Бене Трејд 53,Положил,male,1.0
ebb0efd4599c27c1a9dcb3f563bf7c833ce7e0eb901e0f107361e309515c8ece,Ива Обука,Положил,female,0.98
a155e8568bcbe32ae90c238b6b3f7ec6be6f94d491b16d4217c5a41339896f93,АСХ Хирда,Не положил,female,0.97
ae24c9940efca5db23315f77eabf2eed015924e76111c55a1d367ac15bbee142,АР-ДИ,Положил,,0.0
9c3589769a85a4e30b321e167b99bd96d36fea72a76cd24cca433863c1d59407,СМАРТ,Не положил,female,0.98
c9c1266a72a736996e27202539da6814ba417d14b7346fa92191caec4a260d3e,Мобилити Плус,Положил,female,0.98
90685e6ef92e4fd4558462eee2f1a280f18b92d4a83941d9a45f9c2bfaabf353,Мобилити Плус,Не положил,male,1.0
