"Име, име на родител и презиме",Автошкола,Резултат
1e25d0eb0e6720b808124c24cdb62f3f9aaf477f4ac3823b6c2804167fd7a10b,Алфа 2018,Не положил
9f421517d46ed3098626631d63ae42c5619c4b6d816bb15f8b1c950741601dcd,Кекец-О,Положил
c3d5eddb2777ebc6241fe6cf8578552e15b6d49d1566363565f4a253bb935c6e,Алфа 2018,Положил
fd09d1321dff25a99097194200fe49642b7c06df2997fa0e4cc84c5de9d45350,Беко Бс Дооел,Положил
c6dc489141114f58031b3a166649e4403368c530c5ef212177e93b0c747c8d42,АВТОМАК Гоце,Положил
f9cf65e69699dcace8483e4076473aa67a99f1fcf9c9c17a841e441f8fdcce76,Авто Спар Дра-Ив,Не положил
d684374d11a8c7d318d6e60231c6c094e5b52b7dfbe3abf2bcfc82347868ef3f,Идол,Положил
3e727ac71caf0047ab8f70cc8a8200c75cf03af194acf83b1f089580bab17207,Ас-Коко,Не положил
a7307ee5284209ad5305ce673bfacf42e47ebbe13a7c9e22ea2e7fe4f486b746,Мартин,Положил
472fe7ae0a30498a2da04d400c75ceb4407a67125b95a9aab7d983864f13bed2,Сигурност ЛНБ,Положил
