"Име, име на родител и презиме",Автошкола,Резултат
ace33d3c8389a8eb67ac87ccfa5c4c70b0a223f8eab43f6bf1873474b533c275,Зелен Сигнал,Не положил
b1c7c4a650acde4a9ebea28c5223eafc66da33c7165d8aa256a5c07e231a4fa7,Арт,Не положил
5a9f4c0befe9ae7b9b83ea031c95ba4c2b517ae0b9ee7e2ef563819b9e5f86a0,Зелен Сигнал,Положил
4578bd173111a9d2ca9500234bf5c196c264010cd2a0210c341e2055a8eacb1e,Ива Обука,Положил
bfd5133cd0574b118e8094317ce4036c28ee65136f542fd5650b401e2e19dedf,Алфа 2018,Не положил
9b78d28474abb8fcca80e937466e14c313e5af26977821d63ec363b32a7273ae,Тримоски,Положил
a8f9d332e1dfbf2bb297c82c1a3e251adef407f421e27ce664e347e9bca1be8f,Ива Обука,Положил
3561c59c1c5371d5e32ddcd167e660c165ee7a2540aefac66eea08509f3e8f0b,Арт,Не положил
08dcfb5662586ad7ac2b0a413035abbabc24b73f745a9ec7c1ad7aa510c8c780,Деива Обука 2001,Положил
3e55b33980060dfa5c3ad8583d748fc1184feb0e4fd1e0dce7b5ee6ab5b507cf,Тримоски,Положил
309f6e481916d92f1a459fcbd35d87440aaec61bc4505628f148f9914735fa85,Болана ком,Не положил
69ecc727a89a8ded4360aaa80dd2e1ae96993cb3475e2676bf383a42894d114b,Банкина,Положил
edcb0c7c1a907ef5d7baf8c5b10e8e9895710818e928ce551d4b6087dec90574,Кекец-О,Положил
2a0f0e5a32b0d32a77294b69f6788947b2b7c63fa834006290cb8b442ac65f6f,Ива Обука,Положил
668d9d2dd774e9356f4111a882585b4203f45f5a6624fe9964161d0dbca1b4a7,Алфа 2018,Не положил
d960bc0cd48a8bac1d01f86e5b688b5f43e8c6ddf6527241fc09c288b8f57a6b,Шкорпион,Не положил
17ac7710a9d38b54dff1235fc4891fedb083ea3340e1b2b1226bfc8d64271297,Сигурност ГТБ,Не положил
c0a3697100e27cfe0dde718a9a88ee799ec179632e321f5e85e4905f5ecd69b6,Арт,Положил
92f932dca59cdb3edb0f437db8d8b26f44f3ff24b6eae2f0e3f427fb18dc3d89,Зебра АБЦ Дооел,Положил
da2cfa0288f4740573786c59a48b4683efc62f780566b8176aea6a687d0a08a4,АР-ДИ,Положил
00e1b29c80d4c0b9212c722abb66864960765a9cb90c89a90b56b93059cc1eee,Мобилити Плус,Положил
ee757bfbab58431f90272f1d112093ea025c879bfc1064b74c4667aeb526c64f,Мобилити Плус,Положил
2ba3c9b9c3b4a0ff011d66e6eb90c356309880937dc35144eb8a58158bd1320a,Зебра АБЦ Дооел,Положил
c7f8acb4365da068a0967c915b022264792cc589bbaa8d745df630514342561b,АР-ДИ,Положил
f60f16b98b9dd9ffdf779b491c508620dab4f9a0f0be97e93815209aa49b459a,Болана ком,Не положил
487758280c521fbcd0a059ef0d20dad03dd77e617d94aac2025cc340d2b90bd5,Тримоски,Не положил
7fb5ba25a28fc6d3068550f319cfabca024bc339925728e557704ac078f77f48,Ива Обука,Положил
e1fc1c77bb18e79f384dd45d83060f0b12c8bdd9abf8ef0a1aed856e50e7194e,АСХ Хирда,Положил
cf122de764e732d3037736d58a16731b829349ab2cb2f1864e282da27a102b05,Сигурност ЛНБ,Положил
72203b78a1d47f2548971ebe5b531b72aa3b89ebc80008f426490a40de5884bb,Мартин,Положил
277c71048370d6887d2e83d0c740e959758e15703e3c020d2437741f47f587ea,Зелен Сигнал,Положил
0475f8c4ae82ff10fa2e27f1d1dd56e41892064daeb9a0450af05e7491115ab2,АСХ Хирда,Не положил
30ad82052e8853194e718ffa190faa375ef40f6cc841ab00cffe74551d3aa6ac,Џовани-Тим,Положил
d5e76ae55665d84747e9a930284ab6ac51f880c8f940c5d443c373fe8a446098,Мобилити Плус,Положил
846928bb5f8130b755bf5444269626f0844b641a76e723a2fdd11b4ea29fa0dc,Софи-Скул,Положил
cd7d5b5237d1a2407bab084837846395221171006c10afb8fbc15f283e620b68,Мартин,Положил
c1a1d3e1b73b5df4c7ba164c0a922212b2184bc929808ff64c6faf4977d8da83,Болана ком,Положил
397cc73821c86ab919fb8e14a78aa6ba3d833bb093932cd6b38a7e6876763832,Мартин,Положил
c16175a25963cc06939630f59fdace217d785f0466090636b7ccb8daa773380c,Мартин,Положил
