"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
fb62f7e50727f8fd766d72d95cac45e83ed8b32f5a31122d79be6a4fd478dc8b,Идол,Не положил,female,0.99
ea62041761c49eb04ebb02e4ed19c68feb2eb3fbf1e4aa5bb3a19c6ec4836099,АР-ДИ,Не положил,male,0.99
f16aea6691508e614d3c10fe10b62d7dfabd114883debdae7d97800f887a26c8,Деива Обука 2001,Положил,male,1.0
65e82357c9e52e7596bde97a45213070e5f52404b42ae167f929184859815bf6,Зелен Сигнал,Не положил,male,0.94
fd04d2a7feeb7ea898cd1eabd0cde0196f6efb4e7c227038ff44d42c9fe4219f,Зелен Сигнал,Не положил,male,0.93
e29890c46709fca5adb2214babe6ac85670273a1f859c81f8e70ac19e4487689,АСХ Хирда,Положил,male,1.0
b7c51c6580c619c9dfb6ff74321460486948d28d786b157ac6107929f9de5da6,Зебра АБЦ Дооел,Не положил,female,0.98
ff86a89f465ebf8630c327a461c45d84734e8681748276188c64d21add266fc6,Кекец-О,Не положил,male,0.69
79ed216e44bc9944b54ea784ed6578a62b987a7d37843d3c50220fa0b5a2f3bf,АВТОМАК Гоце,Не положил,female,1.0
e5ec9d4ab10ac92517cb2d51a9322306fe6123c9dd817f8b72306bd2e02eeb97,АВТОМАК Гоце,Не положил,female,1.0
c4a03aecc499edd65a5f816bea32bcb8d02d4c940b702a6d8839286598b3d77f,Шкорпион,Не положил,female,1.0
37a073b9844e610291bac20cf3e1bbab115e9ab1dc9856cf3a7dcd9f7bdf3303,Кекец-О,Положил,female,1.0
3a89a0e87d8fb2e018360d3f67233dee7ae7db81e0f4ea1fcffbfada7e0637b8,Панда-ЛТД,Не положил,female,1.0
c2cef52d3e09d716de2d64eebe2349d7333b758c23b0479b2316c3d2c8557fcd,АДА,Положил,,0.0
2e981daf3630d9aa7c89f8017611655f940b6f8b5df5810ae8ba6dcf25aa63a7,АР-ДИ,Не положил,female,1.0
c3a787733dcc2a2a01e0853d75f267745c088d470a65232647ce70704ecc2093,Мобилити Плус,Положил,male,1.0
77af53e1d2f158baa77ceb3bbe426233c859e7360abd460054cde5e513dfadf7,Драјв Скул,Не положил,female,0.98
852726b2a0232f31763490f0f118db9c776d168cd4e513f8fd617eb76c8ada50,Арт,Не положил,male,0.99
50b083e9631764eb43cc58ad7e034da5347f9c5181a43182df0806e380f7feca,Ел Хилал - Јуниор,Не положил,male,0.98
ae721b8514fd652266d4460a37ac2e47c641e068c1e3287cf308da95ec16fb04,Арт,Положил,male,0.97
0f7066be05650f9425e841969ff7638e2d61c8ef03d1e8eff2c960ad76348db7,Емилија,Не положил,male,0.97
2d844f0bae8989cf6161bc6e259ce7e355a08b4c94b12511df55f3b528aa7fc8,Ел Хилал - Јуниор,Не положил,male,0.95
0cee9a839e359c55dbae8ef5812ceb0e157c034c2f0809337a4c1582887d353f,Мобилити Плус,Не положил,,0.0
23358e0a7ad058a47c9c999412fab9340185975e58ba32bba8cfe9f1b380baba,Драјв Скул,Не положил,,0.0
299d432a99618f6f8855206f0e2c66394b4d3dd10ff065d2c04a30b16b60c997,Зелен Сигнал,Положил,male,0.97
4beec675c4c6eace460721c2ae580204ab049e02e35c00a532fe568f5c3d096f,Панда-ЛТД,Положил,female,0.99
50a792ead45f01375c171248cb96234d4f355f283ea602697654ec8c934074c7,Кекец-О,Не положил,male,0.99
0c06fa7b4336dc185e4ef07694d78aadc055eebe59bdf8b1cf37c7a230e3e447,Зелен Сигнал,Не положил,female,0.81
1cb6e9906c6fa530535453022deaa1640e5eee9d1b69d1bc65aa5d79fc9f79f4,АР-ДИ,Положил,male,1.0
17cb9588a4cf01969267a1707c4a9acb5c06e3c772f775aa26c356a0470ef62b,Бобием,Не положил,,0.0
5f40a3357d046dbdbe8f0baf869ce4a1f60117b46113c64ac52b42e69575ada0,АСУЦ Боро Петрушевски,Не положил,,0.0
7ee9aa3b1121a1cd597fee278b46fd98d4f1430beb109d4525afaa63a8cb3ce2,Шкорпион,Положил,male,1.0
c3c132270e4831594b86159cb001b935ef1075c1fc9454b01b6b1c8ad1d0f45a,АР-ДИ,Не положил,male,1.0
d60a04bf91d91e690fa66f1afffebf9e165ee1a42ca882bd6d18fcee87146c96,Шкорпион,Не положил,male,1.0
753e7ebb781f7d34ebb8c0e95c162ac11293d9c379c4d1d0e101937e4cf9e5c5,М 22 Маријана 2015,Положил,male,0.97
0741dda7ac98f4234b46fbb20c6813f87d67a735047831348557a4588a8e7e83,Дацко,Не положил,female,0.98
