"Име, име на родител и презиме",Автошкола,Резултат
09e37bbd719738a6058d9c5f23f222149a85abe5807523b9db740f667eb625c2,Ива Обука,Не положил
23b6fd66ffff0557f40baebeb3dfa707f5e279105df066807f57a2f5446ac508,Арт,Не положил
6b91c02eb91c8f7289f7ddaab6d1a7fd5b9d1dfbb4f60619f667bf944a5f13b7,Бене Трејд 53,Положил
6b542d43c7a706eb2ad08d25f64e5792257578b1c9a194a678ec22973b0265c6,Арт,Не положил
b110cbdb0b01095415b7a665fe804921b751dcfe69bcadcac20bb13e9fa70d4f,ЊУ ФОКС,Не положил
dde9fe1e0dba48958b9baef707fbbf3aa202c0e602d92416e8ad5a5675738bb9,Болана ком,Положил
a4015e94300867c0a44be86d6dad286e060ce26fe8cc5d0826e459874056b0ef,Болана ком,Положил
52b795e77c837ce25bd1cefac46625e78bf018fc15be37febf1db1daa7b9c4f3,Арт,Не положил
9503f1c2449b449cb889e182602ca693d4ac41877071272e807faf600a70dd8b,Ива Обука,Положил
8ede2eb595824a3105ba3a2576ef905e676b3f9fdcf4f9c3f8d0d76301459193,Шкорпион С 2014,Не положил
29908d7b05b4bb1ce1a556c10371671f045384014096e16aa5779c36adf60914,Тримоски,Не положил
5ad4371e818382be8d84a22652470949332c2ac00d8c3bdf1af81881d9e3a8ba,Бене Трејд 53,Не положил
ac1e19ca6e2986a46b1e8e95e88d6df6ead43c8b9e1acfa57ec99a974bad7d68,Алфа 2018,Положил
ed9b95780fc586277d4b459a47a91e5b01eca6fdaf170081ca8d836a9785e965,АСХ Хирда,Не положил
9f85da27de8c46b89e31243c7643c1a8418270c6cfa456916da9860fa7cc252f,Арт,Положил
4c54483af80dbbc02ff98100cd79d67f6f7bb3a027c88c829bfe3e1eeef9b147,Зелен Сигнал,Положил
e9efc731f19e17c0c1a5f1f2e18cd95a7f9aba1a7df008975748059b047a6b1c,Драјв Скул,Положил
da7058012d57a6a108d3f916b9535f809130a3b816a1289b3fd6d730be230729,Тримоски,Не положил
0afc1866556d7e56127787d3fb618d92e290a98df5b082920e17915c33cb48a5,Арт,Положил
33525b531569c130cfa628e6aa7fc227a7590a1b16037fbfb085360b2b463b1f,Болана ком,Не положил
d55be7db64a337e13aeadb8f37ebef9153dc94e4f138b470c0790610a10c0f49,Шкорпион Обука,Не положил
b3dc4927bc83cae4738e5c09f5a05ca50a8c71b29d41c62d4dcc31760ebf5733,Бобием,Не положил
c93af738b8d5aba010763624fe943a7ab611f2023bcff91340c473717613c050,АВТОМАК Гоце,Не се појавил
a9c3bcf3efb561fbe654a5a82780f7e8d0d709e36bcee9536e981b007a5b1eaa,Кекец-О,Не положил
36be1858f690af989df2553f0c48248937b57781450df50315c95e4afa88f5ae,Алфа 2018,Положил
5f665a39c1cd6a672f82bee6d77ade13991e15323f28dca7a7a6195877fb4be3,Арт,Не положил
