"Име, име на родител и презиме",Автошкола,Резултат
5e313210462f83fd6048dac25e6913d61bd59cf3de3876ffe63a23270772cc4c,АСХ Хирда,Не положил
22ac0ddd20436d21e52cee36fe47d02a1cdade4e1bf7184769ffaa982f182dd1,АР-ДИ,Не положил
f402cf2a206b8b2e5b15e74c896f439d6b0acb262f6c8182e08ca8b8b28d1135,Арт,Не положил
f09041a8211cf4cd11841ff5d92b4b9fe7e2113cab090cd8dc4abd6eda173813,Емилија,Не положил
cfeb783596c1cbe9c69355a588d11adb616ba563df0be89e131f8705763a30e5,АР-ДИ,Не положил
c3a8cbf225d9c42a0aa77855b56c560830760955a41c2afaaa1bb6e867f5119c,АСХ Хирда,Не положил
821b543d8b7459350163a6c23429ea4874b648b787cde6853cee5c0e944ff810,Ел Хилал - Јуниор,Не положил
6e06f39b36cd94df4942bfb9a1f5690eef04a524481ae6adcfe911d3ec8b6417,АР-ДИ,Положил
af830fb76a843e755cb676d66aec879ffbc6d52bd9dd557f98108a3d5301a261,Алфа 2018,Не положил
a7946caabe4e78416789a9d80441bbe581c3f8a2e7c46dddf6111417c547bf8a,Шкорпион,Не положил
31bd75114aa296d2faf08c4cdd648b3f09f6186f178aec7fb7d4b50f6da1b3b7,Банкина,Не положил
8654b53d05e9c0fa753f9dd6bf1ee5342e55f58cf2890b0cfe1c165641653b95,Мобилити Плус,Не положил
bfd102cc1a1c09ec9915d26470681bbbdd7e42c58875def07b74088ef83fbc2c,Зебра АБЦ Дооел,Не положил
d9b784b92b4de608aa3e76b5e56686fc4c033fb3eaa298be2056c4a6fd34e941,Панда-ЛТД,Не положил
ab5cc926a177b2b170c522b1ff9e097d64a1bc355f753159f5c1bdf430a45f86,Ива Обука,Не положил
d7f44e34f101572f5e6a60feb43244942957f9c0b677c35e3b3188c72b68962c,Идол,Не положил
e7e16d9691ef911ec5b1b0257e91e6e11bd3dc41fbdc2dec6af25951f899e1b5,Ива Обука,Не положил
70d13e988c1eb169af2e291f9289403308a63d2203c55cfc9be0e69c2994e4d6,Беко Бс Дооел,Не положил
8849955d332ad199d5037f6613835d6202ea89ab086649cfcfcd850490aba829,АР-ДИ,Не положил
4cf578e9e6c852f1e4bc3822653e0e24c95005dfbc529910e92f7a264652064c,Деива Обука 2001,Не положил
ea556862e46bd25ecda19a16ca254cd045f3048233b4c593ab65666816c50ba6,Кекец-О,Не положил
aff716f781d3ce66eaec58e36dcf5fb7c8fb721b9506b68334177d84b9156a75,Болана ком,Не положил
e3e686bc3d8704743aa52d76bfb12b9169fb0c6aa3bd351d260717b05e44013a,Зелен Сигнал,Не положил
7b909ea2b3c6b125628d4ea476372994d4231dae8d1857b982fd41b236d5f3fb,Шкорпион,Не положил
26a4867558fc6607e54c0f9f1ee0c702df058ca92548f49aa925a502e35b3b35,Шкорпион,Не положил
d9a810d6dcce9ace67fc430f6c987e3cca6156df64b3cbdc4fb0f5f37030929c,Алфа 2018,Положил
24613a7b918a3966c8fb294b090df0b3b5bccf01160c40aa3cae3226a3cbd66a,Идол,Не положил
b8a1708ca88d39a8783fbdc413327a85c0c1f199db8aa5062b48e6e88ba74980,Алфа 2018,Не положил
c735df05f6424794d9b619253d68dd630da6f3e2db2840c3a883714d144fb617,Шкорпион С 2014,Не положил
9957dc4e9bbf975a3ffd451a977b378a0d1cf23a7e319eefa34cde3d90095ab3,Шкорпион Обука,Не положил
f87247341d87b60737482cf636d70f78fd6bbd0d8fb6ddee40c2efa1ca098d73,Европски Возач ДООЕЛ Скопје,Не положил
ef3604376dd7843c45364d3742b92b72ec35e7eb5ab48ad39e15b69119f1b0a2,Шкорпион,Положил
c548b148acfc029db97c6f7adaece4a7ee4d24707feafc14dd29835cd06f3b7d,Мартин,Положил
27f65a3b2c4cac585d9e1807e19defcf42a73e74259680d4b5ac2dbb13b31315,Мобилити Плус,Не положил
8c9382307e5e6fcb59f786c3d22f83d1b56de40baae589b7530198b3adf810f3,Алфа 2018,Положил
6a9cce859669745434dfefb2c95a586b0516c0e3776f399b0571b12f736f5cf5,Мартин,Не положил
7b39d2e5a4f28a1568b24427d8f7a49ea016406b17b01eea0751eb695d51ab13,Мартин,Не положил
06a5986abc9c6855c2efcb33b7ee01bdc184de8442ba2ed7bbe1f6f831e09110,АВТОМАК Гоце,Не положил
8377e14b4789433a40ae90b3ed2a3325919b3a3a7fa3e3733d40a5f6c0e28bd4,Идол,Не положил
02ecbae7decc8983b2cc6fc511e768a269e3e18de2967a1bbcc17f0c55e9ec91,Кекец-О,Не положил
5fe74a963694a7856c9bcd6fe4fb4761646e0d57e5f9202497defe8f4907d2f1,Идол,Не положил
ca08e06d7f9add101ac7abf2a3eeb0debaec596a45c22f884a6f2ec957257389,Шкорпион С 2014,Положил
c81d267609aff02faf075668bef1f1552ed1ad70d0629c09b7e6da770dfa6187,Арт,Не положил
702d4a50129632934c74d7b768a0d4dd8098a5645fd6dd94807958b9e97d5d72,Ива Обука,Не положил
0f3d0409bd4baee2b657d8f916d015af9deee99042353ed35294ef40f089a302,Струга-ком,Положил
2c9cfd8d077a1dca339d56075d238a55558a9402e05ab2b38dfb26a34bb6e6a9,АСХ Хирда,Не положил
d81ce874a2743821dfe276aa7d9b300d2123275eccb7d953142d61878f7b8be9,АР-ДИ,Не положил
c759f7e0bc39514c5c6a7c83a3e5df4a42370230d46783525d19fcc4ade952e8,Арт,Не положил
b1886e2af9419da1ec522703a90485dbe7336c2a9e8de4eabaf021a95b1acee0,Деива Обука 2001,Положил
8cb120290710ec603a91742938223aa6677a0fef9e7b6d6ab16393b790b367f6,АСУЦ Боро Петрушевски,Не положил
47c49a6e1d802b64d6d248553b1e8e5cbf0c5a820eed121fbd79e5d1fa82d160,Арт,Положил
469374af320020cd0ebbb88aeebe37ad4bc94412ad4a4b63a361bf91a5457136,Мобилити Плус,Не положил
83ca327c8b84b9e8d8b7b7558d2ef201f9f32a2aa486955ede6bc4bca4497cd4,Алфа 2018,Не положил
b029396f31ae75c600a24ea72a7a04d9e2fe05b3a249bd8354b4bfd0cfb39a53,Шкорпион,Не положил
624e2e93d49a58e857b0ee89d50bb59e17263f0819a3b9999008ccfcda4d370e,Бене Трејд 53,Не положил
b40635b4462305a7597fe41c35ed76bcaf5e7a83bf9472709c72d474636bd762,АВТОМАК Гоце,Положил
e3bb72ab491d8c6123ccd390c48874a3e07c308310f3ef4a2ecde809dd1d5efc,Ас-Коко,Не положил
f14d687a47845c7d577253d6f36893d3e128ef5860afbbbee59647590c8af4f2,Ива Обука,Положил
a59f4b20e4f4c3304b51c14b311d1a7f5af75bb667233d9732ea43672f1e27bd,Брм брм Л,Не положил
30d2bc507315cdfc737c52792c0a34229f624f045952456d4b9b5452af6f33f8,Арт,Не положил
161500a0034139f1247f4d92b67f702f632f46cc4160fb027022cf4a384766ba,Шкорпион,Не положил
7ffd98ce15bd34324718162f4533cf175002074270234429d4e310155b729a92,Брм брм Л,Не положил
a9b88a3cf9bee8f24f6336b8154ba4469950d952f8f9296776e92c7c115aa132,Тримоски,Не положил
47a77d3a0daec255014a25ffbb90eb7ab6f662a3f60db262971e8c75f95f6dc3,АСХ Хирда,Не положил
b4599215a6ac23dc1405d31110941baff6fba75f55ba624e49d5255223803d66,АСХ Хирда,Не положил
69a0f8f11acad3c3b33f44fe66b8e5d6f14fca25cf1922ec617c0f27d756cd78,Мобилити Плус,Не положил
dd56c478bc110e63607183689ecb219f2090b111dbba5da57ab07cd936544750,АР-ДИ,Не положил
8ef74845193bb3cd9bb85fa8e6a7b8bcb3670e4eb18a584308cbe7d3b8f5dbf9,Шкорпион Едукација,Не положил
22a51a4c874171650ae19067fe82aef64616b846946fc526e16f77fce41922d6,Алфа 2018,Не положил
80e90f7ab5adbce69198a1f129bd7d3ab7f49dddeeb7fbdfeb91502bf293692c,Кекец-О,Не положил
dbce108b0ea9e6c8cd6cd4bad03efbc6673c9f7e02d3de359e036da5bf115c29,Мобилити Плус,Не положил
22296d0e9ac3329f778d005d4fcc70d54cb9873fe0424a20365937806277ebb0,Кекец-О,Не положил
6b8f85777030f2d372ff9cc76054faa3e6f2df4dd480c551ee69982065a14555,Мобилити Плус,Положил
10a0b51e8ed7f042949dfb72084b19b5b1c462a9c2714a9f3320a2a34469ea86,Софи-Скул,Не положил
110d49bb02525568a96ae65573d78640326e4acf4a4a2b1ebfb8a22cf51c3f4d,Шкорпион,Положил
875196f6b574172f795c9f201af86e974d5ece1cb883a65164bdea2711f072dc,Зелен Сигнал,Не положил
bb2431d3cddc3e1d2b0ee11d02aa72c576778154c1904e71a279fce15f24aa0c,Емилија,Не положил
18c3b621c922c7ec63571214465f52b2a22df8eb3516f17af9b9169ba23c3921,Нова-Нова,Не положил
e9ff206580dbf13a73c3a78e3f964afd3580d326fa7497881e14a1d7fee6b958,АСХ Хирда,Не положил
afc6bb0288fb844480d404732122f6e2e8909ce34f85a71cc43e534ab8b79ebc,Бобием,Не положил
a5c9ad93e6539c55b34931deee7dd011dd3e48ec60729ad18c2328289020406d,Идол,Не положил
5053e291bf9891b2d9adb3ca431d9e5e33bfaef00f3c63812135f6a26c805fb7,Тримоски,Не положил
5928d6af9518d3f77bf1ac222b1b3906126b1d63f0ed1e62e915af680f935e7c,АР-ДИ,Не положил
465b4f1838cb36dc5b8b6c7fd010329453c7b20af7dc84e9e17c544a2af39c46,Шкорпион,Не положил
967f4558c633f1ef08b1fa33a85ed7799c0eb5497e80477e22baaee149e682fd,Бобием,Не положил
a5ebf5760569241a37f3d29c27cca5aec984b49b0499abf77db52e20d36fbdba,СМАРТ,Положил
2f6a84c3e2c1ea7ec315e988b7a93d35de08c5a77bba67f238f627c260e20eb7,АСХ Хирда,Положил
d220079201af2b6b1ed727dfc21074fa8eb7e63eb5cd5aee066e88a1c43d4ac2,Зелен Сигнал,Не положил
d688cb62d453baa9cea3bc723e87c545608e7ab5058d9733164fa6cce36c5740,М22 М22 Дооел,Не положил
5b2fd2aa2a39aab276923db0fad5d64119c21d6813f96978854b5e0af0ba09e5,Софи-Скул,Не положил
79687c36d7ce60749d776c45a7582b30a836b3d8d9a00205c71a96a2d2e5b3f7,Европски Возач ДООЕЛ Скопје,Не положил
97b065a780a251a14be14482bad6536b9a1704b8d364aad0a5d666f3cc5eaecd,Алфа 2018,Не положил
bd3c09ef88bdad832cc64a34bd92d2ac14e1733db961374c75b944083c95100e,Тримоски,Не положил
aad440e86e120d6249354968608fb6796952f385d4560f4a6738d26c3ca79e4a,Емилија,Не положил
3e65d8b266fdc4734fd2a696b7cfe5ccbe5d6be8236281b98e7a03604494ddd7,Ива Обука,Положил
0272b91b9a77671047c79574808a4c3c9022073f37eb725b5d98131b25c61c2a,Арт,Не положил
973ce30c7b41c57389fa97cd338b23c0ed55697e499427f1f86e3aac93d179fa,Мартин,Положил
abed02c2765a23320b4bf77f96ea18080a74f2595ea64341f84cdd178544185f,Шкорпион Обука,Не положил
c0994e63560f2011e7e4ec4fdd58e81a2947f90f0783594d3e36d83de7239303,Банкина,Не положил
48659bf0281b30a649fb850c4e7cf4b6807a9d33098c370084e4820dcb960e84,Нова-Нова,Не положил
0fb893ff7ca792b329ac2dbe297c451cfd3cec55e20a1e5e8c036bf24cb82562,Арт,Не положил
66a137b84cfefebbd65e26f87b3fe720b29f51af7192897ae93503ea9ad9ac58,Деива,Не положил
1e027d9497700a2b048a644cac0a827b91a0d3dba748b79cf740c24d40e49f1d,Бене Трејд 53,Не положил
0e41a8167f1a542ab8fe346cc44f0398bf560a5688984d532530cf646861c7ec,Шкорпион,Не положил
9204e20fd8576981974bcab9c398792f2352b074fae83c5f8b67750116845782,Ива Обука,Не положил
5731e5cd81eaf6ec0664d4943a911a1f915414edcb85b6c3118041e6f41385bb,Ива Обука,Положил
70aa0b83585832dac2d619d1aa01411895e412b875a1ad2f43ccbd37de345a78,Бобием,Не положил
4a2d83643f9606c1d1128fa6cd09ab85cfc7037f2bd6dca818f20dc2ed0f251a,Мартин,Не положил
55dc6b2e47094dc02f97a01eec27ec34651580b6751fb5555ba0bd8cbe393757,Ива Обука,Не положил
cd2b33afe951daed3f8cf4af3603630430df48651a912ebee34c8b4ae271cf28,АСХ Хирда,Не положил
4a56dc3c1276df32f4820f097e033b59311388c96bf1e7eb11a563eadf6a2adb,Мартин,Положил
ebc9e8aeb3bc324c0e0ab4f1d7142a772cd7b9d653790b81bc8283120e462d28,Мобилити Плус,Не положил
76c5f2f317b95469f26b3ae15cabb24e8e68dd4ecce086ef1672dd8a19b86acb,Тримоски,Положил
