"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
73cb3de41147f2dac645d44d2d5ffb01b539411d2cb9f9779ac2abe52edd530a,Ива Обука,Не положил,male,0.91
a4be482df1205f4c27f567c312da438511e0cb70241f685359fcdd55dc185aad,АСХ Хирда,Положил,male,1.0
ab5ba5b21cbfec23d255225ee21158efa8e238cd9bc3fb5b7e7db0df515801e7,АСХ Хирда,Не положил,,0.0
f1d8d177a275cc2e863a244a45a20325008a170d9b7e7e2f59a04977d67a1a03,Зебра АБЦ Дооел,Не положил,female,0.99
d97f871dc5469c374ce3307fde53bfd09a3c6328ec1ef7f89150a2fbdb1835c8,АР-ДИ,Не положил,male,0.77
4b4233f88630a1a0cbaa8b18561844fc971d483394940e5a0cbf650838d498c4,АВТОМАК Гоце,Не положил,male,1.0
0fd3519e6bc501441ca0a7bf20d4126464979f73b9423cf0ce05d17276746849,Шкорпион,Не положил,male,1.0
1d5b6c78dce440dc11d567bb93d9b113c2d412d70a9412b804a9107a2d0914d4,Идол,Не положил,male,1.0
323a4e2a037c1d26880bddbfd33918947ed9056ab9f9acd042548834dc044bb0,Ива Обука,Положил,,0.0
29aaa119cbcb6dc46916088e98db6df347277f8d16bc42507aac970819ae9379,АСХ Хирда,Положил,,0.0
3d1b04efe9f194fd3809535d86582cc78836606b90d85e4e4f5124684729577e,АСХ Хирда,Не положил,male,0.98
4f7b3097c71e93036b75f1b799102dbe9c5c36eb08d4b0a1cb313611884e1bb6,Тримоски,Не положил,female,0.98
921a772d7dc76bc429c49657ede1094d4944bde83da388b40ecb7b1788b11317,Идол,Не положил,female,0.98
54b409101f676174d7b1c09ef1faa3fbcb86fd3c8b0ef4594dd385a1f6e71075,Ива Обука,Положил,female,0.98
2a7209936c600a33fc06bfe3aca26b116cb29c32779a081ba9524d563eece7f8,Ас-Коко,Не положил,,0.0
4bf1c66e0e895bb403f23de783f0a5a6aff18a44f8b7e1be4c8b314c63e52a43,Кекец-О,Не положил,,0.0
464dad1d1de136d2dfe13fa267c698cd092443f3d6034d5c925f987cb26cceeb,Шкорпион,Положил,,0.0
b8918950f74b9b1a15de62fcb8f18d508d700383cffe7a9310a5207dd272f321,Болана ком,Не положил,female,0.98
8511c4f7344f0911d5060e98fe175e523f29f8fc75c1b61835db833d6423f270,Алфа 2018,Не положил,,0.0
