"Име, име на родител и презиме",Автошкола,Резултат
9b03312acf0faf9a9650e676cc409e5cbf99158a8a09449e719e738dacdb75a3,Емилија,Не положил
db91e29d3f8ea28d45bac714bf0a3065a6a12cd034ef6552873373dab4f6aad5,СМАРТ,Положил
6fb2f1d48d53a44fada38f3dfba363d0f581527cef8ef4f643e3cf9e144275c1,АСХ Хирда,Не положил
e72934e813d6b7c64179b7523e6c4619a29af00264a45e03d23d2a3864f3f698,Мартин,Положил
4b5b75f8156fd7e83b4f7aa1943758342dec9ac6ace0e832bfe2431c09e3590f,Арт,Положил
fd4d5e8efd7463b22f5185ec45fe1b125ba348ab752517adcfaf7179b0c898bb,Ел Хилал - Јуниор,Положил
9fca9a5f948b1ba2856587f166b3e089e6c144d665be2b1cb96b788c6bcbd741,Емилија,Не положил
741fa6452dd0bc23a825871faa9603ad4c483e37d3d09d1227a45b5b2c456086,Кекец-О,Не положил
60efd8123d4187b4f2fb3e31cfa75228fc6b5bf9caa7c715d4d8ccf49199d7db,Шкорпион,Положил
f19cbbb0e52712de06b101c464aaa759230cda5d809180951370dbd961c45900,Мобилити плус,Не положил
44d79afbc4ebbc674881161018c6b9e1e826c065c1ff2e26a9bf90df175cb213,Шкорпион,Положил
d2aef05e55c874fb1707124bad592286efac611502e5b5c852ab66a0e4aa6de5,Шкорпион Едукација,Положил
6e5b59bd4bceefbbcc386d7baf75325acf80c2342732137f52a742e5e2a6164b,Зелен Сигнал,Не положил
438089f245ebab3eb087f7020ae6a408897776693ad05e07aa8547721c667372,Деива Обука 2001,Положил
1096ac9e4ec886ba1d39696526dba671e4393e093d32e962603b339c4664d30a,АСУЦ Боро Петрушевски,Не положил
ea229bafaafb93589748c4e9bf5551cb012c67cdcd8be7aa9b0fda472cb02cb7,Ива Обука,Положил
999c86ed7584acf430667a6d02e68831f487d8cffde4af979035ad09fb256632,Шкорпион Обука,Положил
39cf9424319b7cf618343dc6f2fc2ea4dfa6901d2aee319feaf5cffb2c230f37,Беко Бс Дооел,Положил
1a95a7560cbd81b744020ac6fe07a2cb987c3a3397b1423f1a71ac02fcc39aec,Шкорпион,Положил
68077fd1d043fc3199b5adeb94443077038ceeaac0f01763c4d312b75c0f7f80,Зебра АБЦ Дооел,Положил
