"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
d649be95218ca5c2292cd71fecb5b84948e03874531c052233a50c05b08f3a54,Зелен Сигнал,Положил,male,0.96
8a331bb41dcde78c45bfc60335c2d968af46444510011cfe065d6d976714c1ae,АР-ДИ,Не положил,female,0.88
a6f58863cce96d1a234f27aa3069ba5f55fd60c10b7dca859bf0c31546c5f4e2,Зебра,Положил,,0.0
e2e432123e2e380acf39d9ccb35f3e55b8fa6459c20e3fe8cbd947cbdbf10882,Идол,Не положил,,0.0
c96f791ac0908822a4e4aca2c1b9a2f188b86e29651b35af7163122b31f10848,Зелен Сигнал,Положил,,0.0
6f913a0893be87e26b91ce8c928b4eaaa52c048cb45f50077cc40574430b772e,Ива Обука,Не положил,female,1.0
6ac54bd668a8aea5899886a9db6886e79f1d6e64a08d5b45cc804c77106bdc52,АВТОМАК Гоце,Положил,female,1.0
56dac8b080980e9fd5e1798e834c67ea38a8106c303042aad318e2d7fc99d568,Шкорпион,Положил,,0.0
4684e580d0dd29656aa35d733775e5c7ec5406878f4d0114b7e1252ab5205156,Алфа 2018,Положил,female,0.99
f555b8cd2e0cfbf695c2edffd9248495729fb65d1de1fce710ce481299f0dbfd,АСХ Хирда,Положил,,0.0
3357aea91a5d6feef7aa7880ec6d6b7935fa22260a0b1d01f94151363f99ccd9,Емилија,Не положил,female,1.0
29ebe31cf2754efde9988846d11cdfdc4fcae6204db1d1cdf4e8054d18140a26,Ел Хилал - Јуниор,Положил,male,0.96
92e8cd594e5fb6908351ca7ee19ea1b8afe5679d07aea96308618c32972c46ef,Ел Хилал - Јуниор,Положил,,0.0
b05a3e5fb9ca88895df09fb1064bca6b09add94f7ef7ae174ce769d0fa0ab664,Ел Хилал - Јуниор,Положил,male,0.98
1e8bbac6dc326e6c48982b92725472e603910a1ef35e930d367aa668fa95dbbd,Деива Обука 2001,Положил,male,1.0
4f0a0f317b151bf949091df6ec5b6da399252df39f109847eb198d292ae9642e,АСУЦ Боро Петрушевски,Положил,male,1.0
f8047fb909b531a457ef3d2e1c76cdc1bcd54db3c21fbb57775f02683c2c041f,Ас-Коко,Не положил,male,1.0
e74a06a625ef63cb5a7dd3345c34814cbc584cb29e982515a66c202d3222d567,АСХ Хирда,Не положил,female,0.94
d91992d0419fb50ba966ce0c9ecabe809294d7f72c0ac1e8fb606c1a7fd6dd5a,АСХ Хирда,Положил,,0.0
555c9f1e3bbf76f405cf99b08f0926b4331f539b87eb984320d992f4ce50298d,Кекец-О,Положил,,0.0
4cd36179478d1dbc69cb3fef8ad9cf6fed6272aad6cbd84af2639aedc0e15adf,Сигурност ГТБ,Положил,,0.0
6524da23a6148dcdd893ae0a50b572e31f8d79bce69a7c49cb10e604a15b0556,Мартин,Положил,male,1.0
532eec55825a7538199c74e19d4f943ce4800afc3b2c9743cf0558bd1e61d0b0,Шкорпион,Не положил,,0.0
993c06506e265205eef562ff36ffaa07f678df2a282d41499d8d500da30acd39,Ива Обука,Положил,female,0.99
976866b47bef84d206c361d73c78dcdc4efb11d758dc7c66b6127cd37f4fdb32,Европски Возач ДООЕЛ Скопје,Положил,female,0.98
88803ff93021b654396db38cf738bd39118c7d4cd8ab11d21943039ecd79ed76,Софи-Скул,Положил,,0.0
b7c00ab1a41f14f1d749f40ebd1dd095619de29a34712b87d0a552901cef98e3,Идол,Положил,,0.0
446e55b92b7df0b7294339281f1ec7c51ec678a79555662c96b808fc7ce5aed2,Болана,Положил,male,0.99
0e7efb9d9194b0f060eeb68af800788c90781f8be74e56fec07812661fb617f4,Мартин,Положил,female,1.0
fa420d450812a866481a5379a81c6f6b10dc244b132b1186f4624f774e82656e,Ива Обука,Положил,male,0.99
7bc5381996b6982988c56450857a8fd52e0e0022d3bbc36cc581813812b1983a,Болана ком,Положил,male,0.96
237d35faa0d92fb67f3dd853da6123de532e27d59ae86480601e9a7d1d61aa86,Зелен Сигнал,Положил,female,1.0
89b42b0810d345523f3970fb6ad95accea7ab25bea031b552a6ecc2f7276e9cc,АСХ Хирда,Не положил,male,0.97
9f6a6d7d72039aaf98c59c0c02592774ac43dfcf7180b90bfc5b11895723146a,"""L"" Сигурност ГТБ",Положил,female,1.0
91ed9dbab1c528a7ef02290b20e09a8d61987663c2845e0cac8af6a805780469,Кекец-О,Положил,female,0.99
d7eb961178c22e088d12f66526d985b315d42b2114ba536de0d791e3149dea6c,СМАРТ,Положил,,0.0
e0df0b52d99cf19f47d268b40cb93ba25f14381e015c2418c20a85001e12f728,Идол,Положил,,0.0
48ce64d7b3bc5af0af328e258b50e37eba8741589d56eaa2bd7088c3da309ba6,Шкорпион,Положил,male,1.0
ca9f3d8dca0a44448cfc06e29dbb14ac97d9a2b450e241fd69db4f021c48bf52,Мобилити Плус,Положил,,0.0
23cfdb40190ee537c4a7089ef9692ef340a4df32c4199fdcdf67b0db5b97bf23,Ива Обука,Положил,male,1.0
18c065e0648aa629da22a664be5f37b018b88e3bd52fa55ad725123f5e811db5,Шкорпион Едукација,Положил,male,1.0
9e7f31c2107e95e33d2621dfc42e72f6d531f0c2378a76feed0e9b591a2f05c4,М 22 Маријана 2015,Положил,female,0.99
780f68915f654716eb6224c49413026ce3d0cc35467f84df5d5f5004783c6a1c,Елита дривинг,Не положил,female,1.0
36edf80e340c59fec891099cd6d375eb6eddc507c063f68c9d82332b5b6694b9,Тримоски,Положил,female,0.89
1f8bf0afc7e8164339e36e4ebe09537e70661c4889ae0863213401a32f69903e,АСХ Хирда,Положил,male,1.0
ab70fbc821f19f12c14a01014c01d7f8bbf4e9ca2df00060240394580790042b,Шкорпион Обука,Положил,male,1.0
0996aeafac5a71924514cb9c67fb77b4df20d7c0ff2549ba212950a0177432a6,Мобилити плус,Положил,male,0.57
a8dcba7b5dd24c565e3ff325280e6ea1a056051270fc29705bcab05bb5af06e2,Тримоски,Положил,female,0.99
8eb93f0fe89a30cadb246cf2c01c9216745b471395530d28ce04c2e627010d1d,Виза,Положил,male,0.99
b847dee99654361a047f275a235962b6e8e52f18353810432696064293c1d9dc,Тримоски,Положил,,0.0
be58bdcee24f5b145b32191aa4f0fb68cb3aa28f2a73bae7d9f63fc9f0c0b7fe,Идол,Положил,male,1.0
361cb4e379a8541ccaafc698f501f5a5cd7886167576688de6ba78b85aa0fefa,Виза,Не положил,male,1.0
8b5a2f284a5f4b6255c1e2419aedf5ac44e3ddc6a27a2f95ec2b36950a3c8571,АСХ Хирда,Положил,,0.0
29b615eb70df19aaedb59b316c21a2efda09abb80b96cb45f97f120a22802d2c,Зебра АБЦ Дооел,Не положил,female,0.71
788361bb51e5dd0b28583d2673bb02b8b4409009aa4ec66d99e599e254db24ff,АР-ДИ,Положил,female,0.99
c907f647fbabc361a1895e354e3e72f694216a54d0cbaafdb736a61754d6726a,Деива Обука 2001,Положил,female,0.99
7328c7d25875926bd403eeeab24b8af5f5b7a04a2d9475d6fa6e21fdd4995385,Мартин,Положил,female,1.0
56474b953fc45aef6a81693e28d66e6d81c287ba39904f897124bfc25dc54165,Ива Обука,Положил,female,0.96
6ba0139858a1468337c788eb31cc7e7aab2cee4fe46cdc1008f2dc9edd9c568c,Ива Обука,Положил,male,0.96
d52492d8406039cd713e7f54d56f6ccfbdebb7288b9bf469fcb4964907117bcc,Нико- феникс,Не положил,female,1.0
bca32564b9808f5776008ad8a7827f20bd69d64815a1bc2f3f4085a66b647dfe,СМАРТ,Положил,male,1.0
b0585a73bc2ad9a5ce18a2c3d9a480c675585e775dd2eb1c6e854a56378d3287,Драјв Скул,Положил,female,0.99
94b7425b695eb48800ad81ca51b5682c7b9dac29c58a94ac2686dde236c44f91,Идол,Положил,,0.0
0b24024ad107b16bfb31ec14abe69383d69ce69e9c0fc9b339711931ea4c0fc9,Кекец-О,Положил,male,1.0
bb7f8f143d367ed28d365a2f9d3074cfe1f38d759a4fd1c86737b8f494a06544,Алфа 2018,Положил,female,0.99
2ce55998b9462bfd6f4d7e467e5d2d0d6ec751c5063118d2b5ade736a9280075,Зелен Сигнал,Не положил,female,0.98
750e1df974647c8408bf98c8633cb16dfedb0235df5c88fc42ef2340b761cf99,Софи-Скул,Положил,male,0.99
156b5c0b20467fd8b5703d134c35833756cfb6eb5287c2d3d1ed2f3ae45564f3,АР-ДИ,Не положил,male,0.93
a45f40ceb00d5603b7acf4234a99565ae260dd56e507e3396d5f21b3a1125d63,Зелен Сигнал,Положил,female,1.0
f058c308a336b4b1301ad959326f87c131abcf75ed7eb277d7cc0e29c789f69e,Шкорпион,Не положил,,0.0
