"Име, име на родител и презиме",Автошкола,Резултат
c774bb6a3481e60c15748b56212270a2342b3f8d1c5b765ee0c42b077e934f6c,Беко Бс Дооел,Не положил
7831e4ac2e398bf51793fd85babd0481a0f9a72ec175edbe49c69a6264b47264,Арт,Не положил
6af2e8207249e555fbcb3291331ead9d0dfa594a6e46eb31841a911a66879cd1,Арт,Положил
be79b46ed5d389f0131675281334fb028f4816d5905325abf34fc622c18abfcc,Ас-Коко,Не положил
ad2e421885ccc4fbb22b3f431f75234638f08cd71c6787aabef93fad0726fce6,Ива Обука,Положил
ecf6546e3edc49cace9f95880f81904743d5b3fe1300dde8a62c2c93e8a56e85,Шкорпион Обука,Положил
83165154bf01c3a2755ee7b250b216dd7144e075deeb6f60c9088c1ab52b1d04,Деива Обука 2001,Положил
0fe2a61fe1b87e901501e10af66837ec7f16c3c254654269e0c94b3ca2652572,Ива Обука,Не положил
06e03494d5f7547a323847a922a0c3a1cc90da5ff1b2a526fbec4fccc0faa158,АСХ Хирда,Не положил
d8019a8e278577cbb76d8ae549262b0bc16776851c901e99ac755d9baf83fd97,Ива Обука,Положил
267a980b16cec3653f5b5b734881f455c2b9ae9a24ded4bd97656d7c8adc7f94,Зелен Сигнал,Положил
f128438a100dfae87b98d3b8cd2c9a688c629a781e695f61824603663c35be3c,Ива Обука,Положил
8cbc5290701d13535d1c41ea0386ae2ae8cebfd7236a594c912d8f1d533eb9c4,АР-ДИ,Положил
e7e3077477cd94509d09eef668f7a5be7e9bd3643d8ce11da3befbc0828800b5,АСХ Хирда,Не положил
e6bd964ccd0c22e4e5e015c441acac4b5e128e8db40466948e0c69293c7d8143,Арт,Положил
67c7bcc557114621223eb7d941ed4924c552a2eb51d9bb9b70bfde2608f88f09,Шкорпион,Положил
d17875bfa232a5100875bb292773ceb96b77417ebcdbd9a7d2ce8b99c7a04f0b,Емилија,Положил
f568cd744dca52e0a80eb21a589e1299d66133e377044da7b6ba0fecc752f78e,Зелен Сигнал,Положил
92c8d6682b607083e42731625457f409b804ea6f8a4021fd100b9850cd953fad,Ас-Коко,Не положил
ca05caf634e45b94eaf5dd48ae81376af98f3028d33515ea0eb232ddd9265846,Алфа 2018,Положил
94d563df23e4184d37cd7f22da6b71dafcdda72a94541d1c0d9a6db7a82eb73b,Дацко,Не положил
c0491278e8f377222640b689b35fa49790f6fdcc18a2e71a4867ea51cf4212a7,Шкорпион,Не положил
844a4c37b6c9777ed7dbea8ec045d1aec5b8a20151179ca3fa418adec4462811,Европски Возач ДООЕЛ Скопје,Положил
4679b6144ac8bf5220c7ca2def27e9ea397e777c454e81047040a5272b53d618,Тримоски,Не положил
01b23a36f7151bccad259048b8678f62d71e52ce390e3c0bd43992cf8d1ba26e,АСХ Хирда,Не положил
d7828e1f0536b20e3eb69e1007d29af74155eb00c60ec90621eca1cb2772438f,АСХ Хирда,Положил
56ab55ed5f3e7c8dec256188ee6f1c3416f1116c2ef3fe049301b27cd7e36859,Ива Обука,Положил
c573635239b07ca35909d3fe41bfa72cac616717f1802b89c99492b68bec56f5,Арт,Положил
7611a8d10c4404d04d749916468c054613e3ee5418499e5624c7e2d2e09e532c,Зелен Сигнал,Положил
6b75676a3c2493afdf2a87fc441f34352809a79294fb792894ed7a2abae62b0a,Ива Обука,Положил
7594a21ff161e73d69ae2f65427a2ba659a5a58f739ede68618a2a76a587fb87,Зебра АБЦ Дооел,Положил
d5155ef46357d163304a0abd8ae6bffbea2438a6774f37e8d8e26f0b52fae92a,Шкорпион С 2014,Положил
646dfb8ad822efacce4083e56ad42fae3034b195dac736de674d558d9752bcfb,Кекец-О,Положил
6664e70756cc9420f2b7af056b77b25a8193e29e7c5ba5c23ef6976a2d291b86,Ива Обука,Положил
fcaf0a49e1660796d1850f5d45fb61e97aa4f05292455db0a3d7d81626b8f5d3,Алфа 2018,Положил
d98c75abf1a822acb5b3934475666924e7a60526b3d1068a5ffde063a0d7306f,АСХ Хирда,Положил
d0ac45a48b56d079eb32d26012b51982cadd18ab1bf262fa8a3fede86c4e85af,Ас-Коко,Положил
d901ee167faffdb748137fc3026cbaf5e7f5d4edf5f1ad39ce380d4afb5a6934,Зелен Сигнал,Не положил
965dca539dd5fe639bf69fe56ea48ea3f4615866308e9bb247e183b473cfadae,Алфа 2018,Положил
795fab1a793552b4e515f074c0ac0319f775b742cc1fec9f3cccbbb9f5788f0a,АР-ДИ,Положил
177341bbd53d17627dbdcacaf40dfc66d9e920e77758774162a64a965136ed56,Драјв Скул,Положил
2188cc9c395e74a129ed78aa1e8fff5b63d5deddf680fec549abee0f6d974fb3,Идол,Не положил
a29d0de96b8c62c9bfc4df5a6414005b1cf370935fb0af3310a903dedfa17d3a,АСХ Хирда,Положил
c509d4f03cb6d2b762a62feca0708030be6946e3e8b26038fbaed8effcf3d5be,Зелен Сигнал,Положил
41ceaf95d47cc879490627bbb7773297e6a6902e1a03d2b64628b72815caca7e,Ива Обука,Положил
980b14a928627f6eabb3690a1e04351d6b664a85a6bdb10bf6106986414aa03a,Болана ком,Положил
192e65642ba7fb3e8614258ac8c5871616ba2ba232d39325b36644459939d606,Тримоски,Положил
6405fe41acb94404af5dd08f431c43677fd80d7edf9de32f7fa438e1eee7502c,Зебра АБЦ Дооел,Положил
12af1e6cb684f3f9549caab021650e213c603d821f24364efa82755876936a1e,АСХ Хирда,Положил
34ad0b0e623b91965fdb9c76246376c34ce6bfd34a351f0299254b76b2196e6c,АСХ Хирда,Положил
6146186a490d420fa9554923ec3e1b1045a7afc5d3a1c5ff0a2734474adbaa13,БУЛЕВАРД 2024,Не положил
b3fbb8aa8c8d269088e853b2d6127de7ed37a3aadcb9d6c0bc4a330c649842a0,АСУЦ Боро Петрушевски,Положил
86a829b253f7535b8fb10990a592613f04492b349aee0587a861671fb0870d00,Мартин,Не положил
3011fe368562341ba89b424ef710df58777302ac8085b04e713b6c68816b6caf,ЊУ ФОКС,Положил
bb07bcc02287193523423ee8b59640ffb6d26baaa66fee102574661ab7335294,Ива Обука,Положил
58b1c90bfb96c1dbfdbe620cddfd2fd3c533e4f0a6340ea1c50881a6b72e557b,Деива Обука 2001,Положил
fbfa94ff91c987512576a4eb605055dde961fb46bc870fe10f6a00b0dba9446a,Болана ком,Положил
9d0f3b069533e41814acc34c04d0de4657889bb46aa94a20cd4fd059964c7848,Елита дривинг,Не положил
6dd54b5a9cb0794b7c43000520c8fb98ce932c441065d4512d229ecec26eb8eb,Беко Бс Дооел,Положил
5c1ee183ce284a7a55845803a66e25abce8255dcfae278ce2b4ad6114a847c8e,АР-ДИ,Положил
e305a23555231a40c4a1266a5a5b3e16ed27bfdae1ea818ceaa3e33d96e51c93,СМАРТ,Не положил
65e58c3bdb54fc5e6226f2e47135478def556ee9931b81359019c34caf294548,Елита дривинг,Не положил
45883cf078985b36634fddb2c055eeee5a60e2bc7c8bab24759b316b87f9bc54,АР-ДИ,Положил
a0541619a130ceb60ad09d021e37db3bd17dcfb257c7cd4b5a710888e7dbc26f,Идол,Положил
56cda2741994104c5e131fe01700c3c3f804f066bb66fa1db17ceb1ee84bd989,Зебра АБЦ Дооел,Положил
e8d1278e52f4c7d87454489aeae95259dd4e24862eb2bf6fc3ce0f2611b25717,Банкина,Не положил
68edf9fb0777babc23c2bdd4263ff0182f0fd42006471ea353a6f705192ecb55,АСХ Хирда,Положил
0e65f8fa813701e5ad50569635908665e7c1e22b17d2d8c7f4db8e2df3ac221d,Банкина,Положил
ed12d85bd6decb9cba3062415c2d25a5472f91915f31abf697becf4daf909df4,Кекец-О,Положил
0f061e81ad743d36e143d3aa746f21a6851a38d009a3cd7fc5262fb5cf54f9d9,Зелен Сигнал,Не положил
ae1e119e9bbc8895a70a3401c481323290b7588d711f054d9e1c4fa7646df57a,Ива Обука,Положил
6d472635cec041b388e2c4bbc165989e88511a660847ca636fe4e85826959e00,Драјв Скул,Положил
a8d86df4410eb0b49d7978d13bf9c9532da87f98fabf2e46a4b56916bbaf902b,Шкорпион Обука,Положил
3b15f9bb5ef107ccd9d15e57e04734f8ee71ab536c70c46bb69f268f500a0e4f,Зелен Сигнал,Положил
93fc64884a5baab9e207beb61060d4ecdd964a1780019e7bf1d8726d9bdcbeae,Зебра АБЦ Дооел,Положил
5371d9053eaeba37096c65dc5f7f8612fa7a24f0d0a31d0ea9902468863f6d0b,Европски Возач ДООЕЛ Скопје,Не се појавил
