"Име, име на родител и презиме",Автошкола,Резултат
c6756cef7439536bb6170bc32e696d48d597e08104b24e07aa3fab215c46ddef,Софи-Скул,Не положил
1b00c79222e9c35cf2a0b8bf273fa4c5d41d38a607717c56f6abfdf00f66fe3b,Тримоски,Не се појавил
4aad31823085b317f0ca453be9790f82fec0f3536534a23b3a59846ac880e466,Арт,Не положил
879ea12a44362c791e2014f88fde61eb981213c2e10c657ed913bba8c9537761,Шкорпион С 2014,Не положил
139e9faaac5491193daa0975bdf32301298a35b49b02212fa464c6a32fc4d0ca,Банкина,Не положил
e863637ac155d6b09a35faf2768dd4477e9069900ebc6f7e369e451628509765,Арт,Не положил
fb30480f8e596976f00071d25946a922d3a7140dfb8113ee625b1a53ac0747c7,Мартин,Не положил
b1098fb47bf755bd5d7eb3f9d26d0f08115684fc7cdbd1c0c27b4d9eb3b861de,Арт,Не положил
8726ee095b72feb91eadfa0b157a36904e7fe4632ab2dbce285440dcdadae5b2,Ива Обука,Положил
e8b4a6913261a8558fcefa44bf580e702793526c77e64fafdae9a3070882b5a6,Мартин,Не положил
c24a9344bcea4cc4cd38ebe59536a47ed2f5a93c50bd3be8d210796001f483ce,Арт,Не положил
0885fbe195881ac7086882ace97be76b6319dbe05f6237f5d226a180052e0eed,АВТОМАК Гоце,Не положил
27f55e67d9c6229517886f60dfaaf9384c81ff80f9b03641defabc9ce5726c70,Ива Обука,Не положил
cce69077e5b8823e31d398dee210107dab0cf6b2074b64911ae990f4ee8648c7,Кекец-О,Не положил
4ffb7e03c22ad68f6ec4c3b06fc70239e1e112620057439a926ac0bf4a353d3e,Арт,Положил
5b2cd2fabd348e3c61f54badbffa352f52a3e47c0250cf807f2d37fc58b297fa,Бобием,Не положил
c1d4acb0430781cd1309bb420e5e9662079fb66bbe54c9a07fe4f0d23ab14cc7,Драјв Скул,Не положил
7f53653e779bbb7ce4829a4c12c68aa01459c935bedb65964999c01de88b4ada,Сигурност ГТБ,Не положил
d556d66998fe9f4efbdfe69346d66b7ded466fcdb38fe95ba0a1a77fe4759542,Мартин,Не положил
1ed1de38fc9d35680f6f82dd7e82181fba437bdd25593f42fb5b8272a4ba3f0d,Кекец-О,Положил
a75fdec3c66be0bfb59af4148efbc6acfd7afaafef09fd15fab2592ad9109c96,Ас-Коко,Не положил
c91ff3755dac0395beb84ffa4f7280ccd3f0c52aaaed9700392b6386e890dad4,Арт,Положил
7da5963fd407342d72dafd96fcd5ea6e1247998b79433ff44ecb0fa9061d47a7,Ас-Коко,Не положил
32f2432203262218044bd5c0382d8c2288c1369d1250b16b72465d9fb2902adb,Драјв Скул,Не положил
645788cc0cc7ceff1d45c52fb38c2b5ab65b78ac43fe0e0b6d87786a4d24b658,Болана ком,Не положил
89c64d3bb52bf5b2486007e4687940c0e21e0138350d3d85d8a348f8e3fd240d,Кекец-О,Не положил
0370154af6653113a7e18fb28952c2b4e8e32ce21f542ef81a89b50b31a36377,Мобилити Плус,Положил
928d4d21cf1457829c242cf47e3a7d047eb06ccba5b9787014d5c69a23c8ac59,СИВ-Струга,Не положил
59c842fbaa891e367527e8ab0acea819c368d340f0d18c9d7b516e2939332253,АВТОМАК Гоце,Не положил
92e40e02d5efb6cb6d4744e8b6256354ac3e3e851b4f4691a397d4c9eef91b44,Зебра АБЦ Дооел,Не положил
95ef1b700b7d9a54f6a97eb4ca0cb4dc3d6583158657f9f436cbd1d81ad759b6,Беко Бс Дооел,Положил
82c88f373d4c0199433924c9932aacaa902ddf945fd97c35f61387617ab5316c,АСХ Хирда,Не положил
8d52113594900dda9a57a4bccfe454258652934c71e93ea3327bcc32f5dd30c6,Банкина,Не положил
af602f4e6294507dc688a2648af2256db865beb6395e962fa7f85f4a5bbce55e,М 22 Маријана 2015,Не положил
6157fbae7f34d31cd7bab70046a6f13d9e0e6b5df039b77de6a370f25af42ee4,АВТОМАК Гоце,Не положил
2b0e659626707707fae19da9b48133caa1b7a701455c286a90461adca079d61d,Кекец-О,Положил
dcc15ad9b4f5729cbf60ef79700b180673bc5245bcdefd0d91aeabb35eadfaa6,Ива Обука,Не положил
8fac636720a3703fa759aeeee5bf6a43f83cdb31a0b84ac8274e2dc42bdadac1,Ива Обука,Положил
1ca68ad9fff5d5943ba46b51039c21684266427fb60cb110719b7971b14d0648,СМАРТ,Не положил
81d4e9047e2295cb3347448c66440907d1621aaab1d05ccede692816054781b3,СМАРТ,Не положил
b2fed1b898596560bb0e53d5105f53fc9c82f6bea372ee31cf386b4a379b1ee9,Деива Обука 2001,Не положил
bbadbff560d239b5d5bb6aac2362f042f47476665f7d86215c20eab326319cd2,Деива Обука 2001,Положил
187205e35f2b2d1cdbdf8236e3184285ecccf05abee27985761cecc259bc3dc8,Драјв Скул,Не положил
6471c76c44054e5a145d4755b38c3220011adb6aedc1555084f19202b213528d,Бобием,Не положил
dc81d4b38574726a78076989a8e5339db9372b3d58e3e2c808116c7699765d19,Брм брм Л,Положил
90c507fc554c4d1975d3014f93c052cccf754d5338b79908ef912ea41757d681,Елита дривинг,Не положил
fc984e2ca8e3457d9d9b711259943517be1d54d2431101c5c4108eea5b0bd1d4,Мартин,Не положил
7f15294566a5aa1cfe14992fabf620ce3f14baeab140fa524d9f5a1386f948d3,Драјв Скул,Не положил
0b7f8afd0f21fb286a9a74ce21903194a11ac464ac908500b3467fbd41b3cf38,Мартин,Не положил
53da321d7bdeb7eea54f4d16d95655ae5e5013c951daf9a19bd4150739a54b54,Деива,Не положил
417bd59fa25430407f9867825ee5038dc13473140c615ca430b378cebe2a9a58,Ас-Коко,Не положил
d26b3f38d1c0cce68890d43036bf8a18febe84830fe72ff4e0606e2b78a6d5f7,Шкорпион,Не положил
38041186df70c7292563fc5575515fd46d8e995d5e6f00ee45901ea28c41aaf2,Сигурност ЛНБ,Положил
c038f44ee78f562cacd9e942956b69cb1eec6cb55929ef3df1c72a758ba99a15,Алфа 2018,Не положил
4cd10db6ba4988b57a43d16b590221bd88f025c2763376a28345351bc226b478,Беко Бс Дооел,Положил
24c0ad4b2844e7b4a59dd7b823395b50e61a8bea33ec6162ebd6d9e236d8d0f2,Мартин,Не положил
717f3a3c732d7ec21839bd3a9d69c711f82df6ef56b80ef58043eb1f41f6c99c,Кекец-О,Не положил
a602a54117b1397e8b1a363021ad40c826d73079bc3d9707d86259c7a0a4ac32,Деива,Не положил
d27679043a2513cbf5b9cfe51595132725d540447176d1d2e5120400746d2c6e,М22 М22 Дооел,Положил
1b4318bea19e3f6831d4e49c739b483d56d6bc697bf0c8e2882088b89ea9d6f4,Сигурност ГТБ,Не положил
b09aaff72182f9a564fb9d46ad3a687e63fed9c8e4ea9ac9ee496590db3eb6c4,АСХ Хирда,Не положил
c952079d1c6caeccd9a601f1d0bce7eeb2b0e0f53c9edfa1d6fcd4b716c31466,Тримоски,Не положил
60bbcfdab9bbb6d9c8caf7045fa79ae7260819199202df3bdab91e83253cbd48,Драјв Скул,Положил
056f9354caa1aa3ea4c4cb9c004da041ca7b6dd6c4a27b7c3a42c286662c4fc7,Шкорпион,Положил
91ab2c9102a765fd119c15bf10e1c2cd31a1baa03a5e6aea94de44427fc697f7,СМАРТ,Не положил
387b700ee8715e348f35b98b1f04e450cc8f2e393da19de0ecf085ef33362239,СМАРТ,Не положил
262ea542eb39266371c912d1515e75438f0d9778eab7f4a82c7ab9a24687a8db,Мобилити Плус,Не положил
6c00be1508698038e6edf10557c73c22ad179e0a3bd2f1edf6651ababf9172f6,Брм брм Л,Не положил
fc2e439bbaaf5a6e8c06b27f8a07d2f054ddb8c2484c56c6f6dbefbc6deb8385,Зебра АБЦ Дооел,Не положил
10c14f590db7a3b2a6453a26b742cb4d901b28f840a1f9ac71e01b5b6226891b,Ива Обука,Положил
fb7cbee085b9258690996fee6311878c4514bd68eddb99da623efd4837b8373f,Ива Обука,Не положил
f8383bf4f1a77a638f2497bd6a867615f13d98a3ecf5bd53ace0fa4171db535e,Шкорпион,Не положил
6f88381b1bb48dd4ddc459af42ec45e278ebb7ddc620654a7f4bebd721965ddd,СМАРТ,Не положил
fcecb28647fe24a441c3902c49bf477899a475e505fc460e5829a06168ee4a30,Драјв Скул,Не положил
12dcf9b1cb152df793c1b60bb5c12498136dcd78585b91c5d30c80eb92ef1baa,Драјв Скул,Не положил
e6d24f7dcf635173a3482f40376cf747529f7320e6d42f9e9ebbb2d797bf65c7,Зелен Сигнал,Не положил
94296794770a1b93cd652b0c5dcd95ef943dd09a4edab24b332c0186826af843,Арт,Не положил
a02b6fd39a2cc6562a1a123f583dfcfdbe72fe6233cbd9eeabe1835612390b6f,Ива Обука,Не положил
8f29e3bb18f13dcec269dee811ab80a0c7af936ecbed99bd89ca625b2ee64015,Сигурност ЛНБ,Не положил
