"Име, име на родител и презиме",Автошкола,Резултат
6fc9c206213458cd734fca8d20ca9e386c15c71a2c6385965c34a4354c44f923,Тримоски,Не положил
33a986783ebb8c1f6c3e14d50960dcc8c4117f9bbd5577597819461f11530cec,Ива Обука,Положил
fc92ca63299aa860e3d57c62e41334edc32e6a0613abab2e3bb236cdb6c44d01,Ива Обука,Положил
11629d804ef2536245a414dc2ea64322bfeda81a920debb1234ae95b6d468c29,Ас-Коко,Положил
9dbbcae10617d72fae00a6c3f369aae606b22583e6471dc2ab990c3ea254d263,Ива Обука,Не положил
d8b7e14c31c272f1b7846e99b0a5114db45eb8a859f64d560bed64c43d6772df,Болана ком,Положил
73e0822f85ab9203d4e1bdaf03cf32fd14c4ed6b683bb8f83849f1a530064802,Зелен Сигнал,Не положил
7b83eb2067e139ac71a12fed5426add81ff29b23fbb30adc5e3e93db04f03ff6,АСХ Хирда,Положил
5fcfaafefff4d5e273468dbb1858a058b8347fedc75a58f657c9f3ac1762e985,Мобилити плус,Не положил
0373aa38024fd856f91c149c74565cddbd719a836a35ccc274947e1761d79d03,Идол,Не положил
56938f16989347ee778d6879f9f35106f67f632a8b1c13497f08a5b73a771c60,Шкорпион Обука,Не положил
9503f1c2449b449cb889e182602ca693d4ac41877071272e807faf600a70dd8b,Ива Обука,Не положил
6df4b7661e1bd4bc5fff12ca24f7d5984c6bfad417b63f6d05f4470cad20dc41,Алфа 2018,Положил
0d9da5d8262ea83d4796c0fe2e2e759b29028bccadca24ee56282ea56e666e65,Кекец-О,Положил
860ed8a531ebf634721971e2e579d760e15a7c5a8e56aba4a833f5b60df42614,Мартин,Положил
30c85e11f8ceffe40efa603714a472ed8916f169d467e9728ca7fdc3cebe2bd5,Кекец-О,Не положил
26914bf4800fad32955eec7a2ef79ce3e06f06a03d2e24ac2b92a668a3720c33,АР-ДИ,Положил
48fa8f0081cf77711bba33550f5166959ef8bc10355a4584138c02c968fc1ba7,Драјв Скул,Не положил
52795f31127da0e15011b81f1f38efba91a2971fdc8ead8e36bc994febce3b57,АСХ Хирда,Не положил
1a3ec9479c3706c4510ca294818d3e1e23f41ab85db7e540606750ac747c5952,Мартин,Не положил
75c706a7dee4eed617cb3df0a0cec52eec91c077d992d5742eec7837a35bebca,Зелен Сигнал,Не положил
20a3165991f27f14175e13baf43ec9930c964ac39ee579968e34d455972438f7,АСУЦ Боро Петрушевски,Не положил
95cf99a4f5a50ea52814641c831f58916d0c2c405277414b73e19802e167d6ce,Мартин,Не положил
d4e5746ceb5368b7f2b631833251fbbfd13bb7bb71fad48aa96386da6e99adaa,Деива Обука 2001,Не положил
ee4498d861e45d48ed8bd39dbe0ad67b75221f91b645d0d78e5691ae00354072,Мартин,Не положил
b12b7f0946eaf2966e3e6008b77d0db3308a492dfdee87a6f0e9f539730e4dbe,АСХ Хирда,Не положил
f1533b9ecb15717915845a9ecace12b7518f20667e216d5ccebe55fae7637bc6,Шкорпион,Положил
c58832588d73a0090d48ff362a86cec3c68b8f53996f93bd545ef56dee717f67,Виза,Не положил
aacfefa31cda79c3a19f6d7b152c125ce32c3cfbed3a301713770944525c033c,Шкорпион Обука,Не положил
776309b427f3374b55b840bdbf6f19f8f7f5f131e746d76055c6a4adf4087251,Идол,Не положил
32e587af97ff7d3aa921b7ff874a83cba27727416fd874aa7abf6d5ae6bd512e,Шкорпион,Не положил
2c1d4a7cf5f8b7cdf2fea1d6669c38897854e9577af69f1a7e869a73e9e52775,ЊУ ФОКС,Не положил
86e1b8be4536ee2cadb40353583a7503d3ed097944f9b260cd2646ff1abbcd03,Кекец-О,Не положил
be43ca467c3a6986fbffec852d822e95724418512054961b480daa16b5116e06,Деива Обука 2001,Не положил
7889476d4614a7d45160cb442bed622c026ec01ef41c51e0ce20b09e83acfb1b,Мартин,Не положил
7d45b13908368e9326203ac3b0460e9d3ef45dd3ac6e7c14cb1c234c8feeadb3,Зелен Сигнал,Не положил
c54ee13fc7476a6d584bbb535cf0421228c3eab910cf7494caac2490c79eef09,Болана ком,Положил
a12dbb7dd0c758b85b3e027e580f254dbae945eaaea73f2ad36bcaf211570b0d,Шкорпион,Положил
8f7daee8352431c3461acef58bf6782cc7c3086f4d5e4cffbc0ae75f2a531045,Зелен Сигнал,Положил
6f3237643604277c0c4f95098d42ca512a195215b410710ca0b1aa1949ec3c6f,Алфа 2018,Не положил
5a3630b4f5942f3711369ac9efd8eab632875122d94ea19033e13964740c9a1c,АР-ДИ,Не положил
