"Име, име на родител и презиме",Автошкола,Резултат
8cb7050a503a690988703cf35bd22156a567aeabb124f4b9d4f71a4153d986d6,Брм брм Л,Не положил
9593fb7610f774229b7d2d87be6c980028d9a8dce8e1884a9f0120f8e3c2c361,АСХ Хирда,Положил
93bc15935b761e3ef9ed1776af8e25d4b3dd47e1e261318a40c124227b71b8f1,Зелен Сигнал,Положил
9a0b8d419d8ff7761ea2df29c6ce2ea4d22b53c1ae06ce93a1a36c7ab905b562,Зебра АБЦ Дооел,Не положил
b8ff820e6b345757d8d0f3b95046bedfabc8908e0f52031389c54c8bd7fc91a2,Мартин,Положил
91a318afea1ccb9638f28898d25ea768ecd8533aa3881a22f38a387c6e096f2c,Идол,Не положил
3be9f6b739689dcd03b522aa80ed3fc34d1626728f21d4d90d4ccff7faa06a63,Зелен Сигнал,Не положил
deb876b70b67f39f7b7fd7605df5af7a5b58a8c32da4d46d210600cb564bf261,Брм брм Л,Положил
1be97b2b3433a03ac0d79c7f20d254cdfdd2002dd33528ec1f30335565fd4b81,Шкорпион Обука,Положил
4d9639c4135135bc0f5062aff59b3d9a818423eb5cc869ecf3e3e4a04f998bfd,Шкорпион С 2014,Положил
e991b1058db7399bfe15401378f31a9f5652e8be6a9c28f9bf7c49d6b2f3d2cf,АСХ Хирда,Положил
0200f2e7424eb93e0d83945763eea2e3cec69247663a870e672184faab28f4e3,Ива Обука,Положил
8ac068f4ff9335aa93ff2ecd5a245211768672b3a195d26ad71cb537bd5ead3f,Ива Обука,Положил
c7893e884071701ea8ceaac20be26648e733e3d75d389e2167019cad72e35628,Панда-ЛТД,Не положил
4f16836622ec86a1819e4082f7465f4db2f3ae97e11c47585ed8b293e0afec9e,Ива Обука,Положил
5ca59147d350941fc1e0e7cc02c0b773c06251f89df9af702c17bdb109d66f64,Идол,Положил
2bab7606395cb2b1250e3ca8515c5292fcbcd31d93f4b14cdc85e45cd55bad45,Ива Обука,Положил
64c96bea655895aefbb25b91d3f681b557c7978edaed940c4f8e9f3dffa14607,Болана ком,Не положил
49f3619d71bc6ab21e33a24af70f485e62133e34799469f189642bef31280a3b,Ива Обука,Положил
bbfb364893ff2d459b040368ce83a95a72578b0599d15b9f24f2477451b679b6,Ива Обука,Не положил
dcaa302465f2c63c576efc8b506956911095cd43f6cde3922cdc16649daccb99,Шкорпион,Положил
55ac503fec8f9814384926c4f8f9873b95672223c14032a9bc927b31d6f8f0da,Зелен Сигнал,Положил
d21c38b4f6eff05f1a6f968573d496df14ace5f8093c458ec1012df3c1c9bab0,Арт,Положил
5b7662c0efaa0eef9d175fc4d8bfad90c2a7039be9d9f2ea33d7d6599e295dd7,Зелен Сигнал,Положил
b6034a8dd437aadce633e80e76db39a50e136dd50d6647cde1539cb1f8167966,Шкорпион,Не положил
3199165fa51d81c0c19c5f0b7d76a1d7af1f643ddd778703873d33ced1346395,АСУЦ Боро Петрушевски,Положил
76fbbe0214d0cd2a44390b00158081fee65025ddfcf56fe30ed744812c363f95,Мартин,Положил
d74bf21fc5044ff00e84fa3b5cc35f581a5c88feb8a7719113120bafbb08be89,Ива Обука,Положил
9b4d48625018a07342c70c01e27a71088354f0080b37fb9abf62c0512acb974a,Алфа 2018,Положил
ecc4b9ac5831dea31a6e20b0172ba80eb40a813af3c47f1ceaf898d9d7165422,Кекец-О,Положил
a976047595fb90484ce6f5ecac7162c6733a9e12e410e3d9d245b00887dd4746,Арт,Положил
fff8e6c42d1c341bf2774599b6690f9c7d80deda1dc05a25f1c423a7a41f41bc,Нова-Нова,Не положил
d7d40bf77a38158dac4a5b611495a3c9d9eea473cd87443b3d4aef20fe9d79a5,АСХ Хирда,Положил
7ba36baba15305748f34f5bf5c19b5938a5a30bb820df7c93b06cc629207cd32,АСХ Хирда,Не положил
e22e4e429caee3aee50021aec925c85fa03e2464eda03f9a66eb4b0d6e1daeb3,Формула уно,Не положил
da7b93091fda103f5afa50dbde00a00c77cbdf0e5146a9727bf36afff6649354,Зелен Сигнал,Не положил
4a0c95dc169a53c1a5e3722c85a8c0b04ff67a435fd1ccf2808c10bbfa108e49,Ива Обука,Положил
2a48746e7b153b35b247d942cbf9a145f97c6c2c71510845acfeb38491debfd3,Болана ком,Не положил
d1c2b1bce8467826ba1fd5d353cc4a196339968fdfdf8a0b22fdfb0393902e49,Ива Обука,Положил
9d7e7099a8cdc845956c7a51a60eb7a7980aad421512d5316a5be974cc34ea4a,Шкорпион С 2014,Положил
b0707b436710b06d5db30529241db0e712105d6836e84484d258cd9f3034703d,АСХ Хирда,Положил
f77ecc3306691bcbad2e8d404543b819d014ec89f2ca5b71de41adda4826f3fa,Зелен Сигнал,Не положил
aa898c820f5fe628dcf95d07567ed41d1525cff441031f263688f23cce4eb35f,Ел Хилал - Јуниор,Положил
ac16ac65f371954b2e8b539b6e2242def611e6fe103fed45ad296783a7d2dd04,Ива Обука,Положил
0654a96034a9439fc3e337ea4d94aae803fbe0a81717bdd8f774c0bfdfd5eba8,Шкорпион,Положил
a0782e3f8a703e915903e8929cfe4d4c577d93738c5c7bbf5a7062fbfc7dce5d,Зелен Сигнал,Положил
b12e0d360425f42efc05d7d1f39a00d8ea2b9adc3c294dec9c0392d659f8cacc,Шкорпион Едукација,Положил
18ab9cb257d094fff8592f2a3e6b959ea03c0b8b6844b3998d321e82d24dbed6,АР-ДИ,Положил
2e6a8f23ceaa18d4d4652ab110392ab1d6f3e3353e8cf79b4780646bd73cc1f5,Ива Обука,Положил
97cc83b84d3c62f9f0acd76b9b67d5ca70e3d5bf7a8eecf03a4d92d1a07f0f5d,Деива Обука 2001,Положил
02bdd0ca5868bb63993a493602f8b3a03f61a0dd19e1d9c3a83f820455b0aa9c,Шкорпион,Положил
605d16adbbe921b30c13a854c50f11b8554cc268e943ee8218dfd9cd02d4c834,АСХ Хирда,Положил
c85e597b633c2542170d1c3cb719814c39350afe06502c3821a145000da718a2,Европски Возач ДООЕЛ Скопје,Положил
8256a1055f60a7355cefc7f489ee14283eca56a937600f64582db287fea5feb6,АСХ Хирда,Положил
acbe04b8c934fd7b8d1e07fc87eb125a9d83014383358075f4c4bc260148ee57,АСХ Хирда,Не положил
1bce2c5bcd04ed193c856aae2b64d338805ef64c3a5756d99bf6a1ac52110d1c,Зебра АБЦ Дооел,Положил
9dccb5eb43701889a6bc60ef2dd76b85bedd458fde2485ba1df17ca4b904afb8,Ива Обука,Положил
7510d82557111c6226d257097475658f75b14cb347aae4ac07b665c19ecea578,Брм брм Л,Положил
b3ecae38f9aebbd325508d53846dc33c7d801d7d32a34b1bf84587f87d3f084e,Сигурност ЛНБ,Положил
f2a5ae16690d24d31688d410b4cf2d592b81ea7463dc521447432ffefa82e07c,Ива Обука,Положил
533d520ef90245f6f80b697b357fbbe22b7ce4877fa702eb1e9aa4c9f2691227,Ел Хилал - Јуниор,Не се појавил
7f809a25d19d9cd003c1c16afbad47258984a175ff26a321fe23a29b31ad37e2,Шкорпион,Положил
6a20ebbf5795c13d970e733b642b0b5b7b93cc8d7a1656538da91e3fbd54e3b6,Ива Обука,Положил
f96d5508b807f495145d4931f155f46498f3ea6fc15497ec134dcc521d1ef0d2,Арт,Не положил
d3819014a78045319e14bf453bcf5403533fe12a6ca3d3fce196d03ab892f0d6,Ива Обука,Положил
4544673be41154d095e44e26bb7ffcfa7ba2d78d1dec1fb0b995ae12baaf379b,Кекец-О,Положил
571d1ff4b8d4310688e8344585ec18815e7766d731596fe2d6de7a213febc23b,Софи-Скул,Положил
ca15bf116aa23974c64b1b823779416af8e51e66542c8095491f4d0995aa4ebb,Тримоски,Положил
11b645827ee15d105c0dbbe311c2e7248543f48f9acdc028ada099eddf822ee8,Шкорпион,Положил
70716801d7905f40f832391a066f09ae5320d9a2f0f5db48534d8250a604364d,Шкорпион,Не положил
55dc6b2e47094dc02f97a01eec27ec34651580b6751fb5555ba0bd8cbe393757,Ива Обука,Положил
18d83a789986a94452c5ea33d4a8b2039e0d2f93eb5fd8febc75648aed65da6d,Брм брм Л,Положил
b1c2888d822e3b200bd79dbcabe2aea2a3c3ef27a9df4015f752eaa8d6fea084,Тримоски,Положил
69c0654729893220fb796f4dd87e73f3bf4603e3a707eccd0ee2b9ef25e49975,Зелен Сигнал,Положил
b1307d60dbac638486101d065d8514a9f7646241e29010f88a2fdba0f01d4725,Зелен Сигнал,Положил
b10b6111d654d79dca7ba81ba2c5c237fc84172f85b0ddfd959983ed7d0d9230,Елита дривинг,Положил
6337ffa50a4463aa7087dcb2ee50d56c2fc1ef2b2a6cb7fc793b3db3d3e9934a,Идол,Положил
5973b326a17f642a2d2e8796e829c3b8f65c5643afcb44441970b5f8b5f2d617,Ива Обука,Положил
51d47227348b6c56c226a58013bb74f1dacf2e61f0a35e78eb55e08a630c4a10,Тримоски,Не положил
9907fdf2774093b8bebdff58c71aa1b2f5adfab3ac29828a4f8f4996a20cff03,Зелен Сигнал,Положил
982584fda4f06af455390d68209e6affa6caffffdd372f117aedc637920d5752,Ива Обука,Не положил
