"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
fd738a7a600c24ad790f178d0032e6f967f7ae1b8f8d9752aa5cb905adaca273,Европски Возач ДООЕЛ Скопје,Не положил,male,0.99
37571dd380d5807db5c5cf399a56302270b4dce642d59f666b8c048fe4096d4d,Мартин,Не положил,,0.0
891ce2b32c211d41da631aee72f7ff0ddd8facada54a18b71efd457b78d503fc,Кекец-О,Не положил,,0.0
25d77e56f8498b33e2163b49fd44df915c98ae8af138cb6c5cf4356a54d606ef,АР-ДИ,Положил,,0.0
e2e432123e2e380acf39d9ccb35f3e55b8fa6459c20e3fe8cbd947cbdbf10882,Идол,Не положил,,0.0
93d635f3997ae92b0b4503583a52a459b918de071fa11817518788d87524f8fa,Банкина,Не положил,male,1.0
9eaa9430f9e7848e1a37b017191b72c403cc2f5467ed5300ba554a8271178f08,Деива Обука 2001,Положил,male,1.0
c8905095c2556f577a0dc0458388a2fcfb1d9ba2640455fc3958cfeb50917bcd,Ива Обука,Не положил,male,1.0
9ed8d60635a476fba6bb4409090aee4ab598fdc4cb2e44e068b37b7ffe987a9c,Шкорпион,Не положил,male,1.0
d5c92b54c2b0f0545b3f11748930e9e838c03e782369f7146c61842d36f58724,Деива Обука 2001,Не положил,female,0.99
92857df83d70426080ff817e6b6d8dc31734aa7763409cf9f7c1152c835687b3,АСХ Хирда,Не положил,female,0.99
02a5dcde32429241932881f33b5d5a65adb73fec09d1eea6e3423b789492027d,Ел Хилал - Јуниор,Не положил,male,0.93
aa528e915ab950748b9670cb0a0456a9fbcbbff3d2339af5b58a7d95dcb7bd19,Деива Обука 2001,Положил,female,0.99
f9907def58ed3cb513e7e103bd4d8dee26916301863413de2d8da799ba785d67,Европски Возач ДООЕЛ Скопје,Не положил,female,0.99
feeebc898179ebd20269491f38321fdb24c0f99e1902bcfef551bb52c89ea4cb,Идол,Не положил,,0.0
ff86a89f465ebf8630c327a461c45d84734e8681748276188c64d21add266fc6,Кекец-О,Положил,male,0.69
c94c524f43bfd0bf2a62a8037524d3b13b24d55c8ae5154e674214080aab6087,Мартин,Положил,,0.0
05702364f80fa643d771f70bec6036d05e2da0d0ba2153f34e64f7cb53479207,АР-ДИ,Положил,female,0.96
630c37d1c89af6dde940de7fccb1149d18775e1af2bb75df598b320dc31c6f28,Ас-Коко,Не положил,,0.0
c3a787733dcc2a2a01e0853d75f267745c088d470a65232647ce70704ecc2093,Мобилити Плус,Положил,male,1.0
6f37ea78f35a7446d22b48bbec6cfca87d29e31de10d52ba1ee26c0761842267,Деива Обука 2001,Не положил,male,1.0
a1461d944a2e0ab6d92885bd046f1be8ba0fe094ab065bcd1b9d77225026c77d,Идол,Не положил,,0.0
805bf59b3a2ae49e7ec06b653959b73826c3f22ad9c382f06250a9a7728eea26,Болана ком,Не положил,female,1.0
b1988d5a6753000643cf3f38376ea45ea5f80204be5f2c8b9b8eaf71155bf23b,АР-ДИ,Не положил,female,0.96
282ef01a6d5ea89adb43744d1a0d451c10ac0f5f593cd9f7c907acb6534f71b7,АСХ Хирда,Положил,male,0.97
43dc5c69f86ac16409e41cbefb6de98ebfefee040e4939a0278ee5ab27099ceb,Кекец-О,Положил,,0.0
64d5e0ae449b0576bb773718188dee11c3746f7e7ac2ba6e561fdbbe9fc2eeaa,Алфа 2018,Не положил,,0.0
87734dee358d658a61ccb0e05f5d9be937d7f2eab95d67755561f33fbd29e262,Мобилити Плус,Не положил,female,1.0
7c7a9d52f7d70a9e4de3b6bd7c75e69eb166e334542657fb0a7bb4102da80730,Зебра АБЦ Дооел,Не положил,female,0.85
3f370a646eec54b824243274deddaeebc3cdb3f9eb7b10583f953ad221aad175,Мартин,Положил,,0.0
f1c772fa1fc4ffec1b262d49f75fd1cc45da119c4ec8d3bb79c325dba9ed9abd,Шкорпион,Положил,male,0.98
facfadd2228fa95df21b2f705b4c523b219bbf405e51a6f4eb9cc2ae04c07c06,Мартин,Не положил,male,0.99
25b353808a355cab4b2503c6e4098b073f981867d72946c593bc225b659b2632,Виза,Не положил,male,1.0
