"Име, име на родител и презиме",Автошкола,Резултат
b9e8d99c567a46d672a25e9368cdc04283a3b76b440b7fc518a5791127857cfa,Арт,Положил
dffd6c976108a612466cb776480e70049550e1fb33a0dae5f1060d31f6fe1f32,Елита дривинг,Не положил
533954e6253b996e10be3a5e4cb2f2456fe111810be254f83079f0f738c3472a,Зелен Сигнал,Положил
688d90e7e64fd0580ca362100dff0840875e0194b19f81354bb06eff3b3f7581,Идол,Положил
61597b5f5b291829d929786f9156881b0f8e53684a332192bfecfeabf88d1662,Мартин,Положил
f3dd4f58fdc02fc147aa27031b58cbcb64b83e8564cd994d6970718be5596b38,АСХ Хирда,Положил
70126b59e7d1dab4a66237179b8326486c9e037e24cb381c479cd6cfc5a8ed9b,Шкорпион,Положил
5d1773b0dbeecfc4779c137b01dd8209b4fa6c951699ed3befe189235b2d6e3a,АР-ДИ,Положил
8807b8f42a98df97d8516a30a60e0fe780e5bcea4c57464708422f0b1c3d6581,АСХ Хирда,Положил
24563b82e5ef719bc738435b77e4904a73a9a6efd01001e449d1429b3a6eb4e3,Шкорпион,Не положил
d3d00a4fa4e42edf7d00f67aa5693bf7c7c91c264483aa5d055b7c2818b4fa06,Зелен Сигнал,Положил
c45c8b5d189b05584969a3ad1b93a4a1901c0804d123c03f619cf36fba5784ae,АСУЦ Боро Петрушевски,Не положил
9dce35998fc232e8346daa3eb46a98039b350c7e64106afca85c2f3b3931fa88,Зебра АБЦ Дооел,Положил
fbcbe107f1c07d2a8db3c338db0f7f9f1df8975c727dcc814f70806d5e439efb,Кекец-О,Положил
36e58fe36329e6feae41183a7791e530fd0dd5432542b7ba67e99fc0460b74bd,Тримоски,Положил
a2885a22035fd523fd5808abd5d4a09c239034725b695b1880c14b6be7059515,Ива Обука,Положил
aee2e52d2e98c6650d611a1501225e6efebc664747eced3fd0e82e8004e89abf,Ива Обука,Положил
517152c1d9928fe1a716fab154ac2482a3c05b685e15ecd890cda40688e01bef,Зелен Сигнал,Положил
3c7ac72446cd4eb97de66e0061e44d1afd77a444ff1f441cfcbe8d9992cb0233,Шкорпион,Положил
481988f02cac852962401da3a4c735b2a7bc90bee09f6470fa4e95911150a5f6,Идол,Положил
14aba78540ee783e5c5972319a47b74238087e46b842b1c5760cf08ac2dbbb92,М 22 Маријана 2015,Не положил
31e615091c3a7417ddb87074d00263fbda20111cad7e6ff053c9c05116b6bcee,Кекец-О,Положил
f87247341d87b60737482cf636d70f78fd6bbd0d8fb6ddee40c2efa1ca098d73,Европски Возач ДООЕЛ Скопје,Положил
50bbdb0973f08eb1b53c75c40af5e09042c91e5ea9c8a3c7de072b5e923596fa,/,Не се појавил
d962eaf6aba51d353a1fa22a40c05b15c669ac950ebaac33769a4c84ccb6b169,Идол,Не положил
150635eb945cf028205ec17ef8b79e46bdbd5881a6a1ab41458a1319ebcf05da,Елита дривинг,Положил
