"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
3d43cf92d7395b4e6a7e50179cbfbf5fb7561af9d46701e5500e5e895e31f477,Европски Возач ДООЕЛ Скопје,Не положил,male,0.97
2a5a2cb44b34c4c565c27979dede3051ca421af290234d031a669ce78cdf255c,АР-ДИ,Не положил,male,0.97
d97f871dc5469c374ce3307fde53bfd09a3c6328ec1ef7f89150a2fbdb1835c8,АР-ДИ,Положил,male,0.77
780dbee6195f7044f2f10903cba60a41b74d3fd575a4cf7d06091311b49c5641,Бобием,Не положил,,0.0
2d9585836ffe7af374d41200a3722fb439a925a31b8c05f36977b7c813e34913,Зелен Сигнал,Не положил,,0.0
1c4c27954674d6badbd7b2355afa395a4c9dcea76865e4e2cffc221219cc51e3,Елита дривинг,Не положил,,0.0
ace32dc7b2c8e5d03eb99cbda9215cce6ca09c82c46b5c06db763eaa6fb27776,Зебра АБЦ Дооел,Положил,female,0.98
a6d6bd0e029b88f1482e2a24c3930db3748555d21b292a9f6bc49ab29a3cdbb3,АР-ДИ,Не положил,,0.0
0fd3519e6bc501441ca0a7bf20d4126464979f73b9423cf0ce05d17276746849,Шкорпион,Не положил,male,1.0
7122c613439a5229e6e6b6679c6100a894c4fa2faa57515972234e3342c789b9,Банкина,Не положил,female,0.98
1861778cc4f28a5b79354cfdfde4fe73e802bef3d580b8eacd2af2a106df792e,Нова-Нова,Положил,female,0.98
d98970e40ca2d0e7f128d5aa0f3cbb54b6b81e924e012211287a8965248ece9d,Шкорпион,Положил,male,0.94
89b00aff00d52a85e14cbf439910f8f9f8affa01eaa70bf82677f5d8444ce79d,Мартин,Не положил,,0.0
4e4c5ff2f31759a10cb59b5b488d36ecbeec09fa8d7105ad8bb39af8807b259b,Ива Обука,Положил,male,0.83
cb795dcd0b16e7948fe9dd13ebcee70fdf3ab80f6d47bae61094444f23dda0b6,Сигурност ГТБ,Не положил,female,0.98
e87e4a657225c933a75d019d6f5b2cfbbcbdc2d8216916a2c55b999e1e6b1359,Ас-Коко,Не положил,female,0.98
02c3363edf90b1a793fffefe789e216ca7475b80071a05a924f5439302307d4b,АСХ Хирда,Положил,male,0.98
2d1b77adddb70040bdf63ceefea570921e01e5d6525af706eabfbf549d116968,Арт,Не положил,male,0.98
c98e700f96870a78f49ad11ed96306caf54f7ea3034f83fc521eedc44f2dc8a8,Струга-ком,Не положил,female,0.92
d6dca04e7b42dba62b0ff776f5e57400644e1fec04f6b409be90f2c05b2a0b83,СМАРТ,Не положил,female,0.98
d901017d1383e213d7fcd95251f2c6bd46e26f18911fc437033e958c775537da,Кекец-О,Не положил,female,0.98
921a772d7dc76bc429c49657ede1094d4944bde83da388b40ecb7b1788b11317,Идол,Положил,female,0.98
9e77005b818aa3a5e55128f1d61224789be808e6cf413172d31f35835a322e37,СМАРТ,Не положил,,0.0
c5034ec1d578b67148cec4c9682938f8867a84c2ca0bb25e19d9d0409520b225,Виза,Не положил,female,0.99
7c7c1dcb3f6c38ac0bd9175707615e347803341b81ad83adc2b25ca5fcbc097c,Деива Обука 2001,Положил,,0.0
68a1d5d40e683b87d6c399ecfadf989faaa5865f1fbf01b016b16efadfdd9251,Ас-Коко,Не положил,male,0.99
520400b739e2ac10bc0b09b45ff280bcbca2e60f0e7ed575d22ffe08032993b9,АСХ Хирда,Не положил,male,0.97
7b635afd6529e76a15e7572f9ee2c20236696e1034004fb0118dcb6921c3d930,Шкорпион,Не положил,male,0.86
3513bb8afe4a02947433d7c3c7990c988d27816f2c5884b26cc6fe2cd524b509,Емилија,Положил,male,0.96
6349dfd0fa41f21079d40b3beaf7bccd1ee44a6da553931ff7ececedfe2c9f9f,Зебра АБЦ Дооел,Положил,female,0.8
ef8768e3453253058271165cbe39f9d40cad7e1ea77e24ee9149c3caaaaaf03e,Ива Обука,Положил,male,0.98
97a9af08566a8ff694d89c799e463511604beb6ea73cd3c66539fe4b781e6933,Зебра АБЦ Дооел,Не положил,male,0.97
62257c8cc310b0f69deb3751770a331335bf1bc08d9a22ae8948b1f50618208b,Џовани-Дарко,Не положил,,0.0
d2d3c1626b68f139eef5f3e93ec00c3af2e12234b7bd7e37c6dfcd46dbf38fa0,АР-ДИ,Не положил,male,0.97
