"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
3b2c97b07adb0de548d16927371ac95d5b3becd0416db4853dc15b7c009b3fbe,Ива Обука,Положил,male,0.89
600ece8bfcf55df687bb6b6840f9da0c0f2c61a2f9cbd638c2c79ea69d19254f,Кекец-О,Не положил,male,0.99
902e00078d67169adcd6c740ae6e8461f611186700f1408775f8f8851c35cd35,АСХ Хирда,Не положил,female,0.96
2d81b81ddcff194d66618bc82a5bda76d5c79562bd49e587a15037284569b7d6,Деива Обука 2001,Не положил,male,1.0
e5029e624b3db5ba8ebf62953fa8a8a2df7d1a807b253b5ee91b65058fd46c7e,Бобием,Не положил,male,1.0
1b264806c714e880c4d5310c070893ea33d88f949f661461719ab458fade156b,Шкорпион,Положил,male,1.0
56b39bda1be6c7fc67c1cc63df339c64c447c32fe3fbe610337bc2433df3f545,Дацко,Положил,female,0.99
702eecfc0d3217f08f2c95866079627dd2595f604ef6307c02c665ff7b5f268b,Панда-ЛТД,Не положил,male,0.94
8d9511ba4b484fae186b75a139f111624b995a9b7e04c270d927587d09ea4701,Арт,Не положил,,0.0
8889064264fbeb5a126d52440335eaf7277ea399f7584a4b9977c910b7e757c9,Брм брм Л,Не положил,,0.0
0d6046be464aa8880f39e9307db80eeef4f992f63f07b270fefc04d563c0b8d1,Ел-Хилал-Хана,Не положил,,0.0
10dbe457c5e8b5c0883afc4da0774ed50ebd58bf3912e40ae4a8c41d4eac9d6b,АСХ Хирда,Не положил,female,0.98
21c94aa48894dcdb16b293336cb62ba2d1e8ac1980a92152ae18aa31f0c6e8a4,СМАРТ,Положил,,0.0
a493370ec03fc770e8515e1bb88732e2a2d16158b96355d38a4791c186d976c6,Шкорпион Едукација,Не положил,,0.0
faab11295d640030fd10fc28adf3983a91353b8843a9e53aaf00878c0cbef99a,М22 М22 Дооел,Не положил,,0.0
8fe5fc3a5b21bc899ea7074293031e82831be055d78b07c54d1c72b478168342,Идол,Не положил,,0.0
31cabbea4b63e81d18b744eb2cb69fc8c728945d07eae901c25870a4ce0b901f,Виза,Положил,female,1.0
e0a56599d0d0db97d4507586f0401e72dd080e8dbd84123f83acbc954f01fcb0,Шкорпион,Не положил,female,0.82
0548877c23e02c27cb1894ac912cbe522961c522938f30bbe848353f35646192,Кекец-О,Положил,female,0.99
b756cf2e5241bd74d97b9465a10f1ad242032c8bfc08d01c410bc9850f557d40,Европски Возач ДООЕЛ Скопје,Не положил,female,0.95
0af54d51317ab9b514c0c3a9d42e54e4ba48ad23ce8bfe4a8944b4ebf1a0cbe3,Бобием,Не положил,male,0.98
d7314dc4b2162ce8fd042b22b9a8155e4833018524699dd28ff16c9789b862e3,АР-ДИ,Не положил,,0.0
1ceb27f68430b7321d0972d2e46eff20c10867cffcebc19ca0e7574da9d0629f,Тримоски,Положил,male,0.97
4536353ffddfd9be0de381aad10033a55c19800f095e55a1d15cf5ea2be50b30,АР-ДИ,Не положил,male,0.98
9aabc6f68bde1ac29ad84639b12ad2c8870938af4df26c08542c79290e023e82,Сигурност ГТБ,Не положил,,0.0
1a3cf21d74af0c7b032ffebb5e4a18b964b697eaabf1490d542016e7b4a163f0,Деива Обука 2001,Положил,,0.0
cab91c5ef0ab82e265d848b02fa4e6e320f2d8e7fe2a2508a85ad508f4399d32,Зелен Сигнал,Положил,male,0.98
acb41038d5d3ba88920c1d75a9b278d18a14f30f66ea7f2397e86055e295a025,Кекец-О,Положил,male,0.99
7eef65b30f42f6a162f008048fbd3a5c36a3204df50bf042a2fa9950194863a6,Деива Обука 2001,Положил,,0.0
a57ddbef4dee1944b2be4089a4d0ff1b854f6a6142ddb9c94265a2adb53982d6,Банкина,Не положил,male,1.0
554b69d02bc1e525915ba040b44b68ed99d8e6f4c8b00c7c13cdd5ee713c8fe9,Зелен Сигнал,Не положил,male,0.99
29675852f172ed3bc28597ebab11848f34b33ab94bfcdb3d62a90b5887c363d6,Панда-ЛТД,Положил,,0.0
2d2857f7be7b295d1f9b39ba3e7c3c66820c0fb0c5b01d8c16961f80adf36204,Бобием,Положил,male,1.0
e171bb3e496b95c88d63bf78affe905eb1c4b90ca8d3c82ab32a5d82fd594da6,Шкорпион Обука,Не положил,male,1.0
d348fd6a0eee4073b17b073c6bfea121e0c569b8a7550b08d228a0dc09e9858c,Деива Обука 2001,Положил,male,1.0
3692461b0cecda801aa57d48f7eb9d1927ed610efaa2f87e57ea86ed85a2c6d4,Мартин,Не положил,male,1.0
6b0b0eb9336f1ec22b72dd14779f2ef5cd326cb7eed9dc50b56b6d5470a980e5,Ас-Коко,Не положил,male,1.0
008daf65919fdfc59393e4f319bfd0588eae8640904c38b82d0ad227bbb4434d,Шкорпион,Положил,male,1.0
3c31d58f76f1d7fe01c0379504e424c7da0471c32066ea6761ce0014156ef346,М22 М22 Дооел,Не положил,male,1.0
32ad07fce23e9f7bf0c98f271b560ce34a051083f13aec81376739cd37a152af,Кекец-О,Не положил,male,1.0
0cdb93f6bc5ca468dd68fbfae7754dcedfcc5d26171b848d655cca26ffdf85d9,Тримоски,Положил,female,1.0
