"Име, име на родител и презиме",Автошкола,Резултат
57b0f71b7551e9636481e21c7458ecd0e6c1fbeffa06773e66501034dda7a5eb,Ива Обука,Не положил
5e9559ffe00bbe3272f0217553fde1b94c7f7539f8052f93932beab1959d5fc5,АР-ДИ,Положил
4619574530845bcc2f964468d7d3d9407dd0a42e8dfcd51abe92847235a9b971,АСХ Хирда,Положил
6fad0c3c9578a604443e7befd8368ec2741f83535ccf692256bd5f29e576f034,Арт,Положил
5f4092c86fca91e0f26de2e129b28d73058c9abecb473565da2e4c01e9d87ca9,Бобием,Не се појавил
f7e2efc402090ef89400e3f7bfdbd1dba37781e239fa400655368e1ec7e29d0a,СМАРТ,Не положил
66f088e58a2016ab391ece24a3778128b37c3b48373e66576f6c04037e049ecc,Ас-Коко,Не положил
c868403def08df5e5845efcfbb17b8ff7c9ed6affe564323f27e351e99666ed5,Мартин,Положил
84d056994ced447505bd2dd666d9c3c46d89c6288bbddcdc8c22654303af6b14,Ива Обука,Положил
3cdb1e9946cfe42419900fe8770aa96d9e3ce9f85eb2ab62bf2aaf14bcb244a9,Бонита М,Положил
d558794d74f0d73ea69745082318f1e71df28f053fd4786586cb716706c1beec,Мобилити Плус,Положил
d801427945088dd24868b397065b0a408b1080ada840e63e0630699afa00e600,Панда-ЛТД,Не положил
b4a8a20ef0dab6d7e10c4b5c1fd7a62c2b119cf442e8b8172a77ee7c4f1ec9eb,Шкорпион,Не положил
6d7e4671ac207e64ea8e555e249796bd113c1d680f4c9c3abce2a27b70c2eed4,Шкорпион,Положил
da37e71a35b01c4c42a81a4ac2039d3ea43f65c2ef40e4715131df9f8e93ff56,Ива Обука,Положил
04bce7406182492a3c8402840d991cf911c3e83c33ef55b5917a8f5574916e4c,СМАРТ,Положил
d5bf19b5e62f03e2e3e1b103ed6e12e2b965ddc0c27f504023a85089c852bbbc,Беко Бс Дооел,Положил
b8ed78d466096c38a2e3b1eeaa91ab9dfc7497b02548087a19c4593c81285e80,Шкорпион,Положил
3bf3bc72ff6245e148b0f258a82c54802778945abe4bb1ffaacb6ba5e1230776,Ива Обука,Положил
967683ca934f07b2542fefe18e8e1f3debc91893944fcf7d4991332a62226db0,Ива Обука,Положил
8bd8582ea802157f7fbb9d8ada61f27d5a00cbd499c6a8405bfd2e3dfc0d0000,Деива Обука 2001,Не положил
6c294fa3b455e877e9f3b9889ef63e36183acb851182c09c3f036b53755f5b61,Идол,Не положил
425492212901be8176a50674b1aa8470ef3fc336af0eb7276d0e87bd4379edff,Болана ком,Положил
9ec932e5407447ea4ecc38c1eb6581f6418c79cd06b9e73577009f81e18d611a,АВТОМАК Гоце,Не положил
49f4cbbc51248d686cc19d0493d29a46269ac020c777a21ef53de08241d8852a,СМАРТ,Положил
ffc7bbdb5e1120e0c8fc9dd0a2a53b72f2b8b9587fa1ef5025a9a8b02001b628,Шкорпион,Положил
fe65a2124fb565394c75340a16c2ab4b730d1483d18e76ddc6a16c0470128512,Ас-Коко,Положил
ca7d2a6f9b7ac536810ead4c206ed857ff712d1ee5cca399a0cc3d1f4592101c,Идол,Положил
a3c44d1e2f39310134e7a22a55eaaa64f9ef93bed12c1ef5141afdd446686f0c,Мартин,Положил
8d285a7fb355695ec57c6e60b083a13ade9fd232185e78db677fb89dd5c41a92,Зелен Сигнал,Положил
935b901997e1e585a0b3a569d5a177aff0087e0eb23d379d24ce9430bb850230,Ас-Коко,Положил
9f82cd53459cf5d43c8584929726191e35a929beb8776a6937c142cd4bad3f7d,Мартин,Положил
af602f4e6294507dc688a2648af2256db865beb6395e962fa7f85f4a5bbce55e,М 22 Маријана 2015,Положил
92859465594ddec91029e238e2cefa6d5296c70aa40ab8c6d956caa7f915fd94,Алфа 2018,Положил
6a30f27e3f6407899a584ac9fbf31057469bf848458e5432051165f7d53a7e7e,Мартин,Положил
914bcc5125d0134e5c5712ab67c4bf543ddcb08b3d1a7728875ef5598b0828a1,Бонита М,Положил
206b498b327430b0ae68027a45fcbede44dc78bfb3136c31d73956fbb90ee544,Зебра АБЦ Дооел,Положил
3331769405300da8a3d4518e5c1720aea7afc7ae2f91792098afd4dacce7dc06,АСХ Хирда,Положил
1da7a114d1412035a1df00c074c6b41f495636637c50b1b6c14db5bf01002359,Шкорпион Обука,Не положил
5fe92f540b84678bb7c629edb18d41fc0002d57101e3fd1c1009d47f0f74ad47,Европски Возач ДООЕЛ Скопје,Положил
77f4261ae49607533debee2799892f71c58f2ae8f86b7562f2293d8b7a65d4b9,Бене Трејд 53,Положил
15576a1e5c59738b57fb0f27f2bd4079b54e1d4d172c97dc22acd665af01ec67,Деива Обука 2001,Положил
0bd1fa122190dad2698d5bc95f17875e3ea73b6edc0d2a8af19e799162cc1883,Идол,Положил
712ce0b2899e85dd1a79bafac8cfb5b91bdabc087f989a74dd36f61ee317f07b,Шкорпион С 2014,Положил
db831c1bc0fbe0d6ef5b6ad656c699fcd2821c9ecbc3bb073b31476d50e2339e,Кекец-О,Положил
41f17cc35c3ead42de039050a2d29b64c8efbc3846aacc88054e2b382aa86ac2,М 22 Марјана,Положил
02664ad1e18ada5f59216cd295dbd5ba5880dd542e88557d8f5f9ac4a6fd8fa1,Идол,Не положил
629177f07fab419b60741e5b20b493b179cd5d291af0dc1ead50f8164bf5d04b,Ива Обука,Положил
d10c49af394bb9c4c8bf979a4db222dde8ad4a60870a40c5e02b472f11d8789d,Виза,Положил
55fd816944af46c2170bfd1919a459c7bf8ec222828bc46e340f67b36482ef8f,Кекец-О,Не се појавил
696e07728343c8e7463c99da9aabc3b3f069ed34411f66502b4128744f425df9,Шкорпион,Положил
210ba1db844b3e2762b5263174669a4aecb801a7f4dd6a4178674aac1cd118b6,АСХ Хирда,Положил
535b942b0c14aeb77f5161652e35338f954b5f7b09caa03098c8ca84364b4978,Кекец-О,Не положил
93db77d0ad4d4d3ec0611857f7aa567b26b016e4cff7655a7199e16d57014353,Мобилити Плус,Положил
530e583ba4b3ebb9be6271543327f03e1b9df23e5b343d63c2ae8ff859788de1,Мобилити Плус,Положил
39b5dd14c3ea6e54975806ee29312510e2e0d8c3d9f5f16245553cf4c508a391,Ива Обука,Положил
a37a341fd30d2c7df299aed57e3b7f09c456b794596b79a018f2a493d5ecb805,Банкина,Не положил
5153fc09db57f53e828ec3c054c7c3e0db2631b643091e3b2768ec251ad824d3,АСХ Хирда,Не положил
9d7b44030f7b9cb27224cffa2c0161a40c1bbe1e30e89ec81f18cfa8b7e9f814,Панда-ЛТД,Не положил
506d022ae1662fc4fa5ea4fb262814bad805883943b12f048b52b475ebc89116,Ива Обука,Положил
28d2d06f7e9c1bfab9b27e8b7d0845dfbd5bb79300f099365be5b3bba692ab37,Шкорпион,Положил
0cb7ed7727879a1a7ba1b8b2d86449b789c4e228016195dc5e97410f0896ade7,Болана ком,Не положил
c862549a5a76f531194d77c7575de9ac06a123dd0e96c6e93d84537911c04184,Ива Обука,Положил
30d27b4f0749beaf20cc2ee271c6193e54a25c31e37e6215161674c50abac1f4,Зебра АБЦ Дооел,Не положил
ae3337d4a10e4be355781159ab5042659b9f1e33a3efc4098b4c9631df29bb86,Арт,Положил
9dc605816d1ee3475bae5b2bed5483be3fe06a35b5280fc2bf7e9c7e975c421a,М 22 Маријана 2015,Положил
ee66cf74ac9e06132e1a4e844456d506ebf14cb88218aacb909ce5449caf54ba,АСХ Хирда,Положил
10c14f590db7a3b2a6453a26b742cb4d901b28f840a1f9ac71e01b5b6226891b,Ива Обука,Положил
cbca3d5634b6b4b8cc63507a1e10a1ef75f701dd1cd1446a60413255582e0ea8,Шкорпион,Положил
2bc7df34fa392b994dee26db96e1005c7ee2a2068d8193a13da4ccff5607b29b,Шкорпион,Не положил
44fc4403cd8daeb346055d775036529ccba36f7c6620de2c1a1738d78b29bca9,Зелен Сигнал,Не се појавил
ef1f19a2ba1697827d4df7530f25ad2d37fc448e25a553748c5ee68e65aaae3e,М 22 Маријана 2015,Не положил
2afa0a50bdec7ac4132dcce0958ceda2340387c32fb14437b07c84ad4b99f868,Ива Обука,Положил
18470c7b5fe7b30787e81276512538f45e02c4476b8dde560a91fdaa1c5a3428,АСУЦ Боро Петрушевски,Положил
56805d21fcafe9f38ea535c1e5854d92e5b6fd913909ddc319f2cc72a0eef43a,Кекец-О,Положил
a66f9ebaa74e76ee73fe86fac737d14c2517e11bc516432fce06390febc2232b,Шкорпион,Не положил
e5ce63efc9bcdcee74f5da471f5420ad12834bc2fc93ee874ff499e7f039b4df,Ива Обука,Положил
9ee967bed43fff07794f3351827d0fc133c5a631d8e184536424fb89fd5aa543,АСХ Хирда,Положил
90c67e4e77540bedd651fe837fe53830e4062f3a2450a5bf548f184929b694de,АСХ Хирда,Положил
bfe3c456518507c2410ae9fd1beb0c94b6fb3f5fbd38fc3f4614f01a5ac49c53,Ада Скул,Положил
cbec1efd49dd9d6fc4bbd973246c9bde675b0fcf8bf9b732e9d11eb244fb426b,АВТОМАК Гоце,Положил
0d37da88d41b5307669640446f24c8fb61957b7512dc369ad019bd540ea46121,АР-ДИ,Положил
9ea94cc5da6e4865498737e81b29d282866be217fb01dbc7dcd10e40b248c646,СМАРТ,Положил
974bc7314bb76e8cdf5f7ba66dee368d6397c3262c378a321f0ca67a4711a399,Мартин,Положил
e18e456076f8cd0ef1d3c4162b3c2ac1927fcd5e24ec4afee5fe17273f12d5f4,Зелен Сигнал,Не положил
02b5704c8c3942879922a0e1be469aced4b0c260099026d901ed4a39adb0f98f,Арт,Не положил
dd2d96918cf29943450abb0e1a18a46f7f0db2282578a7c7fc578c34a011e81f,Арт,Не положил
