"Име, име на родител и презиме",Автошкола,Резултат
03a3f1cfbb2712f4ab56ad7e32d043a5e4deaf4e33fc054eacc5cebebd6162fe,Ива Обука,Положил
b59d4e42672e00c101eb6517bdbfe8c5d42e1086ebc8ec33fd58eb576c3c830b,Нова,Положил
16e2ca9d60f5ec37a5be62a7d291c5eee9a39a7c9a620717841f3975e640629f,Ел Хилал - Јуниор,Не положил
5cd67d35dbabc02ebfc9bc413b0f43a4a47fef73168d8449bd770dd9d1be5215,Зелен Сигнал,Положил
ad286be852fa4ff3049d1e16eb404ba54c2cf71003dc59eaf17d2066a92e1e76,Зелен Сигнал,Положил
102d4751714bdcfbbf4a7556714f37d84582c9056d2ef65a98ca2ef1a3d9d828,Шкорпион,Положил
061ab5a62a9247aa4506db9a8cf08d3a0d13f366911c8c55d8fe31c92ffdab4d,Банкина,Положил
677bfc914a8bd82c7c26d52601115dc7d167f9dc8dd8c640bb050d3e4777e1d5,Шкорпион С 2014,Не положил
663b0b927829d3cd274f7100b3b9bacc86dca91934bc97562736d77f1ed8d88a,АСХ Хирда,Не положил
978eba6002ae8f7ca32fb6a34769ea23d3a653e730d9b1f7497de2f4b0eb5dd4,АСХ Хирда,Положил
853691e1ca07d4351a08ae2b80aeb7704b8e7db3001e50bbeb46b004f656675f,АСУЦ Боро Петрушевски,Положил
aef742849f7e30e88940cf85e0ea2276687a8e10e2bf006a8ca3e3de20121848,АР-ДИ,Положил
9a81a5a8954269786095814bbfcd0ae47ea9b2ec3ab54870a392ad1bc805ffd3,Виза,Положил
b8fd7f6c6b35ad6775e9027ba4edd3a5087db210766c8e94040ec396a740addf,СМАРТ,Не положил
55ed91aa4752320ef2c5d1a2bdccb7d0cee09b2b5dff80ce198ea9d30629c715,АР-ДИ,Положил
300f6154dc4d9122d8176c3907dc6851b781e18d99516aac15a3353a7d9b3a4b,Ива Обука,Положил
cb134b026c13d78d7a8dd4540eaee9b21f679d94676e9949d6ce13669f7b80f6,АСХ Хирда,Положил
231c4abd29bbf4ba70db3603b1cf51d451dc7906241416419579f4e56935d6b3,Деива Обука 2001,Не положил
8e22a2b5787b79f7a8148b4f32ad1407172a25fc3cdf60979e0ef4d790697fd7,Зелен Сигнал,Положил
30db45f7c190158be606d2991eb17ec45556e72e4649ebfee1083c17a762e997,Шкорпион,Не положил
35b57129234a09a438ed0778ebc2a790eadc60155f46d1b6183d65164d8c4d9a,Шкорпион,Положил
ca7d2a6f9b7ac536810ead4c206ed857ff712d1ee5cca399a0cc3d1f4592101c,Идол,Не положил
117494ff5b1c33ffc727ef2e3e7054056669ae2d2c0c2720705bd029057e23d7,Шкорпион,Положил
fb3126a0bfa434a44355aea571bee713ef78246ad16c26c90398a6dce9286b20,Максигнал,Не се појавил
f3a02b325d32a303a029a42599d07995b8ac9f7874d29e2d27e5ef90c6c58363,Кекец-О,Не положил
7b020f27a7677a13a28072e51f25354de82e2c5ac3ffc0c90a14ce20bfcb7cef,АР-ДИ,Положил
2c8f8b0e54f6a8ca8bb4b0d9fcf370e2947eb186f1c5e25001f0d170ba3d9d6b,Болана ком,Положил
9c4ee663c30fef1947261502958aecfef212bc93e12677cf2a92e6fd8ab94cf8,Арт,Положил
251df48676e81b174905212dc2f640e12191b13c8fed80c3e6c4304d905025d0,Алфа 2018,Не положил
56c8933576723f89cb1fec43ed4f09ea676c59c5d4f2119189f98d1edbf9cd4b,Ас-Коко,Положил
215e7c8f4bbc7ff389efbb0fa32c50706598cfbf50e483e127acadf05c9d22ac,Арт,Положил
c32660db1a8b6463cb9763a944c3cce61f41c10b4b9f5833f083f93fc840f6d8,БУЛЕВАРД 2024,Положил
2ea2c4cebad06c39effc204329badf633e5c289e2ba3768822b28c6728efd849,Беко Бс Дооел,Не положил
70fd622e4dadec8feca5f580e5699e139230599f0848de7965f2b8eef1ea9d32,Автомак,Положил
5e76a54adceaea90e92a2a60e7155ffdea0860b1f3c3729c516556e60934923a,Софи-Скул,Положил
5e4e4f7b3e63f2499a2983f9abd727a6716d51db5148be36a58dd5f715b6331d,АВТОМАК Гоце,Положил
3c01736f5f389936539a7478f0b8bafae087da68eea3e7019fe0007638bd5992,Идол,Положил
