"Име, име на родител и презиме",Автошкола,Резултат
09d644ff630fdd4145308a5da66f8182287ed3c83d9d1f75c2c203418c95cf32,Ас-Коко,Положил
408937a74163d11d7fccddebfbb07aa5b4374d989302d8e10782dc727dcb5266,Арт,Положил
d2bb597592258fa0a39d74efa854ab8bb2e5f45556bf2b8cadf43faae806a545,Банкина,Не положил
a0f0af073c37ff8c7536aabf2517448efc8329cc3c718e399562095b6700fe76,Ива Обука,Не положил
b396e4899b0a982cfa4b9101c018b72e83a9b3af173e98dd5c1dc126c4dc5032,АСХ Хирда,Не положил
f92549d91d8e588de6e07cb2a46b29e19c4004dcce7a2d1457c90caf2b03367f,Бобием,Положил
5ec390a47ba08b8cf1dd0eeabc1ee25af09772f5c65e63e7779fbb9d0910595d,Шкорпион Обука,Не положил
ecabaa3691003bb39285310a482c5d00fc646dd3cacaf3b9ed3d2cd7efabc8ac,Беко Бс Дооел,Не положил
8894a690fca5627a15f246cbec09e852fc1cbb70a13582e599039d1a37931e95,Софи-Скул,Не положил
9999719b3292a479547d7138fa8aeb3f15c0192feafbd67f3138ceb19710d35e,Кекец-О,Не положил
4a25446858566a2cd6e93c75d84b6d3a584f4470a47697023e0c810826cf2ac3,Болана ком,Положил
4f97f8a5dbaed082a45d4f250a73df8233b65569fbcf880afb23dd8d71c498fa,Шкорпион,Не положил
b20e5c85436cdabab67606b4eed868d00685a8d39d622aa2d14ad0b3882586af,Мобилити Плус,Не положил
5c2d18a7ee17489b84a358f7980c4a09fb8859172899a3c8e28e5b563ac11509,Зелен Сигнал,Положил
a7247f86a804942c034cfecd1ca0ec4f5fa6b9af6acb6cde04c64c783e3208b7,Зебра АБЦ Дооел,Не положил
38c4e96ec2d203fc99a8d3fe4761aa539b2c4a926bb4ab4ae2c9a85bbf2ff73d,Мартин,Положил
e72934e813d6b7c64179b7523e6c4619a29af00264a45e03d23d2a3864f3f698,Мартин,Не положил
dda1ed8f1f36914c402d0e8573918ceaa9d9395b22aaf9ba3aa1faf1fc8043bf,Зелен Сигнал,Не положил
