"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
0c39f04b65ddde688003443c5c13c98664c1e3729b5eadecb9bb45b5ac42f0a2,Арт,Положил,male,0.97
96ab358b7d53d40d45c90825184daa80575e2fd3bed5ef45d3bb260b8d66c89b,Ел Хилал - Јуниор,Положил,male,0.91
a742cf51fdca882e7822702dd5f95e8a1083836e3461c5ae1f8cfed2e1817f16,Зелен Сигнал,Положил,,0.0
bddf6f1989589b390fbe731b5855f273cfde26b38fed6ea2852a06a6609bc0eb,Болана ком,Положил,female,0.99
6c415daba4c2f1389862cece3aff1aeb284fec597ddc58a909b1789d4c78a484,Арт,Положил,,0.0
77f3b7b11d33b394f887d53f15386d2a668a81287a5665562d7ccbf5a9bcf7f8,АР-ДИ,Не положил,female,0.98
04a34fd53da885476bdda40b85db9dcbf1e4411b576625a8b6ac03207147e546,Алфа 2018,Не положил,female,0.99
a4cdb23f3a6fc04552ed7e9445c6ea40a49cdb6d3765b6306d27fff180ac99e8,Брм брм Л,Положил,female,1.0
16774e53aa2f3d480a013cc0db440c21799b8a48cb604023b7a158b722e10264,Мартин,Не положил,,0.0
7a697c6acbdd3f624ef1158517449b7d35a5cbd3522450bd27ad5301d57d303b,АСХ Хирда,Положил,female,0.98
76da66997886d2132eacc28effd66f4fc2776d0088998e7525d1dd87e3e38725,Ел Хилал - Јуниор,Положил,,0.0
2ba30a0c29e21709521b5801ffb2bb998a12d3cc26e0364ab04a43f55ea69884,Кекец-О,Положил,female,0.79
b4fb1a47257ed2a1b27801bed808f0b912dea39bb9c23b7688e365eb69a5661d,Ел Хилал - Јуниор,Положил,male,0.98
961ab4653a38ccf15bd87a8dc0e652db75f2222625a8b075c79e8c7bb70d20e3,Идол,Не положил,female,0.58
763ab146a42e280b4151042e4ba575a7c4ae69eab469300c3dcc0430625acfea,Драјв Скул,Положил,female,1.0
521e6ee03569d8ea6f63b0ea3efeeacd2be1a257d72434b84484cf9b24ef5582,Арт,Положил,female,0.98
fa921e7af270946a7dabe4452c3d36529b9c87adee38f8457be835826015515a,Деива Обука 2001,Положил,male,1.0
eb78865059a45019f52c646baedbe3a3836d0c49aa299441d873a242e9ef8d37,Виза,Положил,,0.0
107fd5ae30ffdee17bb229667d170e60c86baed8e25e206d2c3972d69883e42f,Елита дривинг,Не положил,,0.0
939e529ff60909860a20cd1b63c6c9b6c6aedae1d4acacbdd472f5d08ea96bb0,Панда-ЛТД,Положил,,0.0
