"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
d2fafdd788d6e7cae9899e873cf67445aa244fd1356742f2cb2c41d988107dc4,Арт,Положил,female,0.92
b2fc948a43cd9e8ba59e0c7be770a1dbb1cd7522d81e774ac814a6660c3ec8ec,Панда-ЛТД,Не положил,,0.0
1241fd6ac2c15c3f729a046d0eed41d94354e786b2998ad559e5fc38e449f3a1,Зелен Сигнал,Не положил,,0.0
d08b6b47fb14bd151c54e70d502fdcb8a7821b4f37c9b43d6df44a31ba90ec2e,Ива Обука,Положил,male,1.0
2a7bc3379d8c80ffc972f55c226b0a5a743afffab2fab9378301dd5caac70540,Шкорпион,Положил,female,0.99
f0dd6f7f7d3a303d2516365d14eab10f32402adadb531250f1e818d6c24a3d1c,Деива Обука 2001,Положил,,0.0
a4d093f978ec279cc1efc4e240cd91b16a47b94a07e850df1e151f397fcec597,АР-ДИ,Не положил,female,0.94
5403ef6b76638686bd25cab0998ae93b7d6ba8d0b4d9119a0cbfa8c7c9b22288,Нико- феникс,Положил,male,0.99
7de595e23fa642651a5cd32e3b8ce24f6c6a9f479250d942110e4e5c29accba4,Ел Хилал - Јуниор,Не положил,male,0.95
ef1828494d94bbe0dfc716a3cabd8c2eb7c8e588e3b057d7190e39f498cb4aff,АР-ДИ,Положил,male,0.97
86da7fbb9d799b46e221a40d948ffb0e6f87e88cc790d4e1730060ce00962699,Ива Обука,Положил,male,0.99
bbd0cd5012c5d3b79ae3a84e87413e710fef2ec71aee1ad781632e180f1cf812,АСХ Хирда,Положил,male,0.94
6ca9033e0fe94b8b7a67edb2651a03d3c5971a0ef5bbefdba8155fdcc1910ac5,Мобилити Плус,Положил,,0.0
f4b4481b5c2c658f046fa21619866f58489e10c51318dc29ecf920e00921ee14,Мартин,Положил,female,0.97
c8be4fd6f384396de51ef1a849cb3f6d367cec9b6fc5a1a521e79a1b887d9bf9,Елита дривинг,Положил,male,0.97
e70f329b9bb09ff6381dfa2e7464d041f1ed8c7b103702a5b3d248c25f9ce0ff,Ел Хилал - Јуниор,Положил,female,0.96
86e1b4e505b5c8cedec6b45173316c7aeb5aae63c603f9eef271d38fc5ba85b5,АР-ДИ,Не положил,,0.0
429b33ca0ac97f4e5e2d17ce33346925cf4464c1dd3abd51a97d6c06d6b167c5,Мартин,Положил,,0.0
5df610ae64af41c218d40a348ce6ea7c722595e223a635bebe757ca535905f39,Мартин,Положил,female,0.99
1b27bbb453deff5fed0a6cd50c8f09dad3a9b3afe3f9a1da9687e7ddd9bf5b9c,Бобием,Положил,male,0.87
43fc0fb4df2de211e5f3a75839b4580dffa6c21008a3765372f2f29f60ae87d1,Мартин,Не положил,,0.0
396baa90d289b635cc29e6af0c620e0f77489d82ecee321e410063eec24f55b0,АР-ДИ,Положил,female,0.96
7acb214f4d45d413b6d2fc326be13b81d37c383dc6a123ced820709c427f87bc,Шкорпион,Не положил,male,0.95
b5fdec8f7682649b6b461fd4c944d10e0683a9a3eebdb206186bd46ee8135250,Кекец-О,Положил,,0.0
659c5183da377ed176334afdecf3a2d3f884dbafc733648327d6f22aaac2786c,Кекец-О,Положил,,0.0
b6be7f709ce4658351aee46f027bc9a95432d26d4250c18b45cfa313959c644e,Ас-Коко,Не положил,male,0.99
563ea4f4005f9178c404cbe96ef27f5437d39293eba9d609168738b36846ed7b,Мобилити плус,Не положил,female,0.98
9109f9ca621cb309aab98f09ec3ff60a1eeb663655f77edf8a8dd634bdd7fcab,АСХ Хирда,Положил,,0.0
a3e431d343e6c92f8b09b58716a9aea9dcc7649afdda6bad7c9d8655fd9354d8,Идол,Положил,male,0.98
04157e32011df680459add0b2c96914df9e8e4cc7f0950d0f7121c346065ed58,М 22 Маријана 2015,Положил,male,0.56
c39231908c824462fc9fc39adee5bd9a29b3e407af599ecce055986aebc97d67,Елита дривинг,Не положил,male,0.93
48b64ea948a34ca7f5a4ec12baecb3de25983e225c22deb22a96cec0b3333c46,Европски Возач ДООЕЛ Скопје,Положил,,0.0
50fff92a8a0b1cf47b1003791bc49f21b0a771c6567c22d546f79f0266449eb8,Мартин,Положил,male,0.98
114f5ef44bdbe0624d41ef7d613f764158458e10c83145c8534a7b484dca0ea2,Сигурност ГТБ,Не положил,male,0.89
e78a9d32d8defbea52b3f47c7d322e3598621d245dbbd7e562a3f64bc2cbbb73,Ива Обука,Положил,male,0.98
dced89435dde374885f0a07d4d263e74b4819db60aae722fedfa82a6e83c26b8,Идол,Не положил,female,0.98
d08988f9ea6f878cf32f31dba5c4001be7752bacedb732527d99eeb1554792d8,АСХ Хирда,Положил,female,0.93
09fe10a9e21e786e82ee99a5603233b00731a6a2bceeb44462cd393d44eaa456,Драјв Скул,Не положил,,0.0
9448bc1c09f6974cc7ffc974396464dd2eaea5e2d80febdf51bad9f42f2dbe5b,Ел-Хилал-Хана,Положил,,0.0
875f25403d59f00ecdc3b7757296459d30ad4e4003413fa1eadaaff1392beda6,АР-ДИ,Положил,,0.0
