"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
0bee20c2a12470e6a8ceae1a42fa709a7ed9618ad22c4f0198879c300a0dfeb8,Ива Обука,Положил,male,0.91
443bcc40e210c864adada1fe46ceb6e269d5aabfa146b332623a5433b3a04e10,Ел Хилал - Јуниор,Не положил,male,0.99
0bacaec708425467ff63ed6b4ffdcb81ea75adb4b0ede1dcf44bfedf9f12d52f,Шкорпион Обука,Положил,male,0.96
93d635f3997ae92b0b4503583a52a459b918de071fa11817518788d87524f8fa,Банкина,Не положил,male,1.0
bf69a3e833e7ecc160efe990fbc01d39b5c760538e4b2915995489e01adee814,Ива Обука,Положил,female,0.99
45d95c0c83d871718212f8300d19a99b87af0c8364f45c23d38ae05601840647,Идол,Положил,,0.0
d9c4575810c8d340bad6e34008437092a485691ac8587116eb48daa027203e91,Шкорпион,Положил,,0.0
d492c19c1b5b7a63237acd01eb5410637ac847eff4aa57f03b9d40268702b8fa,Европски Возач ДООЕЛ Скопје,Положил,,0.0
8dff9c0628017e7da72ba88e8fa847d31f1e26f557d43b21476a45860708d8ea,Деива Обука 2001,Положил,male,0.69
4684e580d0dd29656aa35d733775e5c7ec5406878f4d0114b7e1252ab5205156,Алфа 2018,Не положил,female,0.99
a27f5559dfc8a31bf2d4879b397805649750d1a4ff7b0b1d5b43f30d8d0203eb,АВТОМАК Гоце,Положил,male,0.96
6aba0c8add3da2b09748921d7ac3644bb7a3d18f64b765ac1c5077a44fcc4420,Мобилити Плус,Положил,,0.0
b7cd1fd5e4938c42f632f27ab1f45938588e0396440efbde568b74229cfce18c,Тримоски,Положил,male,1.0
88f84261e41bb84784ae800ab706dd3baa996daebeffede81e1a57818a27ae6c,Мобилити Плус,Положил,male,1.0
891cdeb236c3380b3a5756a9ad5c82b0539e3688e5dcd1c972ece21da0fe7294,Ива Обука,Положил,,0.0
1238edc706de15b8dd4bb7be5bca63a1495f96a8dbd2eb4e20cba962ffd7116c,Ива Обука,Положил,male,1.0
597cd0f8340bf30ebafa6e8fafd352b6a8dfcce898a69eabe86edeb76d389e56,АСХ Хирда,Положил,,0.0
c8a8750dee2aeeba3f1cc122e98efba89351edf6d11936190dafcced2a043f4c,Тримоски,Положил,male,0.97
38160aad6d5f9cf690efa20bf5eb4fecf93da9312bb5eda57038cae13d01353b,АР-ДИ,Положил,female,0.99
d0fec8c0db58fd9f7b183dece78e6c185c5aa812eacd4809cb3a8904bc66318b,Ива Обука,Положил,male,0.99
39cdaf92f313c3de20a22fb17cf9255bb6ebdd2321216a25b4c8c8e12efc0477,Мобилити Плус,Не положил,,0.0
69c415b5339f24f8f1f3c3a96eaff97738aa526abb615e68662016dfe9c516fd,АВТОМАК Гоце,Не положил,female,0.99
459c9fc4ccd1ef2b33251a0fc7ef554d645cbb2a1e650084cffe0f66da263adb,АР-ДИ,Не положил,,0.0
40c844ee0bf52a3a927c1179b1309c6cf76656f45ea10c44bf2bddd7b2c01a7a,Шкорпион,Положил,female,0.9
0cf94d99f580994220c16863fa2773e8aa22433db14dbc792da721da5cf147a8,Ива Обука,Положил,,0.0
7a8f2d983048031ce2ef562d1c924e3cbfcf7196d1fd67e0ea8fde0a49ac97b9,Ел Хилал - Јуниор,Положил,male,0.98
0f0a305200c5ff375af1938a8902dfb2d4e29497abd2c8886a64ce41194bf77b,АСХ Хирда,Положил,female,0.83
b281b02fdea771907e5352f5a434af51d5d9b18d0a504f8c017ce5e456d4e875,Мартин,Положил,female,0.99
ab7c1e9413dd2376499068b89265600bb54961f1c502d53ec0177125c4979e4d,Кекец-О,Положил,female,0.99
d66091736b8e7c66e228c653eebb128aaa4b36845a33e9b22c54575584fe62ed,Банкина,Не положил,female,1.0
99e64134de9166258802283d98580de7671dc7608052ea42dada90de4bf903f9,Тримоски,Положил,female,0.6
7e853d4b53bc68675eeb331f41c6c3aeaac910eb6b8aad1e72505e26f4c2e375,АР-ДИ,Положил,female,0.63
b7b9c828ca33dc1d2d767695ee68126f2d48711c84b12b21b62a5c461ebd80f4,Зебра АБЦ Дооел,Положил,,0.0
c9cd7b19f6e9ecffc88bbcd876ff468db0f492282d3773afba87879d65622830,Тримоски,Положил,,0.0
ec71469025d4d1c0ad57ce176f20b04acf8736cf58d6ed5b99804e7a99157abc,Мобилити плус,Положил,female,0.99
6c34db2e1e962c90f054222057fd99865b3ea918d0d52ab061adc2b9c139a603,Арди Јуниор,Положил,female,0.99
77fdfe255d2fc1284442c5d0e4ce2a64c083808db89d59a52761c7fdc030dd20,Зебра,Положил,female,0.99
5cb50140835dcb3fb76217e0834988881c875ec55a15ca8672e2a2ce79e933f0,АР-ДИ,Положил,,0.0
ab70fbc821f19f12c14a01014c01d7f8bbf4e9ca2df00060240394580790042b,Шкорпион Обука,Не положил,male,1.0
6b515a181b88c327fc2c4b67f535ccae51af543ff964886b9143c25037805a11,Ива Обука,Положил,female,0.99
11ed1f26f4490f88b7362e5866f816f6cc65bac82d159c453fd264f3514cf9bd,АСХ Хирда,Положил,,0.0
b1c066942e07d7cf8cf96044c306e112739cc0f499de71306f1dc617614e9174,АСХ Хирда,Положил,,0.0
41f9f9b6108ca24edb00b8b78718e13ef4c18c946ab25e16e07b7cf5857a4fe7,Ива Обука,Положил,male,0.95
f7ad90895eb30aced0fd959d93fb06a7d73f73326bc5b82fef26ed003b304c79,АСХ Хирда,Положил,,0.0
b0aea258918f020fe0f1b0d1281a1d6a77d4c276a161e3678963aeab96c7dd77,Кекец-О,Положил,female,0.99
788361bb51e5dd0b28583d2673bb02b8b4409009aa4ec66d99e599e254db24ff,АР-ДИ,Не положил,female,0.99
81fe701e13b562e7e3ef53ffd2c4452b604b59c0d313dfbeab3e2e4d74693fa1,Емилија,Положил,female,0.99
9ee78b76031040e3b65fd6068837f7a18df4869df25584a4d8ce6c98e5d5d617,Бобием,Положил,female,0.99
7328c7d25875926bd403eeeab24b8af5f5b7a04a2d9475d6fa6e21fdd4995385,Мартин,Не положил,female,1.0
edbdbe45b9f2c009b74656f3a92312d2e5a9f632509576028606b9b9b7d510d5,СМАРТ,Не положил,female,0.67
401dedbdcedfd861c973a9ae99e60f26b989f93ecdb74a644c6ab77bcf36ed3e,Зелен Сигнал,Не се појавил,male,0.99
ca90dfeee667a33bc3fb1d893c59cb62df0b30763d619bdf495a528ca7ac4df0,Арт,Положил,male,0.98
b35ab3fc76cbdc28e19fcb5694462b555243532d575af10ac485de6f6fc7c73f,Ива Обука,Положил,,0.0
bc263e23bff1b9cc6371bc5693ccc1db705b813ad6ae79bdcf2dc96aa0486b69,Зелен Сигнал,Положил,,0.0
15c490352f5d22d1bd7d99617127f87b86102e737292a57d086ab3a335db5027,Елита Јуниор,Положил,female,0.65
