"Име, име на родител и презиме",Автошкола,Резултат
9fa0a7d9582afe0097a02104275938acf7b1ace870eca4599f42abd5e7eefe9b,Шкорпион С 2014,Положил
79463a30fd4259837ab8542d3ca95ddafeae6847d9ba5a45ea6acb353d03d695,Брм брм Л,Не положил
363aa8e0d99a836dc2b14377aaa892338774b914108e2ee8c22c488e3c860a4e,АР-ДИ,Положил
a3b771a7cbd5c06ca40c4a9ecaf54822b76dff4ab39622dfd08e10e3f50e0e1a,АР-ДИ,Не положил
a3407c0fc992b79934f95ce4d4484b59aece594dcb3dcda5a27284bf1148f84f,Зелен Сигнал,Не положил
d1679689a29e1f0c72785594f67fb2b3f2dc76a9e795a325f2aeb9e14bfd3799,СМАРТ,Положил
33d411ee0aa4947891d5195adf3acca0768c35e9549e4e862a67d845fda8833a,АСХ Хирда,Не положил
2a2cbf8889073794b7508183b0d390a32ba8efe4e7ec4e0a0486776a67f24acb,АСУЦ Боро Петрушевски,Положил
9ab69ce54a371190885a939f3cbfe1de4f387b27631b7f50919bb998c9d7d3c4,Шкорпион С 2014,Не положил
b2c509ed7e4f9c2a74e2e4a4ed4cd74d8c4fc05676d696707934ae6756528746,Деива Обука 2001,Положил
96156734114f5f0b18efb300249f73fd73f337fc94c9399dfebfb9816584c10b,Арт,Положил
2df8c33e7de7e0831aa563de593f4e2819bc569ccd92f182d739cef8a0c1bd2b,Шкорпион,Положил
db68116a51f0e1d457784492522f729b86658090b18f9d4086f411d7376a3081,АСХ Хирда,Не положил
c7a4b02d66fad73049d7e7b2c3ed1009b8c0de4c0a4d3b48387480a323246a5d,Ива Обука,Не положил
11f6761527da012683fba6ed3df44b3d2239e0951f21bae4073f240da681ebb0,Беко Бс Дооел,Не положил
a620a3c4bfb321d4ed8682c0740a9c89f4c12e5b35e9ab3a54fb20d8fd1afb7a,Беко Бс Дооел,Положил
38b1d9039fd59efe2f7d7eaa6bd6662c08cb00a7c0c4d2a35e2403c71fb97c61,АСХ Хирда,Положил
aee18bee3a2b6e5fdce3dd450465a4d1639c2210dd52ef7b1451457ee461da9b,АСХ Хирда,Положил
129f3c360520b12bd581a2e2aa136b7edeabc7fc670388e0b018d9bc2551f8cf,Ива Обука,Не положил
38b0ac4fe7ee0c2e96483c46b2b4ffa644c83a70ed755f9665b2d645e9f3379c,АР-ДИ,Не положил
374f33785b8c9746165f83603cb880b0a23f31f66c9cf38b51d87d0a41c3cc7a,М22 М22 Дооел,Не положил
0c09451bc3e77410cce55b97a598d28ef5c63563ef7816a13735e4bc5422639b,М 22 Маријана 2015,Не положил
d3ece1d8fa52745f8b8714cbeb0bb85228a3a07415e2eaf650077d22768ab622,Тримоски,Не положил
decc1f59f68e85af7f5cbd93551e2c6166f6e289a9f38a9411bdb34c3f09f343,Мобилити Плус,Положил
030832396977767490cc9ff80931c22854a4d6749e83652503416db20da1fe5e,СМАРТ,Положил
d88460bf3953854deadc12f8fc53c35b6fdbbe6b5d47e9c8f0c0cb76ff90787c,Ас-Коко,Положил
ba0619b3cef2ab8e7e6c25db8a181d1281d2ff7ee8e4d2c7a5792c59355473e6,Бобием,Положил
82354b54c24d4c972bd563976e331d5eab340ad36b7cc05fa1419c0c71fe8184,СМАРТ,Положил
9b367f8afe6e9573a930cc4c43be04194819480fa57a412c276742507b212c17,Алфа 2018,Не положил
11abf0471306248ef3051af7825eb24e9ccee53dbb5220fe211f2efb55dfad47,Болана ком,Положил
a23c68b4cbd5f09aa7b5e9365c36f0de61ef13a697259c68ed79a57b083c9519,АР-ДИ,Положил
381659f1f0a686b71276757d94a78311c14f4496d359be749bb271136ee90668,Зебра АБЦ Дооел,Не положил
93a36d696781004c5fb098f67c4019d7c1746178dd0d70965a75b91fb44a3918,Ел Хилал - Јуниор,Не положил
8ede0821f03ce4ee48400b440a0669e026d8bd6ac5d09cb1cece49c3fb596c97,Ива Обука,Не положил
8452175919c6178d0c15eca7015c3c5808cda81ae3411cd794033ec30ff5d19b,АСХ Хирда,Положил
1dc3db20021eec4931c6c40a6848d8f0af5ecbe15ca56add3939367ca37a7c3b,Зелен Сигнал,Положил
e4fc2c409d1a77ae671304beee9892e71aa81ccbb6806fc727160188b36c0441,Арт,Не положил
d80c69bba514e7d30eb973ba6b592ccd138d4abf625899c73d981b504d725fcf,Ива Обука,Положил
f0bc86636e5880a470e90c3e847e56217b1f15cd3052f3d2f411dcbfd4af2d3c,Ива Обука,Положил
159dc249f948743eb5724266ff194c5fb8b5033e0dc52d39847ff46c3a4c0d4e,Болана ком,Не положил
c80daf4cad646cb2fe04f5b630527d0c97d378492c41a4c553178266199c295f,Елита дривинг,Положил
d7e50673d85c3750901ceb9e5419217e85d8c18770673c585d72d59e4df175be,Арт,Не положил
a3006915a2fb8b13ba8405279b8ee78d4376aaf9e5c8e010f7611165f0326174,Ива Обука,Не положил
3d04fdc28f01ccbe85bc61b6c9811537465d3d873002f8704dec599452d8820f,Зелен Сигнал,Не се појавил
786117944744178bc69ea9ea7875c1455ef37e68582e315e2e15f6bc3b38207a,АСХ Хирда,Положил
06c015e161c1709009508d6406c47976c65310bcffb61ef0f8c614a694b3042e,АР-ДИ,Положил
b90618a55345ad215f3763511242adaa42e8ab1b82e6cdb524bb71aa0ecfff44,Шкорпион Обука,Не положил
09b904d9921495359a823485e8def6543b31c2ce0789b6349e61053f4a88a710,Ива Обука,Положил
d38bb821d0b1ee7a83ff5ce45a2fa935aade2def162500617a1c229064856489,Ива Обука,Не положил
d3e5e5fa9da45d15002b79ef7f0b6fb7cbec0e1d49a75c960e235db014e5c826,Ел Хилал - Јуниор,Не положил
0afbe9f1a4cb340b473e6f50a1f773ad0bfbfb8d47f4afeda6e6330312423338,Беко Бс Дооел,Положил
4802f883edd4ef796b7469addf68e36dbd8a9106ec8167a99b673761d97f92fe,Кекец-О,Положил
a1a12c6ed83346ecfbd35bd37e83eecd737843e975a759699312e0878a6ea347,Шкорпион Обука,Положил
5ab06a174a470425b13702c1edd82947be2b65035b206ebfaa5c8cf4afbb71ac,Ива Обука,Положил
8b258a8838b8fa6d683836c78dedae7d3a7ffe2932ef92eff8ad9112e444aff5,Ас-Коко,Положил
5a0c11c77e57fe68b38684cef85b4e3b224797c76ee3529d3d88f5063ad4305b,Софи-Скул,Положил
