"Име, име на родител и презиме",Автошкола,Резултат
7ff5e4da453cb10388c303df6fcea5182009ff63bfbc245c354563441fe0c2ee,Шкорпион,Положил
39710f02b0d9c270dcd17b00dec158b4f5e25eb74d571a085e114b8a2d36a3c7,Шкорпион,Не положил
9ebd60e15b70563d7f414b8593f775c4fc688b0f02f174965b9c8bae01bdc850,СМАРТ,Положил
170feaadb5a24a3a878e64fbb422783fce35e3eda78dab8efadad711f5fc9ba6,Алфа 2018,Не положил
7ac9ff22739563ae3891c138abf43f865b47b9b150284459f9657d3553b74e44,Шкорпион,Не положил
7ae09f40cd5e082dd6e570ab6e5e3ad9b64636cc7b1387db76f27c0de0da08c4,АР-ДИ,Положил
d3fbda17179e9a73ba3bb7e5d3948a54a4101e34ea4a676b5f7461abf2f0e72e,Шкорпион,Положил
1734d128ff01e35dc197178e767815f26eb0996f9bc63fc29834080830282a72,АСХ Хирда,Положил
a10dc989e12c88b9903a1c840d96794cb600fa4c2556bc862df17e4971f45569,Шкорпион Обука,Положил
20bd1b486f459934cad8e1374d254a53e3c9167918183178f4332e9df20905b4,ЊУ ФОКС,Положил
