"Име, име на родител и презиме",Автошкола,Резултат
6fdc55a0c5fa535654d821df3eaab0fa07466ff05260628b414b8354bf00fb35,АР-ДИ,Положил
d463f1e209fa99bc09ffd5b8b2ca65ae7117ce5d3a501ffaaba416b2909ed399,Беко Бс Дооел,Не положил
e20590558cb730c17fa35f76af78d4c1b03c47f94231b12aacdeee591dd91b05,Идол,Положил
743e8cbea1a8e69f8de49d48dfb5d878e505e627c18a4682f6c4e986e3ea53de,СМАРТ,Не положил
426f92fd911e935b38f338627074c6ae144859d3356bd66ff5d0c230bc0d96c3,Зелен Сигнал,Не положил
50d01e953f28b887fa226e5bbc0bc57f4d50d9a846a40638eaf155b32456e215,Ел Хилал - Јуниор,Положил
5daa14162761ba0f219912de4403aa757681aa7b24d592f58db845664c1abeba,Арт,Положил
607ee5106422cbb92679f1b3ad419b542aad4f4867a77413a54cd21db7dee8ce,Зебра АБЦ Дооел,Не положил
b3cf317683d90306047f8b46dd27a39e828064c7ffc7638f9340f66226ad17c4,Зелен Сигнал,Положил
0afc1866556d7e56127787d3fb618d92e290a98df5b082920e17915c33cb48a5,Арт,Положил
aa22008652f3ae825684bf7713e48fa956b577379ebee79bcd0601c272b5aea7,Арт,Не положил
795635a5e3c4832bf4a52b173b369ef70d600cf1b6744d9e88d8bf7eea87017d,Алфа 2018,Положил
65b9767ecac43577f5c57561d614afce62c2345da41008c7c93ca90f9a17c88c,Шкорпион,Положил
c906201c6b6d18a6ae2fdfe5a96d632fbee18df25935f57ecde0d7b34fc740b9,СМАРТ,Положил
fe37ec862095e59d9e27dd3b6785742336fe5bfe1e4b5d24b2c3cbee5e00472b,СМАРТ,Положил
dc18e3155bffaafff7264578c1e42000c1419a6496472ea17900e53bf6aa6faf,Ива Обука,Не положил
d6e82f84f7c7e3b203a6b06590d4fd2335557b41f8f58369e909bc8be40a445a,СМАРТ,Положил
b2759050c19f1baf490453b28e6d1a553f97037e8edb69e7265d9263d0ab75f7,Бонита М,Положил
e48203181e441d104fc95e43ad8e4a9d0d224b79879f06b4d3f96869fe387110,Зебра АБЦ Дооел,Не положил
63ef94dbf47d293ae03ef39b33ea736f7c613b45afbe9350b6214983a7ffc362,Ива Обука,Не положил
5c161479b58512c1a54ad5fa79c65e9376bb122135b862df26148c863870cc01,Ел Хилал - Јуниор,Положил
31cf2a7f21f23bbe0294370eb52f2142f1f9a4e20104d5536aeeec5225eef736,Зелен Сигнал,Не положил
69ce055d74cdd9050b0cd115b9ef9ce161f046e7ebd03f955a232ce5388b56e1,Алфа 2018,Положил
b1d5cdfe1423d714e6d2365748dc78d3135b74d464e553e81b57df8212908330,АВТОМАК Гоце,Не положил
83ac933325674fcd94787bb54efd83fdd45af4b79f8192c30117158185629482,Мобилити Плус,Не положил
cb968ac74e338f259c542985fd0f4835b4f79cf4cb2befe3e71b3d8848a88dae,Боби,Положил
62b3e2ca3074899e65e0a0f6d903a8877f93e25b8713852d1b84ee74aa565a5f,АСХ Хирда,Положил
ab565089d8a82d86be5f9d694ea45c783b3f47d05e4d2807bd855e9367fc7e23,Арт,Положил
6ae490a3d8b3800e3d0a2f45ef7d81d81cdf5c54402cd6efdb3c93606a23f8d0,Ас-Коко,Не положил
d80257cf46e2af010fce597606b3d0a4bbb3adbee0e103aaf822f108a6f7a4c2,Софи-Скул,Положил
480d5d18dd0db34edcbda6e1813a086f4dd17e81351a67a58271758fd9899d7f,Мартин,Не положил
27b7ff38e86aa9eb1fc2e78493a824a2e77c203137ef2811c26390981a4f1940,Тримоски,Положил
e462bd24684824b669379e3f58bea36f0954360dc443d22faa84b9d0a30483b0,Зелен Сигнал,Не положил
676f2067d641e8b408f066f5555007219be6e39a9050fada00723a6e30a933b3,Европски Возач ДООЕЛ Скопје,Не положил
5fa5292df33a41d916cda0e9209f492180fdb0ad16e55b3ee15e6e6f7166c739,Ива Обука,Положил
17c769b64743e40f93ea8bbc5772af7a1cde66db440bcc3c298feba02b1c8aa7,Зебра АБЦ Дооел,Положил
cf0b1bfa32807dad27f3a312a2ada784b86ba0f49ed3ee0b290afcafc518903a,Зебра АБЦ Дооел,Не положил
b74d0f3d3fe1503d0a36064aacb14ffd9ef06ff1761d067e826edeab3c3b5f79,Зебра АБЦ Дооел,Не положил
4466563b936e75b93d5a1032366c49b59303c078974184e28e79ae23105f56e6,Ива Обука,Не положил
8bd9ea031611d2791427a10aa4eff74fd2aa34589e7d4d44a3a605943f97b265,Ел Хилал - Јуниор,Не положил
013dc564a7e167898fa4976aaccb88c046e498511bd9e8d3e01c04a026826320,Деива Обука 2001,Положил
820886ed82f62c1db48b917908146900032c3e6f3e33e174f1e94d3730b84674,ЊУ ФОКС,Не положил
22ce68874d355a3c1ed844f486dca44d91bd972c95f8d76e274d38e83e1a7f19,Ива Обука,Не положил
64966e43e1ae3b832e1923357a113faa3f84627136831cd6a7e1fe89c5fd6822,Ива Обука,Положил
88741b1cbde31bdbbbe366f6e0025e6a109a8d888df25bed320401ff9936b1af,АР-ДИ,Не положил
