"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
dfb7807b17f403db475fedb464cd903edb1f5b5f3ccba166f2a62e5f20ed253f,Струга-ком,Не положил,male,0.97
fed954b5d6a0ef971b19fe869743bdbb08c0922a02ce8a7811793775c3adec2c,Зелен Сигнал,Положил,,0.0
902e00078d67169adcd6c740ae6e8461f611186700f1408775f8f8851c35cd35,АСХ Хирда,Не положил,female,0.97
5b48b4e7e03f7c50e0d14d73a9215d62a3f4c02229acb7583c99044c8f55f4f4,Ива Обука,Положил,male,1.0
e3c61675f939d7ea656fc1869606cd0b43d0bb845404bf2d0909437a0a8e7e92,Мартин,Положил,male,1.0
fb54d7f080f53f52b2ddec44f506c7d7db6b6385288f8d556ba6b2d7dca89ff8,Мобилити плус,Положил,female,0.97
8d4aeff493b0afef4381992a8a931c37c6ad515b44d93bcb1dfcd3edbeca0dbe,Зелен Сигнал,Положил,male,0.93
0a659e3c963748ca485c43dfd336ad0b3251015a72335d286bf8ffaec38023e9,Зелен Сигнал,Не положил,male,0.93
3062e6c88991bbf59c421182d0a76309356a0c264808725cdf363509668d83a0,АВТОМАК Гоце,Положил,,0.0
add03753f55511ca472230dceb9e25318acace383a3006e2ead168af3287937e,Виза,Положил,,0.0
a06c18ac273d8b989961a5057dc1cc5ff342eb40de3cd38dd0bf4d3801702c0d,Шкорпион,Положил,,0.0
dc360041fd6a563ba522cb2df06dc66b11ead7dd8f99da73849532514fa4e115,Брм брм Л,Не положил,male,0.68
f0252b9df523c7f8d3adcaa3a2ba48387d188d90c7e9070c889e7e8cfa4e1dc4,Идол,Положил,female,0.99
b3b09c6292b546917e447bf50e5fcff5a0cdc22089f7f550b705cd5ca2c2466d,Ива Обука,Положил,,0.0
bcc0c7144d0f9527579aeb30a805981b5a1632a6bd74874f0078806d697ae1a6,Зелен Сигнал,Положил,,0.0
28418062536dde5b3427c8d1bb7f5cbab588caa2355fe6fc17b2c851b11de112,Ел Хилал - Јуниор,Не положил,male,0.86
4d85f2b5ed755adf605a3510f8b6643ba00142584e497ad73c4b7fac257ae60b,Ива Обука,Положил,male,0.96
0f82168cb2dccd63f7970f710acac945d92a5d2ea019580e959c86c1c10070ae,АСХ Хирда,Не положил,male,0.96
be32200bb2b093c33f9bdc439a74eb085736b62879c2f01698665b8dcb74306c,Ел Хилал - Јуниор,Положил,male,0.96
95084003805a8da59311ec7b38954258ebbf27a178c24fecbe06969bc1eb7da8,Зелен Сигнал,Положил,male,0.95
be6cd4b0276795e444f0abd6436230c9b4b3d123bc8409bbe135d5d5f6a2432d,Болана ком,Положил,,0.0
73df5b63201b05721596641344159119473210b5d746c27e1d6366da892eb52a,Шкорпион,Не положил,,0.0
41d136af822e6780a5560e9f58b361050eaca47683552396368aafd5ced92fc1,Софи-Скул,Положил,,0.0
12b521257d68bc03b6d94f35034b4a11c3b71a6d1e9663509d71a455bfbc74ef,АР-ДИ,Не положил,male,0.97
de08a0a2d345dad12a1770e8224595df3cba09a8d08273139aaf7a26f1bb1000,Шкорпион С 2014,Не положил,female,0.98
5271d51e1f80ddaa69c006e581bad190f3b2831aaf5e045c1144778a92183ebf,Шкорпион,Не се појавил,male,0.99
849fd7acf494394dc42bde246b98bcbf97d1c610b87a1098c32f9ff0f0617d70,Автомак,Положил,,0.0
f07ca01fc215bb8170310817824fdc1d47ff55997eaf0fe1877eb2a09a21cf81,Зелен Сигнал,Не положил,male,0.96
e1cd590b534f3b9207e8295d9da27054c225e929d7f2d9a35b2b55511e16c4f3,Шкорпион С 2014,Не положил,male,0.99
