"Име, име на родител и презиме",Автошкола,Резултат
adcf8670c6faa6c19a6ca4180e7f637b49f1161ab1c710c9531174860da44eba,Бене Трејд 53,Положил
30635f64ed85ef68b53e5d507da93606bdda5316028c24f2c11eda3f8891b2f5,Бене Трејд 53,Положил
f397b48ba1180c090c75cbd1bb506e66ee74af4bf74b2b9b92a70991d9e05001,Алфа 2018,Положил
4c02d2da5d53cbd1a349d52ad5602cae1a6292b910f4d3702418dab1378f018c,СМАРТ,Положил
0589c67a016c867cd6e39877ee12337ba40cc792a66819d0c468a7ac8c2b245a,Драјв Скул,Положил
bc127f98c4125fc04d3cddfaced544f21bb89ffc2db7a8b5ae15007fd2cdf460,Шкорпион,Положил
1a3ec9479c3706c4510ca294818d3e1e23f41ab85db7e540606750ac747c5952,Мартин,Не положил
b743246e0edf67f72fb544b9b573221eebc595883bfab7300b742f48618a1bf9,Шкорпион,Положил
5cdd508d1faea7fb8704798d73a74bce2763617d7351669991a15e5a11fc5344,Шкорпион,Положил
af99f883630d0a76651c54ffe623c0250b97d8c55a253c17900f85e30e42495e,Елита дривинг,Не положил
a4efbb83acda8b476c8f15cf885be8d401589eecf8f6ef215ebb765c75bb1207,Ел Хилал,Положил
33e9d45677a872b5a000af4b5e0207970afc169c423bc190d6fb9310c8826140,Ас-Коко,Положил
99d1b10efd072d9a3b778e4dd63fd3e4cca7deaa1d30a5ff5aefd45cbff1403e,Деива Обука 2001,Положил
f683188c73be3976a314da75441d2113e6e228dda65dad7ff321cb29ef6c6185,Мартин,Положил
63db6810c6788989f6794f007da5ef1ab2e6fcf5f371cc791c1b151f6affe6bf,АСУЦ Боро Петрушевски,Положил
39a70541c1d9203ac575ea4dd91a253d084027757c7f00390def5db5efe271be,АР-ДИ,Положил
538dc7bb282b783f618c909ac98ce150759fcfef05cff182dc2a5c97ac08b35b,Шкорпион,Не положил
560d3129ef5f62844b70fcffd0e8a16bb3f31ea4cf76052fadef22e05d5302e3,Драјв Скул,Положил
90309a32f4b2b84d3c477358995f2643d4be57b16e79b5fe0de302187562a248,Софи,Не положил
0eb5226ac5bc9f721b6fb3bcc2ab68a457402ddf39a771206129d6fe25ae406b,Мартин,Положил
c341c1cf155c0877ba5294903583f5320538765925dfbf1eeca3eaefd974a449,Бене Трејд 53,Не положил
