"Име, име на родител и презиме",Автошкола,Резултат
15fa952252ae1c314f4b27debebe822e2982cbadce2b32c9cc11052ddd39bdba,Панда-ЛТД,Не се појавил
de04f942d82453960b150539ce53bbf2638ed8e2a33f3437166c4b8b5c47970e,Арт,Не положил
a2389fa657604f90006a3e7af978f06b4846b7f833711a0c47e4b077be7cf178,Ива Обука,Положил
d2551b5a5547b99c25946cdf014571dbc12b602c576e95d0abd8b6ef39018a3c,Ива Обука,Положил
3fcd27e69bc9581f8a4c2771a3a163ba190dd27aa878517a8174190e20d5a30e,Зелен Сигнал,Положил
38576f7c67f5376c460f4c13e8211ad687c562ab94e85c9815529dd4344904cd,Зелен Сигнал,Положил
c1d4acb0430781cd1309bb420e5e9662079fb66bbe54c9a07fe4f0d23ab14cc7,Драјв Скул,Не положил
945ab03a11ba39c8c8420b07bee4fdbfff9505f3df2608b02b11a8782518a2db,АСХ Хирда,Положил
44b2e932443e6e9b77e9e1d5d93d11d82a9e9768d8d0a11a14237ed389c9feff,СМАРТ,Положил
052450dfea57eeb7d827cdc396e81064a426b67f1b81e00ec6867f2b1183c85b,Мартин,Положил
0008e79d0e0fbfcd574b6c468e27e52b6e8df0678e723cc16c9b86059628a095,АР-ДИ,Положил
082bbb6b15f0eb2678dd7a763a55c3989102a8ff6fbf255ec6bfa79aeb63aea3,Современ Возач,Положил
aeecfd50019a99480822cbb09abac7ff35547ba29fbc29958d009eaf571115ae,Идол,Положил
7dcffedcc2b8fda5dd3ccf7dac47b2af9db77aeadd71da830f558348114c9565,Алфа 2018,Положил
7fbbe140f2399228732a3a7a301bd058bd7aa4fea483dce7a775482a357b527d,АВТОМАК Гоце,Положил
6a319b78378f6867b48ee5a5300d236450031c6be0d6496f2ad2e26d4956e26e,Шкорпион,Положил
43073bf87dd355688ad7b15b07d084d308c4ae7c2d88b49a89f2ccfdb6170b3e,Арт,Положил
3103695ba5ebf17b9f9dcf2dda0d78c54256d5599dae10f08c4676b88fe36047,Ива Обука,Положил
cfb47096c5811e7d39c2fddb25719aa2bc43c829ba02baa4d7d2401962d04e86,Мартин,Положил
6157fbae7f34d31cd7bab70046a6f13d9e0e6b5df039b77de6a370f25af42ee4,АВТОМАК Гоце,Положил
b029396f31ae75c600a24ea72a7a04d9e2fe05b3a249bd8354b4bfd0cfb39a53,Шкорпион,Не положил
53d0260f9cfa281a8824eaa6f8aac3cca3aa72d6d6c3e5b7ca1f18e3dc217ae5,Идол,Положил
22decaf9cd8f0b4ced1ab8854c417640d709c7c02ada33e5625b3c85fefe7d5d,Ива Обука,Положил
51696c38895e4a015aa0303b611cef4bd0ecb5ef560d82769b484f42ad9cb98c,Ива Обука,Положил
efa1ffec5ebf663253befb06446786c877780bf8d3c8c6e5537a11ab093e1c6d,Шкорпион Обука,Положил
996c1407c905845791fcfbb0b349e9f2b5b77a533817bfc0098d6f5081230710,Мартин,Положил
e2751585a8f994a59f2d0da1bcc78a58aa379f763c7dd16b251e01f122172223,Шкорпион,Положил
28dd30d52b0bf38e1e57a9cc10004afba2fc84c21a1f8bb3271b68d1ac715f7b,Кекец-О,Положил
ae1543c5a44925bc88fa37649f1c2abb101b4021927e2e24bdf719e66bdba11f,Софи-Скул,Не положил
be2282a44e050ae6621db66f199f86dc83273d87861ab67cb31b13de8678b3ff,Алфа 2018,Положил
92c3d01dcd7f54a86610dbd91be698faa9781eae6c6855c98f49a44b216b9b8c,Ива Обука,Положил
1b0c667dd898258ff4cd2b500ecc9f5f6f23907e8f6a35572463a7ffe4e5336e,Идол,Положил
c2764536e0827844e41089ae3f3006fac00f712a2774f2476ca1e831524f3d1d,Мартин,Положил
533d520ef90245f6f80b697b357fbbe22b7ce4877fa702eb1e9aa4c9f2691227,Ел Хилал - Јуниор,Положил
a989f88a2a8950071bc405f95011cccd597a37f636b8a6f5a9b0f2aa3219f081,Алфа 2018,Не положил
ed8f5744e00c97bb1c787b155b1075661d4e9f4fb06040df8e6cd7b91df0bcd1,Брм брм Л,Положил
fcecb28647fe24a441c3902c49bf477899a475e505fc460e5829a06168ee4a30,Драјв Скул,Положил
9d277d0986191bd9f4396c29ccee953bd03a46efd525357b42b6e28284cf7e80,Струга-ком,Не положил
6fe620dde0a2691a34d01e5b7c3ebcfc010c0090efeaa875ee8c6ca2925ad7c1,Бобием,Положил
c57a5c07143f798424f3a2080c757a07f349fd4b7169c1672b8dc41e0270cd0a,Деива Обука 2001,Положил
5c899db9c6c9cb7d4cd81f48dafebe3d5c095bd32321863cb19e92c773f8a225,Ел Хилал - Јуниор,Положил
