"Име, име на родител и презиме",Автошкола,Резултат
ef409f80c7364c16841775649a6cba5f99079f8122b0e1d270bf4026c489ea14,АСУЦ Боро Петрушевски,Не положил
12574c48ddc735dfc6ec149a587c4757825ef862992a4a2f56cf1d06d040b084,Беко Бс Дооел,Положил
baeea9dc77e7bb6a27a8ae11cb226a2e200b9b5cd9cc27d0874211bf637593cc,АСХ Хирда,Положил
72afd2abea973226089cbf0481b1b0f958b31d7ed2b70310e7ddbdeea05007b3,Зебра АБЦ Дооел,Положил
65ba3114e8e4e3a68561602b274d1d00950a858c68d6b1a15a29edcde810c7ae,Европски Возач ДООЕЛ Скопје,Положил
65e110b23854b251fd446bd713d894a42adf33a298ae64157f63dc72d9ee8726,Елита дривинг,Не положил
94bbd6788086bca021dbe36648164f17a2cd526a0b534ec32ba0c028b3c97787,АСХ Хирда,Не положил
a56c383e5ac4e140f6acd2e7216e18ce8dbdea2ad7c4b1d73fce0a9d3d876623,Панда-ЛТД,Не положил
cb78813db14ec9f3a9dc407cc01fdfa7ea19a0340d81318deceae721e0c15dde,Идол,Положил
a3ddf1257fbf256a94c08a0e0590f3f8d7ff5475aa624455327ee748307869da,Шкорпион,Положил
8981687331c0c815ac9fde79d19b5f8c3aa7a77a4f1f8f91c0f87f3a2a54af01,Тримоски,Положил
4695ae630b3ea495ef74618e26bb0310e6f8acbe5179c8bbba748be7503fc2ef,СМАРТ,Положил
ae2efaecb1615d80665736213cd4128e8dd314da0e11615d56370a7e3ef6efed,Алфа 2018,Положил
4e49d856423f875840acf51728f92dc3eddcb5e3e8ebbc5a36197b24becab250,Зелен Сигнал,Не положил
ec58ec8afceaaa6c8595e3330f42a5866999bd72bdabf2650c56194474ab806f,АР-ДИ,Положил
b11213595d81691520e5ecb3aa6c589878fe8338b2dc40c058d99f12fc24a1c8,АСХ Хирда,Не положил
30c3ad0b3e86911a4243b8e88e963d16b670c9fe1050f31411d14dcc27eb2457,Беко Бс Дооел,Положил
466f3342b99bb1c89c7f9467980e3294274fb25503d7f6d34a996ea35e4c87ea,Зебра АБЦ Дооел,Не положил
aae682e149d3dfbccbc34e666e338e5458bc16da02d72d810890966fa3f014ba,Брм брм Л,Положил
32649109f835d25a297c5693d2ec9aa8ccf79f28e4531395b33c49753e8241ef,АР-ДИ,Не положил
1b332e2258c1e8b31d3c29535c0775a001a620a45cd094569c65fdb8c9762647,Бобием,Положил
8dd0bef8f5ded4fa6d665d8d7c30ef54610dd2e2e3b40312db7b8916767995e6,Зелен Сигнал,Положил
2406b6d09dfbea4cc0b5fd2c5e3fb8d9d6a3b2be3756f3cfc07ff0a085c0cb0b,БУЛЕВАРД 2024,Положил
47deb5c559a67a09017ebac472f207f964b346e06ae28384b4b619742c1d8a63,АСХ Хирда,Положил
