"Име, име на родител и презиме",Автошкола,Резултат
d32d6e70ec12279df26592f1f192d715ef2b67b30f7c486352b1eba2f073b7b4,Елита дривинг,Не положил
65ad1ce02c7eaff90b347de6a78734ae81997f7d200c69452e6775d8711a1cb3,АСХ Хирда,Не положил
b71150414ee2d39ebdfd5e8185bcdfda30b7ac044f3081a518ad5ac0ada9bec4,Алфа 2018,Не положил
6dc4fe7653803b1921f3a249fd98ac2c61ad9e5bd733c96f0aea366e2c7ee9b3,Мобилити Плус,Не положил
aca4116ae1e555ed210a44262a5c3d200e9184f9a75b837812efbf6f65c630f2,АСХ Хирда,Положил
a69863772984e512af6646b25b5c630090595c0ed9ffefbe6b938b181bfac8a0,Зебра АБЦ Дооел,Положил
14c1db97801fe6b98b4d4634181a9434ba3a5fd477c2a8a4684a53cd55e5eefa,Ива Обука,Не положил
918a73251f1e9e693cd6d62755c46fa41d673c889717ddb0731598a1b6188c36,Шкорпион,Не положил
97539138f4cf7c285eb5b4036ea3ff8cceaad74b4e6466ba14b591154135e2c4,АСУЦ Боро Петрушевски,Не положил
0180a22253adfd892c80a7c98608500a0caa62f296aa4f1c6863084bb024a437,Алфа 2018,Не положил
8894a690fca5627a15f246cbec09e852fc1cbb70a13582e599039d1a37931e95,Софи-Скул,Положил
017c601719635e60048f1be991c00118f992ede24d4c365e862a89a2da48df63,Мартин,Не положил
3419261e14374f979792702570b40a37475bf712ccba0309812c2e4fd1f39a42,Емилија,Положил
ba38ce64e8795b87d29916e462b34a3c4211011e088c5cd97db3b0deefc113b0,Мобилити Плус,Не положил
cc35ea58df837b826c01c29fdb33c66195fc2dd1c379ede8f83c80a355674546,Кекец-О,Положил
12ea8c9d0eceb3913679680ef8b47822a17ba238f80680fab897a0fc003cf878,Беко Бс Дооел,Не положил
17f2e3da62834e47c5f5bca17b8681c08e89f4b7ef46b0dbb7296baf05866605,Драјв Скул,Не положил
c369aaf44bf1a056fbab030aa1e63774df7b38a2a8b99aaeaebf496d5c7f8fd2,Деива Обука 2001,Не положил
b2de407644fe1d18eb2603148e34df5565a5e68be3b29f13baed9270818e34cb,Шкорпион Обука,Положил
67351dd7faef5cb3572403c0e2ed7aac31ab92346bbbc8ef319f8507e1e227d2,АСХ Хирда,Не положил
417b0ae035a4b9d6d172fc27e1c3c811a79e2e52e6049baf22a5f87e96622afc,Беко Бс Дооел,Не положил
9dd92a203f7e986c356a00ab14b80951439ed8292e2db544bfe5f63c5860bc86,Зебра АБЦ Дооел,Не положил
1312bfdae0c1820b283bd4600659a67962b55546ceaac32d0da39e8014c4793c,Мартин,Не положил
90e6bcf464bb2e9cb7478374d15aa39dfda5e5d4406408a2a91787e1a2d1b67e,Кекец-О,Не положил
a8ebbc4f71801cb118f006d332243e39b4660ff0d55c5df49f955a91fe0085dc,Европски Возач ДООЕЛ Скопје,Не положил
8291efb8dad13357e92740f5573577252c54a26b2546549ebf4959cf42bb8064,Мартин,Не положил
9394632931644c124a9f6645c6b1e4a20f5f3ad8d258c1e0d7048238adc29a27,СМАРТ,Не положил
1f19bffc51850567f74bb8c65ef7c4dae8f455ef752b301ac6d3479f06b477e6,Кекец-О,Не положил
0c0c0609dc726f708adf4b55ce373ecd1d8223d8d92c62927192513c09ef98cf,ЊУ ФОКС,Не положил
af2d7d48ee7864d60e37191566e43cd532fa35b321545e3fd54631976fb3e81e,АР-ДИ,Не положил
a0aecaa0f0695ed3e5704cdb7a77d93272b8965bee86b564c4e4432784e394d9,Мартин,Не положил
19092d3679279f3624c65f771fe5f19a439f217d4b62a4b868909c86a5fd33ad,СМАРТ,Не положил
724dc4a37e7789a389f76b74c4a367a928a1ee1e59b63702c46ef02156336f6d,ЊУ ФОКС,Не положил
343f64488b6d20eafc18c49ea714f59fa6dee5a387fdbbd7373cc1f576f91c55,Алфа 2018,Не положил
2592a0117f91174fa152866db7bb764f90f7587a3f0736aba5e0c26691f87069,АР-ДИ,Положил
612eb03d61e3461fe0d9a774af541bef021540b70b95169883c23ea7eb7e5d3d,Шкорпион,Положил
213f8b8c16196a58e6a5db86f3b3c9ac4c6b979f186ace4cfdccd72fafc5f0b0,СМАРТ,Не положил
ab21eb0b628630d20f60b9d470dbe4ed69975850b6a71e50d2d51ef102eb5c70,Нико- феникс,Не положил
fb33763514d9b1a6232061850c9e464235634a4832160ca20eecdf3052d9caee,Деива Обука 2001,Не положил
5b5be4426872ff7c75cdd6061116b083878be5e8720aed8437d30c7c8f7595dc,Шкорпион Обука,Не положил
b7bdc98978e576b65dddd5e3699637ff9c5f81712c22c1ece8c444b26e7d9c1f,Алфа 2018,Не положил
72b3ade5da207339a5fefd75caa4a2122ca324ac6fbcee5550a31554a02d7175,М22 М22 Дооел,Не положил
3fa1ecacd9c77e2e88ea298c8ab4fafcc042a553222337e1c78cbe05c365efbb,Зелен Сигнал,Положил
c83f9989a7fe2eee913150b523dabf5eae947186e79c85155e27e6c8d702596d,Виза,Не положил
447f31f3de0bb9cd1ee17d007b12f002ec13f208ffe4c9e8e6a45d14aff1ee8a,АР-ДИ,Не положил
54d4dca3f86b530d0f97cad8eeffd3fece0557a3302d20dd76774130d8163211,Ел Хилал - Јуниор,Не положил
98286e49fbf249744a28fdd8119d81bf85b94363fc362b3b3b55ddff081f5a1c,Џовани-Тим,Не положил
6f8e00a4fa9a1abbfc00e6c0f27d982c4f4da86d15fef821ce42e17601f9255b,АР-ДИ,Не положил
783b7cfb755adcedaefb249820018e0daed4cf2e67abc4f1bf25da0db4a2d905,Идол,Положил
28dcc735edf7f3746e48f7f52b06cfff326520d4d574ed940c085d86b5b4ba39,Ива Обука,Не положил
56013f6343da00004434e6d088fc4dbf4cadfa3ef8f370ab7c2d05634cf29295,Ива Обука,Не положил
8336082a18a7fd4b8eb25032d82273cd06ed30a627a82a8ac1d020f9239923df,АСХ Хирда,Положил
40a3663087e3c25e4a099915bd05ddc847d96e177c819d63341a9498df5ce04e,Арт,Не положил
0885fc19b6afa605cd03271af205bf10c7af22ca484c373f0c7b4f2f2f434e17,Ива Обука,Не положил
6e2845b4ed54309d327ac646c16ced33bfa590bc00af7d887174d70aab4d8486,Идол,Не положил
e2a16174f5083f1444c0bd5450e28e348b2ec742b71a1eb155d8467569779f12,Арт,Не положил
8eab2cd361c8066c6bb59d0eeacf95bd7115cb61f798535b44f3d6c279eecb21,Бобием,Положил
83865aaaf3b235d9348c6d55253d7d51e176ac8e0a23c2ebba62169370f083b5,Бене Трејд 53,Не положил
13f1ad04e23e57156bbe76795625406ce958d9bfa543283c1578a1fdbf7b6c9e,Виза,Положил
d9183fd3176ef8cf247d62f114418e240d71370cd7fc9de35277154c5c383461,Кекец-О,Не положил
2690ac005ec571f30593a083cbc163a3ed01e511b28d185c640a4f72efbf1cd5,Арт,Не положил
61cfc3a348ff6320a8ac1cd6b65bd35b670caf9a72d5d1408fe58a8c8120366b,Зебра АБЦ Дооел,Не положил
7eb5dd68053d76045311b23ea76ae665d02b9873849aba7303b43aec88ff43d7,Елита дривинг,Не положил
d5cb40f20c3891dc215a6f00c35302607bf25eca1ee43eceb6707dae4ad19ca5,Мобилити Плус,Не положил
17795072bf1b41ebbaf48c12e0d97a5b263e6ef90095fa1eea76af12e020c611,Беко Бс Дооел,Положил
2083cea5776aa59210d7d50a7ed1ca04abbf79ce598d6b9fe449c79cffd5e6a2,Беко Бс Дооел,Не положил
461160a81417afb00f12cfc9b8ee770571319dbc264b8baf46bd057dbb86903e,Ива Обука,Не положил
7ac94b7bf9d51133beb0cc4859942f30b92d0925b76e5b4b1b8ada3bd0d7022c,Деива Обука 2001,Не положил
8b0cdb52d6eccd091a4bf994de8dd9411c244a01107a70dde09e7ef4f72ca82f,АСХ Хирда,Не положил
ab86253ee71ed8be34eedb63a8c84f8a36836a740f7909cc0a864e3f8207e92a,Шкорпион,Не положил
40c8f4703b8249f16a4f4ea62c359314e5f4a7f6a8fcf52c4d8324e0ea8283d7,Кекец-О,Не положил
bb322ffd8a4036789bff542d16b7ef24aa9f546e47f508191c6252d13b399e0e,Брм брм Л,Не положил
505c5045e8bc041194c5af538700b250cee6c4e4beb4aef24f250291677d6063,Алфа 2018,Не положил
2d2f48281b1871e467c4b8b5681bf314b26a8fff59a7b52450a8a564dfc6472f,Деива,Не положил
ef4c61a35135054c19163080390ad8362441fbf4381a4632cd8a9d45b6b84f88,АВТОМАК Гоце,Не положил
76dfdea5d826e6808b1f76476c69633763e8de12ce00031221848ffe06a7549e,Тримоски,Положил
683130f4fe2960d6bf4adc7f1358280330229f11a42e2412f602aede3d42a03f,Шкорпион Обука,Положил
9b0f51dda5be846b96a064b29cf1acbe24222c1820f83d12ffa5f8b276c08a73,Брм брм Л,Не положил
90a80cbfe930916155b6fcb2f82972b6ae659755b0bf87913bb7e7f273525f65,Ас-Коко,Не положил
a7d1bd172eba37abc4c9e31856984cc195d841426bf361426011f9a883af992f,Шкорпион,Не положил
3183499f733df1347562e89b1e65313d46e7095f64262d0263caefafab72f59e,Ас-Коко,Не положил
