"Име, име на родител и презиме",Автошкола,Резултат
e70fdcf05e1fe9e8de304ca390987c9030617db13a6d53bcbe73ea09b7e1aa93,Идол,Положил
1037e83d5f5f79673fe921498f2df1591c225a144883259df896611ab0fa5419,Арт,Не положил
059d0bdbbc73cf6ba4202a1c2b5aa5591887a9dd2f5a05ccbe138d7abf4e3cbb,Шкорпион,Не положил
365ec795a8cd900b9304d9ccd961eef8e31242d67c160868f9afa7d2247ff5bb,Беко Бс Дооел,Не положил
dc9a96c8e6fd7b90176473c215276602cd5eac18e40896f8323824bdd3c462b5,Беко Бс Дооел,Не положил
1153c0d0fded1ebe4ee497f5f89e67fe019195246ec71209714a9c1a8465891f,Зелен Сигнал,Не положил
638fd3eea30cd8cb1114d04f1f80bde1f4d57d37b4a56ee3dee0fec9afaad858,Зебра АБЦ Дооел,Не положил
c44d2a4a1ea6cf622f0a7c2a288c2f9e81e5c528cbad55cd409710053dffcc05,Арт,Не положил
584822b6ee83d11136517fa43abfc092cc374122ab7742b960ba8346b6e3b6c9,Зелен Сигнал,Не положил
0d318a0be820a9c4d7d2fcf9ea01360752c59e8ae3680325f6d24f6b5ac6876f,Алфа 2018,Положил
200c0e4b38fca16ec7cddf6d047a06c2e04e7fa1e07ebd341bd96f451393ac3d,Мартин,Не положил
84fca61e090c24f8d418ba6a68a866921611ac4e56d5749d75dc8f61dfe5d38b,Ива Обука,Не положил
ff403f979ef8f22ebda68fe3e636cdac56d26691d3d5eece3acf94f1242ede63,Елита дривинг,Положил
8625f00d8d345150ed4bdc5fa9770732630e964f15f387b2da809144456f2422,Мобилити Плус,Не положил
98c329292cd075858fa581831b49637e94d34583855bb37df79d74f1683c92dc,Нова-Нова,Не положил
b674faa548a9af00b8ad9d57e565e267325c3c2fa786bfde54cd6b9468fbeb11,Кекец-О,Не положил
fbbe8838841242d5f799f42d20325f36a2d41feb1485cc554d0963b12bdd1640,Тримоски,Положил
0d9da5d8262ea83d4796c0fe2e2e759b29028bccadca24ee56282ea56e666e65,Кекец-О,Не положил
3b22de8be1cd3756eb954a5e316b0779ccccef5e87bc11f3774d576064ce1789,АСХ Хирда,Положил
53d12cfeeabcaaddbffbb5311a585cb108ad59fd636b3b75eb629d84ed8e28b6,Ас-Коко,Не положил
a6f332ec89147d0034b61e2bf0fde2cb53b74f1645c203a0dcb92803162df0d5,Ел Хилал - Јуниор,Не положил
c42a307b1a5030e8a19458943c56f60a5154ca933cf53456ef6b150957d4e6e3,АР-ДИ,Не положил
4a5da855f43fa03da9f2b1a07993d29089c5a0fdf70b9fd8602f1f814d96c7f9,Алфа 2018,Положил
e1db5c886ff88710ffcd34e801a2fb3f11d7058b6788beb5ee587cc618da9fac,Шкорпион,Положил
e47a1af27dac78594b657065477c881ee37895c81ce5ab18a4c0f48369951eb0,Ива Обука,Положил
c472fcad11a2c7af6f7476e211769e1fa82126f7bb6736e9e758e320831db8bb,Алфа 2018,Не положил
f86b1205b71fdf2d6703a60434009675f37ba4b6b2a51fa3123a98d1df90fc38,Зелен Сигнал,Не положил
117a042573d9d24226ff6f9a9397cfb613d661974452e7e6a7b476d3587c568e,Тримоски,Не положил
2a8e3b377a012b9b871b7fbeeaa0a97776de44bb17953aa77b42f38186671c71,АСУЦ Боро Петрушевски,Не положил
383dd498fc3561283dfa5ba18938b4cb4f7d804d5dc0ddbe75ddef77e0f3aeea,Софи-Скул,Не положил
8624fed845b1e31afc9bf88934d59d00f382bb117013e25c1d1394ac5aa98bdb,Идол,Не положил
1edfb4815401a424ae6a24e334d582419076bbd432afa6be11cd46fb63bd7204,Кекец-О,Не положил
c5c94473d9b13c033a1bfe0c39de033b204e1c99d3d481e9ebcabcd6d47f5d7b,АСУЦ Боро Петрушевски,Не положил
fe9ad4770b3e95704d971317563444ae2138d8edeac1fd0f7de1c72c236cdda2,Мобилити Плус,Не положил
5115c8cc04f670f7fcea2e0fad3fe0d41e442dc0f4af972f1aa5bf225cbe7d6d,Мобилити Плус,Положил
f55c8281e5a28e0fc91e77d78e2fca78b6187700c2dba212a8dd4320fcdff3ef,АСХ Хирда,Не се појавил
f46d8be28eea52bee781bfed7ce453a31b0a439cc0d30e0d7bd58c553ad28c01,Брм брм Л,Положил
d0942df514824f1498dabfd364c0393f505fe990a58918b84c9d45fb95ba313f,Болана ком,Положил
9408523f99643789e9526528b8d72a1be13781b68428ae85256ce981e8aa5445,Мартин,Положил
4d65b830eb87856c93c828b249d39f35ce145ac41cb2f91da60b36ee83288bf2,Ива Обука,Положил
790311ec0e0046110694899cc8a2d97463ff2370be60d265fdd73b95b17a3c94,Ива Обука,Не положил
5c161479b58512c1a54ad5fa79c65e9376bb122135b862df26148c863870cc01,Ел Хилал - Јуниор,Не положил
01f40b0282da0e33791ce03637402b6c808023ae53b3ec16f9651fabda97879d,Болана ком,Не положил
ecae9627a78cf93dbaf5feb9785bfa23020910955ff56697d1aec9d9232922d3,Тримоски,Не положил
0deceb1caa007ef2ef337826cc32b63954931aba6842fc0ccd765c665c221cff,Софи-Скул,Не положил
173a474eac2ae77adbdc032dc7c261957d8f44f3603946a13adb85e94d18f073,СМАРТ,Не положил
75084af9c20c9e5409a82d3f0f48a68534bd49e6bc4012173b83b2fcf0c4c64a,Тримоски,Не положил
3d0e43c77762ede7b22d3f2d331064342f2dd67475f5e24eccacd3dff69ad7fc,Ел Хилал - Јуниор,Положил
59c969f4f78f386ddf5561a5782dcf1af50d7101a8069c56cd671d65d72badf5,Арт,Не положил
628ef9cca17478b3746d0bcb4b7c5b60caaa61dd1fd4ce90b3c4d416de1bf92d,Тримоски,Не положил
8af1751d584f76f4ecb5953a4512adac59a69739fb74e4124f253166ab9d8eb5,Идол,Положил
f98676d8d02332c33a89272083fdef152ae2c9685777e1813b4e762949c1f5ec,Ел Хилал - Јуниор,Не положил
8ed36584e395124564a7309ed4aa30f55b1eaa469611a7358d7675c99046d89c,Идол,Не положил
70e1875925b439ab99aaf142d96c40977a03f97b5b978396ce7dfba99686c72d,Мартин,Не положил
