"Име, име на родител и презиме",Автошкола,Резултат
bd4d6c32e9d4edb3f62e8077eb4c54cb78c0c419e03dae2bd3144b9491a6d0a6,Зелен Сигнал,/
e923fa4ac365cf2281831b33278d861f9cfb45cca8318dd2b0796eb55cb5b19d,Емилија,/
0a9920dffa2a65e69d394f6b858a0e218b1a41a33c4f92228ddf99122cf833d4,АСХ Хирда,/
1a1bd07236740682aa8aa2b8687e036bb4e99294912041ee44aa4d8634824484,Ива Обука,Положил
9672316b12078d86ba6910c3f8e9f063a74162a5c36b90659d2467a562522c31,Болана ком,Положил
ebda1a04075ae93bb682cbb2d93f985b5ac31a69e7ce1406ffb85ee10755a662,Ива Обука,Положил
dd89a3d1e6e4338c0daea9cae1c249c44f760a47bf80921834b9f6f8101f588f,Алфа 2018,/
1dc96a84d97fe7b6f1682c253cb3983f6235044a752c5a8cf1076481aa42cc98,Зелен Сигнал,Положил
0e3f171bf53c0618fd1aed0c35a6745bce3172dee6cacb88fa4c66198180bb4d,Шкорпион С 2014,/
2892878e3858b92c3b40cc54cb35d417826e3ceb77024c68bb8b0c52ebdb1727,АСХ Хирда,Положил
2d82cde4b7a52880e02a4e446e1fa8f78a58489e378a7b8073736fe4c9ba9a9a,Банкина,/
f051f235efcbb7127ec3d3a171f0792155bc3eddd76918fb5f07c4fdd2bf340c,Тримоски,Положил
e138b962341a24dbf2893b3a7afab81e77d6797e272d3d2c5480a76889e21d71,Кекец-О,/
bc3b693f72ee750fc3f9ac3c7bf603694b8ef4732d100a58d458a7f6e3b2140c,СМАРТ,Положил
866b87ddcee6685fcd222cef890b6e55ee03b37abd8e7ed3ecc9752f9cdcee29,Шкорпион,Положил
cc62f80ef3b4312d79966ad51460e0dcd5b4375c599f6c3a0a815293d412379e,Ас-Коко,/
43fabf02bd622967765bad26bb72e53d458720e02aa7508534fa0e5faac44636,Зелен Сигнал,Положил
0370154af6653113a7e18fb28952c2b4e8e32ce21f542ef81a89b50b31a36377,Мобилити Плус,/
1a492e1fadc1db821cb49cf8149bc0f65a135bad65ee5a5997e9dd0879545d8e,АСХ Хирда,Положил
07b27e54d65324e127b0def6c5d99e9f2f26eacab7e1456b8c3a3042d3003c62,Ас-Коко,Положил
2a372de54f5b771f5357465f83b4b502e435cb10dd86885369683253d4b58b71,Ива Обука,/
1f9a581c9f366893b92bfb614123979f248db3dd7b9eebea85d6c4883d163b56,Ас-Коко,Положил
f4dd4091ea6eb83e2ad71111d7dfcfc67b5348c6a69076d41ee0d2c4f88a9d81,АР-ДИ,/
7b760636ed6da6eda30bd24c7598f3e594e7edac05a7172e6e737893c7754a3e,Деива,Положил
09b4fec15aae2108bbddbda49fecf4a07b32ac2ef30605e687824415e4b7dea0,Мартин,Положил
b3dae8d97195edefd77007012602f8bf4078670d90f82a29e16d7b817424576e,Софи-Скул,Положил
8dd4d3e1a873a6e4ea9368b538984831c3ecd2ab39780bc27d9f17ab7069dc69,Арт,/
1a57011c0e2af2a93ad16866e5c1ba4bc0aa48e0e726821025f0bd835fa16fb2,Шкорпион Едукација,Не положил
f09f44d448250ed101a037811842fd73b5dfc93f73aedf7a82dafe3b6689e756,Идол,Не положил
f6028cb3dda8bb7b3888cb704853e506861b58f536cd3f8660b603214cf23b8c,Мобилити Плус,Положил
ee34b7df1d279f716336abe4df82efd1fb7d61cab022d7fbf15f9c4feed4610f,М 22 Маријана 2015,/
aa9003a518d90c769a8e19f30a27a6e96e73c45b4b373efef92ebb33c0169752,Бобием,Положил
7a3ec7baad287546fb94035304cf56e497186db296f81bea14d08eae689fe320,Тримоски,Положил
ed971da38c9846fe2e16de8f26bc388d1198cc231fb93c81798a53c475200c43,Елита дривинг,Положил
067bfa2bf876a2dd5ca138e09cf52d51781ccde52979e52bcee288e74ff16e5e,Зелен Сигнал,/
28af695589f60deaab5f774a2b1c9516195184ca57615c57e96945b1c911c05e,Зелен Сигнал,/
48a6d0ffd41268b91531271f81068412f14e8d2bf3014f1d9e6a642028025073,Болана ком,Положил
5701b0e07679079bca3ff2e03b50a83a9f0e8cd6150d4eef671b62b2cbf1523a,Ива Обука,Положил
e8f0e66d9bb3e7cb38c3cac8e165f4b75910fdcd19f63ca263155928945ca8d6,Болана ком,Положил
0f4f0184f3e8fa49dd8c2b662fdb62f521090efa7014ca960f5ff484b9508b79,Деива Обука 2001,Положил
586b610966ad9eff2de5201ea99d24f6e173693255b292d49de81eded4cb207c,Тримоски,/
