"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
2a0e9a978d75a12cfd5b080a6ccc391afa381e97eb431fc6ff9376d4a938bb07,АР-ДИ,Не положил,female,0.99
016f9defe1403d5b687397e0f4a36307dfd460fba3ebcb77148c8fd6531c6d32,Шкорпион Обука,Не положил,female,1.0
d6a024e63a2c54ab5f8da7e49ea0ba119a00951993c107069a2ed67ac20a1635,АСХ Хирда,Не положил,female,0.97
603f939b51f7ae9e1e1079c87027fc66c547c01feb46d2c1734c458c1287efd6,АСХ Хирда,Не положил,,0.0
cde7b84836f0aa84cde4363652f173380b1bec8942b1342687548a9cf053ec28,АСХ Хирда,Не положил,,0.0
a742cf51fdca882e7822702dd5f95e8a1083836e3461c5ae1f8cfed2e1817f16,Зелен Сигнал,Не положил,,0.0
1c138587b2a32d85b4c0ab9dde72bd4a1912ce4ba9f3dd625448e3be098585a0,Зебра АБЦ Дооел,Не положил,,0.0
f3ffb165c7026eeef9292c358fbfe17c71759dbfe908894b6693013db4ec5e4e,Зелен Сигнал,Не положил,,0.0
3a59406caf904139c9b4b32a961c68a9c0ffba413b9e1d7e585ed46fdb23e6ed,Алфа 2018,Положил,male,0.93
d01f11cc4a83b0b06df5fe8c382df6bd51b8b8de2570534b0a60055c8193f9ab,Ива Обука,Положил,male,0.93
fdfd0533ade21b2751696fdef88487991df6c9d54c85f36229d39d10767933c3,Идол,Не положил,male,1.0
5cd61996aa76ae67fe28b2f787f07385736de1cc6515baca05f0f0f74a95012c,Шкорпион,Не положил,male,1.0
997032a518344a6aa3701fc8bbb3e87e4ae6d9669f5d06f7fb691305a12daa37,Болана ком,Не положил,male,0.98
8d4212e3f8b173bc29be08a3c866aa118b5c12f079d95b791061b12a4e91d35b,Арт,Не положил,male,1.0
5b9a9464230a5c93ec540a52cbddd4ade395174bc9379b6d32f59b2a8b14d9ce,Ива Обука,Не положил,female,0.98
1f07c5eade7d58fffdd1b91e8747c4406b3304f364cab12e746bed7147d57596,М22 М22 Дооел,Положил,female,1.0
bfbbb856a44abaf2bf07246d50dd17ca04f70fd360eb3661afbe45da457eea4c,Брм брм Л,Не положил,,0.0
8b7999f9f776bd01ef862b56b9a1cc4eeefb25d7df7366ac05ca554ef6dcc221,АСУЦ Боро Петрушевски,Не положил,,0.0
9f114a6dbd90006b4c0a600422cbf4c409ac82400b15d980d6b4235102540080,Автомак,Не положил,female,1.0
9857d513c29cf512f9a5893e0ebdeba1f0ec46a2673ba57e315e6539b10747cc,Шкорпион,Не положил,female,1.0
876e3bc4983d39c45b466d3cefc35f994eab66cd30ca4aa9e4828bbbbd234b05,Ас-Коко,Не положил,,0.0
765d781a4a9fa5c238536eff80142886e62b1a8638e126855eaa5e89d493814e,Ива Обука,Не положил,female,1.0
486dfd52ca5b6f8e48aaa71801620287e62e2cbdd0979624d9906f540a194d6a,АСУЦ Боро Петрушевски,Не положил,female,0.98
bd0d2d2001f9ba7be1b5a7ebfb14f52bf54aacf257929f32fc3f98701b9f2c25,Арт,Не положил,,0.0
14dffeb16a09c8ce1f17e737a86c48a3154b992e06348f6097e916fdb3ddda65,Ива Обука,Не положил,male,0.99
8e039b11f9766b9d070bbf2f9f4feff302a2b9a830230f3a585c69235c69a568,Арт,Положил,male,0.99
8576a615215abde5c3654b51110f395ded051fcfc054883b58c90e291deaeee4,Зелен Сигнал,Не положил,male,0.99
b037cf24ec42de0616b7006cb2b46a55cbdd18d2fe1ba9cc0a6800115445b22a,Ива Обука,Не положил,male,1.0
647a57c44ec980f93e2cdec0557e0bbfc4e78285fc581786050726830db6fb64,АСХ Хирда,Не положил,,0.0
626c39a4dcdaf17c2634d4ec662bb94287d964e50835e2bc6f95fb833ce6bc8a,Зебра АБЦ Дооел,Не положил,,0.0
f6c6a01ed1efa65f0483911be55da28852e1293098165473e779f926b7096d64,АСХ Хирда,Не положил,male,0.97
0cd7f75137e70fecc091a96159a1b16f553fe97f5e58c90197e83ce6295f91d8,Ел Хилал - Јуниор,Не положил,male,0.79
030964d8ee9dca9631bf018c1678c94136f7271b380e72416509daa25fa4d3be,Зебра АБЦ Дооел,Не положил,male,0.97
c8aa27232d816ab5275b58e7f533a6fa54060f7f59bbe9eb71fae87e5044aec2,Шкорпион,Не положил,,0.0
c9d87390d3313e36e14219a2628b48fa7ce3cf4124521ed729bd511f58f7a087,Алфа 2018,Не положил,,0.0
d77bd27d81d9cc554287a0106276814555dab3267ca5fbbcf9e0b10c211861a1,Виза,Не положил,,0.0
3d6e1ce1d1111ddb0435224b0c77c64d168131f7938bb84260cd79f375078246,Шкорпион Обука,Положил,,0.0
b8e49fd2fea71964c3bfd32fc23614ed610a49d0932d0ed33a931989cf25dc92,Зелен Сигнал,Не положил,,0.0
d03e62742a01af4f45e08965100136dc27f6e5f353d2361d39c18df218ed5b0c,Шкорпион,Положил,,0.0
977152a4747a91e0ea56b4ca55bb7efeccf74edd16c161d58202170e3ce74b85,Елита дривинг,Не положил,male,0.98
bdb37bad8bc60fffd17fbe44d3ddf1592599da695b37c8b1926540e8b5724e59,Европски Возач ДООЕЛ Скопје,Положил,,0.0
da6d5f15820635f4f4b5bc2ff7fe66a726b17e2bde45e936a207e5b028592a0d,АР-ДИ,Не положил,male,0.97
285b2c02e87a0f52f063b18b60fedef484823a0d03710f49e013ef3686cf4726,Ас-Коко,Не положил,male,1.0
2a895648167b5637be739fc231e447b87a7b516cd5743ec150fbedb30eca4f4e,Деива Обука 2001,Не положил,male,1.0
315cde21fdadd7edcdd62914045e7a77f574f58b960009171edc7be18d937f68,Идол,Не положил,,0.0
ba227b1ee334d54218446deb9cff459164e12f0ec940f9fdd8e93731a16227e8,Виза,Не положил,female,1.0
b08188541569bd632dc84027211c162bfbd87b6701daf888c0175954054384cf,Зелен Сигнал,Положил,female,1.0
84b1fce93f5eb7195691e9b04d2ee997f245e8a83573eb74ac692c40b39d97e4,Мартин,Положил,,0.0
053fdefcfc59194f367757f19be8ce67586692030d3d4e4230418ca7ef5a50f9,АСУЦ Боро Петрушевски,Не положил,female,0.99
bba1f779a1f765f1bc9e6458f04a08002758314f9e2f9cd34083f0d73a2bea5b,Идол,Не положил,,0.0
5e170892660b03e3884a017fdbad949f51cf38e4e374887780eec05dd882c711,Деива Обука 2001,Не положил,male,0.85
b3e4243169851e93b2da8311ccae067e534c01c50ad8326dd43cb7fc15583551,Софи-Скул,Не положил,male,1.0
1022ed2104dcb33666f050b1134d7848890fa4bf2fca6716628fa283ab8b78c0,Кекец-О,Не положил,female,0.99
9d410fba41c4a66192e74a3173ac1e0eb5b74021a3a78ddadc504b33d5eddbbd,Софи-Скул,Положил,male,0.9
6a200f47c7044cd4ec92d3fbcf0d3aa9ce0c32c7f67100a591c04561ae796c04,Зелен Сигнал,Положил,female,0.98
1db6d777099a1da97ebe7a5d16983f63a5c48de2726a4ff80f22e9a1e7fee9b1,АСХ Хирда,Не положил,male,0.96
5696c2d3d80cc5682a52add7a9af3a67128ab23558ceaf66fe57f116918ac223,М 22 Маријана 2015,Не положил,male,1.0
dc199e2a1aa246977afdebe1d95dbfbbe57fc75c9f37367785a26d7c17134cfb,Болана ком,Не положил,male,0.95
dc9948d7522202a989a730276502bfafd2e4d9dc896b3a839977724b89c4e283,Зебра АБЦ Дооел,Положил,male,0.97
d4c14d7642a46ca18b07b8b0c027c2da8bb04cd588167276bc4cd3b5042415db,Шкорпион С 2014,Не положил,male,0.88
0796c817ca08f31d5d87466a588e689a5212affd95168cd713f03573d02468ba,АР-ДИ,Не положил,,0.0
0e02890cf229d98a990cffb3dcb30cb0f659577896a12b25fbeca1fcdae39d2b,Европски Возач ДООЕЛ Скопје,Не положил,male,1.0
21ba64eab7432d8a80c0e890219683853ccf8c6eaad1499f593a12a1bbfb7db5,Зелен Сигнал,Не положил,,0.0
7853ffc4555879a9b17296fb6a3b63dea68e98e82bf16118c027e58d3dbe4adb,Емилија,Положил,male,0.97
6529953424922bd997510a036baf8540b694ea2bb7114ced3322068e4fbec009,АСХ Хирда,Не положил,female,0.93
9b162fbcefa324fc4ece215419b0c0c2c8784a4125d5737975697d5854a37a40,Ива Обука,Не положил,male,0.91
8f5580b9b2a3b3c156295375d53b9dd9ae1daf84ad2be379a635121ff4ffd5db,Бене Трејд 53,Не положил,male,1.0
9d4aa0f7072b372b9d9bb026f74f7031cb4d6529f27294ee706db28a3e4b67f3,Алфа 2018,Не положил,male,0.98
a781883489fa54709d0d06a697ffb60d16a6889aa646861b7bed5b531532ff4a,АСХ Хирда,Не положил,,0.0
998abbf6fa3e153e8fe7bfc1efaa6deb6e9d9b321ccb3b3d3423b422e68dc898,Мобилити плус,Не положил,,0.0
af5d102593128f8696e22eb5350baa455b886945e65e13bd6274ca4886f96a91,АР-ДИ,Положил,,0.0
bdfe03bcbdd7d05f145499a281731b2bd5f366fc0461fe66c23c1c53cf97b35b,Зелен Сигнал,Не положил,,0.0
cac65606c8b6b99ef8eed7728eff96c8b3e8c2b4836a93d9ec90a14e5cbe0b6c,М22 М22 Дооел,Не положил,,0.0
aa548c42c1c26611c108e5440e0dbfea20c1c69e9621427eb95a02b2e3ff8c8a,Идол,Не положил,,0.0
faff7132f0f3df196e49195e0179eee3e82af7818d00ff43701172d6b82a2fba,АР-ДИ,Не положил,female,0.99
ee086abc5556b58e32336e2f0d8dfe7a8f3b0dca2d0de096a5894d3ef0eeb5d7,СМАРТ,Не положил,,0.0
bdf3892f5efd3ec16c34b6683cfca7bbf0cafd43dee0178f86723f8c6cd46ed3,Панда-ЛТД,Не положил,male,1.0
b06ebb0813836cc4d391a145a7580551fe97fcb8d54a2637384e80234a32a1a6,АР-ДИ,Не положил,,0.0
78361c5d70f60d52fca759d140aec98d804061b26623f93b70edb3270c3e80bb,АР-ДИ,Не положил,male,0.94
053fac3d7ecdb78bb80dfdd062e749e4f4429b6df0fe9d6695a2285d5794d51a,Шкорпион,Не положил,male,0.95
1b350cad93cc34a375c8881cfe6b829b73af717518fd5163262c063b6a727a5c,АСХ Хирда,Не положил,,0.0
71118a9dfea1f85b4763257b3e0796d0bc485e76be1e4fcd2f2168e4a2f14c3f,Арт,Не положил,,0.0
35bfdc7bd3ef3545a46322e40f87b72121ad4b34914f312a2f28deedce4bc64e,Брм брм Л,Не положил,male,1.0
0b30dc0fbbcf27c27091db038b1ba3f823ce50155dec896fe2b619b21af40582,Емилија,Не положил,female,0.89
5369b224ca3f5eeb650e6312e7d809cb77531bb53627f4ce5024faba61052709,Алфа 2018,Не положил,,0.0
bbba3b4b575a55d34f87e1ea0844cec7bc7fc68be716979350f1c8dff9abd19a,Бобием,Не положил,,0.0
da11d646e68615487c9a89dc38618d147c278c45cc13c5d34c246dfc786a5bb3,М22 М22 Дооел,Не положил,,0.0
