"Име, име на родител и презиме",Автошкола,Резултат
377ea564e2fea7f1f0e8775486381f7d56ce2e932a9f503998c6a08fe636a616,Ива Обука,Положил
b780c9a3153972881096885ee658f337c4d54c590b6b30fa9a77db54c9025caa,Арт,Не положил
2f43320eda7f6496458f82b3e830f61b3b9417573ed9b8fd2251a77d9e368a30,Болана ком,Положил
3b72db5ef006c7686902d7841ca22d4b016ee715e2603d9fd8c5a31aee2b5a1b,АМСМ Услуги,Положил
61e854b73f53f6971656fab8b5f2c0f0e80e522c9df0abccf39968db0c640466,Мартин,Положил
1b8d969839936c2e938f686a2e013c3b7525639aa3c5a87537f1dcc5c17fe7e1,АР-ДИ,Не положил
70c60a0a7a674daa748eddbf6052e0acc8f635e3acfb2453f056d286af63ff05,Мобилити,Не положил
a8f0e18d756c99eff635d64781444faf0d6c7564f4b07b6876d7e821914003d6,Деива Обука 2001,Положил
e3b777436b54aa990742d72cf603b00eb60ca78efbaff07dfc4f7c1e0ba54f4b,Тримоски,Положил
ba731e0ddcd45d1e8b3033cc6ee710c9f99453866fe2acc7f6cd31b7ad5ce105,Софи-Скул,Не положил
4b8b440231ad8f2f655228a222f2520ef5805607b4ba309e20fa98da1b2ed1e2,Зебра АБЦ Дооел,Положил
4b70a904985e9f3dfd7b5095800acbb77450aba0ed70397cd385860d50fd5872,Брм брм Л,Положил
05e8b874f958b90824e6afcd45b0b8087b49225cff5a0d0e552823e7916260d3,Шкорпион,Положил
e047f8c635e6b20daf0711b4700b5c247afb7140b17eb3943c74242699870453,АР-ДИ,Положил
fe9bbd0bd7217aed55f5b6642d839b790ffd9767c5fbb925a0ad01e888aed84f,Беко Бс Дооел,Не положил
886c801f796ef2f4fa8db8c4514fef362aa19ee8457f2370263894c1cd92a894,Мартин,Положил
8430e30ba9d7a5626e9b3d3ce55ecdb7608dec9d4c3cd504c4bb2dc6af1292dd,Емилија,Не положил
226b87cfd09b128630874933153c73f126a60383cfda9c883f07d7fbf73c9c29,Брм брм Л,Положил
846b0c539daaed920b34c1fdf706f9c59e0ac17369b7e3d6140fee03283c64c8,Идол,Положил
f2bcb355660dd4b53ac190fbb187f215fe6a6c863b784419f3683c60081723ae,Ива Обука,Положил
