"Име, име на родител и презиме",Автошкола,Резултат
eca43715bf1c3f573bdc33682534714b0b5473913d94160ed847bbd17238c68f,АСУЦ Боро Петрушевски,Положил
0aa0a7b28bc6ca32a1d03cbaf3dd5519e7a908bf97a4c32f10aa5ed068d68595,М22 М22 Дооел,Положил
55ff0dc8ab512c2216116e9d90785ffb4223f679f7cf62ce91b9ade2974203dd,Деива Обука 2001,Не положил
d988b95a33a7ecb645ffb5892eb0e094e298d16a3dc6b04f0919069c86c747f4,Шкорпион Едукација,Положил
1a2ae498a9c490e8c6a8ecfcf917e1b46f17f308df2a062ed85da02af7d3267f,Елита дривинг,Не положил
826b7704c2e3c2787173f53da4ba574261afd090ce575b269fad0a4c018d35cf,СМАРТ,Положил
018eeb25c2e0d5effbd13f116704738d1f9184df6d02a5b807678d1673b98a79,Ива Обука,Положил
7b429dda0966aefc6f82ef9eefc773b72d204737753544a5268fe9722373bcc9,Банкина,Не положил
61d9f6a890d305c9c49e262d086d806779a66c69e1546c6a4f09395b8f4e2db4,М22 М22 Дооел,Положил
e410b3a1a65b1c8bea6d653c683b2d14c765bab6429c40e4f7f3f57594e58f57,Арт,Положил
176e7e07d86aa16e6a22b176cb402854e04f05d1ca02c1d6e37568fb14331528,АСУЦ Боро Петрушевски,Положил
cbb67b2b259650139c89d60674fe48a89c2a8593b2c8ea6c3cd6b7fab3594b2b,Бобием,Положил
4d8685f0e2d1932de1d1e579c3f48b8652c098aae91aea85e8028c1338a0ff06,Шкорпион С 2014,Положил
7affa520a0c628fb74399cc5e38dba1cef2d93bfceeb0338426bd7f177564335,Шкорпион,Положил
16e3bfa8c1da4e8e3642d755183105f4dfee7cf60345136d82c729853a8ad6f3,АВТОМАК Гоце,Положил
e82d3c8a441c1bf4f178ed8182e7ca068e2aaf6c91d02cc3c12471bc301aa271,АР-ДИ,Не положил
043d2f75123ef3771fd825737a03bd14390ae07763669138cd60e7827c109298,Панда-ЛТД,Положил
3c224cfbabd7277b291d81419461cafb30214d0fa637ba65a5115c4164e36ef6,Ел Хилал - Јуниор,Не положил
22b9c027c163242ab2d6b5fdcc8a69068c135212d3f5bacf8ce0b79dfa6a2be6,Ел Хилал - Јуниор,Положил
e0480a1be9da2a3d689e7bf4d4c5548a957b1be70150fdd36609704e15055ac6,Шкорпион Едукација,Положил
27c8449c94a21f75de1d19f959fac571b8cb8382199bd57cf06dc0a36bba735c,Елита дривинг,Не положил
f86e753e5c6c97d3f2d97e7d2c0fc80e909b8b53f1b8ae4e9c391e253fc51eb2,АСУЦ Боро Петрушевски,Положил
d63dd6faa226d64fc4463ea5021ac991570dca55faa412de1ef5fff4ce1abd2f,Бобием,Положил
a4419756f52f50edae4f2c88885553278081424324fcad956b694ec97371546d,Ас-Коко,Положил
07bff95925e97d94f0b4a4871a4769e7fd21e4c1b0316bf44886c58fa9d49aa8,Болана ком,Не положил
9e79384a14e61d2b8e250410b539cc10d9c739ba9ab3e5600d456f090e6b6e79,Кекец-О,Положил
