"Име, име на родител и презиме",Автошкола,Резултат
e9d26f53d6409df29433a6d2751a30de41d52535d886c3291b918dc29f329c0e,Емилија,Положил
3f6a46d0f17289947a5a89d02ba9fc6f9b748ca5c0f7b2c4b63e3c0607ccbfca,АСХ Хирда,Положил
8da2492ae3cdb824b6084011a7831160e039172d10b65ce786c708d72dcd0c56,Шкорпион,Не положил
a8b65e70e10988f707050738beefe4541bfcf8c618b7a4b055d0f0037f55876a,Тримоски,Не положил
8d9fc6a00045fa14f2d0f2403432358bd7bce727a764898e7cf77a2599f30f60,Ива Обука,Положил
724a1552ec182d90680478b287e3d2797b3e47fd1f3738052e4e62a5c808442e,Зелен Сигнал,Положил
f4bb5fd84442475f1782876e6ba35f89630d30996477567de3364310429686e9,Ива Обука,Положил
e8e9713b1f0bc09559482285df4b68d6175ffb032d8d397e1c883a7c6ba9786c,Зелен Сигнал,Положил
b8d1d9afb1d1fa4ab9416daaf99cbfb2cae54e2b6956b3526b7825dd1cac0b15,Идол,Не положил
f3a965341dff9903580c221c84b57211065f76122d706259d0b7939ace9b19f0,Беко Бс Дооел,Положил
5ef2750799c3dbf3bb7217aa2fd465b26c151b8c4d7583f4fd1864e9dad70d34,Зелен Сигнал,Положил
51a4b768dc9067eb083083782e434862faffcb3e3272c8f79bb21c860a3a63bd,Алфа 2018,Не положил
9f1fa6cb33bb4f7d63e1e9b5142c10618e3ef41a8021b0d72de599d268417ff8,Идол,Положил
53d12cfeeabcaaddbffbb5311a585cb108ad59fd636b3b75eb629d84ed8e28b6,Ас-Коко,Положил
3a4aa4255a5aeea7975cb01d3e908c7a8382acf8f9358f7a1f560a956471cc32,Шкорпион С 2014,Положил
8f668d77a91fcaf75b6aa5e841486900e1ffc65adcb48d5c6f46d45031cd61bf,Ива Обука,Не положил
708b50725d42b021ca2b57f190ad419842ca73ba554d809e56ab3c769ce6481f,АВТОМАК Гоце,Не положил
ef5fc85b9865ce15053e5c186fe146f7efb3ffb9259c386f712bcbc51659ad48,Зелен Сигнал,Не положил
4f69d68b49d2aeb4a99345cc7b00fb681f1afc832634213930092633b84efb02,Ива Обука,Положил
051a6c1ac3f792123f0b8025fa4b4dcd604a2be95e888698a3c00b78a18ee2e4,Зелен Сигнал,Положил
c4334e09636b3bd4bce80e1b376519a302c9fa345f259445e797448fd7c945d7,Зебра АБЦ Дооел,Не положил
7367ff872e13b9370d2769d760bf76e91b0abafc37f3a5e4b841f94344cf5eb5,Ас-Коко,Не положил
f48277c921c437a824bc3849100149a74b61c5c43c8608e07b789ddebfb12b24,Мартин,Положил
8a6ed5bd157aa6c9b3a4a379d8893eb2d7d517afd288239641a011b7ae598ed0,Драјв Скул,Положил
5bb9ec676f01aca1259ef9f2d195240ba56139372633451ee731495ab0f879c9,Алфа 2018,Положил
3ef0bde0bfc3ee6d23a2fd0a67b967fa74097840cb100043a7ee8120cdc2e7e6,Идол,Положил
e1afec2465b28b2c062c2aca4d3e653df6880de2fd3fb6db1e6db69f9c91d572,Шкорпион,Не положил
9094bd72d3709e6d2937b152c89de7756885144b7a03be3d6233c48378d0074d,Зелен Сигнал,Не положил
9649a439629a0fa89f9872d0f4845bcb2802942d98bc9184603d1998f6fb2e20,СМАРТ,Положил
7bdc7c844a3a6e055453dd85ef2f26638cd45bf85504ceb45ac1a90eeebe4753,Алфа 2018,Положил
da8a3c04348eee9f713b0a7f4e4d77ac1f68868f253a848ee3e7967b1f743312,СМАРТ,Не положил
91548240ff1b33e85b2e20027bcbad9cb8e10e4362d3a9b31cf1cb82b9e5c88c,СМАРТ,Положил
c97b8c269f4f0fbf105b1f2a4630da53354cbcdf372ea12277f2d7b5f284d46f,Елита дривинг,Не положил
4f466cee5f40c42ae122304f9c682359a1444d022171f595ba6b8f5ba9335f0a,Ива Обука,Положил
30841cf7466cc1e314128ae4fe567f650268d19a9cde5f3273f13a282fa8539b,Беко Бс Дооел,Не положил
2d5b0442ca90b607c4aaadea2fdb4a1356dd89e6d6c9a227db6ddb2755bf5c71,Бобием,Положил
ebe4787cbb7be22298908fd90fa12c06c60df746664dfd5b261a630e0e378f1b,Мобилити Плус,Положил
a5d30467b37a3dd78c8d5c726a58b440b79ff0e651b0ddc04c50893ddac16b86,Арт,Положил
8dbac6182e2c268c676d78ee45164cf9327e4bd9eac477c4197548c08a471b74,Зелен Сигнал,Положил
4d65b830eb87856c93c828b249d39f35ce145ac41cb2f91da60b36ee83288bf2,Ива Обука,Положил
30e0fc9941057d3f06801ab904eb4c4c9ed7674f504e30002b079104a8fc00c4,АР-ДИ,Не положил
2b1ef63a0df16f26b381c838260b0430aac31a817826532d9565947c5f4b01cf,Бобием,Не положил
a13dd91e870377ec1d774db436ad54bbdff83fa959f9480b3e786cf712f57614,АР-ДИ,Положил
80500bcbf96ad7ed9fe51dff2ff4fa127807ff3ef4d2cc27cbf854e65d5bdf86,АСУЦ Боро Петрушевски,Не се појавил
c8e0446ab43681cd5c71e7271ac1dab53644d67d334c01b480d4ff3050d748d8,Зебра АБЦ Дооел,Положил
7475c48cd80589c2aa18ee7249e22bc6d0ec81bd7a17e3db60bd191353c646e3,Ива Обука,Не положил
4e3dcb82a1d230266ff7adac9c8fb2cd1d14705fe83f75a1c95994ce58c93b19,Идол,Положил
e15179c324d5b2c0d712a15c06c8fb2f3784e689b1b0c9955b902176f23dafae,Болана ком,Положил
e7c4169304bd8f59576aaf0f73450c13c76f7f9d6e7f044e07512025ee392f62,Бене Трејд 53,Положил
aa0a5ea3788f24acc582518d525539a6648e58436ec93ba8fae889958860102c,Мобилити Плус,Положил
6a26a35ab5b36abbe4df17a4d34f2dd7a75e6ca58189aa66fae8250cbd4c4765,Бене Трејд 53,Не положил
21db0d371eff4b7e3f79faff90af06f7182f24b16fb3ffc223b91f50d053e35a,Ас-Коко,Положил
44dfe40b6694b9e1fe067e11936f7c2c422a51001b8572090613b651777f7310,Ива Обука,Положил
b797e802ce99c3a8a4a9a744e95f4a5c582fe3202a53f253b66ac65e29f165e6,Зелен Сигнал,Не положил
