"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
940055ff0789cca14d94ebd5d1d3ccf9e978dfe431acaba81228afd010ce17ad,Зебра АБЦ Дооел,Положил,male,0.99
53d6d11e75ee95512bfba1a053438abf4990942720f38ad119ce8389d6fb4229,Шкорпион Едукација,Положил,male,0.95
c8905095c2556f577a0dc0458388a2fcfb1d9ba2640455fc3958cfeb50917bcd,Ива Обука,Положил,male,1.0
d7921585347f7a25e74ee44af0426298fe70c995c9acd410b0af55742ad1c385,СМАРТ,Положил,female,1.0
97794022850f5c10de8337de5368c8e2ebcb4b8c28bdfaf5e1ebea0083d4ffc9,Ада Скул,Положил,female,1.0
689fab624d853b2659126ca863c5c792610141a036682a060a05eba2d13a7345,Софи-Скул,Положил,female,1.0
6f37ea78f35a7446d22b48bbec6cfca87d29e31de10d52ba1ee26c0761842267,Деива Обука 2001,Положил,male,1.0
29f67333490e8ca38fca0fa39c03b85b0765a4bc5cfba48d5193d34c47cabd05,АСХ Хирда,Положил,male,0.99
9eb22fa9c7526fd743a8cc16df92d26a71d03fa2769db5d3042c4173eebaad68,Зебра АБЦ Дооел,Положил,male,0.98
b0adb08d0ace9ec9c232d4f13266da78181a63dfa288c21a225692f9304325fa,СМАРТ,Не положил,female,0.95
30ecfb8c53ff4784c8e43c4080da1312bc4455aed249533e01be10b2a88b5165,Зелен Сигнал,Не положил,,0.0
5b81f09c3839c6e8e4e4e60ccc63eca6ea1935fd9a516c93cc710ed285184ab0,Ас-Коко,Положил,male,1.0
de5f1a9aaef4b2091d3ac0e1eb626746c3524acfd4b7ff2fb95038c55e90a078,Брм брм Л,Положил,,0.0
5c1a43d9984111719549643fe1b94d84bd2b55dd1723ed0e39824937a0b15558,Идол,Положил,male,1.0
34be9f39aff1c808c4bbd40f8dc26bfd937ce3dc11bd1328c2884a011d292603,Фокус,Положил,female,1.0
8bbec3aa0bfa8b7171b80ccc2af0b745dc36537875b34f52e8b368951a89dcdf,Ива Обука,Положил,,0.0
b40ea20c1a144bca03c8ef72166399e061fb9f47094c03cdca151a77a18f7455,Болана ком,Не положил,female,0.9
5df377d367def6d1f8191c53613bd87d2e6867271d4b15442908a2938794fcd3,Драјв Скул,Не положил,,0.0
a3c02c505dffdac3fa358f88e195daf80fafea0b238bf1ec435eba81706573e7,Мобилити Плус,Положил,,0.0
e72c88bea4555d1f55af726b582364b44b10a064c06c8afdbbb84e57a3d01d76,Идол,Положил,male,0.95
13dae723ee41ca4070275b94b0346ddb357507c4b6c45f65714417727a41a982,Ива Обука,Положил,,0.0
03c7d49326bb0db7363474098a82d5a7b77c3f95036cacadfe4d6c7e97eedd0c,Мартин,Положил,,0.0
865e63ccadad532c82e7d5e0a5b345beca3a1414b7ae1e080a64c0fbc1a18165,АСХ Хирда,Положил,female,0.99
b3180608d75bf5899ca74a8d41183a08728ae52dff23f6644e5f5b5b411bafab,АСХ Хирда,Положил,,0.0
af6efd2e20f7f1612d62b5eb485f2f351a727ff46478aa239083d73e87b8b158,Тримоски,Не положил,female,1.0
ed31213a2523ebb8a2e3bb4705f00e9235bb9a927f3817d21d6fdb590dcccdd5,АСХ Хирда,Положил,,0.0
9f8e8180e5d7472c3c55df978927d157f0f953ed6363c507f779dec8f4c85fb9,Арт,Положил,male,0.87
e9e78e0ab52d4d6ed2e30058a0470639d1b4321f006724ec0e8f5d0689e4f0d6,Ива Обука,Положил,female,0.99
3e8e677d496b2b41ebe1da71b21523e6dea7001aa313a92527d9f02b407cb17d,Бене Трејд 53,Положил,,0.0
dc898a2ca304d176dbf7643875697e43767a1b61dd375f028a1dbfc1919b155e,Идол,Положил,,0.0
d566bcbde9eea4c2369693884936bda62734e14469c1724bb197295870120c3a,Арт,Положил,,0.0
5f9f2d69cef9b802de261c0da7eb2e91fbb3b3a8db46b26547c84e79481877f8,Зебра АБЦ Дооел,Положил,,0.0
993df5cfdabd3af6fb15c1560a478c2860a380fb5fe3b59685e812bd2b362f80,Ива Обука,Положил,male,0.98
5cdc168f3e682049b86ba930efb76b704a2c1383a65d460aac35bb0882c784c0,Зебра АБЦ Дооел,Положил,,0.0
c4437d2e437a8c03b13c0ea932e374d1139c6044cbf49dba30c6708ab1d1da5f,Арт,Не положил,,0.0
