"Име, име на родител и презиме",Автошкола,Резултат
51c755850dcc921dc854ef838d0c3113ccc670c12b085017ecadfcf78dec79a6,Ас-Коко,Не положил
0524666c1dac758605710b1a94ca68646f60d9d2d066ca607dfa772f4176fd6f,Тримоски,Положил
686386ded7452d59f895b9b0493ed0b8aa559000b46e8506c12c1cc4a4e971b7,АСХ Хирда,Положил
ae7c54a07de506fef59fa1579530c57809f310eafd8cd9286ae4ad153dd4de6b,Арт,Не положил
c3a8cbf225d9c42a0aa77855b56c560830760955a41c2afaaa1bb6e867f5119c,АСХ Хирда,Положил
6631f9c400a29d4fbe56e86162e2bd8be14e7f2bb91b60ec1f55b29dd09b7e31,Мобилити Плус,Не положил
e2f2791f8e60de745466b54416f0aa8d305a000c7001e8c5a28505ec1578c0b4,Бобием,Не положил
0e0a5c5f3a33bf49a2c5301ba7beb7825ba0bf28e86ede2ef9eb9abebd08a93d,Кекец-О,Не се појавил
2a6049ce4990946e7e1bf837b196bf091aa083c6d2d01dbf420e1089c9d0ff50,Шкорпион,Положил
dbe30c820b46adab3dc251a85f374cc24c2739c05c4f1adb690d315bec327b00,Виза,Положил
fbf0cfa6c3f5929a31fba74eb2eb745e6f6e2f911b33fc0de4e4653ac90cafed,Беко Бс Дооел,Не положил
3c1aa89aae7d4b4ac59c20122329ecc86b58a8e6d2bf37ce33285110cd80a889,Елита дривинг,Положил
d7f1a8d1ad884c6096e91f88638df013618ccb1e497b71946793b37dca618e82,АСХ Хирда,Не положил
9f4c618a2d36be4a4aeba4a6d4baad273671cca46c5365235560e28fb72da67c,АР-ДИ,Не положил
3ac5063fdb2e25bc53a9c1fd4eecc228fc02985b24a20269c2a53a34287e7132,Арт,Положил
76edebdbfea3f28b166b094fe4efdaebe174482512da8c24ef168b8ebbbac6ef,Арт,Положил
a3e177fb11d736f6391b0c3fda4962c3ef42c7837ebd691fe693f626340989f8,АР-ДИ,Положил
c1912c4ec376ddda857ee70a9d7f4f1d75cd5f6826db482c6503929444b06be5,АСХ Хирда,Не положил
f4480d4dfb0a75e787d0f68cb07918d2bea4bf0bdf421fe1997b99b026f8a0b5,Зебра АБЦ Дооел,Не положил
79b6cddd3d83747b367fd1906038f6bd5bc381ccb30d6c6cae2b1759955054e1,Бобием,Положил
