"Име, име на родител и презиме",Автошкола,Резултат
87cc9c5ebb6698a9110e6b279fb430ec15570e4c18713b2337d7d0e9b35df35e,АР-ДИ,Положил
2fa044935c42a2a9b3538d4d7120bbfb9f0c1ace036e4efbdf94c3c9e9c91478,М - Драјв,Положил
b3f537e6325fcb5e21ae4e8b6f143806abd2f0732c2211cd3beddafb1e810f67,Софи-Скул,Положил
0c644675007b21932bdd8681f464c08e3a34a3d93062b18587698a95f5de9b4c,Кекец-О,Положил
dae8d7b4d1461580a8fef6ec74fac10737bb44f25f9198c4e843a6f3bd74bcf9,Ел Хилал - Јуниор,Положил
66f61f212f2cfceaad3676ce3cc8035a99eb3776266b2f0fbc5ab8e8c584438d,Виза,Не положил
e59231eecf17ee924af9135aca0e56bc239a17dd73babf6908cf4aa2f3c0e8e9,Арт,Не положил
a93d920acc0f817366c2242c6c0ed3eea033bd5c16a8ef94b1fed92960d99f5f,Зелен Сигнал,Не положил
f4afa9a926b32d274b185cf9b4ff067dbe6ca62b7b2d3521ccbaace899301fcd,Алфа 2018,Положил
f789ca76c784c8bd94ba6dee3a97d74771ad59ae04c8b4a75987411f04fa0bcb,Европски Возач ДООЕЛ Скопје,Не положил
b43c6db5ae92731a0cd9bf36605869629b8503b46d89b8616f4fc61036793fc6,Шкорпион Обука,Положил
0c265d0ea3e5b8b7e932888b638a17a6599369bc9cd05042ff7a13e7d07782da,Зелен Сигнал,Не положил
a6bc25cb33918a37da99af91235ca6c878ef7731aa7ea2c5b8bff9b60bcb63b9,АСУЦ Боро Петрушевски,Положил
272c6943e1d6c4d4364529e04d96c3f335a8a61b7e5d99a2977bc0f5eb751fd7,Идол,Положил
e57ae32e39ee84d361b729a31015afd1bd21d1c29db1f6fb45a127b330da62ed,Виза,Положил
7916f81830ed95ac47add98cfef2bf4ce0ac3bd7de2001a89d8e7fa21c9c788b,Зебра АБЦ Дооел,Положил
b4a8a20ef0dab6d7e10c4b5c1fd7a62c2b119cf442e8b8172a77ee7c4f1ec9eb,Шкорпион,Положил
e047f8c635e6b20daf0711b4700b5c247afb7140b17eb3943c74242699870453,АР-ДИ,Не положил
fdba9c6846ca381c5e4c2fa5492afd66ea982d231c0066dd74b619031804479c,Ас-Коко,Положил
5d5f495586b60204caeb01be7961b07e56b08ecd8421beca22623cf590908e83,Мобилити плус,Положил
