"Име, име на родител и презиме",Автошкола,Резултат
2203b900fd10ace503b651b6008a5e0eb00ead0fd1bbd08e3083736f580637de,Шкорпион С 2014,Не положил
690548f75e15685fbc2dd193693549d357b45b78ea6cc654ebf37e675b2f18f9,АСХ Хирда,Положил
531df206fd61478385bacade6c4afafc8f779df3e4c66b2cda9592b1eb0b813c,Драјв Скул,Положил
852b754c1cf0fa03c7cc033cbf962902bfeee6c7431529364406849fcd84e752,Тримоски,Не положил
8e17bb7ce2b18b9897f5535df91bb77fc8ce89bcb13577719633a4556b0b4842,Шкорпион Обука,Не положил
82533217b3edda9ed73c30d9ac6906c7f8c946267c0ba122a7f2ebc181cc24fb,Мартин,Не положил
02f0c2b19eb66705b21703c97cccc75e5d5a32caa6f61e765e8f6d429f0e4bed,Идол,Не положил
938770b9cd82041bf298c4ee97bab31bb2804f2b47328e9d7bdd0d84c165ec1e,Беко Бс Дооел,Не положил
0434aef07f75b5d6d3b1a53fc657920eb602b629f13720bc79934b28ed87389b,АСХ Хирда,Не положил
1ef48583108beeb45a6d1c9d9055495c299a0ecd9ede8521d5172eaa106e1c7c,Софи-Скул,Не положил
f0149046540f64cd84a0825deb9ca2cda3e721e6beafa7d7c77ad7709c8f2322,Болана,Положил
722048f0a62814c87f5048e79e4c52f861b0c362eb0a303e73728645374fa8bc,Мартин,Не положил
a1654f0bf47818ee4de7f704de83bf8baeb82f28e2b80b163ded9cf5bc70a656,АР-ДИ,Не положил
fc6494439f24022bc9b1288eb7c8ed49503c315fa51dccd52fb29206a6e99772,Ас-Коко,Не положил
d5a69fcfc6cf85697e133cf40a0eeb934f86f2a6f6add3601a6c370f84094ee5,Кекец-О,Положил
04002071264241a9aec72368bbc0e3818d52812b6220ae7f4c7c78616f99203c,Мартин,Не положил
8bd410b10dc50370d1b89a24d1bab8777547fe4a45f0095adbfeda34b400ceab,АСУЦ Боро Петрушевски,Положил
186e295d761660f736be8fb154ae3df64bbc1b49b72cfb7997ae9a39a1160cf2,Беко Бс Дооел,Не положил
39f7b484dc92247092fa43f4f85d9d58658c1870f7d76021cd2dbc2465f0102b,Банкина,Не положил
901a734381f878070234bfbf0f803d8197327a42e2149a7aeff6e9acca28e78d,Мартин,Положил
e3468b1b9eb04938f3034e307208d4640d3023de6ddc4b2da16cb6f69ca009c8,АСХ Хирда,Не положил
8c6069f317ac5dba046eccdf2ab50b27b98c93e026dd8c53479564f97d43fbfc,Нико- феникс,Не положил
e1c7a6142c35c5e9ea3ea98aab63343c54cf082616bec51b00e4d271a5c13a71,Ел Хилал - Јуниор,Не положил
6eca1aa6078ea3a0037dc6af46837f7d0875df8e8bb893358081b73114aaacbc,Зелен Сигнал,Положил
03041875d8dfcf5ed094272296b0f56ce54dd5e61a3e158791a41e58ae1b4337,Алфа 2018,Не положил
5e2ff478f60d9d7cfbca353a5d701faf8764307f147bf5b4f46ed91d960bfa48,Тримоски,Не положил
81d24f74c1633194135af5b9adbd38a13c8df69ce9675fd8f03f42cc8ded9da9,Бобием,Не положил
da5ee4b247b9bafa5519a4be6ae83a481f89d1aecb4ebe176e10160d06b5b2c0,Алфа 2018,Не положил
e3437b7e2b8897006d14f77cbd20b3154754e824e1964d4407c4994a5a0a3a39,Кекец-О,Не положил
b2c79adf40e5bd9c8080a782bb79d98c9548de1b67b968cff786efeaef491758,Мартин,Не положил
f3e2273adc8e5f2c936e8403ba423992dcac8afa549a7509b2ae762e8f213061,Тримоски,Не положил
727ab15b9832918834baaea4479085e00a504ce46c7198d63f169edea8530bf1,Тримоски,Не положил
3a8c562ca5a24c28b8438c9edd283bfd993601b0a62d43348ec206a74f02b510,Софи-Скул,Положил
739d5c921dfee57a5949703c55af8985eee0593aaa084cd397d3d14188f0ec10,Емилија,Не положил
b4b5b85e357ecde3207f14645738fab87f16e090f4904d32a084e9ba82abd8b5,Идол,Не положил
7ffd86e181ff68f46a445977f01a1fbf2fac66a55ccf22554d6abfe4d5a27344,Шкорпион С 2014,Не положил
7289786a1edc5262e31013a14423a64ca5b84a492ba67e82ae1c68c4147962c2,Мартин,Положил
25932324db679544f87f5666e4cd4f5002e0f62730df5775bd5e4eb2036722b3,Мобилити Плус,Не положил
d8fbf4595efbf14333f7661b094b96fdfafdb96d294ee62498b55e5c58a917c4,Алфа 2018,Не положил
ff6a4051c03dbb3cf61de03f9589511eab50e83a387af033f046b11b3a90104f,Софи-Скул,Положил
d47c8405834e5dd48bd5a2daa933cb6715c56cdb06dd5f6a546b38e7c03a68f5,Ас-Коко,Не положил
9800798ab210b1a81c41627f56e77680760db803effa2f531c66b40f5d8a0683,АСХ Хирда,Не положил
486a304765f744c6a80ad4cf3b478fb9e9ad471d91f49a0580f175e6c9bb9525,Кекец-О,Не положил
4bb0c7fb35025e290087856c949af22e60884134d8e393fa02e46fc5f8c9a99c,Тримоски,Не положил
d1be0d1a7a73de16ff4faa398b99baff284d3fdb50978a08f9c7c48138fa245c,Идол,Положил
18b3491ec2719106cfc8c2908b474af669d0c5a734c22d2ac656620093a3a0fd,Кекец-О,Положил
0280a5aaf1a23bd2ee753179b546173fe5b1cd7f0b49342b167458b69cfe7f18,АСХ Хирда,Не положил
92bad215d7c7ec3683ac5c436bed97ff36f0961c2bc59d89c9da2f7937e1d5d6,Европски Возач ДООЕЛ Скопје,Не положил
a8ec70487da8eaf1dfc1954928ba534ba3b46b8ab91458081d09c1dcf66e15a5,Тримоски,Не положил
972798d80f9aa6cd8c6ce3dde5266c4b9241f71e29c6fea9e16d27e17865d84a,Арт,Положил
0a406956ab2ec7a4a41b8d5eba290e9ebf65088db24f0acde46c5ff5cab425c0,Деива Обука 2001,Не положил
fcb2cf01355c8661fad3e20649e519d5c7cbe9feba5f5f7db5027789ebc3ca33,СМАРТ,Не положил
2f64071d01867cd1df20b9ced41557a1faae315a5c7d292513d3216f2005ede4,Шкорпион Обука,Не положил
c590b98e52d13359cb0b7b8e8f6b7e0c428dab08da9b7bb5351a072601625b7e,Мобилити Плус,Не положил
9757e178f54f1b86155a74cbab4674fd9715dd14cb7a861e5f7b7374f6116c5d,АСХ Хирда,Не положил
17126dbc8f1022bcf34ea032690d351c6a108734a2e640ffaec90ab1cd31c721,Тримоски,Не положил
6ae8b2665dd1d02600c31207ce33422ff0b03c376cdcd934eab60e21552d8f91,Ива Обука,Не положил
4bd54d4e1f6916df2df3adbb57081b4ce692b5bb8d574e8a71f0ee82d60ed9ab,Ива Обука,Не положил
44e05ac777c059d45f4ca62bd9d3a019d4b66fbe93265842413c7d25be076c46,Ива Обука,Не положил
1b5c0a82fff26cd8077ff10a60bc91877dc5a57c0c33f16d680b3538162c1a08,АР-ДИ,Не положил
ad1789e6144d14e7eb9a21e0cd928ec465fa35ec625d93ac8f676b4403281b92,АР-ДИ,Не положил
c40c217e8c668ea040a801379a449d22feac89e89044087dbade1c98e44c529b,М 22 Маријана 2015,Не положил
ed3b8c2bdb33222dbb2fe1dfb4d3b561a125e685edc5b6d24292dcc1e703de6f,СМАРТ,Положил
4c8ab6b1fe56c416187e778fa59cdb5182fd4fc538a686e7276532548a153281,Тримоски,Положил
d9c07fdd1bcb65e02c135608d91d7c90a72ba315055e6c8193777826f2417feb,АСХ Хирда,Не положил
bf127cba7b05c48bea05dd65c917b04c398b7096e87f26347c8e9b2fcf2b9d69,АСХ Хирда,Не положил
5cae0f7ad1963c26ad774c856cfed67afe41fb7cefc61617c6843bc047960b62,Мобилити Плус,Не положил
4e7aeba60b73f6fb3169efe53d736126331ba89a6afd0a2ae92ea77dae59fe24,Шкорпион,Не положил
67c91b962ee9ddc0164f6d11b20d2bc6c2fb15506e0a6bd13cc239a2a7f8ea31,Шкорпион,Положил
e60ca5f64519c0ebe3f52595186d7ad4195dbf4921c8d7c84bfc1022c93668d1,Ива Обука,Не положил
abbb25cc782ce3b510d7b7e0a239e0b36e021f30585a88da264c332e535497d3,Болана ком,Положил
03367f4203ce12ce4275e7e716de3524b2ff9f9f57a3ffb1286457df86157afa,Банкина,Не положил
d09d5fa6d13c4b650c7e1adc05434dd30ae50a97d450fbf0bbef9575c3974ea5,Ива Обука,Не положил
a508482c567062a8f4ef5f17ece93ca34edbb72d76a15ac6425a239ddc0638be,Шкорпион,Не положил
3a898777c59290f9f981d4892daebd0d14eaba36feaf49d663812757a3c1e2b4,Шкорпион,Положил
cb51b03be55120d9501ce47965534c75a9b7c3367c8b58426de0468a227eb263,Алфа 2018,Не положил
5e2a3f45672e1e124052025dceb5a1fa700a050cfa7967535cd939d05b361d97,Ива Обука,Положил
c2772665bd7b83839ce36961d56bc5fe268428d3e2db74f1507d74e5ebaaa3e3,Алфа 2018,Не положил
dae84f65160c78ba62b3788d6dda640ee5ca77a9f40957d882d8eec09113158e,Тримоски,Не положил
