"Име, име на родител и презиме",Автошкола,Резултат
ac691e01af3ad3a69ad941100aa76339f65fc7060cbea1f990d4b49a42f5818a,АСХ Хирда,Положил
bdbe2afc6832ce69516b1fdc8800dbde6d0011630646d5c32b7b68fe57a97ad9,Максигнал,Положил
87d2481896b815ef01585fb6897fe91ba8c05b36860fcbf8d92a27f07ad2a202,Зелен Сигнал,Не положил
98081b237375f377d9f70c5598bbbb92dc8bad631a723f16b93227ba33a7e091,АР-ДИ,Положил
01ed6efdb71be730dfb2feb39004c35aa6b36524a56b3e185bdbfde7a78e426b,АСУЦ Боро Петрушевски,Положил
7ed6320d84ec53ac48f2469cda7bfbc5670190cdc45edf9eddfe14744b547b79,Ас-Коко,Не положил
165f635a50527e3ed1356adec0e2dd58b6169d757bf1ec5150e29e9b0fc959ac,АСХ Хирда,Положил
5d595bdcb85a7a4371fe6e5997c98e50658ceecc7d79ecbb432e26042d7cd297,АСХ Хирда,Положил
895d4782d9ae4252463118f31a411eddf71b27d0216fc2bbd53bf6e1e2c7b28c,Шкорпион,Положил
d1d762453893c4dcb70ea2d85993373ea911530f3aa57fbc2f645b02a2bb7467,Мартин,Положил
2f4081f15aaad88063c85e174ff5be3dba7802949b84a6c05c64b896f3a77456,АР-ДИ,Положил
023e68164c5265f9d1888882edf95ddcbed249da28d5aa87798535dcc4d056d3,Ива Обука,Положил
44159f6257210ec8cb10c7de6b8b5b28d11ada27893f999ddb1aec2dacf26b8b,Арт,Не положил
b8ca1af518c52e7ea0d7e649ae19a54847adf17e3f663b8d9ef3bd88971b4ecc,АСХ Хирда,Не положил
c7330693106c5e61226785eda04ad8a19cae6db8f6856ad165dd060355c64198,Ива Обука,Не положил
5b15cb9e8b1c18f9524a80f979b69ca1d2c90f662a9056570d6951e314fb4c39,Европски Возач ДООЕЛ Скопје,Положил
863a4243400c1d48126551abba4703643af5d2307f4f30701d157f45e08409b3,АСХ Хирда,Положил
347e4298d4760107c964d55094a5f5e493b09a21ca7ca7fc519824e3258200b2,Шкорпион,Не положил
526cd8c432b8a6a0b47dc832c3e706b532b3ee51c181d0580cb2664153d21550,Драјв Скул,Не положил
830f1be0d95fa168e99e2812e4797577408aec174d446c9db128cb6a294a88a1,Ас-Коко,Положил
649a1319237c36fb6c40e87b991b63902032b4b7c7aa0234e3be89449db3b925,Арт,Не положил
0eaa6409fb0150e7ed4e357ca059c1aee93e79d71961b3b5ec16ec520b888ff7,Болана ком,Положил
2546db39f0e77c131e0cbf5f9c39bc6d4cf89f1052e8caf68a9e3ca55040e45e,Ива Обука,Положил
6f3a1edfbc0c44a119ba52087db893627ffc40e2c0614505784319f59e94fed3,Ива Обука,Положил
15f97b5e7861995cfc7e67fe623e2ab35cd4b492be966c00b3aaa4928cea78fc,АСХ Хирда,Не положил
08889d07b1eb32f3126146343fe1319ca26fedf76f797712e457031735baaa61,Ива Обука,Положил
7e64b7d43d20a8d6b783297533a63d8a3799356d9d3ac98c38b28a56c500f122,Кекец-О,Не положил
8452175919c6178d0c15eca7015c3c5808cda81ae3411cd794033ec30ff5d19b,АСХ Хирда,Не положил
b7d85e36907231619032bdb3438aa03b716d00329f30fe2cc93f9dacc27d930d,Мартин,Положил
f9dda8a9f46e0dce902b1105c81e590283b1cd69ca716677ab3ded601d40273b,Беко Бс Дооел,Не положил
2c76414af6d03f9fa4811b7b6d1e1b60954b5bc7397f5be03adb1544c7a0a5dc,Мартин,Положил
406920fef2190581610dd89bc87ad3021674cbfae3bb2ac4df1481fedf91b365,Шкорпион,Положил
62ee73ea5106373e830ad4d6b0b6b3dc3039601cf1608a34bd26e327d226d343,Шкорпион,Положил
27c7fd1696b7d278d88733d63cfaec5a6cecf2afdd09339654660440ab11ef6e,Софи-Скул,Положил
abbb25cc782ce3b510d7b7e0a239e0b36e021f30585a88da264c332e535497d3,Болана ком,Положил
746bd89d55a1ebc834a4e94721d7e429ac941efe15ad80e60477b3641ead6713,Деива Обука 2001,Положил
e6cefc3a8728b0a808302ba66ebe8a74adece3582442c5bf4d5e44b3683a49db,Ас-Коко,Положил
224081e65e5e5d0c477f24aabce06566ae7a1ef78f80002ad8646a7d335c9ce0,Деива Обука 2001,Положил
ea76986a26c4eb0fe6f7201d75762b54672eb7d6c97dbed68044e48eef546a91,Ива Обука,Положил
8d3716923c9fa79e194598c28f57a9ee629c3ff066bd3606408b68208824ad02,Алфа 2018,Положил
e3603a8bac0b949500d522aeeca3a9585958500c658fc7bf0ac2ffed525abb5f,Идол,Положил
c5ca81bf2f3e35c1a82c400b21660ffb508ecef3305f96e2671813a9977234fa,Шкорпион Обука,Не положил
5fa50c07f491829c28983757f0be613417ca317facc80cfe5bf6f568f323bcb3,Тримоски,Не положил
538f6094358389a11dc4f60ca398e53a00509c2c5dfea7553226b08baaac3b55,СМАРТ,Не положил
644e386e1c499d919da4c85aa9f0ebba2da2f88570f6e96fa86f17ad92d6fb24,Тримоски,Не положил
e65995756140eb7e3d5a6d5b697817fc8881d2e6d0f28f38760eec573b3e5a4c,АСУЦ Боро Петрушевски,Положил
c6686cbd6fe1513270081aa560fe4616db8d0c42b7eb71bdf49200305a6e794b,СМАРТ,Не положил
d01c80786a4f2d0729e865b322c7639f167589968ec4ab86fb8ba8c3230bab91,Шкорпион С 2014,Положил
63dc786cffa21e5247b931ce796044abf6f58bf5e752eb193ab3d9f85627db10,СМАРТ,Не положил
11905685e75ec3d4d3fee1100e81a21f4fd165826e07185724537a23e8499345,Шкорпион С 2014,Положил
c8a7581c28aa8ef4fe89c69193222e49553defa6455e3bdefa2703321f59370b,СМАРТ,Положил
84d53e13e2ee732abd5fd20c4aaee1467614d53f15dfa75fa69232cad4ed1ccd,АСХ Хирда,Положил
770c1ca0dd28a3126a4b851460f7a1f5a78b0cdba190638e2062c6e675e98d9c,Ива Обука,Положил
59aa95d6cda21c367aabb453f558950c9e169d393e63c5b03dc76da0f74f86e4,Болана ком,Не положил
662fb7451813375912c7aed9458bec592b6e3d022dc6fca29bf609d4fe8462e3,Ас-Коко,Положил
9145ddec722190bbd135b93d2a0405d184c875a49f3e2d903067522ef21cc804,Шкорпион Обука,Положил
3faa91b1059e8d2ee2a821489a36e44de7084115371e25527bbf58ccad8b53c6,Тримоски,Положил
be4d5249e3e387ac6b68517d472b703728e614ec94fa9cd35bacdafa334339e4,Панда-ЛТД,Не положил
a565fc7ff2539e41303542b122e75efb8c48038b0bf4b5cf93dbb10e8f20dcac,Идол,Положил
571cbdc9920a0d06a0975295472c86b8f4e3e5091a080d4fa4c47201425ff3a6,АР-ДИ,Положил
7417859946992339e2a449bbdbeb0895dd313cceb06f7146d4364d47490d4da4,Беко Бс Дооел,Положил
f989d4ca0095bf82db12ad9fdfb545b58b303e667ce673fdd7c8343fe8f351d9,Брм брм Л,Не положил
0e49b1a1a2e0d1adafcc1a6125964d38124000a9c95d668f2d290cc37657699f,Идол,Не положил
114fb19edf61e2a1db0ca79a64ef9889182d693b69549b819fac17faaf90f5ba,Мартин,Положил
85c63ac29aabd91f1499b0d1e3ddef9e83a61a7d8915a40359fb38dea51c345e,Емилија,Положил
6bd2e8e542722fb933a4642468408b16579949a2f8875aa9360ba5e27053c947,Болана ком,Не положил
