"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
ee14d905e2efb530be116ed1d6bbe7be159ebeb2dd9bd7c4b10a81cd544bd1fc,Арт,Не положил,female,0.97
6ff2591d0ee2260d891240bc40ef585870798adb70910b0c35ff1c9030588ba4,Идол,Положил,male,0.98
5e0489bf40e4bb3d2f2b4b3d01223918e86acf814c6ee141eade2d1e5e43d05c,АСХ Хирда,Положил,male,0.98
3ea54e287bf355bf0a7ecfaea0da5ccd50c77be77bf635b393302fc70ac2567e,АСХ Хирда,Не положил,female,0.92
a493370ec03fc770e8515e1bb88732e2a2d16158b96355d38a4791c186d976c6,Шкорпион Едукација,Не положил,,0.0
aef6a05f49132b6d7fff3c88c410afb587d2e0d4689c8d9cef532b2e8c15ad39,Кекец-О,Положил,male,0.97
edc99120028e13f534811e0b9672bd92bb8a762cf37501ed810f081a25615cd5,АСУЦ Боро Петрушевски,Положил,male,0.91
a3a8d9960842b07f18da4df2b9ffb25652bcff9e6c0c5934c39ada832fbdec64,Зелен Сигнал,Положил,male,0.94
0e8f6b916dd24498b516e7a11fba35f56302372f657834246a57bf5db5936380,Зелен Сигнал,Не положил,male,0.97
cab91c5ef0ab82e265d848b02fa4e6e320f2d8e7fe2a2508a85ad508f4399d32,Зелен Сигнал,Положил,male,0.96
95dff2685a64c5338059e3ebf846677e511aa052a0fd2805b5ad382d6f8e4e35,Кекец-О,Положил,,0.0
daf75c6fe03c69eabc8a23bc2d3d7d75279008f29acdf0061e398eac72be0153,СМАРТ,Не положил,male,1.0
7de595e23fa642651a5cd32e3b8ce24f6c6a9f479250d942110e4e5c29accba4,Ел Хилал - Јуниор,Не положил,male,0.95
f7280535a21b51ec5d1b60dbbde248cfe4fa0ef2e60791727494a734e50ba145,Мобилити,Положил,male,0.99
d08bb7764cfe3a8b1516a37914dab74728587c5d5c076f5d2f661a933de852da,Мартин,Не положил,female,0.98
f0b9c848f901589cb956af99857fca9d1c0d710e5e5a8285850add6e3b8ab76f,Арт,Положил,female,0.95
e47c61f588f6e356144622bbefb44ca9342dcd7b03d7877cb51cad11ffb8b23b,Максигнал,Не положил,male,0.99
5060e290c3b7d5e161fbf3611e081b4d7264131ba55891d8eae4365a75a3f42e,Идол,Положил,,0.0
e71ef40d795c2c9a0912263a6ab2b1992fb397f2fbece954f4e0c22f393fa365,Панда-ЛТД,Не положил,,0.0
48a8cb171d9c5998cb82d71a4b3da14a3c4aac1fe0bb2dab13aa93132a491306,Бобием,Не положил,male,0.99
d1f8bdccb96e560d7403fafbf4d880c42b8e24d59882541e7f9cc8e36253e9b6,/,Положил,male,0.69
6aeccdba8f83c9a60d297458efb127ff4d9a59ff5e49da3e94e92b890120642c,АСХ Хирда,Положил,female,0.63
51658b5b8091e0d02b85c94fb5fea421157bbbc193f481a03677f2160d68f994,Мобилити плус,Положил,female,0.99
03df51a7a660aac89b419e4f91391d93399239d09fba961db2b21d9253ca10e2,Мартин,Не положил,female,0.99
860e4499b9ae52cc6f6cb8bf2083f52d00e5d83a66176182b55c9dbbaf2ea23e,Банкина,Положил,female,0.94
9e3933dbd755a1a0c86a03501e2a11aebd5f0c521d58352b4bf8e7b56133b26d,Шкорпион Обука,Положил,,0.0
5ed4ac3c606da3c6ac23036b576387ba72b069cbc96235ef4258b44812b98455,Зелен Сигнал,Положил,female,0.99
a37798043d06f63ebfc15940af645ff5b2a2e036a8664ca873baee69f0616c13,Кекец-О,Положил,female,0.61
2c5787fa98dd6480fdef477f608b872934fd12f774e529956b4139c959235095,АСХ Хирда,Положил,female,0.96
ba74dd15ac3c13ee8e1abe43f1605bb8a7dda6d0690c24216c5c4c881173cb3c,Арт,Положил,,0.0
2f7f402f53b9a75844d405369dfbef61c821f35331f2daed5e1deac5cbfc9c0d,Болана ком,Положил,female,1.0
69bb8a3c3ebc0039b4644850c8bd604bcd536b3db67c283fc1421c5648e10a04,Арт,Не положил,,0.0
e04e1cd65b5288dcbfd3a2a05cd63a77e3b1f5c4d22370124517d5a566bdeba5,М 22 Маријана 2015,Положил,male,0.97
3d2aa3bc8b9190a69198402bd51382761773e9ab131192c66574fabde07bb7e7,СМАРТ,Положил,male,0.99
68314fd8b75e6a5bf48699af724e57f7e7f34620b3641bd7a9072f55fbb75cb7,Безбедност,Не положил,female,0.99
d06b466abc6e169cc69b2851bdcc3fadabfa1777cfcf388b288408726cf75037,Софи-Скул,Не положил,female,0.98
4fe61a455f8e65d39d11543653c9f949d43d39340b0fcb003b3156be1ab8b190,АР-ДИ,Положил,male,0.86
a1bc3bd05845cdbda061474a0dceeb7e64168420f4432e301c65a787edb15500,Бобием,Положил,,0.0
dd92abc1c636f236b5a183e70e5ed5892a07fd468551c5ad679f8130f0da9ede,Мобилити,Положил,,0.0
6ca5b69b08178517f830cb61119320cf92971e80a27e3517381fce78689dd84a,Шкорпион С 2014,Не положил,,0.0
ccbcf73b67d78595650f18e830370f066bd74aecb7f7fff6b5f159342f0fe376,Елита дривинг,Положил,,0.0
f97f0718892d3e758367d1bf128b040ed4e06a8fda186cd16c19ec5182ae5a3e,Кекец-О,Положил,,0.0
0c8673aceea707174133773b2673d5867e886fb88d09ae9cec7a187b7882a063,Шкорпион,Положил,male,0.95
270bb0fd6e96a4c66e9c27a4ac5ce6a37681a3151610969051c616e94fbcc5c1,Кекец-О,Не положил,,0.0
4cfe0676df7831d691b81b7e432860d88b18ad08dba41633241287228d462df9,Кекец-О,Положил,,0.0
91fb0b6f408c679c58280048e28d43d1a1388501efa58efb35a53b9583ede928,Драјв Скул,Положил,male,0.99
ffaf906ee9678e09f387b7ce7b66c88df78a39378311b9ddb7c8d014392e0aba,Европски Возач ДООЕЛ Скопје,Положил,male,0.99
9ec43a8c904c2cdabb666a2befaa0cc8c4b0d879c6099ed62dff50c0fd65fe5b,Мартин,Не положил,male,0.98
991261bedab6d720a07c130b4226dbe95b91275bc697a23bec8f6bd1a18aeb22,М22 М22 Дооел,Не положил,female,0.99
85bcd85c5d9f6e451605cff639fb189e1cb3c70916cfc153512df557094ce6f3,Кекец-О,Положил,,0.0
22c6d511cbc137397fef5ad09c3773fc086ea5e9a56d9bf19f7a6df935dc0775,АСХ Хирда,Не положил,female,0.85
b33383491bc37a0ebfe3a18441f456dc695a9cffb0f6a56bc02cde2d8edf61bd,Зелен Сигнал,Не положил,female,0.95
48b2379461814205e340998aae5c2df8f5b9089b5efe47a21576cd5f53d9f672,Селика,Не положил,female,0.98
a9c34f3bbd5ee22115ac754d0107d3443abfe731a3ef8b78feeed5d3177cbe05,Шкорпион Обука,Положил,male,0.97
25662c7f60a5a3c665f3419d66d6b741f9f68ace66a875e56d36b57944fa4691,Болана ком,Положил,female,0.98
f2d2480af134920da2979291b96b554690126bc4b945bfde4edaeccdc9789017,АСХ Хирда,Положил,female,0.99
169fb2191116d5dd838075122db0d793c8865ee2102f8680397ef92747756b06,Мобилити Плус,Положил,male,0.98
cca5a0017c1bed9ba4a304072c71e29d1b8c3cc837cc16f54945c62593ff7398,Банкина,Положил,male,0.99
f14884e0f5d6d39d95c38892523e7397b34a723a335827718f026199af964026,АСУЦ Боро Петрушевски,Положил,female,0.98
ecd082554fae9b6a0a5a7a3bf20a5dcb218fe9c3f07f11291abda2809d3be88f,СМАРТ,Положил,female,0.98
0e2c8e6b0bc294776547c6f90b1070f27506379e171a65892ad5037a88557383,Зебра АБЦ Дооел,Положил,male,0.98
7040d14ba89a6f8f137cb60364e01ee9eadef02e38b7cef85a91f5eb81cde200,Софи-Скул,Не положил,female,0.99
f0155362186284e7b24b73c68ef3a5dafacc4be71ccf17aaac1275c9a84d5d90,Мартин,Положил,male,0.98
f819140548d0d1baa9bad922be1aaaee07d17ae8edc15a5ad6e0a1c0c5c0b658,Банкина,Положил,,0.0
f1b80d7ced07a3d5220302684cd725748507cf50283184b1f9f90095b0f2d171,Емилија,Не положил,female,0.98
01132497f442a3cfce19e788c39fc569d50efd7268d16592f11ed9362d038718,Шкорпион С 2014,Положил,female,0.98
5725b333647e0740355a818d14e436abc857643709041670b05b8287baf33f1c,Емилија,Положил,female,1.0
f8cbb07806735c037fe668de59801b4524b70b635d704aca6bce6fef99e31a8c,СМАРТ,Положил,male,0.98
7d17c2d995fcc2d360c6fafe162e677afa9738493e23de6bcd182395bb511d91,АР-ДИ,Не положил,,0.0
d476021ab69a9fc678558b2e6ee85a41e1fd084b373950e533a8b6075c6e0b6d,АР-ДИ,Не положил,,0.0
