"Име, име на родител и презиме",Автошкола,Резултат
f1743bda9ab8de8daa56d00e0e19213cc8f6597abc87a3fecc5055d9e1623916,Алфа 2018,Не положил
deb876b70b67f39f7b7fd7605df5af7a5b58a8c32da4d46d210600cb564bf261,Брм брм Л,Положил
4dfae07cf23309f3314f7cd31c67b9e0f194304d57604996a4f2002b885737bc,Арт,Не положил
eaca94ed618aed2c3f75b60e3bfd22791f0eee2782b620607defa0f8f922c1e0,Шкорпион С 2014,Не положил
f2f9200ad735c0909eca1c57647fdfbb9030ebc8b33b2b11b14febd6bdff381b,Кекец-О,Положил
4d9639c4135135bc0f5062aff59b3d9a818423eb5cc869ecf3e3e4a04f998bfd,Шкорпион С 2014,Не положил
50398c172fdd11482286405d932b7f1cb2159e9624bc632011a933f56f3c6039,Софи-Скул,Не положил
ea8fb3b033164a17f9ac10c4c25879353e7ebee9310ada87fc833cd8d2d51d8e,Мобилити Плус,Положил
7bfbbbb0104056bfd5fe4e35623e76afd19a239ed3a59ea92dc6ad9db3a4d97a,Банкина,Положил
fab44c9e3ccf707945d1a2ca5ae37f546bb26b1f64be9f54aba5a1fa6262abfa,Арт,Положил
8844df535a88bd39fd9a1eba3d0cc51363cd39b0dcbbf212f39f9fd875222add,Ива Обука,Положил
d556d66998fe9f4efbdfe69346d66b7ded466fcdb38fe95ba0a1a77fe4759542,Мартин,Положил
d5ef8d1ea83530491f946f6df85e495bd80e44d87b86ae53d99a6b88ba1e716d,Европски Возач ДООЕЛ Скопје,Положил
9a3cfd578839b70fca34f608876927f7f45d932d24755b5c40f4da7100f31dfa,Ива Обука,Положил
bb2b0bf0bfcabc739895f0e53087875c5f7d9b0d93e7895fe404582e9854d3f4,АСУЦ Боро Петрушевски,Положил
a70cb1f7db026e543d5b4e01ad2ff39700dede6d5eb1c6ba7576e964818cfa35,Ива Обука,Положил
97cfad443d462dd0214bde186ef8ff876accfdebccaaf3f2def765cbcf753d00,Мартин,Положил
0b5953aecd673ef52f5af617a849e703eae44824de58a6a649969321da11afa6,Арт,Положил
533b78658a46c2f60c38c2f4abe5ce201ae1431e7460de1ee5a5ac58515e77d2,Ива Обука,Положил
c97e6f743e9eb08a7c04c16770bfc2c03fdc12e69c041902a551923fafb7c7bf,Зелен Сигнал,Положил
724d243956b142e9d5805bd248808ac25c9e507015f2031f71ad8e5136b17739,Зебра АБЦ Дооел,Положил
c8f7d662056776698a3f1c8d16e76140fdf926898a0d3c2dd0c579348ca08fb7,Алфа 2018,Не положил
60939f696ba3b3de2e693a047e02384053f281496d82a6f9304c0105828a53ef,Ива Обука,Положил
bb3852c5c9a9d81714ba4c153db4eb49b81338ef5a0588ed92d91f47970d2e40,Европски Возач ДООЕЛ Скопје,Положил
5df9de4aeb9c5ce309df681e9d624a1cf1d563a2b3ff6293d111dd1d3c22cc0a,Ива Обука,Не положил
18992a91c0cb71da14ab2e1960cb0bff5471f007f5070e6453b7b607348554e4,Мартин,Положил
902834929e41b33769d29ff9ca72288ffb75e1ccdfda4c78058558d367c114a3,Бобием,Положил
5f88e334ff5a708e7aa6a425c14528c9a00137c7a0027ca76bfa8cdb89b78f5f,АСХ Хирда,Положил
21c22a4484f08ff9977457daf0af8b927556d133f4c6ee94d193ac3c5ae93443,Сигурност ГТБ,Положил
bc94b4695be75bf0d904b3e0c5df309f4a9f94372f1d14029194f77e7d56bb8e,Деива,Положил
3deffb52b428b170fd4ef9d65eee72a6cc3aaac7cdbd5ca712399d58e66e8cc1,Зелен Сигнал,Положил
e6d8f8400d59026c1292d3b5adfc6e8dc2736fe4e2e58155a1bd08901c5d3ba1,Арт,Положил
bd3056f46d1cbf4a3da8d51c870e7e18ce60aa77ec8ac0c1c66f9d2be8629a4d,М 22 Маријана 2015,Не положил
027abb0137026dbb65ce46f42733132d09c00b7462ebe83fbc2bc03b331da2bd,Болана ком,Положил
2c3e0f33f7d77ad4ce7cb653e5ed35b9831d826a6919190b15876e90b638e355,Софи-Скул,Не положил
d3374e43f804bcf6ea0ef9c6168461f19be2f0bb695ac8cb4fae6d268c89299d,М22 М22 Дооел,Положил
0be251eed303fb450192088a19690cd53f908c625786e68886908d1ef7600276,Ас-Коко,Не положил
